,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.46600062,-0.8981341123580933,False,,,,,,,,,,,,,,,,-0.016017556190490723
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.32551375,-0.2838106155395508,False,,,,,,,,,,,,,,,,-0.25252747535705566
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.7299292,-0.973159670829773,False,,,,,,,,,,,,,,,,-0.5458090305328369
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.30430952,-0.5113956928253174,False,,,,,,,,,,,,,,,,-0.38995397090911865
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2757992,-1.4486868381500244,False,,,,,,,,,,,,,,,,-1.3808279037475586
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.2442837,-8.797846794128418,False,,,,,,,,,,,,,,,,-4.83323860168457
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.39939335,-0.8840142488479614,False,,,,,,,,,,,,,,,,-0.08531332015991211
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8412993,-0.4417147636413574,False,,,,,,,,,,,,,,,,-0.41550934314727783
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008313099,-6.071300506591797,False,,,,,,,,,,,,,,,,-0.005131244659423828
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,3.8198357,-4.717219352722168,False,,,,,,,,,,,,,,,,-4.4919962882995605
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.14745599,-3.1002416610717773,False,,,,,,,,,,,,,,,,-0.08173656463623047
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10232996,0.4355391263961792,True,2.7220540737349195,7.6532273860740965,0.8232586911591285,23.999115045295753,0.05278089791536331,0.06925945729017258,0.5904930830001831,0.11099162251963413,0.0,0.0,0.4774971698510914,0.374393722685781,3.4804654121398926,0.3367667436000521,1.1140152156812462,0.43749290704727173
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.64007723,-0.7815444469451904,False,,,,,,,,,,,,,,,,-0.7736610174179077
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,0.0,-0.9368036985397339,False,,,,,,,,,,,,,,,,-0.9368036985397339
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.13607223,-0.05434131622314453,False,,,,,,,,,,,,,,,,-0.02155447006225586
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5263156,-1.231788158416748,False,,,,,,,,,,,,,,,,-0.48728835582733154
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06883873,-4.38674259185791,False,,,,,,,,,,,,,,,,-0.002166748046875
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1036302,-1.1869678497314453,False,,,,,,,,,,,,,,,,-1.1449131965637207
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.3927803,-0.1538940668106079,False,,,,,,,,,,,,,,,,0.02531266212463379
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.14682011,-0.2975841760635376,False,,,,,,,,,,,,,,,,-0.2953765392303467
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2637305,-1.030968427658081,False,,,,,,,,,,,,,,,,-1.0206222534179688
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2626308,-1.2352688312530518,False,,,,,,,,,,,,,,,,-1.2343502044677734
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3616737,-1.1210038661956787,False,,,,,,,,,,,,,,,,-1.1124558448791504
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.072534,-0.7449809312820435,False,,,,,,,,,,,,,,,,-0.6239007711410522
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.7179403,-0.7517811059951782,False,,,,,,,,,,,,,,,,-0.34147727489471436
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29188925,-0.6748234033584595,False,,,,,,,,,,,,,,,,-0.17217612266540527
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.3799646,-1.9368975162506104,False,,,,,,,,,,,,,,,,-1.6703288555145264
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.038944453,-2.0845541954040527,False,,,,,,,,,,,,,,,,0.0004686713218688965
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.3594174,-1.6858880519866943,False,,,,,,,,,,,,,,,,-1.6471693515777588
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.8134195,-0.6350498199462891,False,,,,,,,,,,,,,,,,-0.5917222499847412
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.9638306,-1.170423984527588,False,,,,,,,,,,,,,,,,-1.091233730316162
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.100505225,-2.7567758560180664,False,,,,,,,,,,,,,,,,-0.10429847240447998
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.8397028,-1.5474555492401123,False,,,,,,,,,,,,,,,,-1.4975593090057373
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.696255,0.8570573627948761,False,0.07549989063100193,0.005793861887570676,0.08786721509927885,23.714691893215164,38.94420528411865,5.099865436553955,0.20297734439373016,0.5651058545754292,0.0,0.0,0.3972815800330679,12.011953336956932,0.5807772326636418,0.15250603567813092,6.86943018260193,0.8579676747322083
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.52183175,-0.5713989734649658,False,,,,,,,,,,,,,,,,-0.4948467016220093
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4243328,-0.6676115989685059,False,,,,,,,,,,,,,,,,-0.1730661392211914
