wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Hcst,Zeb2,Hcst
Fau,Hcst,Zeb2
Tpt1,Cx3cr1,Tpt1
Zeb2,Il18rap,Fau
Btg1,Tpt1,Btg1
H2-D1,Fau,H2-K1
H2-K1,Btg1,Il18rap
Jak1,Jak1,H2-D1
Laptm5,H2-D1,Cx3cr1
Rps27,H2-K1,Jak1
Rpl17,Laptm5,Rpl17
Il18rap,Ptprc,Rps27
Rps14,Rpl17,Laptm5
Ptprc,Rps14,Ptprc
Cd52,Rps27,B2m
B2m,Klrd1,Cd52
H2-Q7,Cd52,Klrd1
Nkg7,H2-Q7,Rps14
Klrd1,B2m,H2-Q7
Rpl18a,Klrg1,Rpl18a
Cd8b1,Rpl18a,Ptpn18
Ptpn18,Ptpn18,Nkg7
Cx3cr1,S1pr5,Cd8b1
Ly6c2,Ypel3,Klrg1
Rpl34,Ier2,Rpl34
Ier2,Nkg7,Ly6c2
Sp100,Rpl34,Fxyd5
Fxyd5,Fxyd5,Ypel3
Rps24,Gabarapl2,Ier2
Rpl24,Rpl24,Rpl24
Gabarapl2,Cd8b1,Junb
Ahnak,Sp100,Sp100
Cox7a2l,Itgal,Rps24
Rap1b,Rap1b,Rps13
Junb,Cox7a2l,Rac2
Rac2,Pdcd4,Rap1b
Rps13,Klrc1,Gabarapl2
Itgal,Junb,S1pr5
Rpl37a,Ccdc88c,Ahnak
Klrg1,Rps13,Cox7a2l
Rpl30,Ahnak,Itgal
Pfdn5,Rac2,Pdcd4
Atp5h,Rpl30,Itgb1
Srgn,Itgb1,Rpl30
Itgb1,Rps24,Klrc1
Apbb1ip,Atp2b1,Rpl37a
Zfp36l2,Ly6c2,Ccdc88c
Rpl19,Atp5h,Zfp36l2
Ets1,Apbb1ip,Srgn
Klrc1,Pfdn5,Rpl19
Ctsd,Rpl37a,Pfdn5
Pnrc1,Zfp36l2,Ccl4
Ccdc88c,Ets1,Atp5h
Atp2b1,Ifitm10,Atp2b1
Selplg,Srgn,Apbb1ip
Eif3f,Rpl19,Ets1
Klf2,Ccl4,Klf2
Rpl27,Txk,Rpl27
Ms4a4b,Ier5,Ier5
Ppp1r12a,Tm6sf1,Ms4a4b
Dock2,Rpl27,Txk
Itm2b,Pnrc1,Pnrc1
Uqcrh,Selplg,Selplg
Ypel3,Ogt,Tm6sf1
Srsf5,Klf2,Ctsd
Gmfg,Eif3f,Ogt
Lck,Uqcrh,Ifitm10
Spn,Dock2,Dock2
Ccl4,Bcl11b,Rora
Rps15a,Ppp1r12a,Eif3f
Bcl11b,Ctsd,Ppp1r12a
Cd3e,Klf3,Itm2b
Arl6ip5,Rora,Uqcrh
Ier5,Ccr2,Rps15a
Btg2,Ms4a4b,Klf3
Itgb2,Borcs7,Ccr2
S100a13,Zdhhc20,Bcl11b
Pdcd4,As3mt,Srsf5
Cd3d,Srsf5,Btg2
Rps11,Itm2b,Spn
1810058I24Rik,Spn,Gmfg
Macf1,Btg2,Arl4c
Fyn,Arl4c,Rps11
H2-T23,Gmfg,Lck
Ddx5,Tprgl,Zdhhc20
Rora,Lck,Macf1
Slfn2,Itgb2,Borcs7
Eif1,Macf1,Myl6
S1pr5,Cd37,As3mt
Txk,Rps15a,Itgb2
Myl6,1810058I24Rik,Cd37
Rsrp1,Rps11,Tprgl
Rack1,Mxd4,Txnip
Npc2,Txnip,Tut4
Arl4c,Tut4,Eif1
Itga4,Tcp11l2,Slfn2
Rps7,S100a13,S100a13
Tmem50a,Slfn2,1810058I24Rik
Cd2,Klrc2,Ddx5
Epsti1,Arl6ip5,Klrc2
Arhgap45,Eif1,Cd3d
Zyx,Ddx5,Rsrp1
Tspo,Rsrp1,Mxd4
Hopx,Cd3e,Fyn
Sept1,Myl6,Cd3e
Serf2,Fyn,Arl6ip5
Stk17b,Klrb1c,Rack1
Ogt,Heca,H2-T23
H2-Q6,Lamb3,Tcp11l2
Ankrd44,Acss2,Rps7
Cd3g,H2-T23,Cd2
S100a4,Fasl,Bnip3l
Trac,Kdm7a,Itga4
Cd8a,Cd3d,Kdm7a
Clk1,Wdr95,Arhgap45
Ostf1,Klre1,Heca
Map1lc3b,Rack1,Tnrc6b
S100a10,Gtf2i,Wdr95
Il2rg,Bnip3l,Gtf2i
Tnfaip3,Rnf166,Rnf166
Ripor2,Arhgap45,Lamb3
Gimap6,H2-Q4,Fasl
Id2,Dock5,Klrb1c
Gimap3,Tnrc6b,H2-Q4
Gabarap,Crebrf,Acss2
Nop53,Trav14-1,Klre1
Tprgl,Arhgef18,S100a10
Arpc1b,Cd2,Crebrf
Mbnl1,9930111J21Rik2,Trav14-1
Dusp5,Lpin1,Arhgef18
Ndufa6,Fryl,Zyx
Ccnl1,Eva1b,Tmem71
Tbc1d10c,Tmem71,Epsti1
Klf3,Rps7,Fryl
Selenow,Fam117a,9930111J21Rik2
Fyb,Lfng,S100a4
Gimap5,Tmem50a,Dock5
Rps10,Zyx,Npc2
Ugcg,Arhgef3,Trac
Ccr2,Sp110,Lpin1
Gm8369,Itga4,Sp110
Arf4,Smpdl3b,Tmem50a
Tm6sf1,Fcgr2b,Lfng
Rps3,Pitpnc1,Eva1b
Mettl23,H2-Q6,H2-Q6
Tut4,Slco3a1,Serf2
Atp1b3,Fam49a,Hopx
Ube2d3,Npc2,Pitpnc1
Ubb,Klk8,Dusp5
Klrc2,Hopx,Arhgef3
Cd37,Dapk2,Fam117a
Ucp2,Epsti1,Ripor2
Arpc2,Dusp5,Slco3a1
Ankrd11,Ripor2,Stk17b
Rpl18,Serf2,Klk8
Il18r1,Snx10,Tnfaip3
Gzma,Trac,Clk1
Abracl,Clk1,Il18r1
Tax1bp1,Sfxn3,Smpdl3b
Supt4a,Nlrc5,Sept1
Eef2,Il18r1,Fam49a
Snx5,S100a10,Foxp1
Rbm39,Sept1,Dapk2
Rpl9,Trp53inp1,Snx10
Scp2,Gimap5,Gimap5
Ablim1,Foxn3,Foxn3
Diaph1,Stk17b,Cd8a
Ncor1,Tnfaip3,Fcgr2b
Syf2,Mylip,Trp53inp1
Bnip3l,Zmiz1,Nlrc5
Thy1,Foxp1,Il2rg
Stk24,Leng8,Zmiz1
Gpsm3,Ankrd44,Tspo
Bhlhe40,Arhgap26-1,Ankrd44
Klrk1,Lpp,Rps3
Shisa5,Il2rg,AB124611
Nsa2,AB124611,Cd3g
Vps37b,Camk2n1,Sfxn3
Rpl38,Tspo,Id2
Rpl5,Trbv13-3,Leng8
Nsd3,Cd8a,Ubb
Pabpc1,Use1,Tsc22d3
Rpl21,Lats2,Cd226
Ifitm10,St3gal6,Klrk1
Gtf2i,Crot,St3gal6
Emp3,Sgk1,Cdkn1b
Mkrn1,Nop53,Arhgap26-1
Itk,Orai2,Trbv13-3
Eif4a2,Slc50a1,Mylip
Irf2,Cdkn1b,Vsir
Cyba,S100a4,Nop53
Lsp1,Stard10,Use1
Tmem234,Tespa1,Gimap6
Rpl36,Id2,Tespa1
Macroh2a1,Gprin3,Slc50a1
Fryl,Vsir,Ccnl1
Cd247,Slc20a1,Acp5
mt-Co1,Tsc22d3,Sgk1
Sp110,Acp5,Lpp
S1pr4,Rps3,Gm8369
Eif3e,F2r,Stard10
Mcl1,Cd3g,Crot
Bin2,Cd84,Cd84
Acp5,Ccnl1,Gprin3
Adgre5,Hid1,Gimap3
Csde1,Cd226,Camk2n1
Klf13,Nod1,Adgre5
Txnip,Peak1,Peak1
Vps28,Klrk1,Slc20a1
Ifi203,Map1lc3b,Lats2
4930523C07Rik,Itgax,Ugcg
Sh3bgrl3,Adgre5,Orai2
Rinl,Zfhx2,Map1lc3b
Tnrc6b,Cd96,Irf2
Klrb1c,Ptpn4,Itgax
Skap1,Arntl,Hid1
Psenen,Ostf1,Cd96
Cnot6l,Tasor,F2r
Kmt2e,Irf2,Ankrd12
Son,Gm8369,Ostf1
Rbms1,Spata13,Tasor
Gimap4,Smim14,Spata13
Zdhhc20,Phf21a,Nsd3
Pik3r1,Ugcg,Arpc2
Lfng,Gimap3,Smim14
Arhgef1,Gimap6,Phf21a
Satb1,Itga1,Ptpn4
Xrn2,Gabbr1,Nod1
Ube2b,Phf1,Fyb
Srrm2,Ubb,Rpl9
Pnisr,Nsd3,Zfhx2
Arhgdib,Slc9a9,Arntl
Zc3hav1,Rara,Cd6
Rps23,Hdhd5,Arf4
As3mt,Arf4,Vps37b
H2-Q4,Ankrd12,Pik3r1
Mat2b,Smad4,Rpl18
Rpl39,Itk,Kmt2a
Myl12b,Kmt2a,Rinl
Borcs7,Fam204a,Itk
Pitpnc1,Sema4a,Itpr2
Phf20l1,Rinl,Itga1
Sys1,Cd6,Smad4
Dusp2,Fyb,Rara
Stat4,Pik3r1,Fam204a
Rpl13a,Arpc2,Sema4a
Cd53,Srcin1,Phf1
Lnpep,Tbc1d10c,Tbc1d10c
Klk8,Itpr2,Gzma
Rps21,Slc12a6,Gabbr1
Themis,Kdm5b,Selenow
Trav14-1,Rb1cc1,Slc9a9
Foxp1,Tnfrsf25,Hdhd5
Klre1,Vps37b,Rb1cc1
Gimap1,Mettl23,Arid5a
Tmem71,Ccl9,Mbnl1
Mxd4,Arid5a,Slc12a6
Prf1,Selenow,Ctsa
Rnf166,Gigyf1,Mettl23
Rabac1,Rpl9,Cirbp
Dennd4a,Ctsa,Gabarap
Capns1,Rpl18,Kdm5b
Ctsw,Zfp318,Fam53b
Krtcap2,Fam53b,Ndufa6
Chsy1,Ube2d3,AC149090.1
Atp11b,Sytl2,Ube2d3
Fus,Pcmtd2,Zfp292
Ppp1r18,Ndufa6,Rps10
Arhgap30,Nr1d2,Sytl2
Chd7,Cirbp,Ifi214
Klf6,AC149090.1,Arpc1b
Picalm,Mbnl1,Gigyf1
Use1,Fbxl20,Chd3
Znrf2,Gabarap,Tmem59
Prr13,Tmem59,Atp1b3
Tcp11l2,6330403K07Rik,Runx1
Eif3h,Ifi214,Bhlhe40
Malt1,Zfp292,Zfp318
Irf1,Mat2b,Mat2b
Akap13,Rps10,Ash1l
Paip2,Arpc1b,Ikzf3
Arhgef18,Ikzf3,Eef2
Cd226,Eef2,Pde7a
Cd6,Chd3,Rpl5
Wdr95,Runx1,Pcmtd2
Dock10,Ash1l,Tnfrsf25
Cyth4,Rnf13,Syne1
Tmem59,Akap8l,Abracl
Saraf,Zer1,Rabac1
Ptp4a2,Syne1,Tbx21
Gramd3,Qprt,Kdm6b
Mbd2,Gzma,Rps27rt
Kmt2a,Kcnj8,Rnf13
Ptbp3,Pde7a,Grap2
Vsir,Adcy7,Adcy7
Kif21b,Mkrn1,Mkrn1
Tln1,Tbx21,Ucp2
Zmiz1,Rps27rt,Fbxl20
Mndal,Grap2,Ubxn6
Ubc,Ucp2,Srcin1
Cnbp,Pogk,Eif4a2
Fcgr2b,Rabac1,Akap8l
Nfatc3,Ubxn6,Irf1
Ppp3ca,Atp1b3,Klf13
Ikzf3,Fam160a2,Ankrd11
Nfkbia,Ezh1,Nr1d2
Lamtor2,Hbp1,Pnisr
Jund,Kdm6b,Hbp1
Crebrf,Stk24,Rpl21
Ms4a6b,Bhlhe40,mt-Co1
Psmb1,Eif4a2,Ubn2
S100a11,Irf1,Nr3c1
Dusp11,Klf13,Stk24
Smap1,Ubn2,Ccl9
Sh3kbp1,Nr3c1,6330403K07Rik
Kdm7a,Dpy19l3,Stat4
Msn,Baiap3,Pogk
Rsbn1l,Gns,Zer1
Ankrd12,Pnisr,Kcnj8
Rpl37,Ankrd11,Kmt5b
Rasa3,Kmt5b,Ablim1
Prkcq,Nhsl2,Ezh1
Birc6,Abracl,Tecpr1
Grap2,Nipal3,Ccnd2
Slco3a1,Stat4,Qprt
Foxn3,Gpx8,Gns
Tmem134,Kif1b,Smpdl3a
Cdkn1b,Xpa,Ppp3ca
Plek,Ip6k1,Tnrc6c
Samhd1,Rpl5,Kif1b
Acss2,Mpnd,Atxn7
Slc50a1,Pitpnm1,Baiap3
H2-T22,Atxn7,Tax1bp1
Rpl23,Tnrc6c,Celf1
Stk4,Ppp3ca,March7
Snx10,Celf1,Xpa
March7,Ablim1,Nipal3
Higd2a,Tax1bp1,Thy1
Zfp292,Zfp652,Fam160a2
Sdcbp,March7,Ip6k1
Tsc22d3,Kctd2,Pitpnm1
Cirbp,L3mbtl3,Mpnd
Rab14,Tecpr1,Fcho2
Prex1,Kmt2d,Satb1
Peak1,Cma1,Kctd2
Dnajc1,Rpl21,Nhsl2
Gls,Btbd7,Crim1
Ppp1r15a,Smpdl3a,Kmt2d
Arhgap15,Ccnd2,Chd7
Nptn,Sorl1,Supt4a
Heca,Chd7,Btbd7
Mycbp2,Ncor1,Zfp652
Lpin1,Plcg1,Kmt2c
9930111J21Rik2,Rap2a,Maf1
Tsga10,Uhrf1bp1l,Ube2h
Tbc1d8b,Fam214a,Sorl1
Elac1,Crim1,Slc44a2
Jmy,Slc44a2,Zfp945
Rassf5,Maf1,Dpy19l3
Rara,Fcho2,Arl5c
Zfp788,Atp2a3,Cyba
Rab40c,Ifit1bl1,L3mbtl3
Lpar6,Kmt2c,Ncor1
Peli1,N4bp1,Plcg1
Dok2,Snx5,Rap2a
Adamts6,Zfp945,Atp2a3
Atg9a,Il17ra,Fam214a
Pou2f2,Supt4a,Snx5
Zfp39,Gab3,Frat2
Maml2,Ulk2,Rasal3
Adcy7,Rasal3,N4bp1
Zfp1,Ptpre,Gab3
Fbxo30,Frat2,Il17ra
Slc2a8,Phf20l1,Cyth4
Zrsr1,Cyth4,Fam189b
Rbak,Diaph1,Phf20l1
Crybb1,Elovl7,Uhrf1bp1l
Tnrc6a,Senp7,Gpx8
Xylt2,Zbtb38,Slc4a7
Slc36a1,Thy1,Lnpep
Mthfd2l,Med12l,Ifit1bl1
Homer1,mt-Co1,Diaph1
Gm14295,Lnpep,Ptpre
Wdr47,Slc4a7,Ccndbp1
Vamp1,Satb1,Zbtb38
Ccdc125,Arl5c,Mef2a
Ly96,Arhgef12,Emp3
Bahd1,Lrrk1,Pbxip1
Chst10,Brwd1,Lrrk1
Fam199x,Fkbp10,Ifi213
Hipk2,Pabpc1,Senp7
Dennd1c,Mef2a,Mbp
Smad4,Ccndbp1,Pabpc1
Esm1,Trim8,Chsy1
Atp11a,Ube2h,Usp3
Ccdc28a,Rassf1,Ypel5
Plekhn1,Usp3,Pink1
Zbtb7a,Mbp,Trim12a
