wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Fau,Zeb2,Zeb2
Rps14,Fau,Fau
Tpt1,Tpt1,Tpt1
Rps27,Rps14,Rps14
Zeb2,Rps27,Rps27
Rpl17,Rpl17,Rpl17
Hcst,Hcst,Hcst
Jak1,Jak1,Jak1
Btg1,Btg1,Btg1
Rpl18a,Rpl18a,Rpl18a
Il18rap,Il18rap,Il18rap
Rpl34,Cx3cr1,Cx3cr1
Rpl24,Rpl34,Rpl34
Laptm5,Rpl24,Rpl24
Rps24,Rps24,Rps24
Rpl37a,Rpl19,Rpl19
Rpl19,Rps13,Rps13
Rps13,H2-K1,H2-K1
Rpl30,Rpl37a,Rpl37a
Cx3cr1,Klrg1,Klrg1
Rpl27,Klrd1,Klrd1
H2-K1,Laptm5,Laptm5
Klrd1,Rpl30,Rpl30
Cd8b1,H2-D1,H2-D1
Ahnak,Rpl27,Rpl27
Ptprc,Cd8b1,Cd8b1
H2-D1,Ptprc,Ptprc
Ptpn18,Junb,Junb
Junb,Ahnak,Ahnak
Ier2,Ypel3,Ypel3
Gabarapl2,Ptpn18,Ptpn18
Klrg1,Ier2,Ier2
Rap1b,S1pr5,S1pr5
Rack1,Gabarapl2,Gabarapl2
Ly6c2,Ly6c2,Ly6c2
Rpl9,Rack1,Rack1
Pfdn5,Rpl9,Rpl9
Cox7a2l,Rap1b,Rap1b
Ypel3,Rps3,Rps3
Eif3f,Pfdn5,Pfdn5
Sp100,Rps11,Rps11
Rps11,B2m,B2m
Rps3,Pdcd4,Pdcd4
Rps15a,Rps15a,Rps15a
Apbb1ip,Ccdc88c,Ccdc88c
B2m,Cox7a2l,Cox7a2l
Ccdc88c,Rpl36,Rpl36
Rpl36,Rps7,Rps7
Itgal,Klf2,Klf2
Klf2,Sp100,Sp100
Rps7,Atp2b1,Atp2b1
Srsf5,H2-Q7,H2-Q7
Atp2b1,Fxyd5,Fxyd5
Uqcrh,Klf3,Klf3
Fxyd5,Apbb1ip,Apbb1ip
Rpl5,Eif3f,Eif3f
H2-Q7,Itgb1,Itgb1
Spn,Ier5,Ier5
Itgb1,Itgal,Itgal
Zfp36l2,Rpl5,Rpl5
Pnrc1,Tm6sf1,Tm6sf1
Ier5,Srsf5,Srsf5
S1pr5,Ogt,Ogt
Pdcd4,Zfp36l2,Zfp36l2
Arl6ip5,As3mt,As3mt
Ets1,Ccl4,Ccl4
1810058I24Rik,Tcp11l2,Tcp11l2
Rps23,Rora,Rora
Ppp1r12a,Uqcrh,Uqcrh
Macf1,Txk,Txk
Selplg,Borcs7,Borcs7
Ctsd,Rps23,Rps23
Rpl18,Ifitm10,Ifitm10
Rora,Spn,Spn
Hopx,Pnrc1,Pnrc1
Cd52,Tprgl,Tprgl
Klrc1,Cd52,Cd52
Btg2,Rpl18,Rpl18
Atp5h,Rpl11,Rpl11
Bcl11b,1810058I24Rik,1810058I24Rik
Rpl38,Btg2,Btg2
Txk,Rpl27a,Rpl27a
Rac2,Ets1,Ets1
Ccl4,Macf1,Macf1
Dock2,Klrc1,Klrc1
Rpl11,Bcl11b,Bcl11b
Atp1b3,Mxd4,Mxd4
Rsrp1,Hopx,Hopx
Rpl27a,Arl4c,Arl4c
Ddx5,Zdhhc20,Zdhhc20
Ogt,Tut4,Tut4
Itgb2,Ccr2,Ccr2
Itm2b,Selplg,Selplg
Klf3,Klk8,Klk8
Lck,Acss2,Acss2
Npc2,Crebrf,Crebrf
Arhgap45,Nkg7,Nkg7
Rps10,Rac2,Rac2
Arl4c,Rsrp1,Rsrp1
Eef2,Kdm7a,Kdm7a
Srgn,Arl6ip5,Arl6ip5
Tprgl,Ppp1r12a,Ppp1r12a
Nkg7,Atp5h,Atp5h
Itga4,Bnip3l,Bnip3l
