wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Zeb2,Zeb2,Zeb2
Gzmb,Cx3cr1,Cx3cr1
Rap1b,Klrg1,Gzmb
Jak1,Gzmb,Klrg1
Il18rap,Gzma,Il18rap
Cx3cr1,Il18rap,Rap1b
H2-Q7,Rap1b,Gzma
Klrg1,Jak1,Jak1
Nkg7,Ccr2,H2-Q7
Cd8b1,H2-Q7,Cd8b1
Ahnak,Klrd1,Hcst
Hcst,Ahnak,Klrd1
Klrd1,Cd8b1,Ahnak
H2-D1,Ccl4,Nkg7
Ctsd,Hcst,Ly6c2
Ly6c2,S1pr5,H2-D1
Emp3,H2-D1,Ccr2
Klf2,Nkg7,Ccl4
Ier2,Emp3,Emp3
Gzma,Ctsd,Ctsd
Tpt1,Ly6c2,Tpt1
Ccl4,Ier2,Klf2
Laptm5,Prf1,Ier2
Atp5h,Klf2,S1pr5
Spn,Tpt1,Prf1
Btg1,Arl4c,Arl4c
Ptprc,Laptm5,Laptm5
Selplg,Spn,Btg1
Apbb1ip,Zyx,Spn
Id2,Id2,Id2
Gabarapl2,Ccdc88c,Ptprc
Ccr2,Ptprc,Zyx
Itgb2,Apbb1ip,Selplg
Cyba,Klf3,Ccdc88c
Ccdc88c,Btg1,Apbb1ip
Zyx,Atp5h,H2-K1
Arl4c,Fasl,Atp5h
H2-K1,Klrc1,Klrc1
Thy1,Wdr95,Klf3
Lgals1,Itgb2,Lgals1
Klrc1,Selplg,Itgb2
Prf1,Ifitm10,Thy1
Sp100,Thy1,Cyba
Fau,Gabarapl2,Gabarapl2
Itm2b,Cyba,Fau
Krtcap2,H2-K1,Fasl
S100a10,Lgals1,Wdr95
S1pr5,Dusp5,Ifitm10
Itgal,Fau,S100a10
Zfp36l2,Borcs7,Sp100
Ptpn18,As3mt,Dusp5
Junb,Sp100,Krtcap2
Klf3,Sema4a,Zfp36l2
Rac2,Klre1,Itm2b
Hopx,Zmiz1,Borcs7
Ppp1r12a,S100a10,Txk
Atp2b1,Krtcap2,Itgal
Dusp5,Lfng,Sema4a
Fxyd5,Txk,Zmiz1
Btg2,Tm6sf1,Tm6sf1
Lck,Zfp36l2,As3mt
S1pr4,Itm2b,Lfng
Txk,Itgal,Hopx
Arl6ip5,Runx1,Junb
S100a13,Esm1,Atp2b1
Bcl11b,Anxa1,Btg2
Macroh2a1,Smpdl3b,S1pr4
Ugcg,Sytl2,Rac2
Srsf5,S1pr4,Ptpn18
Ankrd44,Atp2b1,Klre1
Dusp2,Itgax,Runx1
Itga4,Btg2,Fxyd5
Dock2,Junb,Anxa1
Rora,Hopx,Smpdl3b
Ier5,Rac2,Esm1
Atp1b3,Ptpn18,Itgax
Myl6,Sgk1,Ppp1r12a
Pycard,Acss2,Ugcg
Npc2,Pik3r1,Pik3r1
H2-Q6,Dock5,Sytl2
Rps27,Fxyd5,Sgk1
Tm6sf1,Dapk2,Cxcr6
Diaph1,Klrb1c,Rora
Cd48,Ugcg,Dapk2
Arpc2,Ppp1r12a,Dusp2
Fasl,Snx10,Snx10
Ifitm10,Cxcr6,Acss2
Wdr95,Ccr5,Dock5
Lfng,Lamb3,Bcl11b
B2m,Itgam,Ccr5
Ostf1,Arhgef18,Arhgef18
Ypel3,Rora,Myl6
Snx5,Bcl11b,Lamb3
Pik3r1,Dusp2,Lck
Ets1,Rara,Klrb1c
Macf1,Rap1gap2,Ankrd44
Epsti1,Slco3a1,Slco3a1
Reep5,Stard10,Ier5
Cd2,Lck,S100a13
H3f3b,Ier5,Rap1gap2
Zmiz1,Ppp3ca,Arl6ip5
Borcs7,Slc20a1,Stard10
Ubb,Ankrd44,Diaph1
Ifngr1,Ccl3,Rara
Rasgrp2,Myl6,Ppp3ca
Sema4a,Diaph1,Itga4
Rbms1,Arl6ip5,Ccl3
Ddx5,S100a13,Ypel3
Cd8a,H2-Q6,Itgam
Ankrd11,Ypel3,H2-Q6
Vps37b,Srsf5,Slc20a1
Klrk1,Itga4,Dock2
Lsp1,Pitpnc1,Rps27
Rps14,Dock2,Srsf5
Cd47,Fcgr2b,B2m
Rhoa,Macroh2a1,Pitpnc1
As3mt,Rbms1,Macroh2a1
Abracl,Chsy1,Arpc2
Cxcr6,Ncald,Rbms1
Ube2d3,Hid1,Atp1b3
Adgre5,Gzmk,Chsy1
Klf13,Adgre5,Gzmk
Arpc1b,Snx5,Snx5
Stk24,Rps27,Adgre5
Pnrc1,Arpc2,Ncald
Runx1,Capn2,Klrk1
Ppp3ca,Atp1b3,Tmem71
Chsy1,1700025G04Rik,Klf13
Arhgef18,F2r,H3f3b
Snx10,Klf13,Grap2
Tax1bp1,Tmem71,Chd7
Sh3bgrl3,B2m,Pycard
Itgax,Grap2,Npc2
Ccr5,Fam117a,Fcgr2b
Klrc2,Klrk1,Ubb
Klre1,Chd7,Capn2
Pitpnc1,Tbx21,Vps37b
Slco3a1,Nhsl2,Ifngr1
Ccl3,Pycard,Hid1
Chd7,Ptpn4,Txnip
Sept11,Zdhhc20,Tbx21
Ripor2,Npc2,Zdhhc20
Anxa1,Vps37b,Rasgrp2
Eif1,Txnip,1700025G04Rik
Rsrp1,Ccnd2,Ccnd2
Sgk1,Ifngr1,Fam117a
Arhgap45,D1Ertd622e,F2r
Dapk2,H3f3b,Macf1
Cd52,Rasgrp2,Cd48
Stk17b,Cd48,Klrc2
Xrn2,Klrc2,Ptpn4
Smpdl3b,Macf1,D1Ertd622e
Tprgl,Med12l,Fryl
Tmem50a,Kif21b,Kif21b
Bhlhe40,Fryl,Ostf1
Mbd2,Ubb,Epsti1
Esm1,AA467197,Sept11
Txnip,Cyth4,Rps14
Kif21b,Ostf1,Cyth4
Fryl,Sept11,Reep5
Tmsb4x,Peak1,Nhsl2
Grap2,Nfic,Peak1
Tut4,Itga1,Cd2
Tmem71,Reep5,Med12l
Gmfg,Lrrk1,Spata13
Itk,Heca,Heca
Cyth4,Il17ra,Stk24
Ncor1,Epsti1,Ets1
Gzmk,Spata13,Tmsb4x
Zdhhc20,Cd2,Il17ra
Cox7a2l,Med13l,Nfic
1810058I24Rik,Pik3r5,Foxn3
Map1lc3b,Stk24,Cd52
Tbc1d10c,Ube2g2,Lrrk1
Ccnl1,Foxn3,Itga1
Sytl2,Dennd5a,AA467197
Ccnd3,Baiap3,Ube2g2
Ccnd2,Ets1,Pik3r5
Rpa2,Camk2n1,Med13l
Lamb3,Rps14,Lpin1
Cd37,Lpin1,Sh3bgrl3
Pfdn5,Kcnj8,Baiap3
Acss2,Prdm1,Lsp1
Arf4,Tmem163,N4bp1
Gtf2i,Lamc1,Txndc5
Dock5,N4bp1,H2-Q4
Mkrn1,Txndc5,Ddx5
Anxa6,Gsap,Dennd5a
Phf20l1,Mef2a,Mef2a
Tspo,Nod1,Tmem163
Kmt2e,H2-Q4,Rpa2
Stard10,Nr3c1,Gna15
Nsd3,Rap2a,Rnf166
Ywhaq,Insl6,Prdm1
Slc20a1,Atp2b4,Phf20l1
Klf6,Tmem37,Camk2n1
Tpst2,Pogk,Gsap
Klrb1c,Gna15,Nr3c1
Ms4a4b,Pxylp1,Atp2b4
Rap1gap2,Atp2a3,Nod1
Lat,Phf20l1,Cd8a
Znrf2,Rnf166,Otulinl
Malt1,Lsp1,Atp2a3
H2-Q4,Ddx5,Lamc1
Rara,Rpa2,Cd47
Syf2,Sh3bgrl3,Insl6
4930523C07Rik,Otulinl,Tut4
Lrrfip1,Zfp652,Rassf1
Rnf166,Osbpl3,Osbpl3
Picalm,Rassf1,Pogk
Tbx21,Cd52,Tprgl
Peak1,Phf1,Rap2a
Ncald,Tmsb4x,Cmah
Uqcrh,Cd8a,Ripor2
Srgn,Tprgl,Kcnj8
Bin2,Cmah,Gtf2i
Rabac1,Errfi1,Ccnd3
Itgam,Pgm2l1,Ube2d3
Spata13,Tut4,Cd37
Fyb,Cd47,Ankrd11
Tnfaip3,Gtf2i,Zfp652
Foxn3,Ripor2,Pxylp1
Irf1,Ccl9,Abracl
Eif3f,Ube2d3,Malt1
Ptbp3,Cd37,Tmem37
Sike1,Ccnd3,Phf1
Arhgef1,Ankrd11,Eif1
Otulinl,Srcin1,Itk
Rpl24,Golm1,Golm1
Kpna4,Gpx8,Pgm2l1
Fam117a,Fry,Errfi1
Gabarap,Lats2,Bhlhe40
Calm2,Abracl,S1pr1
Capn2,Malt1,H2-Q10
Heca,Itk,Kdm7a
Eif4a2,Mylip,Znrf2
Cd247,Pea15a,Lats2
Ppp4r2,H2-Q10,Pnrc1
S100a4,Pag1,Fam49a
Sys1,Cmklr1,Sike1
Fcgr2b,Fam49a,Kpna4
Cmah,Kdm7a,Fry
Ptpn4,Eif1,Elf4
1700025G04Rik,Tbkbp1,Pag1
Gna15,Elf4,Mylip
Ndufa6,Fcgrt,Pea15a
S1pr1,S1pr1,Racgap1
Nfatc3,Selenom,Tasor
Snrnp70,Sike1,Irf1
Hid1,Znrf2,Ppp4r2
Ube2g2,Kpna4,Tax1bp1
Fus,G0s2,Rabac1
Rasa3,Bhlhe40,Fcgrt
Tmem234,Pnrc1,Nsd3
N4bp1,Tasor,Rsrp1
Bnip3l,Gab3,Phf21a
Rbm39,Ppp4r2,Tbkbp1
Pdcd4,Racgap1,Ccl9
Tnrc6b,Irf1,Srcin1
Ogt,Phf21a,Selenom
Supt4a,Rabac1,Arpc1b
D1Ertd622e,Tax1bp1,Gpx8
Il17ra,Nsd3,Gab3
Nop53,Fgl2,Glrx
Esyt1,Sun1,Tpst2
Iqgap1,Arntl,Rhoa
F2r,Lair1,Fam204a
Txndc5,Rhoa,Arhgap45
Plek,Glrx,Nr4a1
Fam204a,Nck2,Sun1
Flna,Rsrp1,G0s2
Dazap2,Arpc1b,Crot
Racgap1,St3gal4,St3gal4
D16Ertd472e,Nr4a1,Ms4a4b
Prrc2b,Fam204a,Arntl
Irf2,Tpst2,Cmklr1
Lpin1,Crot,Stk17b
Rpl17,Arhgap45,B4galt1
Leprotl1,B4galt1,Lair1
Osbpl3,Adrb2,Kmt2e
Il18r1,Klra3,Usp48
Mef2a,Wbp1l,Prrc2b
Lnpep,Rbm47,Klf6
Ppp2r5a,Gns,Nck2
Foxp1,Entpd1,9930111J21Rik2
Mettl23,Usp48,Tbc1d10c
Clk1,Kmt2e,Dda1
Dnajc1,a,Fgl2
March7,Hdhd5,Wbp1l
Atox1,Dda1,Mkrn1
Pik3r5,Prrc2b,Xrn2
Usp48,9930111J21Rik2,Ccnl1
Tmem59,Klf6,Hdhd5
Vsir,Cdc42ep3,Cdc42ep3
Rpl34,Tbc1d10c,Rbm47
Ppp1r18,Golim4,Adrb2
Txndc17,Stk17b,Cirbp
Itga1,Bicral,Picalm
Cirbp,Fam160a2,Gns
Med13l,Mkrn1,D16Ertd472e
Rassf1,Sfxn3,Plec
Dennd4a,Heatr9,Golim4
Scp2,Osbpl8,Sfxn3
Add3,Ccnl1,Osbpl8
Atp2a3,Picalm,Slc12a6
Lrrk1,Cirbp,Bicral
Msn,Slc12a6,Ccdc71l
Plec,Plec,Rps6ka3
9930111J21Rik2,Fgf13,Fcho2
Vps28,D16Ertd472e,Crebrf
Kdm7a,Xrn2,Zbtb38
Mat2b,Ccdc71l,Arf4
Nfic,Ms4a4b,Mbd2
Rab2a,Fcho2,Ncor1
Cab39,Rps6ka3,Fam160a2
Nhsl2,Cma1,Fgf13
Nptn,Xylt1,a
Tln1,Zbtb38,Pacs1
Prex1,Pacs1,Nipal3
Gimap1,Nipal3,Entpd1
Fyn,Card19,Card19
Ctsa,Crebrf,Klra3
Rpl27,Fbxl2,Trav14-1
Baiap3,Nr1d2,Mical1
Hsd11b1,Notch2,Notch2
Nr3c1,Qprt,Xylt1
Cnbp,F2rl2,Nfatc3
Psap,Ncor1,Bcl9l
Purb,Arf4,St3gal6
Atp2b4,Elovl7,Gmfg
Tasor,Mbd2,Cd96
Klk8,Trav14-1,Zswim6
Son,Mical1,Tnrc6b
Med12l,Zswim6,Arhgef2
Dda1,Bcl9l,Heatr9
Elf4,Cd96,Nr1d2
Pabpc1,Nfatc3,Stim1
AA467197,St3gal6,Qprt
Sept1,Pde2a,S100a4
Atp11b,Epas1,Anxa6
Sp110,Mxi1,4930523C07Rik
Rsbn1l,Arhgef2,Snx18
Tmem163,Snx18,1810058I24Rik
Nr4a1,Smad3,Pik3cd
H2-Q10,Stim1,Iqgap2
Pik3cd,Gmfg,Smad3
Nod1,Mpnd,Mxi1
Ccdc12,Tnk2,Mpnd
Prdm1,Tnrc6b,H1f2
Mcl1,Iqgap2,F2rl2
Fam49a,Pik3cd,Tmem50a
Use1,1810058I24Rik,Fbxl2
Dennd5a,Ttc7,Ttc7
Dock10,Atg4d,Elovl7
Cap1,Galnt10,Ywhaq
Elmo1,Tmem50a,Cma1
Gpsm3,H1f2,Cox7a2l
Sdcbp,4930523C07Rik,Atg4d
Gsap,Anxa6,Rhof
Slc50a1,Rhof,Pde7a
Phf1,Lasp1,Lasp1
Zfp652,Pde7a,Ctsa
Csde1,Arhgap26-1,Arhgap26-1
Jpt1,Kctd2,Tnrc6c
Camk2n1,Ywhaq,Pfdn5
Ube2b,Ctsa,Kmt2c
Trac,Tnrc6c,Kctd2
Insl6,Stx2,Nbeal2
Mical1,Cox7a2l,Pde2a
Lamc1,Rap2b,Hsd11b1
Arhgdib,Rnf13,Rap2b
Tsc22d3,Gabbr1,Tnk2
Golm1,P3h4,Epas1
Actb,Nbeal2,Gabbr1
Cmpk1,Kmt2c,Rnf13
Ikzf3,Ptpre,Galnt10
