wilcoxon,t-test,t-test_overestim_var
Ccl5,Zeb2,Ccl5
Lgals1,S100a4,Lgals1
S100a10,Ccl5,S100a4
Nkg7,Cx3cr1,Zeb2
S100a4,Lgals1,S100a6
S100a6,Klrg1,Ahnak
Tmsb4x,S100a6,S100a10
Zeb2,Il18rap,Il18rap
Ahnak,Ahnak,Gzmb
Gzmb,Itgb1,Itga4
Itga4,Klrc1,Cx3cr1
Ctsd,Gzmb,Tmsb4x
Il18rap,Gzma,Itgb1
Itgb1,S100a10,Nkg7
Rap1b,Itga4,Klrg1
Myl6,Tmsb4x,Ctsd
Actb,Rora,Klrc1
Cx3cr1,Bhlhe40,Gzma
Cd52,Ctsd,Bhlhe40
Rac2,Nkg7,Rap1b
Klrg1,Ccl4,Rora
Klrc1,Ifng,Actb
Abracl,Ccr2,Myl6
Cyba,S1pr5,Cd52
Laptm5,Rap1b,Ccl4
Ms4a4b,Lgals3,Rac2
Sh3bgrl3,Actb,Id2
Lsp1,Id2,Cyba
Bhlhe40,Trav14-1,Abracl
Arpc2,Klrc2,Spn
Cd48,Spn,Ms4a4b
S100a13,Myl6,Lsp1
Rora,Itgb2,Sh3bgrl3
Id2,Cd48,Cd48
Ccl4,Abracl,Ifng
Spn,Pycard,S100a13
Hcst,Lsp1,Laptm5
Gzma,Prf1,Arpc2
H2az1,S100a13,Itgb2
Pycard,Itgal,Pycard
Atp5h,Cyba,Vim
Vim,Klrk1,Itgal
Itgb2,Sh3bgrl3,Lgals3
Jak1,Gzmk,Ccr2
Itm2b,Rac2,Hcst
Itgal,Ms4a4b,H2az1
H2-D1,Cd52,Klrc2
Crip1,Vim,Gabarapl2
Arhgdib,Plek,Jak1
Arpc1b,Laptm5,H2-D1
Gabarapl2,Osbpl3,Klrk1
Ostf1,Arpc2,Crip1
Cdc42,Gabarapl2,S1pr5
Ifng,Dapk2,Prf1
S100a11,Reep5,Reep5
Ly6c2,Zyx,Atp5h
Reep5,Hcst,Ostf1
Selplg,Jak1,Arhgdib
Krtcap2,S100a11,S100a11
Hmgb2,Atxn1,Zyx
Lgals3,Slamf7,Itm2b
Zyx,H2az1,Cdc42
Cd8b1,Stard10,Plek
Ptprc,Ccl3,Arpc1b
Tspo,Crip1,Trav14-1
Sp100,Wdr95,Hopx
Apbb1ip,Cxcr6,Selplg
Atp2b1,Rpa2,Ly6c2
Hopx,Tbx21,Hmgb2
Klrc2,H2-D1,Atp2b1
Pfn1,Snx10,Krtcap2
Klrk1,Smpdl3b,Apbb1ip
Ccr2,Ostf1,Prr13
Klrd1,Atp5h,Gzmk
Sub1,Itgax,Pfn1
Prf1,Atp2b1,Cd8b1
Actg1,Prr13,Ptprc
Prr13,Hopx,Rpa2
Emp3,Arhgdib,Sp100
Anxa6,Trbv13-3,Klrd1
Ppp1r12a,Anxa1,Osbpl3
Plek,Itm2b,Actg1
Myl12a,Chsy1,Atxn1
Gmfg,Cdc42,Anxa6
S1pr4,Arpc1b,Emp3
Fyn,Fasl,Ppp1r12a
Cd47,Gna15,Dapk2
Arpc5,Dock5,S1pr4
Gnai2,Bcl2a1b,Slamf7
S1pr5,Ybx3,Tspo
Srgn,Apbb1ip,Chsy1
H2-Q7,Borcs7,Snx10
Ppp1ca,Krtcap2,Ccl3
Rpa2,Hmgb2,Sub1
Trav14-1,Selplg,Cxcr6
Serf2,Ncald,Ybx3
Arl6ip5,Esm1,Bcl2a1b
Calm1,S1pr4,Tbx21
Fxyd5,Trdc,Wdr95
Mbd2,Serpinb9,Stard10
Tmem50a,Rap1gap2,Borcs7
1810058I24Rik,Bcl2a1d,Myl12a
Zfp36l2,Ly6c2,Fyn
Chsy1,Anxa6,Gna15
Clic1,Hip1,Sept11
Oaz1,Sept11,Itgax
Ccl3,Cd8b1,Fasl
Ybx3,Ppp1r12a,Serpinb9
Il18r1,Klrd1,Smpdl3b
Diaph1,Sp100,Gmfg
Sept11,Ifitm10,Il18r1
Actr3,Pfn1,Trbv13-3
Atxn1,Sytl2,Cd47
Ccdc88c,Ptprc,H2-Q7
Dusp5,Tspo,Anxa1
Bcl2a1b,Actg1,Arpc5
Ier2,As3mt,Gnai2
Gzmk,Zmiz1,1810058I24Rik
Trac,Emp3,Ncald
Cd3e,Il18r1,Dock5
Cox4i1,Sub1,Srgn
Sept1,Fyn,Calm1
Snx10,Ube2g2,Zmiz1
Slamf7,Myl12a,Dusp5
Dock2,Klrb1c,Rap1gap2
Coro1a,Lfng,Ifitm10
Cxcr6,Serpinb6b,Fxyd5
Snx5,Gsap,Mbd2
Atox1,Itgam,Trdc
Borcs7,1810058I24Rik,Zfp36l2
Ctla2a,Dusp5,Lfng
Lck,Arpc5,Ppp1ca
Txn1,Ccdc50,Arl6ip5
Lfng,Efhd2,Bcl2a1d
Osbpl3,Slc4a7,Tmem50a
Dapk2,Gmfg,Serf2
Serpinb9,Anxa2,Serpinb6b
Capns1,Phlda1,Esm1
Ucp2,Cd47,As3mt
Flna,Capn2,Diaph1
