gene_names,2,6,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.34644660353660583,0.8798772096633911,-1.7684916257858276,3.88834384326335e-61,-16.63835334777832,-1.7684916257858276,2.48566970380447e-99,-23.003576278686523,-1.7684916257858276,1.9413654344743577e-117,-25.189453125
Lypla1,0.28848016262054443,0.3530581593513489,-0.3405027687549591,1.0780261498009601e-27,-11.037495613098145,-0.3405027687549591,0.002978911757705075,-3.220583915710449,-0.3405027687549591,0.0012966469639702106,-3.4475347995758057
Gm37988,0.0,0.0012786227744072676,-20.28708267211914,0.9917199669410638,-0.13659176230430603,-20.28708267211914,0.08562293821833625,-1.9757400751113892,-20.28708267211914,0.020858388401052048,-2.5431432723999023
Tcea1,0.4066983461380005,0.6385533809661865,-0.8325952291488647,1.65972499782844e-23,-10.123092651367188,-0.8325952291488647,1.7276368119310333e-22,-10.101154327392578,-0.8325952291488647,2.596272167211948e-25,-10.77025318145752
Atp6v1h,0.30547380447387695,0.3452201783657074,-0.20669077336788177,1.977687732916946e-24,-10.331731796264648,-0.20669077336788177,0.09128241765307635,-1.941372036933899,-0.20669077336788177,0.06454837311718528,-2.0746922492980957
Rb1cc1,0.5612304210662842,0.2614641487598419,1.3329931497573853,0.018452072642015087,2.5629115104675293,1.3329931497573853,6.165200770506426e-31,12.020413398742676,1.3329931497573853,4.77958045623069e-34,12.679559707641602
Pcmtd1,0.26622939109802246,0.12723082304000854,1.1687730550765991,0.09399878936668442,-1.911093831062317,1.1687730550765991,1.7744970310670114e-12,7.315443515777588,1.1687730550765991,9.55001178222914e-14,7.713545799255371
Rrs1,0.12461179494857788,0.43438631296157837,-2.0353846549987793,2.7798657406392385e-82,-19.366140365600586,-2.0353846549987793,3.0101483200761488e-62,-17.7683048248291,-2.0353846549987793,1.0338313667319884e-81,-20.2711181640625
Adhfe1,0.0011271924013271928,0.0028297179378569126,-1.329152226448059,0.9917199669410638,-0.10205679386854172,-1.329152226448059,0.5436453753248734,-0.7682187557220459,-1.329152226448059,0.4491458047476922,-0.9142143130302429
Mybl1,0.008577152155339718,0.024510160088539124,-1.5263340473175049,0.0027929553841359884,-3.1756691932678223,-1.5263340473175049,0.0009627932085777665,-3.54718017578125,-1.5263340473175049,0.00020407181151145556,-3.938281536102295
Vcpip1,0.2260010838508606,0.19947701692581177,0.19991803169250488,4.930686370303658e-15,-7.963287830352783,0.19991803169250488,0.22991031301100792,1.4488778114318848,0.19991803169250488,0.18320806567872355,1.5447583198547363
Sgk3,0.016690410673618317,0.05982337146997452,-1.8730019330978394,3.0569959684995867e-10,-6.437556743621826,-1.8730019330978394,1.142919011281516e-09,-6.348706245422363,-1.8730019330978394,1.1578585414712518e-12,-7.34576416015625
Mcmdc2,0.002189010614529252,0.0024081000592559576,-0.1377745270729065,0.9917199669410638,-0.18124905228614807,-0.1377745270729065,0.98867066420053,-0.1188419982790947,-0.1377745270729065,0.9821747264034518,-0.1264714151620865
Ppp1r42,0.0,0.0,0.0,0.9917199669410638,0.09133904427289963,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.28995731472969055,0.6776615977287292,-1.5268439054489136,3.0606952835826547e-53,-15.497806549072266,-1.5268439054489136,4.0065112197214403e-69,-18.678075790405273,-1.5268439054489136,1.2188607424047547e-80,-20.313804626464844
Cspp1,0.22541247308254242,0.22827503085136414,-0.020348504185676575,2.1959144004604127e-21,-9.626861572265625,-0.020348504185676575,0.9645362498180131,-0.1535244882106781,-0.020348504185676575,0.9549171693950761,-0.16455763578414917
Arfgef1,0.38576456904411316,0.31895291805267334,0.3253960609436035,1.1552251204902039e-10,-6.585878372192383,0.3253960609436035,0.0050926884320778645,3.053929090499878,0.3253960609436035,0.002765130929796915,3.225121021270752
Prex2,0.0012053262908011675,0.001754661207087338,-0.5421648025512695,0.9917199669410638,-0.10205679386854172,-0.5421648025512695,0.8145267046490747,-0.3654923737049103,-0.5421648025512695,0.7907734918979987,-0.39446085691452026
A830018L16Rik,0.0,0.0,0.0,0.9917199669410638,0.09133904427289963,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.002226897981017828,-21.088211059570312,0.9917199669410638,0.034356340765953064,-21.088211059570312,0.40616766420854256,-1.0,-21.088211059570312,0.2661856791619634,-1.2871851921081543
Ncoa2,0.4151579439640045,0.22780054807662964,1.008266568183899,0.11245112934484411,-1.8285671472549438,1.008266568183899,4.3027561984311057e-16,8.420679092407227,1.008266568183899,1.0228744640686904e-17,8.8742094039917
Tram1,0.7680569291114807,0.8075814843177795,-0.1046111062169075,0.4123389911024872,1.1133359670639038,-0.1046111062169075,0.22286556420727238,-1.4667441844940186,-0.1046111062169075,0.18010752645468908,-1.5543636083602905
Lactb2,0.18954560160636902,0.15521761775016785,0.3137263357639313,2.5594335650904207e-13,-7.452408313751221,0.3137263357639313,0.06202271014514715,2.124290943145752,0.3137263357639313,0.044784186241083074,2.2388432025909424
Xkr9,0.0,0.0007567155989818275,-19.529939651489258,0.9917199669410638,-0.0226263590157032,-19.529939651489258,0.24168673947492972,-1.4098042249679565,-19.529939651489258,0.11126240903225214,-1.8146791458129883
Eya1,0.0,0.0003872251545544714,-18.56309700012207,0.9917199669410638,0.034356340765953064,-18.56309700012207,0.40616766420854256,-1.0,-18.56309700012207,0.2661856791619634,-1.2871851921081543
Msc,0.01813800446689129,0.019720640033483505,-0.1218356341123581,0.17171872327185628,-1.6207618713378906,-0.1218356341123581,0.8726889647577508,-0.2830195724964142,-0.1218356341123581,0.8535923477679538,-0.30645450949668884
Trpa1,0.0,0.0021470121573656797,-21.03544807434082,0.9917199669410638,-0.25055715441703796,-21.03544807434082,0.03196725190022016,-2.404851198196411,-21.03544807434082,0.004216000747485108,-3.0954887866973877
Terf1,0.19146639108657837,0.24272777140140533,-0.3805621862411499,5.026071115190885e-33,-12.10278034210205,-0.3805621862411499,0.0063322182744870985,-2.9834492206573486,-0.3805621862411499,0.003031037767253281,-3.1963951587677
Sbspon,0.0012415143428370357,0.00025609988369978964,2.278028964996338,0.9917199669410638,0.06871268153190613,2.278028964996338,0.5379951764410803,0.7773532867431641,2.278028964996338,0.5293982657846859,0.7837197184562683
4930444P10Rik,0.0,0.00035062796087004244,-18.419837951660156,0.9917199669410638,0.034356340765953064,-18.419837951660156,0.40616766420854256,-1.0,-18.419837951660156,0.2661856791619634,-1.2871851921081543
Rpl7,3.1324918270111084,3.3818087577819824,-0.374131977558136,1.4700057056004986e-60,-16.55743408203125,-0.374131977558136,4.285819549157812e-68,-18.525529861450195,-0.374131977558136,2.3033019408090986e-77,-19.916717529296875
Rdh10,0.03705358877778053,0.04236053675413132,-0.19696107506752014,0.0006867125906035998,-3.5721068382263184,-0.19696107506752014,0.6432139481736454,-0.6139703392982483,-0.19696107506752014,0.5964985382615432,-0.6772333979606628
Stau2,0.0032974930945783854,0.010236738249659538,-1.6393256187438965,0.412788889574156,-1.1122642755508423,-1.6393256187438965,0.04443211075779362,-2.268913507461548,-1.6393256187438965,0.0175129216098477,-2.607462167739868
Ube2w,0.13703283667564392,0.08227379620075226,0.7762385606765747,0.0003330379551252357,-3.7618110179901123,0.7762385606765747,0.00032491450080955283,3.8382279872894287,0.7762385606765747,0.00011928151445827832,4.074398040771484
Eloc,0.6879936456680298,1.205716848373413,-1.240894079208374,8.25786706783496e-49,-14.820206642150879,-1.240894079208374,7.05579171021517e-74,-19.404523849487305,-1.240894079208374,3.101143226283215e-83,-20.794597625732422
