wilcoxon,t-test,t-test_overestim_var
Ccl5,Zeb2,Zeb2
Zeb2,Klrg1,Jak1
Jak1,Jak1,Ccl5
Klrg1,Gzma,Klrg1
Junb,Cx3cr1,Cx3cr1
Cx3cr1,Ccl5,Gzma
Rap1b,S1pr5,Junb
H2-Q7,Junb,S1pr5
Cd8b1,Arl4c,H2-Q7
Gzma,Rap1b,Arl4c
Arl4c,H2-Q7,Rap1b
Ier2,Cd8b1,Cd8b1
Gabarapl2,Klf3,Ier5
Itgb1,As3mt,Itgb1
Ier5,Ier5,Klf3
Ccdc88c,Itgb1,Ier2
Il18rap,Txk,Gabarapl2
Klf2,Ier2,Ccdc88c
S1pr5,Ccdc88c,Txk
Ptprc,Gabarapl2,Il18rap
Txk,Borcs7,As3mt
Srsf5,Il18rap,Klf2
Klf3,1700025G04Rik,Borcs7
Eif1,Klf2,Ptprc
Rps27,Ptprc,Tpt1
Ubb,Klre1,Ubb
Apbb1ip,Esm1,Eif1
Tpt1,Tpt1,H2-K1
Atp5h,Fos,Rps27
Tnfaip3,Eif1,Tnfaip3
H2-K1,Tnfaip3,Srsf5
Ddx5,Ubb,Ypel3
Ypel3,Ppp1r15a,Apbb1ip
Krtcap2,Acss2,Ppp1r15a
H2-D1,Srsf5,H2-D1
Klrd1,Rps27,Fau
Itgb2,Ypel3,1700025G04Rik
Atp2b1,Apbb1ip,Klrd1
Fau,H2-K1,Klf6
Laptm5,Klf6,Atp5h
Nfkbia,Atp5h,Fos
Klf6,Fau,Esm1
Ppp1r12a,H2-D1,Klre1
Pnrc1,Ifitm10,Ddx5
Spn,Atp2b1,Btg1
Sp100,Ddx5,Acss2
Btg1,Nfkbia,Atp2b1
Bcl11b,Slco3a1,Nfkbia
Ugcg,Klrd1,Ugcg
Fth1,Ccr2,Ccr2
Hcst,Kdm6b,Krtcap2
Borcs7,Ugcg,Itgb2
Hopx,Itgb2,Bcl11b
Rps14,Klrc2,Ifitm10
Ahnak,Krtcap2,Slco3a1
Ppp1r15a,Bcl11b,Laptm5
Macroh2a1,Rara,Pnrc1
As3mt,Btg1,Klrc2
Rora,Vps37b,Rps14
Rac2,Pnrc1,Ppp1r12a
Fyn,Laptm5,Kdm6b
Ostf1,Cdkn2d,Vps37b
Vps37b,Ppp1r12a,Sp100
Ets1,Rps14,Fth1
Klrc2,Spn,Spn
Cyba,Sp100,Hcst
Calm2,Rora,Ly6c2
Lck,Fth1,Hopx
Selplg,Nr4a1,Rora
Klrc1,Hopx,Cdkn2d
Ccr2,Sgk1,Rara
Ccnl1,Hcst,Rac2
Zyx,Fosb,Ahnak
Rpl37a,Dennd4a,Dennd4a
Supt4a,Fcgrt,Nr4a1
H2-Q6,Rac2,Ccnl1
H3f3b,Nhsl2,Selplg
Emp3,Fcgr2b,Rpl37a
Dennd4a,Zmiz1,Sgk1
Arf4,Runx1,Fyn
1810058I24Rik,Ccnl1,Zmiz1
Slco3a1,Ahnak,Klrc1
Cdkn2d,H2-Q4,H2-Q4
Eif4a2,Fyn,Fosb
Btg2,Rpl37a,H3f3b
Tax1bp1,Cmah,H2-Q6
4930523C07Rik,Slc20a1,Cyba
Clk1,Dock5,Runx1
Ankrd11,Klrc1,Ostf1
Ifitm10,Ly6c2,Cmah
Zfp36l2,Selplg,Macroh2a1
Fos,H2-Q6,Slc20a1
Xrn2,Macroh2a1,Dock5
Tut4,Ostf1,Fcgr2b
H2-Q4,Cyba,Lck
Cox7a2l,H3f3b,Zyx
Atp1b3,Kdm7a,Emp3
Tprgl,Rsu1,Fcgrt
Ly6c2,Kcnj8,Tut4
Fyb,Smpdl3b,Kdm7a
Ube2d3,Lck,Ets1
Rps15,Tespa1,Eif4a2
Zmiz1,Zyx,4930523C07Rik
Itgal,Il17ra,Rsu1
Mkrn1,Eif4a2,Calm2
Gtf2i,Stard10,Spata13
Ywhaq,Ets1,Nhsl2
Dusp5,Spata13,Supt4a
Ubc,Tut4,Il17ra
Rpl9,Calm2,Btg2
Scp2,4930523C07Rik,Smpdl3b
1700025G04Rik,Frat2,Arf4
Acss2,Arf4,Gtf2i
Kdm6b,Emp3,Stard10
Serf2,Phf21a,Tespa1
Klre1,Supt4a,Ubald2
Pabpc1,Gtf2i,Tprgl
