wilcoxon,t-test,t-test_overestim_var
Rps27a,Npm1,Npm1
Npm1,Rps27a,Rps27a
Rpl11,Ppp1r14b,Ppp1r14b
Rpl13,Rpl11,Rpl11
Rpl5,Rpl13,Rpl13
Rpl15,C1qbp,Rpl15
Rps23,Rpl15,C1qbp
Rpl27a,Rpl5,Rpl5
Hspe1,Hspe1,Hspe1
Rpl26,Rpl27a,Rpl27a
Rpl14,Rps23,Rps23
Rpl6,Rpl4,Rpl4
Ppp1r14b,Rpl14,Rpl14
Rpl36,Hspa9,Hspa9
Rpl4,Rpl36,Rpl36
Rps8,Rpl26,Rpl26
Rps3a1,Rpl6,Rpl6
Rps18,Hspd1,Rps8
Hsp90ab1,Rps8,Hspd1
Rps15,Rps3a1,Rps3a1
Eef1g,Rpl35a,Rpl35a
C1qbp,Hsp90ab1,Hsp90ab1
Rplp1,Eef1g,Rps15
Rpl7a,Rps15,Eef1g
Rps25,Fabp5,Fabp5
Rpl12,Rpl7,Rpl7
Rpl7,Rps25,Rps25
Rpl31,Ncl,Rps18
Rpl35a,Rpl9,Rpl9
Hspd1,Rps18,Ncl
Rps9,Rplp1,Rplp1
Rpl23a,Atp5g1,Atp5g1
Rpl37,Rps9,Rps9
Rpl9,Rpl23,Rpl23
Rpl8,Rpl8,Rpl8
Rpl23,Rpl37,Rpl37
Rps12,Rps14,Rpl23a
Atp5g1,Rpl23a,Rps14
Rps14,Mrto4,Rps12
Hspa9,Nolc1,Mrto4
Rps6,Cdca7,Nolc1
Ncl,Cct6a,Rpl12
Eif5a,Rps12,Cdca7
Rps28,Rpl12,Cct6a
Cct6a,Rpl7a,Rpl7a
Eef1b2,Mybbp1a,Eef1b2
Rpl27,Eef1b2,Rpl27
Set,Rpl27,Mybbp1a
Phb2,Srm,Srm
Rack1,Ppa1,Rps28
Rps4x,Rps28,Ppa1
Pgam1,Fbl,Fbl
Fabp5,Hells,Rps6
Eif4a1,Rps6,Hells
Rps20,Gar1,Gar1
Rplp0,Ung,Phb2
Rpl32,Phb2,Ung
Mif,Rack1,Rack1
Pebp1,Rpl31,Rpl31
Fbl,Rpl22,Rpl22
Ldha,Rps26,Rps26
Rpl22,Rpl18,Rpl18
Hsp90aa1,Rsl1d1,Rsl1d1
Ranbp1,Pgam1,Pgam1
Rps17,Rps4x,Rpl32
Ppa1,Pebp1,Rps4x
Nme1,Rpl32,Pebp1
Rps26,Eif5a,Eif5a
Serbp1,Lyar,Cacybp
Naca,Cacybp,Lyar
Cct8,Nsun2,Rps5
Rps5,Rps5,Nsun2
