wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Pclaf,Ybx3
Gapdh,Fabp5,Lgals1
Actg1,Ybx3,Pclaf
H2az1,Rrm2,Fabp5
Ybx3,Lgals1,Rrm2
Hmgb2,Birc5,Hmgb2
Txn1,Hmgb2,Dut
Ybx1,Dut,Birc5
Pfn1,Cks1b,Stmn1
Rps27l,Stmn1,Cks1b
Sub1,Gzmb,Gzmb
Anxa2,Lgals3,Lmnb1
Hsp90b1,Lmnb1,Tpi1
Ldha,Tpi1,Anxa2
Vim,Lig1,Mcm5
Cox5a,Ccna2,Gmnn
Dut,Uhrf1,Lig1
Ranbp1,Gmnn,Gapdh
Eif5a,Mcm5,Lgals3
Fabp5,Spc24,Ccna2
Gzmb,Mki67,H2az1
Ptma,Ccnb2,Mki67
Ran,1500009L16Rik,Uhrf1
Hmgb1,Anxa2,Spc24
Nme1,Tyms,Dctpp1
Tpi1,Cdca3,Ezh2
Nap1l1,Rrm1,Rrm1
Prdx1,Ezh2,Ccnb2
S100a4,Sdf2l1,Tyms
Lgals3,Dctpp1,Sdf2l1
Lmnb1,Tk1,Vim
Pclaf,Zbtb32,Cdca3
Dynll1,Gapdh,1500009L16Rik
Alyref,Vim,Ybx1
Pdia6,Cdca8,Ptma
Tagln2,Hells,Rps27l
Rrm2,H2az1,Mcm3
Mif,Mt1,Tk1
Dctpp1,Mcm3,Hsp90b1
Cks1b,Ptma,Siva1
Atp5pb,Rad51,Pdia6
Stmn1,Ccne1,Actg1
Sdf2l1,Ppil1,Txn1
Cmtm7,Siva1,Hells
Tuba1b,Ybx1,Cdca8
Mcm5,Tipin,Tipin
Pdia3,Pdia6,Cisd1
Anp32b,S100a4,Zbtb32
Mrpl18,Rps27l,Ppil1
Ywhae,Cisd1,Alyref
Gmnn,Kif15,Mcm6
Ezh2,Hsp90b1,Ran
Birc5,Mcm6,Tuba1b
Pcna,Asf1b,Mt1
Pgk1,Alyref,S100a4
Hsp90ab1,Dtl,Ccne1
Uhrf1,Rfc4,Smc2
Hsp90aa1,Smc2,Rad51
Mki67,Clspn,Dtl
Calm1,Txn1,Rfc4
Set,Ran,Cmtm7
Rrm1,Adap1,Ddx39
Hspd1,Actg1,Serpinb6b
Tyms,Hmmr,Ranbp1
Mcm3,Tuba1b,Kif15
Lig1,Serpinb6b,Asf1b
Ccnb2,Serpinb9,Hsp90aa1
Dbi,Hsp90aa1,Serpinb9
Ddx39,Dhfr,Clspn
Ywhah,Rfc3,Cdk2ap1
Prelid1,Ddx39,Orc6
Manf,Ifng,Ldha
Eno1,Orc6,Nap1l1
Tipin,Cmtm7,Pcna
Eif1ax,Cdk2ap1,Dnmt1
Zbtb32,Tacc3,Tubb4b
Ppia,Cdk1,Eno1
Mt1,Tmem97,Eif1ax
Ifng,Tubb4b,Adap1
Tk1,Dnmt1,Hmgn2
Ccna2,Ccnb1,Hmmr
Cd48,Ranbp1,Rfc3
1500009L16Rik,Tpx2,Mcm7
Cisd1,Mcm7,Dhfr
Mcm6,Pcna,Hmgb1
Hnrnpab,Ube2c,Ifng
Siva1,Hmgn2,Pgam1
Atp5g1,Eif1ax,Atpif1
Tubb4b,Ldha,Eif5a
Spc24,Cenpw,Mrpl18
Psma4,Nap1l1,Tacc3
Slc25a5,Top2a,Dtymk
Ccne1,Gins2,Hspd1
Atpif1,Chaf1a,Cenpw
Pgam1,Eno1,Phgdh
Hells,Cbx5,Pfn1
Snrpd1,Ncapg2,Cdk1
Cdca3,Rnaseh2b,Rpa2
Serpinb6b,Atpif1,Cbx5
Dek,Hspd1,Ywhah
Aldoa,Mad2l1,Tmpo
Dtl,Pgam1,Pgk1
Hint1,Dtymk,Tpx2
Ppil1,Hmgb1,Rnaseh2b
Lcp1,H1f5,Tmem97
Kif15,Cdc45,Ccnb1
Calm3,Creld2,Top2a
Nucks1,Psat1,Ube2c
Rad51,Cdc6,Anp32b
Smc2,Prdx4,Manf
Atp5b,Knl1,Tfdp1
Asf1b,Ska1,Ywhae
Slbp,Rpa2,Dbi
Calr,Tfdp1,Gins2
Anp32e,Mrpl18,Psat1
Serpinb9,Mt3,Prelid1
Hmmr,Nek2,Prdx1
Ndufab1,Phgdh,Cox5a
Actb,Eif5a,Nme1
Adap1,Casp3,Dynll1
Cdca8,Cenps,Mad2l1
Dhfr,Tmpo,Creld2
Top2a,Ywhah,Hsp90ab1
Cct8,Manf,Pdia3
Cdk1,Cdc20,Slbp
Clspn,E2f8,Ncapg2
Phgdh,Anp32b,Casp3
Tmpo,Cenph,Chaf1a
Cdk2ap1,Mcm10,Ppia
Rfc4,Hsp90ab1,Hnrnpab
Tmem97,Pgk1,Sub1
Fkbp1a,Pmm1,Cenpa
Gins2,Mpp6,Mpp6
Cbx3,Hmgb3,Prdx4
Cdca7,Dbi,Calm3
Hmgn2,Ncapg,Tagln2
Dnmt1,Mybl2,Mif
Sumo2,Ywhae,Psma4
Rfc3,Havcr2,Cks2
Srsf3,Cdca7,Anp32e
Tacc3,Cks2,Ndufab1
Ccnb1,Fen1,Pdap1
Cdc42,Mcm2,Cd48
Ube2c,Slbp,Cdc45
Dtymk,Plk1,Fen1
Selenoh,Cenpa,Pmm1
Atp5a1,Bub1,Mcm2
Mcm7,Ppia,Knl1
Pdap1,Prdx1,H1f5
H1f5,Dynll1,Cdc6
Orc6,Chaf1b,Nasp
Cycs,Prelid1,Fkbp2
Prdx4,Pdia3,Rpn1
Ncapg2,Pfn1,Cdc20
Tpx2,Nme1,Lyar
Ube2s,Cenpk,Ska1
Mdh2,Cox5a,Cnih4
Mad2l1,Anp32e,Txnl1
Rnaseh2b,Gzmk,Snrpd1
Cbx5,Kif11,Cenph
Rpa2,Hnrnpab,Fkbp1a
Mt3,Fkbp2,Hmgb3
Chaf1a,Fignl1,Actb
Creld2,Esco2,Cenps
Mrpl20,Bub1b,Set
Ndufa4,Cnih4,Dek
Polr2f,Pdap1,Cdca7
Nasp,Rpn1,Erh
Pebp1,Calm3,Nucks1
Ssrp1,Lyar,Mt3
