wilcoxon,t-test,t-test_overestim_var
Npm1,Npm1,Npm1
Rpl5,Rpl5,Rpl5
Hspd1,Rpl13,Rpl13
Hsp90ab1,Hspa9,Hspa9
Hspe1,Hspe1,Hspe1
Rps18,C1qbp,C1qbp
C1qbp,Rps27a,Rps27a
Rpl15,Hspd1,Hspd1
Cct8,Rpl36,Rpl36
Rpl13,Ncl,Ncl
Rps27a,Rps9,Rps9
Cct6a,Rps23,Rps23
Hspa9,Rpl15,Rpl15
Ncl,Rpl8,Rpl8
Hsp90aa1,Ppp1r14b,Ppp1r14b
Eif5a,Cct6a,Cct6a
Rpl8,Rpl11,Rpl11
Rpl11,Rpl27a,Rpl27a
Eef1g,Cct8,Cct8
Eif4a1,Rpl26,Rpl26
Rpl14,Rpl14,Rpl14
Rpl6,Rpl6,Rpl6
Ran,Hsp90ab1,Hsp90ab1
Ppp1r14b,Eef1b2,Eef1b2
Rps9,Rpl18,Rpl18
Cct3,Rps14,Rps14
Rpl36,Rps18,Rps18
Eef1b2,Rpl23,Rpl23
Rpl7,Rps15,Rps15
Rps3a1,Mybbp1a,Mybbp1a
Rpl26,Tomm40,Tomm40
Rps23,Cdc20,Cdc20
Rps15,Rps3a1,Rps3a1
Rpl9,Prmt1,Prmt1
Rack1,Eef1g,Eef1g
Phb2,Mrto4,Mrto4
Prmt1,Rpl9,Rpl9
Rpl3,Rangrf,Rangrf
Pgam1,Rpl35a,Rpl35a
Rps8,Rps7,Rps7
Rpl31,Fabp5,Fabp5
Pa2g4,Rps25,Rps25
Rpl18,Rack1,Rpl12
Rpl27a,Rpl12,Phb2
Rpl4,Rplp1,Rack1
Hnrnpa1,Rps12,Rplp1
Rps25,Phb2,Rps12
Rps14,Rpl23a,Rpl23a
Fabp5,Fbl,Fbl
Rpl12,Cct3,Cct3
Atp5g1,Rpl3,Rpl3
Cct5,Rpl4,Rpl4
Rpl23a,Ppid,Ppid
Ranbp1,Hspa4,Hspa4
Fbl,Eif4a1,Eif4a1
Tcp1,Rpl7,Rpl7
Set,Polr2e,Pa2g4
Rps7,Pa2g4,Polr2e
Rps6,St13,St13
Slc25a3,Rps8,Rps8
Rplp0,Galk1,Galk1
Mybbp1a,Rps6,Rps6
Rplp1,Bzw2,Hsp90aa1
Rpl23,Hsp90aa1,Bzw2
Tpi1,Pgam1,Pgam1
Hspa4,Rplp0,Nsun2
G3bp1,Nsun2,Rplp0
Ppa1,Atp5g1,Atp5g1
Cdc20,Hmmr,Hmmr
Mrto4,Gsto1,Gsto1
St13,Rpl37,Rpl37
Rangrf,Rpl30,Rpl30
Rpl35a,Adk,Adk
Tomm40,Rps5,Ruvbl1
Serbp1,Ruvbl1,Rps5
Ndufab1,Cct5,Cct5
Cct2,Ppa1,Ppa1
Ddx39,Ndufab1,Ndufab1
Ppid,Pabpc4,Pabpc4
Ldha,Tpi1,Tpi1
Rps12,Eif5a,Eif5a
Rps2,Lap3,Lap3
Cacybp,Eef1a1,Eef1a1
Rpl7a,Tcp1,Tcp1
Eef1d,Gspt1,Gspt1
Tubb4b,Lyar,Lyar
Rpl37,Cacybp,Cacybp
Polr2e,Eef1d,Eef1d
Cct7,Hnrnpa1,Hnrnpa1
Gspt1,Ddx1,Srm
Rps4x,Srm,Ddx1
Lyar,Nek2,Nek2
Pebp1,Nolc1,Nolc1
Eef1a1,Nudcd2,Nudcd2
Mif,Tmem97,Tmem97
Eif3b,Impdh2,Impdh2
Vdac2,Pebp1,Pebp1
Ybx3,Morf4l2,Morf4l2
Galk1,Glrx5,G3bp1
Rps5,G3bp1,Ddx39
Tomm5,Ddx39,Glrx5
Hmmr,Tomm70a,Tomm70a
Btf3,Rpl32,Rpl32
Gsto1,Tomm5,Tomm5
Bzw2,Eif3b,Eif3b
Nsun2,Gcsh,Gcsh
Cct4,Fam136a,Fam136a
Pabpc4,Odc1,Odc1
Impdh2,Rps26,Rps26
Naca,Rps4x,Rps4x
Rps26,Eif5,Eif5
Fkbp4,Dnaja1,Dnaja1
Ruvbl1,Eprs,Eprs
Nek2,Ctsz,Rpl31
Adk,Rpl31,Ctsz
Phgdh,Cct2,Cct2
Dnaja1,Wdr18,Wdr18
Rpl30,Rpl24,Tg
Eif2s2,Tg,Rpl24
Hdgf,Abce1,Abce1
Lap3,Ccnb1,Ccnb1
Eif4g2,Gtpbp4,Gtpbp4
Glrx5,Eif5b,Eif5b
Hmgn1,Rps21,Rps21
Rpl32,Gpx1,Gpx1
Eprs,Rps28,Ruvbl2
Slc25a4,Cct4,Cct4
Rps17,Ruvbl2,Ipo4
Eif5b,Ipo4,Rps28
Metap2,Rpl27,Wdr43
Nudcd2,Wdr43,Rpl27
Nolc1,Gadd45gip1,Phb
Gpx1,Phb,Gadd45gip1
Rsl1d1,Dnph1,Dnph1
Gadd45gip1,Rpl36a,Rpl36a
Nudc,Pusl1,Pusl1
Ptges3,Arl6ip1,Arl6ip1
Uchl3,Bub1b,Bub1b
Tmem97,Gart,Gart
Tomm70a,Eif4g1,Mt3
Nme1,Mt3,Serbp1
Eif3a,Phgdh,Eif4g1
Dnph1,Tubb4b,Phgdh
Morf4l2,Serbp1,Tubb4b
Arl6ip1,Fkbp4,Fkbp4
Rpl36a,Rpl22,Ola1
Gcsh,Ola1,Hmgn1
Odc1,Hmgn1,Rpl22
Eif3c,Vdac2,Vdac2
Rpl24,Adap1,Cct7
Rps27l,Cct7,Adap1
Rpl27,Eif4g2,Eif4g2
Ddx1,Slc25a3,Slc25a3
Rpl10a,Rpl7a,Rpl7a
Syncrip,Rcc2,Rcc2
Ola1,Caprin1,Rpl34
Srm,Rpl34,Caprin1
Caprin1,Rsl24d1,Rsl24d1
Ctsz,Pno1,Pno1
Mrpl20,Gar1,Gar1
Cyc1,Psmc1,Txnl4a
Dnaja2,Txnl4a,Psmc1
Stip1,Eif4b,Eif4b
Hspa5,Ptpmt1,Wdr46
Fam136a,Wdr46,Ptpmt1
Snrpf,Rpl18a,Rpl18a
Mrpl12,Stip1,Rsl1d1
Eif5,Rsl1d1,Rps15a
Gar1,Naca,Stip1
Rpl10,Rps15a,Nudc
Timm23,Nudc,Naca
Npm3,Uchl3,Uchl3
Eif4g1,Desi2,Desi2
Bub1b,Ddx5,Ddx5
Cycs,Etf1,Etf1
Timm13,Ptges3,Ptges3
Emg1,Dnaja2,Dnaja2
Nap1l1,Set,Set
Cdv3,Tcof1,Tcof1
Strap,Rpl21,Thop1
Adap1,Thop1,Rpl21
Abce1,Lrrc59,Lrrc59
Rps28,Atad3a,Atad3a
Rcc2,Farsb,Farsb
Gtpbp4,Ddx46,Nop16
Etf1,Nop16,Ddx46
Ruvbl2,Suclg1,Suclg1
Pdap1,Psat1,Psat1
Pusl1,Shmt2,Shmt2
Ywhae,Syncrip,Syncrip
Ccnb1,Chordc1,Chordc1
Tcof1,Ddx3x,Ddx3x
Mt3,Tsfm,Tsfm
Eif1ax,Endog,Endog
Sdhd,Eif2s2,Eif2s2
Hspa8,Mthfd1,Cluh
Psmd7,Cluh,Mthfd1
Wdr18,Prxl2a,Prxl2a
Txnl4a,Rpl7l1,Rpl19
Lrrc59,Rpl19,Batf3
Gart,Rps19,Rpl7l1
Wdr43,Rpl29,Chchd4
Chordc1,Chchd4,Rps19
Psmc1,Mrpl1,Ranbp1
Wdr46,Mrpl12,Rpl29
Phb,Batf3,Mrpl12
Fyttd1,Cad,Mrpl1
Cdk2ap1,Eif3c,Cad
Rps21,Ranbp1,Eif3c
Ddx46,Mrps5,Mrps5
Cdca8,Tpx2,Polr2h
Grpel1,Polr2h,Tpx2
Hnrnpc,Npm3,Npm3
Scd2,Clns1a,Clns1a
Eif4b,Cnih4,Ydjc
Ddx3x,Ydjc,Cnih4
Prxl2a,Psmd3,Psmd3
Ptpmt1,Metap2,Arhgdig
Lsm7,Cdv3,Metap2
Tg,Rps2,Cdv3
Nhp2,Arhgdig,Rps2
Rps20,Sdhd,Sdhd
Thop1,Hdgf,Hdgf
Ipo4,Rpl17,Rpl17
Rsl24d1,Lsm7,Nol11
Rpl34,Nol11,Lsm7
Rpl22,Timm23,Timm23
Desi2,Cdca8,Cdca8
Shmt2,Chd4,Chd4
Rpl29,Ftsj3,Ftsj3
Hnrnpu,Zfp106,Zfp106
Cluh,Slc25a4,Ifrd2
Nop16,Timm17a,Slc25a4
Tuba4a,Ifrd2,Timm17a
Pno1,Cdk2ap1,Scd2
Cnih4,Scd2,Cdk2ap1
Prr5,Btf3,Btf3
Chd4,Tuba4a,Tuba4a
Anp32b,Ak6,Hspa8
Parp1,Hspa8,Ak6
Psmd3,Cyc1,Cyc1
Timm17a,Nifk,Nifk
Psat1,Prpf8,Wdr75
Endog,Pten,Prpf8
Clns1a,Wdr75,Pten
Vdac1,Emg1,Emg1
Mthfd1,Rps3,Rps3
Eno1,Rps24,Rps24
Snrpa1,Eif3a,Eif3a
Farsb,Fyttd1,Fyttd1
Rpl21,Rpl10a,Rpl10a
Eif2s1,Imp4,Poldip2
Psmc6,Psmd7,Psmd7
Mettl16,Rps13,Rps13
Rpl7l1,Fnta,Imp4
Cad,Poldip2,Fnta
Mrfap1,Rpl10,Mettl16
Mrps5,Mrpl22,Psmd12
Mtdh,Psmd12,Mpp6
Tsfm,Mpp6,Mrpl22
Atad3a,Mettl16,Rpl10
Pdcd5,Ddx18,Rrp15
Mrpl1,Mrps7,Ddx18
Pdcd11,Parp1,Parp1
Ifrd2,Cox19,Mrps7
Htra2,Rrp15,Cox19
Psmd12,Strap,Strap
Slc35c2,Ddx21,Ddx21
Polr2f,Mtdh,Mtdh
Mpp6,Hspa5,Hspa5
Chchd4,Mrps18b,Mrps18b
Suclg1,Dars,Dars
Reep4,Ipo5,Ipo5
Zfp106,Timm13,Timm13
Poldip2,Grpel1,Aim2
Polr2h,Aim2,Ybx3
Aim2,Ybx3,Plin2
Srsf3,Plin2,Grpel1
Tpx2,Nop10,Nop10
Nol11,Prr5,Prr5
Chchd1,Plk1,Plk1
Ftsj3,1190007I07Rik,1190007I07Rik
Nop58,Wdr4,Wdr4
1190007I07Rik,Cdc26,Cdc26
Rpl35,Utp11,Utp11
Srsf6,Prelid2,Prelid2
Plk1,Dld,Dld
Tuba1b,Bms1,Bms1
Cul2,Nip7,Nip7
Ak6,Ccnd2,Ccnd2
Ybx1,Mrps6,Mrps6
Ccnd3,Psmc6,Psmc6
Ube2s,Nop58,Nop58
Mrps7,Immt,Immt
Pten,Nup37,Nup37
Ddx5,Rplp2,Eif1a
Ipo5,Eif1a,Cul2
Naa50,Cul2,Rplp2
Atp5a1,Chchd1,Chchd1
Nop10,Nup88,Nup88
Srsf9,Dtd1,Dtd1
Olfr1369-ps1,Pfdn4,Pfdn4
Ddx21,Rab5if,Rab5if
Rps19,Reep4,Reep4
Glrx3,Cfap298,Cfap298
Immt,Pelp1,Pelp1
Heatr1,Sfxn1,Timm8a1
Fkbp3,Timm8a1,Sfxn1
Ash2l,Hadh,Hadh
Nomo1,Huwe1,Huwe1
Wdr4,Jagn1,Jagn1
Prelid2,Papola,Heatr1
Chchd10,Heatr1,Papola
Comt,Chchd10,Chchd10
Ydjc,Comt,Mif
Prpf8,Ebna1bp2,Comt
Nup37,Nus1,Ebna1bp2
Rab5if,Mif,Nus1
Ebna1bp2,Rars,Rars
Pfdn4,Rps11,Rps11
Wdr75,Srsf6,Srsf6
Jagn1,Mt1,Mt1
Dtymk,Glrx3,Glrx3
Plin2,Mrps22,Mrps22
Fnta,Dap3,Dap3
Pelp1,Pcbp2,Pcbp2
Ddx18,Mrpl11,Mrpl11
Cox19,Ubxn4,Esf1
Ccnd2,Esf1,Denr
Amd1,Denr,Ubxn4
Bub1,Apex1,Apex1
Rps15a,Amd1,Amd1
Dynll1,Got1,Got1
Nifk,Ppat,Ppat
Lrpprc,Dlat,Dlat
Asns,Ash2l,Rapsn
Mrps18b,Rapsn,Adi1
Rrp15,Adi1,Ash2l
Mrpl35,Timm9,Timm9
Sfxn1,Prpf19,Prpf19
Kpnb1,Abcf2,Abcf2
Pgk1,Mrpl35,Rpl37a
Nars,Rpl37a,Mrpl35
Dars,Nhp2,Nhp2
Hnrnph1,Hnrnph1,Mcrip2
Smarca5,Nars,Nars
Mrpl22,Mcrip2,Hnrnph1
Cenpf,Ddb1,Ddb1
Mdn1,Rbbp6,Rbbp6
Rpl18a,Trnau1ap,Trnau1ap
Pla2g12a,Gm16286,Dus1l
Timm8a1,Dus1l,Gm16286
Dlat,Mrpl20,Mrpl20
Sfpq,Asns,Asns
Batf,Dkc1,Dkc1
Eif1a,Coq7,Coq7
Mrps6,Atic,Xpot
Dtd1,Xpot,Atic
Nup88,Sigmar1,Sigmar1
Imp4,Psmd11,Psmd11
Heatr3,Kpnb1,Mdn1
Apex1,Bub1,Kpnb1
Rars,Mdn1,Bub1
Ubxn4,Mrpl45,Lrpprc
Mt1,Lrpprc,Mrpl45
Tubb3,Pdcd11,Pdcd11
Sigmar1,Rps20,Thyn1
Rpl17,Thyn1,Rps20
Cfap298,Srrt,Cd320
Tomm20,Slamf6,Heatr3
Cdc26,Heatr3,Srrt
Hnrnpk,Cd320,Slamf6
Pop5,Umps,Slc19a1
Polr3k,Ccnd3,Umps
Hadh,Slc19a1,Ccnd3
Rabl6,Pla2g12a,Pla2g12a
Pom121,Naa50,Naa50
Erh,Nop14,Nop14
Slamf6,Rpl35,Pdap1
Rps3,Pdap1,Rpl35
Cmss1,Psmd1,Psmd1
Nus1,Desi1,Desi1
Utp11,Mrps34,Mrps34
Hax1,Eif2s1,Eif2s1
Nip7,Slc35c2,Ddx56
Atic,Htra2,Slc35c2
Bms1,Pom121,Pom121
Rpl41,Ddx56,Htra2
Papola,Prdx3,Vdac1
Sms,Vdac1,Prdx3
Adi1,Polr2f,Polr2f
Mrps22,Parl,Tubb2b
Hvcn1,Tmem33,Parl
Mrpl45,Polr2b,Tmem33
Melk,Sf3a1,Batf
Mrpl42,Batf,Sf3a1
Dld,Tubb2b,Polr2b
Lpgat1,Polr3k,Polr3k
Gtf2h4,Zfp593,Zfp593
Pus10,Eif3e,Mrfap1
Rpl28,Mrfap1,Eif3e
Prdx3,Mphosph6,Psmg1
Supt16,Psmg1,Mphosph6
Prep,Iars,Iars
Srrt,Smn1,Smn1
Pcbp2,Cycs,Cycs
Ddx56,Gtf2h4,Gtf2h4
Strbp,Spr,Spr
Cand1,Nsfl1c,Snrpa1
Dus1l,Snrpa1,Nsfl1c
Vcp,Eif2s3x,Irak1bp1
Ppat,Irak1bp1,Ldha
Trnau1ap,Cand1,Eif2s3x
Egfl7,Ldha,Cand1
Ddx39b,Pus10,Pus10
Psmd1,Kcnn4,Kcnn4
Got1,Cenpf,Cenpf
Huwe1,Mrps30,Mt2
Ube2m,Stoml2,Mrps30
Tomm22,Mt2,Stoml2
Spr,Mak16,Surf2
Rbbp6,Lpgat1,Mak16
Txnl1,Surf2,Lpgat1
Mrpl11,Isoc1,Nubpl
Coq7,Nubpl,Isoc1
Rplp2,Tsr1,Tsr1
Denr,Ndufs7,Slc16a1
Wdr77,Slc16a1,Ndufs7
Prpf19,Ccar1,Ccar1
Smn1,Rabl6,Rabl6
Il2ra,Grwd1,Grwd1
Dkc1,Copb1,Wdr77
Mphosph6,Wdr77,Copb1
Xpot,Pop5,Pop5
Gm16286,Tufm,Pfkl
Rapsn,Pfkl,Tubb3
Timm9,Tubb3,Tufm
Psmg1,Brix1,Brix1
Nsfl1c,Rpf2,Rpf2
Faap24,Srrm2,Srrm2
Polr2b,Mrpl52,Dgcr6
Iars,Cpsf2,Mrpl52
Rps11,Dgcr6,Cpsf2
Mrps34,Sod2,Cul5
Pitrm1,Nae1,Sod2
Psma7,Fkbp3,Nae1
Calr,Cul5,Fkbp3
Got2,Nomo1,Tspan4
Psmd11,Tspan4,Nomo1
Abcf2,Csnk2a2,Nop2
Thg1l,Cmss1,Csnk2a2
Rpl19,Nop2,Cmss1
Mt2,Rbm17,Melk
Ddb1,Melk,Rbm17
Dap3,Mrpl2,Mrpl2
Nop14,Supt6,Supt6
Mbd3,Gfer,Gfer
Tsr1,Srsf9,Srsf9
Slc16a1,Zbtb32,Olfr1369-ps1
Top1,Gnl1,Zbtb32
Nop2,Sms,Dnajc11
Thyn1,Dnajc11,Gnl1
Zc3h15,Olfr1369-ps1,Sms
Fastkd2,Pgd,Pgd
Hells,Mrps10,Tomm20
Sf3a1,Tomm20,Kyat3
Oxsr1,Hvcn1,Mrps10
Dhcr24,Samm50,Hvcn1
Gnl1,Rbm8a,Samm50
Zbtb32,Kyat3,Rbm8a
Tufm,Egfl7,Egfl7
Umps,E2f4,E2f4
Rbm17,Nme1,Nme1
Isoc1,Mtx2,Mtx2
Nefh,2810004N23Rik,2810004N23Rik
Rwdd1,Clpp,Clpp
Esf1,Thoc3,Il2ra
Parl,Il2ra,Thoc3
Tmem33,Noa1,Noa1
Tspan4,Ptcd3,Ptcd3
Zfp593,Trp53,Eif1ax
Psma3,Eif1ax,Trp53
Rpap3,Ddx10,Ddx10
Desi1,Ccdc47,Ccdc47
Surf2,Farsa,Carnmt1
Yars2,Carnmt1,Farsa
Ccar1,Prep,Eno1
Pfkl,Ptcd2,Prep
Kif20a,Eno1,Ptcd2
Dnajc11,Eif3g,Eif3g
Cul5,Bri3bp,Bri3bp
Slc19a1,Yars2,Yars2
Rpf2,Vcp,Vcp
Rxylt1,Nefh,Nefh
Cars,Mbd3,Shmt1
Psmc5,Vapa,Mbd3
Llph,Shmt1,Vapa
Mrps10,Thumpd1,Thumpd1
Hnrnpa0,Dtymk,Dtymk
Gfer,Usp14,Faap24
Mtap,Bcap29,Bcap29
Eci1,Faap24,Rps16
Ptcd3,Cfdp1,Usp14
Cd320,Rps16,Cfdp1
Dnajc2,Ddx39b,Ddx39b
Naa25,Mtap,Zc3h13
Supt6,Zc3h13,Mtap
Crls1,Eef1e1,Eef1e1
