wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Ccl5,Gzma,Ccl5
Gzma,Ccl5,Gzma
Tmsb4x,Klrg1,Cyba
Cyba,Wdr95,Klrg1
Rap1b,Cyba,Id2
Ctsd,Id2,Ctsd
Lgals1,Prf1,Wdr95
Nkg7,Ctsd,Tmsb4x
Id2,Cx3cr1,Prf1
S100a10,S1pr5,Lgals1
Selplg,Ccr2,Rap1b
Emp3,Rap1b,Ccr2
Prf1,Lgals1,Ccl4
Cd47,Zeb2,Zeb2
Myl6,Ccl4,Emp3
Klrg1,Cxcr6,Cx3cr1
H2-D1,Tmsb4x,Itgax
Cd48,Itgax,Cxcr6
Arpc1b,Gzmk,S1pr5
Sh3bgrl3,Emp3,H2-D1
S100a13,Glrx,Gzmk
Pycard,Pycard,Glrx
Itgb2,Lamb3,Selplg
Ccl4,Selplg,S100a10
Ccr2,S100a10,Myl6
Wdr95,Nkg7,Nkg7
Atp5h,H2-D1,Pycard
Itm2b,Myl6,S100a13
Fxyd5,Itgb2,Itgb2
Klrd1,Ccr5,Lamb3
Itgax,As3mt,Fxyd5
Ahnak,Sema4a,Cd47
Zeb2,Sh3bgrl3,Arpc1b
Lfng,S100a13,Sema4a
Ccnd3,Esm1,Sh3bgrl3
Ifngr1,Ccnd3,Ccnd3
Gzmk,Fxyd5,Lfng
Glrx,F2r,Cd48
Calm1,Cd47,Ccr5
Hcst,Lfng,Lgals3
Reep5,Fasl,Itm2b
Apbb1ip,Cd48,Apbb1ip
Arl4c,Arpc1b,Klrd1
Cxcr6,Itm2b,Ahnak
Lgals3,Lgals3,F2r
Phf11b,Atp5h,Atp5h
Gimap1,Itga1,As3mt
Lamb3,Apbb1ip,Txndc5
Cx3cr1,Klrd1,Reep5
Abracl,Ccl3,Ifngr1
Dusp2,Ahnak,Dusp2
Zyx,Sytl2,Fasl
Sema4a,Havcr2,Ccl3
H2afy,AA467197,Plek
Tspo,Txndc5,Esm1
Gabarapl2,Serpinb9,Phf11b
Gimap7,Reep5,Serpinb9
Klf2,Dusp2,Calm1
Txndc5,Ifngr1,Gimap1
Plek,Klre1,Arl4c
B2m,Klrb1c,Zyx
Ccr5,Phf11b,AA467197
Selenok,D1Ertd622e,Itga1
Vim,Calm1,Sytl2
Laptm5,Plek,D1Ertd622e
Ppp3ca,Arl4c,Ppp3ca
Hsd11b1,Gsap,Gna15
Ier2,Hid1,Hcst
Jak1,Rara,Sept11
Spn,Zyx,B2m
Sp100,Gimap1,Havcr2
Arl6ip5,Ppp3ca,Gsap
H2-Q7,Gna15,Hsd11b1
S1pr5,Stard10,Ifng
Ppp1ca,Sept11,Hid1
Krtcap2,Cmklr1,Chsy1
Chsy1,Insl6,Insl6
Serpinb9,Lair1,Ier2
Efhd2,Ifitm10,Arsb
Gna15,Arsb,Efhd2
Itgal,Hcst,Bhlhe40
Sec61g,Itgam,Klf2
Ppp1r12a,Crybg1,Rara
Sept11,Lrrk1,Lair1
Hcls1,Dapk2,Ccnd2
Epsti1,Hsd11b1,Vim
F2r,Ifng,Gimap7
S1pr4,Ccnd2,Klre1
Cox5a,Lat2,Crybg1
Ywhaq,Chsy1,Stard10
Sub1,Phf11a,Gabarapl2
Bhlhe40,B2m,Dapk2
Rhoa,Il18rap,Spn
Ccl3,Med7,Lrrk1
Srgn,Ier2,Il18rap
Plac8,Bhlhe40,Ifitm10
Ifng,N4bp1,H2-Q7
Anxa6,Gimap7,Klrb1c
Klrc1,Efhd2,H2afy
Ly6c2,Gabarapl2,Tspo
Arpc4,Prdm1,Selenok
Syf2,Gpx8,Phf11a
Lck,Spn,Sp100
Cfl1,Klf2,Itgam
Actr3,H2afy,St3gal4
Cd2,Tax1bp3,Klrc1
Tmbim6,Selenom,Dusp5
Clic1,Zbtb38,N4bp1
Ccnd2,Tmem37,Tbx21
Eapp,Tspo,Ebp
Ptp4a3,Klrc1,Itgal
Cd8b1,Dusp5,Peak1
Cript,Vim,Eapp
D1Ertd622e,Ccdc180,Tax1bp3
Arpc2,H2-Q7,Cmklr1
Actb,Serpinb9b,Zbtb38
Pdcd10,Serpinb1a,Ppp1r12a
H2afz,2310031A07Rik,Lat2
Lsp1,Tbx21,Krtcap2
Ptma,Sp100,Arl6ip5
Serpinb6b,Selenok,Abracl
St3gal4,St3gal4,Iqgap2
Cdc42,Peak1,Selenom
Il18rap,Ebp,Med7
Ebp,F2rl2,Sub1
Dusp5,Itgal,2310031A07Rik
Rabac1,Coro2a,Samsn1
As3mt,Eapp,9930111J21Rik2
Cuta,Fgl2,Prdm1
Mrpl9,Iqgap2,Jak1
,Samsn1,Rrbp1
,Snx18,Coro2a
,Ppp1r12a,Ptp4a3
,Il10ra,Smim7
,Entpd1,Inpp5d
,Brwd3,Btg2
,Abracl,Tmem163
,AC163354.1,Gpx8
,Tmem163,Anxa1
,Arl6ip5,Gbp7
,Inpp5d,Nfic
,Krtcap2,Flt3l
,C1galt1c1,Tmem37
,Jak1,Fgl2
,Mafg,Snx18
,9930111J21Rik2,Epsti1
