wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Tmsb4x,Tmsb4x
Lgals1,Ccl5,Ccl5
Ccl5,Lgals1,Lgals1
S100a10,S100a6,S100a6
S100a6,S100a10,S100a10
Actg1,Actg1,Actg1
Myl6,Gzmb,Gzmb
Nkg7,S100a4,S100a4
S100a13,Myl6,Myl6
Rac2,Anxa2,Anxa2
Cd52,Vim,Vim
Ctsd,S100a13,S100a13
Crip1,Ctsd,Ctsd
Sh3bgrl3,Ahnak,Ahnak
Gzmb,S100a11,S100a11
Lsp1,Crip1,Crip1
Vim,Lsp1,Lsp1
Pfn1,Nkg7,Nkg7
Abracl,Pycard,Pycard
S100a4,Rac2,Rac2
Sub1,Pfn1,Pfn1
AW112010,Sh3bgrl3,Sh3bgrl3
S100a11,Abracl,Abracl
Cyba,Serpinb6b,Serpinb6b
Anxa2,Cd52,Cd52
Arpc1b,Plek,Plek
Pycard,Cyba,Cyba
Cdc42,AW112010,AW112010
Arhgdib,Sub1,Sub1
Ahnak,Itgb2,Itgb2
Arpc5,Klrc1,Klrc1
Coro1a,Cd48,Cd48
Calm1,Arpc5,Lgals3
Gapdh,Lgals3,Arpc5
Arpc2,Actb,Actb
Laptm5,Ctla2a,Ctla2a
Actb,Cdc42,Cdc42
Cd48,Arpc1b,Arpc1b
Arpc4,Prr13,Prr13
Hmgb2,Hmgb2,Hmgb2
Myl12a,Arhgdib,Arhgdib
Itm2b,Id2,Id2
Capzb,Calm1,Calm1
Cfl1,Arpc4,Arpc4
Itgb2,Anxa6,Anxa6
Serpinb6b,Gapdh,Gapdh
Anxa6,Laptm5,Laptm5
Plek,Itga4,Itga4
Srgn,Arpc2,Itgb1
Txn1,Itgb1,Arpc2
Prr13,Coro1a,Coro1a
Arpc3,Zyx,Zyx
Ppp1ca,Gzma,Gzma
Id2,Capzb,Capzb
Cox5b,Pglyrp1,Pglyrp1
Lgals3,Atox1,Ifng
Klrc1,Ifng,Atox1
Ctla2a,Gzmk,Gzmk
Clic1,Txn1,Txn1
Ptprcap,Reep5,Reep5
H2afz,Efhd2,Efhd2
Itga4,Cfl1,Cfl1
Atox1,Myl12a,Myl12a
Cox6b1,Itm2b,Itm2b
Actr3,Itgax,Itgax
Rap1b,Gimap7,Myo1f
Epsti1,Myo1f,Gimap7
Atp5h,Srgn,Srgn
mt-Co1,H2afz,H2afz
Gimap4,Cox5b,Cox5b
Selplg,Gng2,Gng2
Zyx,Clic1,Lcp1
Reep5,Lcp1,Clic1
Cox5a,Epsti1,Epsti1
Itgb1,Klrk1,Klrk1
Prelid1,Ppp1ca,Ppp1ca
Oaz1,Rap1b,Rap1b
Serf2,Arpc3,Arpc3
Efhd2,Gimap4,Ccr2
Gzma,Bhlhe40,Bhlhe40
Cd47,Ccr2,Gimap4
Lcp1,Ccl4,Ccl4
Pglyrp1,Cox6b1,Cox6b1
Gnai2,Prelid1,Prelid1
Cox6c,Cox5a,Klrg1
Cnn2,Klrg1,Cox5a
Gimap7,Serf2,Serf2
Rbm3,Itgal,Itgal
Gmfg,Actr3,Actr3
Ifng,Wdr95,Wdr95
Sec61b,Selplg,Selplg
Ostf1,Atp5h,Atp5h
Ms4a4b,Slamf7,Slamf7
Tspo,Hcls1,Hcls1
H2-D1,mt-Co1,mt-Co1
Ccl4,Ptprcap,Ptprcap
Gzmk,Glrx,Glrx
Sec61g,Chsy1,Chsy1
Arf5,Wdr1,Wdr1
Hcls1,Bcl2a1b,Bcl2a1b
Gng2,Cd47,Cd47
Wdr1,Gnai2,Gnai2
Cox17,Gna15,Gna15
Plac8,H2-D1,Ptms
Itgal,Ptms,H2-D1
Myo1f,Oaz1,Txndc5
Cotl1,Txndc5,Oaz1
Mrpl33,Cnn2,Cnn2
Ptprc,Ap2s1,Ap2s1
Gnas,Tspo,Tspo
Ndufa13,Lamtor4,Bcl2a1d
Atp5l,Bcl2a1d,Lamtor4
Sept1,Mrpl33,Mrpl33
Klrd1,Capns1,Capns1
Klrk1,Rilpl2,Rilpl2
Atp5c1,Sh2d1a,Sh2d1a
Ap2s1,Ostf1,Ostf1
H3f3b,Cxcr3,Cxcr3
Atp5k,Ptprc,Il18rap
mt-Co2,Il18rap,Ptprc
Ndufb7,Zeb2,Zeb2
Itgax,Rora,Rora
Itgb7,Atxn1,Atxn1
Capns1,Sh2d2a,Sh2d2a
Bhlhe40,Phf11b,Phf11b
Vasp,Cox17,Cox17
Ifngr1,Ifngr1,Ifngr1
mt-Co3,Ndufb7,Ndufb7
Ccr2,Klrd1,Klrd1
Pomp,Itgb7,Itgb7
Sh2d1a,Ccr5,Ccr5
Psmb3,Gmfg,Gmfg
Tma7,Prf1,Prf1
Dnajc15,Ech1,Ech1
Cd2,Arf5,Arf5
Ndufa1,Sec61b,Tbx21
Ppib,Tbx21,Sec61b
Sem1,Trdc,Trdc
Lamtor4,Sec61g,Sec61g
Gabarapl2,Ndufa13,Ndufa13
Rilpl2,Cox6c,Cox6c
Chsy1,Ctsw,Capn2
Phf11b,Gabarapl2,Ctsw
Smdt1,Capn2,Gabarapl2
Elob,Atp5k,Atp5k
Ldha,Cotl1,Cotl1
Bcl2a1b,Serpinb9,Serpinb9
Ctsw,Atp5l,Atp5l
Krtcap2,Sept1,Sept1
Glrx,Tpm4,Tpm4
Klrg1,Plac8,Plac8
Clta,Osbpl3,Osbpl3
Txndc5,Pomp,Pomp
Slamf7,H3f3b,Dok2
Ly6c2,Dok2,H3f3b
Gna15,Ppp1r12a,Ppp1r12a
Ech1,Vasp,Ube2c
Cox6a1,Ube2c,Vasp
Sh2d2a,Psmb3,Psmb3
Wdr95,Atp5c1,Ndufa1
Tbc1d10c,Ndufa1,Atp5c1
Ubl5,Tma7,Gnas
Prf1,Gnas,Tma7
Cox8a,Rinl,Cxcr6
Ptms,Cxcr6,Rinl
Atp5e,Smdt1,Smdt1
Lck,mt-Co3,Spn
Atp5f1,Spn,mt-Co3
Ppp1r12a,Ctsb,Ctsb
S1pr4,Myo1g,Myo1g
Ndufb9,Ppib,Ppib
Trdc,Fyn,Fyn
Ndufa4,Cd2,Cd2
Cox4i1,Ldha,Ldha
Rinl,S1pr4,S1pr4
Atxn1,Ubl5,Ubl5
mt-Atp6,Cx3cr1,Cx3cr1
Ccdc12,Tbc1d10c,Tbc1d10c
Cox7c,Snx5,Snx5
Spn,Hsd11b1,Hsd11b1
Cxcr3,Sem1,Sem1
Tpm4,Klrc2,Klrc2
Ucp2,Ndufb9,Ap3s1
Snx5,Ap3s1,Ndufb9
Fyn,Tram1,Tram1
Ybx1,Rbm3,Rbm3
Slc25a5,mt-Co2,Ccl3
Sp100,Ms4a4b,mt-Co2
Zeb2,Ccl3,Ms4a4b
Esd,Clta,Clta
Tram1,Cox6a1,Cox6a1
Fxyd5,Ccdc12,Ccdc12
Atp5j,Ucp2,Dbi
Fkbp1a,Dbi,Ucp2
Hsd11b1,Cox4i1,Snx10
Dbi,Krtcap2,Cox4i1
Myo1g,Snx10,Calm3
Txndc17,Calm3,Krtcap2
Capza2,Dap,Dap
Il18rap,Mapre2,Mapre2
Ctsb,Arsb,Arsb
Gnb2,Elob,Elob
Rora,Flna,Flna
Hcst,Crot,Crot
Calm3,Fkbp1a,Fkbp1a
Flna,Capza2,Capza2
Mrps16,Esd,Esd
Serpinb9,Mtpn,Mtpn
Bcl2a1d,Cox8a,Cox8a
Psmd8,Rnh1,Rnh1
Dok2,Tmem167,Tmem167
Atp5j2,Eif4e2,Eif4e2
Dap,mt-Atp6,mt-Atp6
Arl6ip5,Gm19585,Dusp5
Capn2,Dusp5,Gm19585
Ywhaq,Sp100,Sp100
Ccr5,Txndc17,Txndc17
Ap3s1,Fhl2,Fhl2
Eif4e2,Ppp3ca,Ppp3ca
Ppp1r18,Zap70,Zap70
Prdx1,Dapk2,Dapk2
Tmem50a,Mrps16,Mrps16
Rac1,Dnajc15,Dnajc15
Gimap1,Ywhaq,Ywhaq
Gpsm3,Atp5f1,Atp5f1
Ywhae,Gnb2,Gnb2
Tbx21,Ly6c2,Batf
Tmem167,Batf,Ly6c2
Eno1,Ndufa4,Ndufa4
2010107E04Rik,Psmd8,Il2rb
Mtpn,Il2rb,Psmd8
Taldo1,Ppp1r18,Ppp1r18
Rps27l,Pfkp,Pfkp
Zap70,Rac1,Mtch1
Apbb1ip,Sdcbp,Sdcbp
Ubb,Mtch1,Rac1
Ndufv3,Gpsm3,Gpsm3
Sri,Apbb1ip,Apbb1ip
Tmbim6,Aurkaip1,Aurkaip1
Lamtor5,Lrp10,Lrp10
Rnh1,Ncald,Ncald
Cxcr6,Ybx1,Ybx1
Ube2c,Lck,Il18r1
Atp5a1,Ctsa,Ctsa
Tmem258,Il18r1,St3gal4
Pkm,St3gal4,Lck
Csnk2b,Etfb,Etfb
Sin3b,Eno1,Eno1
Aurkaip1,Slc9a3r1,Slc9a3r1
Pfkp,Atp5e,Atp5e
Akr1a1,Tbcb,Tbcb
Il2rb,Cox7c,Diaph1
Polr1d,Diaph1,Cox7c
Gm19585,Arl6ip5,Zbtb32
Uqcrb,Zbtb32,Arl6ip5
Klrc2,Ssr3,Ssr3
Dynlrb1,Ywhae,Cd160
Cst3,Cd160,Ywhae
Cox7a2,Prdx2,Prdx2
Slc9a3r1,Hcst,Atp5j
Arf1,Atp5j,Hcst
Prdx2,Fxyd5,Unc119b
Ppp3ca,Sin3b,Fxyd5
Ccl3,Unc119b,Sin3b
Calm2,Pfdn1,Pfdn1
Sdcbp,S1pr5,S1pr5
Diaph1,Rnf166,Rnf166
Tmem160,Htatip2,Htatip2
Aldoa,Mrps21,Mrps21
Uqcrq,Gimap1,Sept11
1810058I24Rik,Sept11,Gimap1
Rnf166,Taldo1,Taldo1
Tomm22,Csnk2b,Csnk2b
