wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
H2-D1,H2-D1,H2-D1
Rac2,Klrd1,Rac2
S100a13,Rac2,B2m
B2m,Itm2b,Klrd1
Srgn,Srgn,S100a13
Fxyd5,B2m,Fxyd5
Itm2b,Fxyd5,Itm2b
Laptm5,Ctsd,Ctsd
Ctsd,S100a13,Srgn
Tmsb4x,Hcst,Hcst
Ms4a4b,Laptm5,H2-K1
Cd52,H2-K1,Myl6
Klrd1,Epsti1,Cd52
Hcst,Ccl4,Btg1
Myl6,Cd52,Epsti1
Epsti1,Btg1,Laptm5
Arpc1b,Myl6,Tmsb4x
H2-K1,Zeb2,Arpc1b
Nkg7,Sp100,S100a11
Tspo,Wdr95,Ms4a4b
S100a11,S100a11,Arhgdib
S100a10,Ms4a4b,Nkg7
Selplg,Gabarapl2,Tspo
Btg1,Serf2,Serf2
Arhgdib,Arpc1b,Sp100
Abracl,Ifngr1,S100a10
Arpc3,Tspo,Selplg
Gimap4,Gimap4,Ccl4
Lsp1,Tmsb4x,Ifngr1
Sh3bgrl3,Nkg7,Abracl
Serf2,Itgax,Gimap4
Sp100,Eva1b,Gabarapl2
Gmfg,Selplg,Arpc3
Sept1,Gm26740,Sh3bgrl3
Ifngr1,Slfn2,AW112010
Cd2,Abracl,Wdr95
Gabarapl2,Cx3cr1,Cd2
Cd3g,Arhgdib,Slfn2
Tmem50a,Ccl3,Lsp1
AW112010,Gm8369,Gm8369
Itgb2,F2r,Zeb2
Plac8,Cd2,Itgb2
Gm8369,S1pr5,Gm26740
Slfn2,Arpc3,Sept1
Eif3h,Tmem50a,Itgax
Atp5h,Sept1,Gmfg
Ptpn18,Lamb3,Eva1b
Arl6ip5,Il18rap,Tmem50a
Cyba,Lsp1,Ptprc
Arpc4,Itgb2,Cyba
Actg1,S100a10,Malat1
Ptprc,AW112010,Ypel3
Lck,Mxd4,Ptpn18
Arpc2,Sh3bgrl3,Ifi27l2a
Gimap3,Klrg1,Arl6ip5
Cdc42,Ypel3,Pdcd4
Ccl4,Gmfg,Jak1
Nop53,Ptprc,Tprgl
Ubb,Tprgl,Klrc1
Gpsm3,Ccr2,Klrg1
Ctsw,Klrc1,Cx3cr1
Malat1,Vsir,Ubb
Cd8b1,Gm30054,Mxd4
Hcls1,Ifi27l2a,Gimap3
Gimap6,Gimap7,F2r
Gimap7,Jak1,Actg1
Rap1b,Pdcd4,Ccl3
Jak1,Smpdl3a,Nop53
Cd3d,Gimap3,Vsir
Myl12a,Ctsw,Il18rap
Coro1a,Ptpn18,Ctsw
Tbc1d10c,Apbb1ip,Lamb3
Tprgl,Arl6ip5,Gimap7
Ifi27l2a,Ccr5,Arpc4
Apbb1ip,Rinl,Hsd11b1
Ier2,Nop53,Ier2
Ms4a6b,Itgal,Ccr2
Myl12b,Hsd11b1,Cd37
Rinl,Adgre5,Cdc42
Gabarap,Cd96,Gimap6
Pdcd4,Cyba,Apbb1ip
Gm26740,Tbc1d10c,Adgre5
Ptprcap,Cd37,Itgal
Cd3e,Gpsm3,Rinl
Cd37,Gimap6,Smpdl3a
Arhgap45,Ier2,Atp5h
Ypel3,Ubb,S1pr5
Supt4a,Sfxn3,Hcls1
Cd53,Hcls1,Gm30054
Itgal,Plac8,Plac8
Cnn2,Klrk1,Arpc2
Fau,Rnf166,Tbc1d10c
Ly6c2,Thap3,Gpsm3
Map1lc3b,Atp5h,Rap1b
Tmbim6,Malat1,Arhgap45
Eva1b,H2-T23,Cd96
Tmem234,Klrc2,Rnf166
Npc2,Nmb,Pnrc1
Zyx,Arpc4,Ccr5
Adgre5,Lfng,H2-T23
Ppp1r12a,Eif3h,Lfng
Saraf,Pnrc1,Eif1
Hsd11b1,Arhgap45,Klrk1
Ucp2,Tmem234,Cd53
Mndal,Gpr68,Ppp1r12a
Prr13,Nod1,Zyx
Eif3f,Ppp1r12a,Thap3
Vsir,Tmbim6,Mndal
Klrc1,Mrpl9,Mrpl9
Gimap1,Myl12b,Myl12a
Eef2,Tm6sf1,Tmem234
Rsrp1,Cxcr6,Tmbim6
