wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Ccl5,Ccl5
Lgals1,Lgals1,Lgals1
Ccl5,Tmsb4x,Tmsb4x
S100a10,S100a6,S100a6
S100a6,S100a10,Gzmb
Actg1,Actg1,S100a4
Nkg7,Gzmb,S100a10
Gzmb,S100a4,Anxa2
Myl6,S100a13,Actg1
Ctsd,Anxa2,Ahnak
S100a4,Ctsd,Ly6c2
S100a13,Myl6,Ctsd
Crip1,Ahnak,S100a13
Anxa2,Crip1,Vim
Sub1,Sub1,Plek
Ahnak,Vim,Serpinb6b
Abracl,Lsp1,Myl6
Rac2,Abracl,Crip1
Lsp1,Rac2,Sub1
Vim,Nkg7,Nkg7
Cyba,Ly6c2,Abracl
S100a11,Cyba,Lsp1
Ly6c2,S100a11,Ctla2a
Pycard,Pycard,Itga4
Gapdh,Itga4,Klrc1
Itga4,Serpinb6b,Lgals3
Plek,Plek,Pycard
Cd52,Txn1,Rac2
Serpinb6b,Cdc42,S100a11
Sh3bgrl3,Hmgb2,Cyba
Txn1,Id2,Id2
Ctla2a,Cd48,Pglyrp1
Srgn,Ctla2a,Efhd2
Cdc42,Sh3bgrl3,Txn1
Cd48,Srgn,Gzmk
Id2,Gapdh,Ifng
Lgals3,Klrc1,Gzma
Klrc1,Calm1,Itgb1
Hmgb2,Lgals3,Cd48
Rbm3,Cd52,Hmgb2
AW112010,Efhd2,Gapdh
Calm1,H2afz,Sh3bgrl3
H2afz,Reep5,Itgax
Dnajc15,Arpc4,Reep5
Cox5b,Pglyrp1,Cd52
Pglyrp1,Itgb2,Bcl2a1b
Arpc4,H2-D1,Cdc42
Arhgdib,Cox5b,Srgn
Itgb1,Arpc5,H2afz
Ms4a4b,AW112010,Itgb2
Efhd2,Arhgdib,Bhlhe40
H2-D1,Prr13,Ccl4
Myl12a,Itgb1,Myo1f
Rap1b,Arpc1b,Prr13
Arpc5,Dnajc15,Calm1
Epsti1,Ifngr1,Ccr2
Arpc3,Gimap4,Klrk1
Coro1a,Rap1b,Slamf7
Reep5,Arpc3,AW112010
Gzma,Epsti1,Gimap7
Atp5h,Zyx,Zyx
Gmfg,Anxa6,Arpc4
Arpc1b,Tspo,Klrg1
Itgb2,Gzma,Klrd1
Gimap4,Gimap7,Ifngr1
Prr13,Klrd1,Gna15
Klrd1,Atox1,Cxcr3
Laptm5,Gzmk,Arpc5
Capzb,Ifng,H2-D1
Tspo,Gmfg,Cox5b
Ifng,Capzb,Arhgdib
Sec61b,Prelid1,Chsy1
Anxa6,Atp5h,Dnajc15
Ppp1ca,Laptm5,Wdr95
Ccl4,Cox6b1,Epsti1
Gzmk,Rbm3,Rap1b
Gimap7,Clic1,Il18rap
Prelid1,Ostf1,Atox1
Cfl1,Arpc2,Gimap4
Ifngr1,Myo1f,Anxa6
Clic1,Itgax,Arpc3
Zyx,Bcl2a1b,Arpc1b
Arpc2,Myl12a,Rbm3
Cox6b1,Ppp1ca,Tspo
Ostf1,Cox8a,Zeb2
Cd47,Pfn1,Prelid1
Cox17,Hcls1,Ptms
Atox1,Bhlhe40,Capzb
Sec61g,Coro1a,Gng2
Cox5a,Sec61b,Gmfg
Bcl2a1b,Cd47,Txndc5
Klrk1,Cox17,Rilpl2
Myo1f,Ccl4,Atp5h
Bhlhe40,Slamf7,Myl12a
Itgax,Cfl1,Bcl2a1d
Pfn1,Klrk1,Phf11b
Ccr2,Ccr2,Laptm5
Cox8a,Gng2,Ccr5
Selplg,Sec61g,Ppp1ca
Hcls1,Cox5a,Hcls1
Krtcap2,Cox4i1,Ostf1
Gng2,Gna15,Cox17
Btf3,Chsy1,Clic1
Itm2b,Klrg1,Coro1a
Chsy1,Krtcap2,Cox6b1
Actb,Cxcr3,Ms4a4b
Actr3,Phf11b,Sec61b
Cox4i1,Mrpl33,Prf1
Slamf7,Actb,Sh2d1a
Mrpl33,Rilpl2,Tbx21
Gna15,Selplg,Pfn1
Atp5l,Sh2d1a,Cfl1
Supt4a,Ms4a4b,Arpc2
Klrg1,Ap2s1,Spn
Cxcr3,Spn,Cd47
Sh2d1a,Wdr95,Il18r1
Polr1d,Gabarapl2,Fyn
Rilpl2,Txndc5,Actb
Gnai2,Il18rap,Osbpl3
Oaz1,Fyn,Cox5a
Gabarapl2,Gnai2,Atxn1
Phf11b,Ptms,Rora
Spn,Atp5l,Sec61g
Cox6c,Polr1d,Glrx
Txndc5,Itm2b,Krtcap2
Wdr95,Psmb3,Cx3cr1
Fyn,Txndc17,Gabarapl2
Psmb3,Ubl5,Mrpl33
S1pr4,Actr3,Cox8a
Ptms,Zeb2,Klrc2
Prf1,Supt4a,Ap2s1
Ppib,Pim1,Myo1g
Il18rap,Itgal,Pim1
Hspa8,Lamtor4,Cox4i1
Pim1,S1pr4,Ccl3
Txndc17,Myo1g,Itgal
