,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.4226112,-1.0313751697540283,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.6865497,0.4319920539855957,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.4741573,-1.1261627674102783,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.28370684,-0.8105344772338867,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.6188127,-0.7426395416259766,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.7496605,-3.419841766357422,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.41042152,-0.07567954063415527,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7948371,-0.5057371854782104,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.00406578,-3.143970012664795,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,5.9569974,-10.122856140136719,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.07343033,-0.5462028980255127,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10587643,0.8657805323600769,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.95308745,-1.7232146263122559,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,0.0,-1.1677579879760742,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.1433061,-0.6989895105361938,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.29851323,-2.4209847450256348,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.0,0.0,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.6749244,-0.8760931491851807,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.3449528,0.23706883192062378,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.10869907,-0.007915019989013672,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.0540794,-1.4852008819580078,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.9828233,-1.4715352058410645,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3524878,-2.1463723182678223,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.0566021,0.12074816226959229,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.7592258,-1.037074327468872,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.38810676,-1.0461485385894775,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.648949,-4.039859294891357,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.0,0.0,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,3.2807992,-0.324939489364624,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.7852996,-1.1354119777679443,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.892983,-0.9446940422058105,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09344868,-4.025464057922363,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.210526,-0.7522373199462891,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.957148,-6.0793328285217285,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.41664383,-0.4502527713775635,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4781739,-0.5659052133560181,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.37079698,0.5683771073818207,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.781611,-2.059321880340576,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.51431674,-1.2419285774230957,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.7845407,-0.1750950813293457,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.5959046,-0.9822851419448853,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.0321097,-0.616918683052063,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.635536,-6.536771774291992,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.85384834,0.48561835289001465,True
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.6226473,-0.4165961742401123,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.1525312,-0.8422322273254395,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.0112455,-0.5154695510864258,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5391472,0.6875348091125488,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7442232,-1.138108730316162,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.7862431,-0.8168654441833496,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.03008,-8.674554824829102,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3645254,-1.4883253574371338,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.025895514,-0.6481990814208984,False
