wilcoxon,t-test,t-test_overestim_var
Lmnb1,Txn1,Pclaf
Txn1,Cox5b,Lmnb1
Cks2,Gapdh,Tyms
Dut,Krtcap2,Anxa2
Gapdh,Lmnb1,Cks1b
Anxa2,Sub1,Gapdh
Ly6c2,Atp5f1,Dut
Hmgn2,Aldoa,Stmn1
Anp32b,Anp32b,Hmgb2
Cox5b,Hmgn2,Txn1
Tyms,Dut,Cks2
Sdf2l1,Slc25a5,Ahnak
Sub1,Pclaf,Lgals1
Hmgb2,Atp5b,Rrm2
Lgals1,Dnajc15,Birc5
Pclaf,Sdf2l1,S100a4
Cks1b,Anxa2,Lgals3
Ahnak,Hmgb2,Ccnb2
Rps27l,Ly6c2,Mki67
S100a4,H2afz,Sdf2l1
Top2a,Lgals1,Ly6c2
Birc5,Cks1b,H2afz
Stmn1,Ywhae,Mcm5
Slc25a5,Dctpp1,Gmnn
Gmnn,Rps27l,Tk1
Mki67,Atp5j,S100a6
Ccnb2,Hint1,Ccna2
Hsp90aa1,Sec61b,Hmgn2
Lgals3,Tyms,Asf1b
Ran,Snrpe,Tacc3
Mcm5,Ahnak,Cdca3
Ctla2a,Stmn1,Rrm1
Pkm,Aurkaip1,Cenpw
Hsp90ab1,Pgk1,Spc24
Pgk1,Ranbp1,Lig1
H2afz,Cks2,1500009L16Rik
Spc24,Tuba1b,Dctpp1
Fabp5,Rbm3,Fabp5
Cenpw,Pkm,Top2a
Rrm2,Ran,Gzmb
Cdca3,Atpif1,Serpinb6b
Cox17,Pgam1,Zbtb32
Tuba1b,Ube2s,Smc2
Dek,S100a4,Sub1
Dctpp1,Pycard,Vim
Tk1,Hsp90aa1,Cenpm
Il2rb,Gmnn,Uhrf1
Ybx1,Tcp1,Ctla2a
1500009L16Rik,Cox7a2,Cox5b
Vim,Cox17,Rps27l
Ywhah,Nap1l1,Ube2s
Serpinb6b,Gng2,Ezh2
Ybx3,Sec61g,Tpx2
Actg1,Rrm2,Anp32b
Tacc3,Mrpl18,Cxcr3
Itgb1,Birc5,Ybx3
Itga4,Mcm5,Ran
Ccna2,Nucks1,Hsp90aa1
Pcna,Tmem14c,Pkm
Gng2,Cox5a,Pcna
Nap1l1,Ywhah,Pycard
Atp5b,Atp5k,Plek
Lig1,Itga4,Cdca8
Racgap1,Baz1a,Rpa2
Tpx2,Magoh,Il2rb
Pycard,Eif2s2,Ccdc34
Ube2s,S100a6,Tuba1b
Rbm3,Cycs,Pgk1
Hint1,Lman2,Itga4
Asf1b,Pdap1,Hells
