wilcoxon,t-test,t-test_overestim_var
Nipa2,Txnip,
Cd55,Rinl,
Dedd2,Tax1bp1,
Metap1,Dgka,
Zfp429,Pfdn5,
Tmem42,Tbca,
Tcf12,Rps9,
Tet2,Tpt1,
Paxx,Rps28,
Ifnar1,Rpl37,
Gpr183,Srsf5,
Ttc3,Tmem30a,
Ccdc59,Rbbp6,
Ubc,Rpl32,
Tmem71,Rapgef6,
Prkch,Arl4c,
Exosc4,Dusp11,
Agps,Rps21,
Flna,Rps29,
Pet100,Il2rg,
1700123O20Rik,Rpl18a,
Rab5a,Cox7a2l,
Arl5a,Cd8b1,
Limk2,Gng5,
Nsd3,Rpl23,
Dop1a,Rps15a,
Zfp143,Rps7,
Ggnbp2,mt-Cytb,
Epm2aip1,Arhgap45,
Chd7,Rack1,
Sp1,Ms4a4b,
Nol12,Pdcd4,
Yipf3,Ighm,
Tspan13,Rsrc2,
Inpp1,Rpl29,
Bbip1,Rpl10,
Rpl37,Sell,
Lgals3bp,Cnn2,
BC004004,H2-T23,
Fopnl,Bin2,
Stk4,Psme2,
Gigyf2,Serpina3g,
Ndufaf3,Myl12b,
Rpl10a,Acin1,
Rsrp1,Ndufv2,
mt-Cytb,Cd47,
Mrpl50,Rpl14,
Trim59,Arpc4,
Slco3a1,Dnajb6,
Zfc3h1,mt-Co3,
Cd8b1,Sfpq,
Bcl7b,Rap1b,
Smarcd2,mt-Co1,
Ankrd10,Fxyd5,
Rsrc2,Rpl35a,
Stim2,Tle5,
Txnip,,
Mast3,,
Lars2,,
Il2rg,,
Eif3k,,
Pnrc1,,
Coro7,,
Ints3,,
Tpt1,,
Cd164,,
Tmsb10,,
Ms4a4b,,
Gtf2i,,
Yipf5,,
Cyth2,,
Hsd11b1,,
Coq10b,,
Pex16,,
Sike1,,
Wasf2,,
Ranbp2,,
Cd247,,
Gng2,,
Cmah,,
Smc4,,
Usp24,,
Cklf,,
Mbp,,
Hes6,,
Nbdy,,
Gabarap,,
Rbl1,,
Rpl36,,
Pik3cd,,
Gpi1,,
Bcl11b,,
Txk,,
Araf,,
Cnp,,
Serf2,,
Spag9,,
Mri1,,
Ppp1r15a,,
Chd2,,
Hnrnpul1,,
Ctsz,,
Fau,,
Vps13a,,
Tle4,,
Tbca,,
Ncor1,,
Cox7a2l,,
Commd6,,
Serpinb6a,,
Ptk2b,,
Rnmt,,
Ifi209,,
Cbl,,
Rapgef6,,
Tmem30a,,
Gbp7,,
Pitpnc1,,
Uba6,,
B2m,,
Satb1,,
Trmt6,,
Rps28,,
Ubxn6,,
Tmem59,,
Slc38a2,,
Arl4c,,
Pbxip1,,
Vps29,,
Igf2r,,
Glyr1,,
Btg2,,
Acot6,,
Aco2,,
Casc3,,
Peak1,,
Hmgn2,,
Atp5e,,
Emb,,
Fam114a2,,
Ikzf1,,
Ctsw,,
Sh3bgrl3,,
Prkca,,
Clec2d,,
Sidt1,,
1810030O07Rik,,
Safb2,,
Acpp,,
Myo1f,,
B4galnt1,,
Gramd3,,
Rpl32,,
St3gal4,,
Ighm,,
Rps16,,
H2-Oa,,
Hdgfl2,,
Cd69,,
Cracr2a,,
Stx5a,,
Klrc2,,
Rpl17,,
Ldb1,,
Prag1,,
Dnajc16,,
mt-Nd2,,
Eef1a1,,
Il10rb,,
Ncoa4,,
Fermt3,,
Ltb,,
Scp2,,
Dock8,,
Atp5h,,
Slc25a22,,
March7,,
Rpl34,,
Cul3,,
Arrdc3,,
Glipr2,,
Rps15a,,
Zkscan8,,
Tent2,,
Rpl37a,,
Dph5,,
Cd47,,
Dgka,,
Ccdc82,,
Cd2,,
Ankrd11,,
Ugcg,,
Itsn2,,
