gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-0.7146469,4.575863242232301e-23,-10.065355,-0.7146469,2.8845971609626676e-21,-9.864332,-0.7146469,4.528635540671116e-14,-7.8570285,-0.0034882752
Lypla1,-0.8631336,1.5363171762338277e-35,-12.616494,-0.8631336,9.125081230589203e-19,-9.20172,-0.8631336,1.2440879344960546e-11,-7.0755277,-0.025096025
Gm37988,-20.228827,1.0,-0.14885676,-20.228827,9.989630584964411e-05,-4.115059,-20.228827,0.23576361888476433,-1.4877272,-0.00018716339
Tcea1,-0.46678948,1.5047354911061457e-14,-7.865243,-0.46678948,2.3136899171140484e-08,-5.8421454,-0.46678948,1.031828380096797e-05,-4.700109,0.044440314
Rgs20,,,,,,,,,,
Atp6v1h,-0.3917514,2.1121248052675278e-16,-8.392756,-0.3917514,6.700534389445897e-05,-4.2265024,-0.3917514,0.0022552617572041333,-3.3536997,-0.030488059
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.38607937,0.7538185049486885,0.6962523,0.38607937,3.309940215567031e-05,4.392952,0.38607937,0.0008963114819312542,3.6182506,0.024795918
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,1.0615549,2.7754421322842186e-06,4.8840685,1.0615549,3.3995997286170883e-19,9.337747,1.0615549,1.2564127598420344e-14,8.035832,0.080397345
Sntg1,,,,,,,,,,
Rrs1,-0.19346169,2.7309373934568943e-10,-6.4961176,-0.19346169,0.11761589430846053,-1.768505,-0.19346169,0.2548850622570617,-1.4392393,0.008935463
Adhfe1,0.17370078,1.0,-0.03786252,0.17370078,0.933977673747159,0.108796805,0.17370078,0.9508694267289957,0.088043846,-0.001177837
Vxn,,,,,,,,,,
Mybl1,-3.8231492,0.07914229728489437,-2.0346587,-3.8231492,1.9517294824662514e-20,-9.524305,-3.8231492,1.0716916255656332e-05,-4.6995096,-0.0019784307
Vcpip1,0.08254184,1.4053425456190644e-05,-4.546198,0.08254184,0.5251311309409603,0.7420429,0.08254184,0.6636739300418484,0.6095196,0.026646523
Sgk3,1.6020635,0.3880695872072716,1.2010151,1.6020635,2.964802955621481e-10,6.578055,1.6020635,6.644294105829045e-09,6.1070247,0.017113153
