gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.5954383,1.2067933421445381e-22,10.056145,0.5954383,1.8759275130047487e-35,13.100841,0.5954383,4.4018977044289684e-17,8.831352,-0.0040399753
Lypla1,0.3564005,2.8123774450835056e-10,6.605967,0.3564005,7.858041567856618e-07,5.2530184,0.3564005,0.0008155631777581,3.7618825,-0.050351504
Gm37988,-1.5531083,1.0,-0.076750495,-1.5531083,0.1946464740380296,-1.5600284,-1.5531083,0.6526468902299747,-0.81828606,-0.0011760759
Tcea1,0.26485407,4.701356109960937e-06,4.901765,0.26485407,6.563188092248251e-06,4.818039,0.26485407,0.003715986727572,3.3266292,-0.025182912
Rgs20,,,,,,,,,,
Atp6v1h,0.05021854,0.0019558455081603,3.4592133,0.05021854,0.5494319518508469,0.7645793,0.05021854,0.7868677989568893,0.51535934,-0.005852218
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.9573935,7.676796096710598e-13,-7.4541454,-0.9573935,4.759615355122544e-44,-14.655535,-0.9573935,1.26494674675486e-16,-8.719242,-0.081843235
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.8158408,0.0175659162734596,-2.7712245,-0.8158408,1.5656957885568612e-19,-9.421975,-0.8158408,2.566550563730768e-07,-5.551566,-0.0009744128
Sntg1,,,,,,,,,,
Rrs1,0.68625987,1.0650159643775882e-22,10.068636,0.68625987,2.3703675739330442e-17,8.883258,0.68625987,7.648957960028347e-10,6.5410686,0.06683257
Adhfe1,0.12274086,1.0,0.034206167,0.12274086,0.9468774809397682,0.10465224,0.12274086,0.974383181709346,0.069874704,-0.0007791839
Vxn,,,,,,,,,,
Mybl1,1.118271,0.2462143981770548,1.635667,1.118271,0.0004922610367402,3.7957168,1.118271,0.0069623338209795,3.1284227,-0.013500801
Vcpip1,-0.22036384,0.948071725420266,0.6476931,-0.22036384,0.0193034814448661,-2.6425314,-0.22036384,0.1876945133974534,-1.768069,0.028647278
Sgk3,0.36443874,0.0312152666312663,2.562188,0.36443874,0.0633194263234658,2.1523225,0.36443874,0.2855941333881346,1.5180023,0.0155263785
