gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-0.38978192,6.908429873175417e-11,-6.769382,-0.38978192,1.5810376486775003e-10,-6.718368,-0.38978192,6.49656012157637e-07,-5.346667,0.05660017
Lypla1,0.01640191,0.0030617895829491877,-3.244244,0.01640191,0.8791636252174118,0.21531554,0.01640191,0.9125727512379521,0.17562662,0.020488441
Gm37988,0.8608249,1.0,-0.011157267,0.8608249,0.5590076407593702,0.7428879,0.8608249,0.6727757805804945,0.66370845,-0.0011621721
Tcea1,-0.18024103,0.00014220401462660719,-4.070294,-0.18024103,0.013375736059460852,-2.782167,-0.18024103,0.06686856550051448,-2.2470756,0.04406728
Rgs20,,,,,,,,,,
Atp6v1h,0.3042088,1.0,0.17836964,0.3042088,0.00026127045187138685,3.963015,0.3042088,0.003823044708506189,3.292647,-0.007343798
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.61373174,3.0686359338525272e-09,6.1770415,0.61373174,1.4357242336769702e-16,8.6217165,0.61373174,2.0244495093680007e-11,7.070549,-0.017948337
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.41259778,0.4259659986678167,1.1688459,0.41259778,4.5116984523330746e-05,4.3902903,0.41259778,0.0016187495337473196,3.5466547,-0.026822947
Sntg1,,,,,,,,,,
Rrs1,-0.69825655,2.6139153791076626e-22,-9.953043,-0.69825655,9.640523245569012e-14,-7.777037,-0.69825655,2.0657237695119134e-08,-5.972601,0.015260421
Adhfe1,-0.28319207,1.0,-0.06207015,-0.28319207,0.8880671694141332,-0.2011024,-0.28319207,0.9231145718745759,-0.15737233,4.98587e-05
Vxn,,,,,,,,,,
Mybl1,-4.056409,0.04061827997082983,-2.353946,-4.056409,6.568885772432476e-30,-11.651667,-4.056409,8.578053782484598e-08,-5.737465,-0.0039961273
Vcpip1,-0.0094248615,0.00023081726914504734,-3.9515576,-0.0094248615,0.9465056367512634,-0.104113996,-0.0094248615,0.963295383050892,-0.083459675,-0.022270218
Sgk3,-0.91986126,0.0005485530985958687,-3.7278676,-0.91986126,1.532056960101432e-05,-4.6316786,-0.91986126,0.0028983887233412276,-3.376887,-0.0059173265
