gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,0.32007736,2.29426849587531e-06,4.985769,0.32007736,1.364717878764268e-13,7.7180486,0.32007736,3.127683359463599e-06,5.046993,-0.0016559496
Lypla1,0.17709726,1.3484120540180377e-08,5.9319496,0.17709726,0.0059198768173903,3.055784,0.17709726,0.1068788965524591,2.059501,-0.0067052185
Gm37988,-0.10929954,1.0,0.024716107,-0.10929954,0.9398061303847832,-0.11630427,-0.10929954,0.9701902847212313,-0.080710754,0.0011615242
Tcea1,0.12462729,0.0027057394835049,3.2921457,0.12462729,0.0222791170374483,2.5892818,0.12462729,0.2063756474506334,1.7145736,-0.037332013
Rgs20,,,,,,,,,,
Atp6v1h,-0.20419271,0.7461389568323354,0.7926137,-0.20419271,0.0021417487259708,-3.3711498,-0.20419271,0.0766716905071413,-2.2154467,-0.044067416
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,-0.49825346,0.0657571994690511,-2.1789799,-0.49825346,7.392476187965344e-16,-8.391434,-0.49825346,1.0211089091933468e-06,-5.272178,0.03580503
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,-0.663323,0.5725033016427047,-1.0059555,-0.663323,6.814524388899829e-16,-8.394291,-0.663323,2.89009001465575e-06,-5.0649824,-0.04631705
Sntg1,,,,,,,,,,
Rrs1,-0.59289044,0.061969719611174,-2.2042468,-0.59289044,3.7758318115113047e-16,-8.473669,-0.59289044,9.737261491750088e-07,-5.281876,-0.039992098
Adhfe1,-0.45149955,1.0,-0.043082982,-0.45149955,0.8129913301232573,-0.33433494,-0.45149955,0.9006655180871057,-0.23350368,-0.00038760708
Vxn,,,,,,,,,,
Mybl1,2.040445,0.0025212627361837,3.3128457,2.040445,1.8142479504156566e-10,6.7049923,2.040445,1.0540560209550462e-08,6.111389,0.0115582
Vcpip1,-0.03376885,4.28305463658922e-05,4.360056,-0.03376885,0.7255886030239026,-0.4778188,-0.03376885,0.8608822647498291,-0.31251,0.008282203
Sgk3,-0.94658285,0.5641780044107793,-1.0168946,-0.94658285,3.312009576235869e-09,-6.2026505,-0.94658285,0.0020671845920891,-3.495251,-0.02023093
