gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-1.0490428,1.1586501323385909e-45,-14.391682,-1.0490428,2.114898936903589e-43,-14.625558,-1.0490428,1.7956619627906335e-28,-11.53243,-0.05046095
Lypla1,-0.21159825,1.5862892918942667e-13,-7.57574,-0.21159825,0.04548155874488497,-2.2590706,-0.21159825,0.13639729091633687,-1.8647758,0.0006811505
Gm37988,-20.240168,1.0,-0.15385091,-20.240168,0.00011680483871832153,-4.115096,-20.240168,0.2435166372709294,-1.5376545,-0.00046647154
Tcea1,-0.2669189,1.1252376379119078e-09,-6.2898707,-0.2669189,0.0024265016753813487,-3.3038104,-0.2669189,0.017493357681966942,-2.7469506,0.011341225
Rgs20,,,,,,,,,,
Atp6v1h,-0.18427952,6.4419797515010645e-12,-7.066873,-0.18427952,0.08157245600642193,-1.992819,-0.18427952,0.20922215634112803,-1.6310815,0.013282133
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.66988546,5.086462119485825e-05,4.264872,0.66988546,8.37950880332139e-14,7.8049355,0.66988546,4.65373873907564e-10,6.5785937,0.0482749
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.35612187,0.14256681408073546,-1.7471535,0.35612187,0.004947848774466978,3.078945,0.35612187,0.028619969025417812,2.5595212,-0.011125098
Sntg1,,,,,,,,,,
Rrs1,-1.0743351,1.6130416339354013e-33,-12.270407,-1.0743351,3.0223066045992267e-22,-10.122602,-1.0743351,5.308659413137679e-13,-7.5708914,-0.027680993
Adhfe1,0.28482905,1.0,-0.04266995,0.28482905,0.9000788731596093,0.17292336,0.28482905,0.9232960747497138,0.1453027,-0.00018997716
Vxn,,,,,,,,,,
Mybl1,-0.830222,0.14621450265974933,-1.7345855,-0.830222,0.08934186930549438,-1.9474908,-0.830222,0.22935138514164086,-1.5749404,-0.001997032
Vcpip1,-0.041148443,1.1757151572864533e-09,-6.2827897,-0.041148443,0.7770199592147226,-0.36729524,-0.041148443,0.8290025821045395,-0.30365255,0.015796134
Sgk3,-1.7125039,6.388895163408829e-05,-4.2113276,-1.7125039,4.1527144038674345e-14,-7.861498,-1.7125039,4.098444424402183e-06,-4.9547195,-0.003568999
