gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Xkr4,,,,,,,,,,
Rp1,,,,,,,,,,
Sox17,,,,,,,,,,
Mrpl15,-0.56414133,1.495022777424767e-06,-5.1250887,-0.56414133,1.2042013707872152e-06,-5.231283,-0.56414133,0.0005657691537645,-3.9054425,0.030344896
Lypla1,-0.86659205,5.223978113853664e-12,-7.204962,-0.86659205,1.89402792051382e-08,-6.0418744,-0.86659205,0.000111458123043,-4.325346,-0.015198736
Gm37988,-20.114649,1.0,-0.087068945,-20.114649,0.0001286008078394,-4.1146975,-20.114649,0.6417584313382813,-0.87012154,-9.588317e-05
Tcea1,-0.9359903,4.0859195161856255e-14,-7.861889,-0.9359903,3.0539177168569594e-13,-7.8612485,-0.9359903,2.786327330277331e-07,-5.6085453,-0.061015733
Rgs20,,,,,,,,,,
Atp6v1h,-0.010527647,0.0933688311157348,-2.052985,-0.010527647,0.9594734820096372,-0.075193785,-0.010527647,0.973441943108178,-0.0580555,0.020424023
Oprk1,,,,,,,,,,
Npbwr1,,,,,,,,,,
Rb1cc1,0.099342085,0.8950566985579833,-0.61541635,0.099342085,0.5297853605444591,0.7671266,0.099342085,0.7863946378610787,0.57773817,-0.039905082
Alkal1,,,,,,,,,,
St18,,,,,,,,,,
Pcmtd1,0.19471072,0.6305357094587142,-0.93387467,0.19471072,0.3696787726820084,1.0897151,0.19471072,0.6549561345543125,0.842053,-0.062965676
Sntg1,,,,,,,,,,
Rrs1,0.059470203,0.253669456368214,-1.5460634,0.059470203,0.7734066310062067,0.37263173,0.059470203,0.8746393200620033,0.2886314,0.012005871
Adhfe1,-19.921501,1.0,-0.058045965,-19.921501,0.0039302880949803,-3.1680858,-19.921501,0.7419604658922792,-0.6699447,-0.0021183174
Vxn,,,,,,,,,,
Mybl1,-23.852331,0.4237715112513725,-1.2272575,-23.852331,1.3719535134838054e-48,-14.982014,-23.852331,0.0071644704866643,-3.1681972,-0.0014040197
Vcpip1,0.2496338,0.518416316843465,-1.0826143,0.2496338,0.2180354531000245,1.467972,0.2496338,0.4789709146767001,1.1648486,-0.0008692292
Sgk3,1.110586,0.8250107071603016,0.6971723,1.110586,0.0038799355331488,3.1965597,1.110586,0.0231157551541671,2.7473593,0.009179977
