wilcoxon,t-test,t-test_overestim_var
Rpl9,Rps9,
Rbbp6,Rpl37,
Uba6,Rps29,
Agps,Rpl23,
Stk19,Rpl32,
Epm2aip1,Rpl14,
Rps18,Rps28,
Rps7,Rps21,
Mast3,Rpl10,
Inpp1,Rack1,
Prag1,Txnip,
Lars2,Rps7,
Srsf11,Tax1bp1,
Setx,Rpl36,
Rpl37a,Tpt1,
Polr3f,Rbbp6,
Ccm2,Rps15a,
Rpl21,Rpl21,
Rpsa,Nipa2,
Rpl32,Rinl,
Rpl39,Nub1,
Ubxn6,Tmem30a,
Zpr1,Eomes,
Aco2,Rpl18a,
1810030O07Rik,Arl4c,
Ndufv2,9930111J21Rik2,
Ergic3,Dgka,
Max,Rapgef6,
Tmem71,Rps11,
Rpl17,Rps6,
Rpl30,Rpl35a,
Rpl7,Tbca,
Il10rb,Rplp0,
Gm2000,Ccdc59,
Rps10,Rps17,
Rpl27a,Rps8,
Rinl,Srsf5,
Nub1,Ndufv2,
Rab37,Rpl6,
Faap20,Dusp11,
Mbnl1,Pfdn5,
Sash3,Rpl29,
Rps15a,Atp5b,
Cox7a2l,Ighm,
Hscb,Snu13,
Pet100,Gng5,
Bbip1,Sfpq,
Vps13a,Cct4,
Ik,,
Eef1a1,,
Rps14,,
Fbxo9,,
Bloc1s2,,
Ighm,,
Map4k1,,
Fopnl,,
Wdr82,,
Rpl13,,
Mrps18a,,
Wbp11,,
Ankrd10,,
Rps15,,
Rpl26,,
Mthfd2,,
Unc13d,,
Rps5,,
Rack1,,
Ranbp2,,
Snrpg,,
Stk4,,
Rpl23a,,
Tpt1,,
Rpl36a,,
Zfp638,,
Immt,,
Rpl4,,
Metap2,,
Nsd3,,
Efr3a,,
Rps16,,
Ptcd2,,
Elavl1,,
Rpl35,,
Rps24,,
Eif5b,,
Nop10,,
Rps3,,
Rplp0,,
Ldb1,,
Acin1,,
Rps29,,
Agfg1,,
Pabpc1,,
Hnrnpa1,,
Cyld,,
Tomm40,,
Mrps7,,
Rpl11,,
Naa15,,
Yipf5,,
Smc4,,
Rpl19,,
Tiprl,,
Phip,,
Eif3k,,
Rplp2,,
Rpl23,,
Mbp,,
Snrnp48,,
Hnrnpa0,,
Rpl10a,,
