wilcoxon,t-test,t-test_overestim_var
Hmgb2,Birc5,Birc5
Birc5,Pclaf,Pclaf
Pclaf,Mki67,Mki67
H2az1,Stmn1,Stmn1
Stmn1,Top2a,Top2a
Tubb4b,Cdk1,Hmgb2
Lgals1,Cdca8,Cdca8
Mki67,Cks1b,Cks1b
Cks1b,Nusap1,Cdk1
S100a10,Cdca3,Cdca3
Tmsb4x,Hmgb2,Nusap1
Crip1,Ccna2,Ccna2
Top2a,Ube2c,Lgals1
Ube2s,Kif11,Lmnb1
Lmnb1,Tpx2,Ube2c
Ccna2,Lmnb1,S100a6
Ube2c,Ccnb2,Tpx2
S100a6,Cenpe,Kif11
Cdca8,Prc1,Cenpe
Cdk1,Hmmr,Ccnb2
Cdca3,Lgals1,Prc1
Ccnb2,Incenp,Incenp
Cks2,S100a6,Hmmr
Nusap1,Spc24,Tubb4b
Prc1,Smc2,Smc2
Kif11,Tubb4b,Spc24
Ptma,Cenpf,Cks2
Incenp,Aurkb,H2az1
Smc2,Gzmb,Anxa2
Hmmr,Anxa2,Cenpf
Actb,Cks2,Gzmb
Cenpe,Tacc3,Aurkb
Hmgb1,Tmsb4x,Tmsb4x
Tpx2,Knl1,Tuba1b
Txn1,Plk1,Tacc3
Tuba1b,H2az1,Tmpo
Ran,Kif15,Hmgn2
Clic1,Rrm2,Rrm2
Tubb5,H1f5,Ezh2
Pfn1,S100a4,Knl1
Arl6ip1,Ezh2,Kif15
Spc24,Tuba1b,Plk1
Cenpf,Gzmk,Actb
Gapdh,Ccnb1,S100a10
Actg1,Tmpo,Ptma
Ppia,Hmgn2,S100a4
Cd48,Lgals3,Crip1
Aurkb,Cit,Ube2s
Anxa2,Tuba1c,H1f5
Gzmb,Actb,Ppia
Calm1,Asf1b,Ccnb1
Sub1,Cdc20,Tuba1c
Tmpo,H2ax,Gzmk
Vim,Kif22,Vim
Cdc42,Ptma,Cd48
Rrm2,S100a10,Txn1
Sh3bgrl3,1500009L16Rik,H2ax
Dbi,Ncapg,Lgals3
Calm3,Crip1,Arl6ip1
Tacc3,Ube2s,Asf1b
S100a4,Tyms,Cit
Knl1,H2ac8,Hmgb1
Anp32e,Cenpa,Cenpa
Ywhah,Ppia,Cdc20
Kif15,Vim,Kif22
Hmgn2,Cd48,Calm3
Pycard,Arl6ip1,Anp32e
Jpt1,Rrm1,Dbi
Plk1,Txn1,Ywhah
Ezh2,Dlgap5,Tyms
H1f5,Spc25,1500009L16Rik
H2ax,Mad2l1,Gapdh
Cenpa,Ckap2l,Ncapg
Gzmk,Shcbp1,Actg1
Ccnb1,Ifng,Rrm1
Tuba1c,Ska1,Alyref
Cdc20,Serpinb9,Ran
Anp32b,Hmgb1,Pycard
Cit,Calm3,H2ac8
Nkg7,Anp32e,Dut
Dek,Dut,Tubb5
Lsp1,Cdkn3,Clic1
Myl6,Dbi,Pfn1
