wilcoxon,t-test,t-test_overestim_var
Top2a,Top2a,Top2a
Nusap1,Nusap1,Nusap1
Prc1,Prc1,Prc1
Cdk1,Cdk1,Cdk1
Aurkb,Aurkb,Aurkb
Kif11,Kif11,Kif11
Incenp,Incenp,Incenp
Smc4,H2ax,H2ax
H2ax,H1f5,H1f5
Bub3,Smc4,Smc4
Tubb5,H2ac8,H2ac8
Ube2c,Bub3,Bub3
H1f5,Ube2c,Ube2c
Calm2,Cenpf,Cenpf
Cenpf,H1f4,H1f4
Mki67,Hist1h2ap,Hist1h2ap
Arl6ip1,Mki67,Mki67
H2ac8,Cdkn2d,Cdkn2d
H1f4,Calm2,Calm2
Cdkn2d,Arl6ip1,Arl6ip1
Smc2,Cenpe,Cenpe
Tuba1c,Kif22,Kif22
Cenpe,Tuba1c,Tuba1c
Hist1h2ap,Spc25,Spc25
Kif22,Smc2,Smc2
Spc25,Plk1,Plk1
Ubb,Esco2,Esco2
Ube2s,Tubb5,Tubb5
Tuba1b,H3c3,H3c3
Plk1,H4c4,H4c4
Mis18bp1,Mis18bp1,Mis18bp1
H3c3,Ubb,Ubb
Sgo2a,Aurka,Aurka
Kif20b,Cdca2,Cdca2
H4c4,H2ac20,H2ac20
Kif23,Sgo2a,Sgo2a
Esco2,Kif20b,Kif20b
Cdc25b,Cdkn2c,Cdkn2c
Tmpo,Kif23,Kif23
Cit,Cdc25b,Cdc25b
Aurka,Cit,Cit
Cdkn2c,Mxd3,Mxd3
Cdca2,Ncaph,Ncaph
H2ac20,Ndc80,Ndc80
Cks2,Ckap2l,Ckap2l
Mxd3,Ube2s,Ube2s
Ncaph,Tuba1b,Tuba1b
H3f3b,Tpx2,Tpx2
Ndc80,Tmpo,Tmpo
Ckap2l,Cks2,Cks2
Tpx2,Cenpl,Cenpl
Knl1,Kpna2,Kpna2
Birc5,Knl1,Knl1
Hjurp,Fbxo5,Fbxo5
Cenpl,H3f3b,H3f3b
Tubb4b,Hjurp,Hjurp
Fbxo5,Shcbp1,Shcbp1
Shcbp1,Tubb4b,Tubb4b
Ncapg,Ncapg,Ncapg
Ezh2,Ccnf,Ccnf
Stmn1,Kif15,Kif15
Kif15,Ezh2,Ezh2
Jpt1,Ccna2,Ccna2
Cdca8,Sgo1,Sgo1
Ccna2,Nuf2,Nuf2
Nuf2,Cdca8,Cdca8
Aspm,Fzr1,Fzr1
Fzr1,Aspm,Aspm
Kpna2,Hmmr,Hmmr
Ubc,Cdca5,Cdca5
Spc24,Spc24,Spc24
Sgo1,H2ac4,H2ac4
Hmmr,Spag5,Spag5
Ckap5,Ckap5,Ckap5
Ccnf,Birc5,Kif4
Kif4,Kif4,Birc5
Tacc3,Stmn1,Stmn1
Spag5,Kif18b,Kif18b
Cdca3,Tacc3,Tacc3
Cdca5,Ect2,Ect2
Ect2,Jpt1,Jpt1
Trir,Ubc,Ubc
Kif18b,Cdca3,Cdca3
Racgap1,Neil3,Neil3
H2az2,Spdl1,Spdl1
Pclaf,Prr11,Prr11
Brd8,Dbf4,Dbf4
Dbf4,Kifc1,Kifc1
H2ac4,Kif18a,Kif18a
Ctcf,Trir,H3c6
Neil3,H2az2,H2az2
H1f2,Ccnb1,Trir
Spdl1,H3c6,Ccnb1
Ccnb1,Bub1b,Bub1b
Akirin2,Brd8,Brd8
Arhgap11a,Racgap1,Racgap1
Bub1b,Kif14,Kif14
Prr11,Arhgap11a,Arhgap11a
Ska1,Ska1,Ska1
Kif2c,Ttk,Ttk
Bub1,Kif2c,Kif2c
Kifc1,Akirin2,Akirin2
Plk4,Plk4,Plk4
Kif14,Bub1,Bub1
Kif18a,Ccng2,Ccng2
Ccng2,H1f2,Ube2t
Frg1,Ube2t,H1f2
Ube2t,Pclaf,Pclaf
Ttk,Ctcf,Ctcf
Asf1b,Depdc1b,Depdc1b
Ankrd44,Haspin,Haspin
Depdc1a,Asf1b,Asf1b
H3c6,Depdc1a,Depdc1a
Mis18a,Frg1,Frg1
Dlgap5,Pbk,Anln
Ncapd2,Anln,Pbk
Ubald2,Mis18a,Mis18a
Cmc2,Dlgap5,H1f3
H1f3,H1f3,Dlgap5
Haspin,Ncapd2,Ncapd2
Rad21,Cdca4,Cdca4
Stag2,Ankrd44,Ankrd44
Dock2,Pimreg,Pimreg
Ppp1r12a,H1f1,H1f1
Ncapd3,Espl1,Espl1
Reep4,H2bc11,H2bc11
Cdca4,Cmc2,Ncapd3
Rhno1,Rad21,Cmc2
Pimreg,Ncapd3,Rad21
Odf2,Sapcd2,Sapcd2
Depdc1b,Reep4,Reep4
Kif20a,Foxm1,Foxm1
Pbk,Ubald2,Stag2
H3f3a,Stag2,Ubald2
Smc1a,Rhno1,Rhno1
Foxm1,Kif20a,Kif20a
Sapcd2,Ska3,Ska3
H2bc11,Dock2,Cdc25c
