wilcoxon,t-test,t-test_overestim_var
Ube2s,Nusap1,Nusap1
Tubb4b,Gzmb,Gzmb
Nusap1,Cdk1,Cdk1
Birc5,Prc1,Prc1
Gzmb,Cenpf,Ccna2
Hmgb2,Ccna2,Tubb4b
Cdk1,Ube2c,Birc5
Ccna2,Plk1,Ube2c
Cks2,Aurkb,Top2a
Tubb5,Hmmr,Mki67
Prc1,Gzma,Cenpf
Ube2c,Kif11,Hmmr
Mki67,Sgo2a,Kif11
Cenpf,Aurka,Cdca8
Smc2,Knl1,Cks2
Aurkb,Cit,Cenpe
Top2a,Kif22,Ube2s
Hmmr,Cenpe,Cks1b
Kif11,Tubb4b,Aurkb
Cdca8,Tacc3,Smc2
Cks1b,Tuba1c,Tpx2
Smc4,Kif4,Incenp
Emp3,Top2a,Hmgb2
Incenp,Spc25,Plk1
Stmn1,Ckap2l,Cdca3
Cenpe,Mki67,Stmn1
Tuba1c,Incenp,Tacc3
Spc24,Cdca8,Tubb5
Lmnb1,H3c3,Lmnb1
Plk1,Ccnb1,Tuba1c
Lgals1,Mis18bp1,Tuba1b
Tacc3,Cdc20,Spc24
Tpx2,Birc5,Knl1
Arl6ip1,Tpx2,Smc4
Knl1,Kif20b,H2ax
Bub3,Cks2,Kif22
Tuba1b,Spc24,Cit
Cdca3,Smc2,Pclaf
Jpt1,Hist1h2ap,Ccnb1
H2ax,H2ax,Racgap1
Racgap1,Cks1b,Tmpo
Tmpo,Cdkn3,Cdc20
Kif22,H2ac8,Emp3
Cit,Ska1,Bub3
Cdc20,Ncapg,Gzma
Ccnb1,Depdc1a,Kif23
Kif23,Prf1,Ccnb2
Srsf3,Mxd3,Spc25
Cd48,Cdkn2c,Arl6ip1
Anp32e,Bub1b,H2ac8
Spc25,Aspm,Kif20b
Ckap2l,H4c4,Sgo2a
Kif20b,Ube2s,Ckap2l
Clic1,Cdca3,Ncapg
Ckap5,Kif23,Kif4
Ncapg,Shcbp1,Anp32e
Sgo2a,Klrg1,Aurka
Kif4,Bub1,Jpt1
Gzma,Kpna2,H1f5
H2ac8,Lmnb1,Shcbp1
Ccnb2,Kif2c,Kif15
Rap1b,Racgap1,Ckap5
Pclaf,Stmn1,Bub1b
Rad21,Hmgb2,Ptma
Prf1,Cdca2,Prf1
Shcbp1,Spag5,Ska1
Bub1,Tuba1b,H2az1
Ska1,Ckap5,Cdkn3
Bub1b,Dlgap5,Ndc80
