wilcoxon,t-test,t-test_overestim_var
Rps20,Rps20,Rps20
Rpl28,Rpl28,Rps12
Rps12,Rpsa,Rpl28
Rpsa,Rps12,Rpsa
Rps2,Rps2,Rps2
Rps26,Rps26,Rps26
Rplp1,Rpl10,Rpl41
Rpl41,Rplp1,Rplp1
Rps8,Rpl41,Rps8
Rpl10,Rps8,Rpl10
Rps17,Rpl15,Rplp0
Rplp0,Rplp0,Rpl15
Rpl15,Rps17,Slamf6
Rpl10a,Rps3a1,Rps17
Rps18,Rpl10a,Rps3a1
Rps3a1,Slamf6,Rps18
Slamf6,Rps18,Rpl10a
Eef1b2,Eef1b2,Tcf7
Rpl13,Rpl36a,Tnfsf8
Rpl36a,Rps29,Cd9
Rps27a,Rps27a,Eef1b2
Rpl8,Tcf7,Rps27a
Rpl3,Rpl13,Adk
Rps29,Rpl8,Rpl36a
Tcf7,Rpl3,Rpl13
Tnfsf8,Cd9,Rps29
Cd9,Rps19,Tox
Rps19,Rplp2,Rpl3
Adk,Rpl35a,Rpl8
Gapdh,Rpl31,Id3
Rps25,Rpl12,Rgs10
Tox,Ifi27l2a,Rps19
Rpl12,Rpl35,Rplp2
Rpl35a,Gapdh,Hsp90ab1
Rplp2,Tnfsf8,Gapdh
Rpl31,Rps25,Rpl35a
Rpl35,Adk,Xcl1
Hsp90ab1,Hsp90ab1,Rpl12
Rgs10,Ighm,Rps25
Ifi27l2a,Tox,Ifi27l2a
Rpl7,Rpl7,Ighm
Id3,Rps28,Asap1
Asap1,Rgs10,Rpl31
Ighm,Asap1,Rpl35
Xcl1,Batf,Batf
Eef1a1,Rpl32,Actn1
Rpl32,Id3,Rpl7
Rps28,mt-Atp6,Rpl32
mt-Atp6,Eef1a1,Rps28
Batf,Rpl22,Inpp4b
Actn1,Rpl26,mt-Atp6
mt-Cytb,Rilpl2,Eef1a1
Npm1,Rps9,Zbtb32
Rpl22l1,Actn1,Ikzf2
Rpl26,Rpl22l1,Rpl22
Rpl22,Rpl27a,Rpl26
Rps6,Rps5,Rilpl2
Rps9,mt-Cytb,Lag3
Inpp4b,Xcl1,Smco4
Rpl27a,Npm1,Hmgn1
Rilpl2,Rps6,Cd160
Rps5,Rpl6,Pdcd1
Zbtb32,Atp5g2,Rpl27a
Rpl6,Pgam1,Rps9
Lag3,Zbtb32,mt-Cytb
Rpl11,Anp32b,Npm1
Cd160,Rpl11,Rps5
Atp5g2,Rpl23,Pgam1
Hmgn1,Hif1a,Rpl22l1
Rpl23,Hmgn1,Anp32b
Ikzf2,Rpl37,Nrgn
Anp32b,Inpp4b,Rps6
Ppa1,Cd160,Ppa1
Smco4,Smco4,Rpl23
Pdcd1,Lag3,Nsg2
Rpl37,Rpl4,Rpl11
Pgam1,Rpl7a,Rpl6
Crtam,Ppa1,Hif1a
Mif,Gdi2,Atp5g2
Rpl4,Ikzf2,Crtam
Rpl7a,Mif,Rpl37
Hif1a,mt-Co2,Dut
Rpl14,Pebp1,Mrps6
Rps4x,Pdcd1,Pebp1
Nap1l1,Rpl39,Mif
Dbi,Dbi,St13
mt-Co2,Rps4x,Dbi
Tmsb10,St13,Ptms
Mrps6,Nap1l1,Stmn1
Ptms,Crtam,Nap1l1
Nrgn,Ptms,Gdi2
Pebp1,Slc25a3,mt-Co2
Cxcl10,Atpif1,Ran
Gdi2,Mrps6,Rpl7a
Dut,Dut,Rpl4
St13,Traf1,Rpl39
Rpl39,Ran,Rps4x
Ran,Rpl14,C1qbp
Nme1,Nme1,Gldc
Slc25a3,mt-Co3,Cxcl10
C1qbp,Snrpf,Atpif1
Hsp90aa1,Prdx2,Fam162a
mt-Co3,Naca,Impdh2
Traf1,Tmsb10,Tpi1
Fam162a,Hnrnpa1,Nme1
Atpif1,C1qbp,Hsp90aa1
Impdh2,Hsp90aa1,Hspd1
Hspd1,Nsg2,Traf1
Hnrnpa1,Fam162a,Rpl14
Tpi1,Nrgn,Tmsb10
Stmn1,Hspd1,Slc25a3
Snrpf,Snrpe,mt-Co3
Atp5a1,Stmn1,Snrpf
Naca,Impdh2,Pclaf
Bcl2,Atp5a1,Prdx2
mt-Nd2,Tpi1,Hnrnpa1
Nsg2,Hspe1,Ccnb2
Vdac1,Pgk1,Psat1
Pgk1,Vdac1,Il1rl1
Eea1,Rtraf,Vdac1
Ybx1,Cxcl10,Aff3
Prdx2,Etfb,Fabp5
Hmgn2,Cct4,Pgk1
Bzw2,Slc25a4,Hmgn2
Siah2,Gldc,Atp5a1
Psat1,Ybx1,Ccr7
Snrpe,Suclg1,Naca
Nrp1,Psat1,Eea1
Plscr1,Hmgn2,Hspe1
Etfb,Snrpg,Etfb
Hspe1,mt-Nd2,Ybx1
Sesn3,Cox6c,Snrpe
Ptpn11,Tnfaip8,Cks1b
Gldc,Sept7,Birc5
Rps27l,Snrpd2,Ccdc28b
Pclaf,Serp1,Cct4
Hmgn5,Pclaf,Plscr1
Slc25a4,Bzw2,Bzw2
Selenoh,Bcl2,Siah2
Cct4,Rps16,Rtraf
Trps1,Eif3i,Bcl2
Tnfaip8,Swi5,Ezh2
Skp1a,Eea1,Selenoh
Ezh2,Rps27l,Slc25a4
Cxcr4,Tmem126a,Suclg1
Rtraf,Selenoh,Tnfaip8
Agpat5,Fabp5,Ptma
Rps16,Eef1g,Sesn3
Ppp1r14b,Ndufa4,Rps27l
Snrpg,Siah2,Cenpm
Rgs16,Ccnb2,Rgs16
Cox6c,Rexo2,Serp1
Polr2h,Aff3,mt-Nd2
Swi5,Skp1a,Ppp1r14b
Ptma,Fbl,Skp1a
Suclg1,Cct3,Swi5
Fabp5,Cct5,Snrpg
Ube2c,Ezh2,Tmem126a
Cct3,Ppp1r14b,Ube2c
Dap3,Il1rl1,Rexo2
Atp5j,Sesn3,Cxcr4
Rexo2,Hint1,Sept7
Snrpd2,Rps15,Fbl
Psen2,Plscr1,Snrpd2
Gar1,Sptbn1,Agpat5
Irf2bp2,Pdia3,Cct3
Hpf1,Hpf1,Rps16
Fbl,Psma4,Ptpn11
Serbp1,Rpl9,Hpf1
Ndufa4,Atp5j,Tnfrsf4
Serp1,Ptma,Tox2
Naa20,Cks1b,Cdca3
Hint1,Ccr7,Cox6c
Dtymk,Ccdc28b,Hmgn5
Tmem126a,Atp5b,Myb
Eef1g,Naa20,Eif3i
Ccdc28b,Ptpn11,Pacsin1
Sept7,Hmgn5,Aim2
mt-Co1,Serbp1,Sptbn1
Rpl9,Birc5,Cct5
Atp5b,Rpl21,Prelid2
Socs3,Rsl1d1,Polr2h
Rps15,Dynll1,Spc24
Eif3i,Mrpl52,Nrp1
Sptbn1,Mrpl23,Eef1g
Supt16,Polr2h,Ndufa4
Ccnb2,Ndufc2,Cdca8
Aff3,Supt16,Pdia3
Mrpl17,Cacybp,Naa20
Cacybp,Agpat5,Atp5j
Mrpl23,Mdh2,Supt16
Smarcb1,Ctla4,Irf2bp2
Cks1b,Cxcr4,Mrpl23
Asnsd1,Dap3,Cacybp
Zfpm1,Irf2bp2,Hint1
Birc5,Rgs16,Gar1
Fh1,Calm3,Dtymk
Rpl21,Ndufa12,Rsl1d1
Pdia3,mt-Co1,Rpl9
Ndufa12,Limd2,Atp5b
Aim2,Ube2c,Psma4
Farsb,Lsm6,Dap3
Txn1,mt-Nd3,Tnfrsf9
Cct5,Set,Rps15
Ccr7,Metap2,Rpl21
Tfdp1,Nrp1,Serbp1
mt-Nd4,Dtymk,mt-Co1
Kcnn4,Ddx24,Uhrf1
Rsl1d1,Ftl1,Tfdp1
Mrpl11,Fundc2,Ctla4
Anxa2,Gar1,Set
Prdx1,Ywhae,Ndufc2
Anapc16,Rps21,Trps1
Psma4,Anapc16,Mki67
Casp4,Anxa2,Dynll1
Ctla4,Srsf9,Lsm6
Ndufc2,Cenpm,Ndufa12
Parp1,Aim2,Metap2
Stk39,Atp5pb,Mrpl52
Uchl3,mt-Nd5,Fh1
Calm3,Trps1,Calm3
Ftl1,Tcp1,Kif15
Bri3bp,Snrpd1,Cd200
Lsm6,Eif1ax,Srsf9
Dynll1,Psen2,Psen2
Myc,Cdca3,Anapc16
Tspan13,Ndufs5,Nenf
Rnaseh2b,mt-Nd4,Rnaseh2b
Oxsr1,Anp32a,Myc
Atic,Fh1,Mdh2
Odc1,Myb,Anxa2
Ctsz,Uchl3,Uchl3
Phf11c,Mrpl17,Bri3bp
Ywhae,Glrx3,Fundc2
Rps21,Tfdp1,Ywhae
Hmox2,Hnrnpk,Snrpd1
Metap2,Rps23,Mrpl17
Tnfrsf9,Asnsd1,Ifi211
Arpc1a,Txn1,Asnsd1
Phgdh,G3bp1,mt-Nd3
Calr,Arpc1a,Phgdh
Ccdc50,Map4k4,Plxdc2
Il1rl1,Ly6e,Limd2
Cisd1,Pacsin1,Tcp1
Fnta,Calr,Cenpa
Myb,Smarcb1,Rps21
Cldnd1,Rnaseh2b,Ftl1
mt-Nd3,Phgdh,Ddx24
Srsf9,Ccdc50,Cdca7
Limd2,Spc24,Lig1
Mdh2,Mrpl11,Atic
Atp5pb,Eif4a1,Parp1
Apobec3,Cisd1,Cisd1
Fundc2,Tnfrsf9,Oxsr1
Snrpd1,Apobec3,Smarcb1
Mrpl52,Ndufs2,Tk1
Set,Slc25a5,Anp32a
Sh3bgrl,Mpc1,Eif1ax
Snrnp25,Prelid2,Ddit4
Usp18,Uqcr10,Marcksl1
Ruvbl1,Prpf40a,Mrpl11
Impa2,Tnfrsf4,Arpc1a
Nudt5,Parp1,Map4k4
Eif4a1,Ndufb5,Atp5pb
Smarcc1,Bri3bp,Gm45716
Mthfd2,Atic,Zfpm1
Rps23,Cdca8,Nucks1
Eif5a,Ndufb9,Rps23
mt-Nd5,Pop5,G3bp1
Cenpa,Hmox2,Glrx3
Socs1,Myc,Calr
Anp32a,Ptpn6,Kcnn4
Tcf12,Ndufab1,Txn1
Pdia6,Tox2,Ndufs5
G3bp1,Nucks1,Akr1e1
Eif1ax,Rap1a,Decr1
Eif2ak2,Tkt,Ccdc50
Rars,Zfpm1,Hmox2
Pecam1,Eif5a,Sell
Tkt,Cenpa,mt-Nd4
Cops4,Kcnn4,mt-Nd5
Cnpy2,Uhrf1,Ndufs2
Nop58,Hspa5,Eif5a
Ptpn6,Mki67,Impa2
Slc25a5,Ola1,Mpc1
Gpatch4,Hnrnpc,Eif4a1
Ehd4,Cox7c,Ccr6
Ppia,Nenf,Ruvbl1
mt-Nd1,Ssr2,Prpf40a
Sdf2l1,Txnl1,Smarcc1
Tcp1,Prdx1,Apobec3
Nbdy,Akr1b3,Ndufab1
Nucks1,Cct7,Stk39
Ddx24,Commd3,Tuba1b
Ndufs2,Ldha,Rfc4
Erg28,Odc1,Slc25a5
Tmem256,Oxsr1,Odc1
Rpgrip1,Cyb5a,Btla
Hspa5,Stk39,Tkt
Dera,Kif15,Spock2
Ormdl2,Micos10,Prdx1
Glrx3,Smarcc1,Pop5
Psmg1,Ifi211,Ola1
Cdca3,Ctsz,Casp4
Gm45716,Rpl5,Pdia6
Ipo5,Tspan13,Uqcr10
Mtx2,Rpl36,Hnrnpk
Map4k4,Ruvbl1,Mid1
Commd3,Canx,Ptpn6
Ndufb9,Pdia6,Tspan13
Mki67,Impa2,Hspa5
Rtp4,Rps7,Cldnd1
Ldha,Chchd1,Ldha
Prpf40a,Eif3h,Ctsz
Etf1,Nhp2,Ndufb9
Cox7c,Marcksl1,Ly6e
Tmpo,Lig1,Socs3
Erh,Erh,Nop58
Ndufs5,Socs3,Farsb
Acsl5,Hsp90b1,Ssr2
Lbh,Smdt1,Txnl1
Btla,Cldnd1,Hivep3
Pmm1,Cycs,Dapl1
Ifih1,Casp4,Mcm6
Nfat5,Farsb,Cd83
Mpc1,Nop58,Erh
Uhrf2,Tk1,Sdf2l1
