wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
S100a4,S100a4,S100a4
Lgals1,Itgb1,Lgals1
Gapdh,Lgals1,Itgb1
Itgb1,Bcl2a1b,Gapdh
S100a11,Gapdh,Bcl2a1b
Actg1,Anxa2,Itga4
Bcl2a1b,Rilpl2,S100a11
Itga4,Itga4,Anxa2
Rilpl2,S100a11,Rilpl2
Anxa2,Bhlhe40,Hif1a
Hif1a,Hif1a,Actg1
Txn1,Serpinb6b,Bhlhe40
S100a10,Ifng,Serpinb6b
Pfn1,Ptms,Ifng
Bhlhe40,Actg1,Ptms
Serpinb6b,Batf,Txn1
Coro1a,Zbtb32,Batf
Ifng,Ybx3,S100a10
Ptms,Lgals3,Ybx3
Arpc5,Atxn1,Prr13
Actb,Txn1,Pfn1
Tmsb4x,Bcl2a1d,Ctla4
Batf,S100a10,Zbtb32
Abracl,Ctla4,Atxn1
Ly6a,Prr13,Lgals3
Sub1,Tmsb4x,Tmsb4x
Prr13,Trav14-1,Actb
Ctla4,Ccdc50,Arpc5
Crip1,Lag3,Cd9
Atxn1,Cd9,Ccdc50
Ybx3,Pfn1,Bcl2a1d
Arpc3,Actb,Crip1
Lgals3,Arpc5,Ly6a
Vim,Crip1,Coro1a
Cd9,Cxcr3,Abracl
Trav14-1,Pglyrp1,Cxcr3
mt-Co2,Vim,Vim
Ifi27l2a,Icos,Lag3
Pglyrp1,Ly6a,Trav14-1
Zbtb32,Vmp1,Vmp1
mt-Co1,Coro1a,Pglyrp1
Cdc42,Pou2f2,Sub1
Myl6,Klrc1,Icos
Hmgb2,Abracl,Prdx2
Ms4a4b,Nrp1,Fkbp1a
Ppib,Casp3,Ahnak
Cxcr3,Ahnak,mt-Co1
Vmp1,Casp4,Prelid1
Atp5j,Rora,Hmgb2
Bcl2a1d,Fkbp1a,mt-Co2
Fkbp1a,Hmgb2,Pou2f2
Icos,Prdx2,Dbi
Oaz1,Sub1,Klrc1
Ndufa4,Dbi,Arpc3
Ccdc50,Plek,Calm3
Gnai2,Cd160,Atp5j
