wilcoxon,t-test,t-test_overestim_var
Rps20,Rps20,Rps20
Rps2,Rps2,Rps2
Rps12,Rpsa,Rpsa
Rpsa,Rps12,Rps12
Rpl28,Ly6e,Tcf7
Ly6e,Rpl28,Slamf6
Rplp1,Tcf7,Ly6e
Rps26,Slamf6,Rpl28
Gapdh,Ifi27l2a,Rplp1
Rpl10,Rplp1,Ifi27l2a
Rpl41,Rpl10,Ctla4
Ifi27l2a,Rpl41,Rpl41
Slamf6,Gapdh,Rpl10
Rpl12,Rpl12,Gapdh
Tcf7,Rps26,Rpl12
Rps18,Rplp0,Ighm
Rplp0,Mif,Mif
Rpl10a,Ctla4,Rps18
Ctla4,Rps18,Rplp0
Rpl15,Rpl10a,Rps26
Ly6a,Ly6a,Cd9
Rpl13,Ighm,Ly6a
Mif,Rpl15,Rpl10a
Rpl3,Emb,Rpl13
Rps19,Rpl13,Rpl15
Rps27a,Rps19,Emb
Ighm,Rpl36a,Traf1
Rpl36a,Rpl3,Tox
Rps17,Cd9,Ltb
Rps8,Rps27a,Rgs10
Cd9,Ltb,Rps19
Eef1b2,Traf1,Rps27a
Hsp90ab1,Rps17,Rpl3
Rplp2,Eef1b2,Adk
Emb,Rps8,Rpl36a
Rpl8,Rplp2,Cd27
Ltb,Hsp90ab1,Batf
Traf1,Cd27,Tnfsf8
Tox,Rpl8,Actn1
Rgs10,Batf,Hsp90ab1
Rps28,Rps28,Rps17
mt-Atp6,Tox,Rps8
Cd27,Cxcr3,Rplp2
Rpl22,Rpl22,Eef1b2
Adk,Rps29,Cxcr3
Rps29,mt-Atp6,Rpl8
Actn1,Adk,Ppa1
Batf,Rgs10,mt-Atp6
Tnfsf8,Rpl35,Rps28
Rpl35,Rps9,Rps29
Cxcr3,Actn1,Lag3
Rps9,Rpl31,Inpp4b
Rpl35a,Hif1a,Rpl22
Rps25,Tnfsf8,Nme1
Rps5,Rpl35a,Hif1a
Ppa1,Nme1,Id3
Nme1,Rps5,Rps9
Rpl27a,Rps25,Rpl35
Rpl31,Rpl27a,Rpl27a
Lag3,Ppa1,Smco4
Eef1a1,Rpl32,Rps5
Rpl32,Eef1a1,Rps25
Inpp4b,Rps16,Rpl35a
mt-Cytb,Lag3,Rpl32
Bcl2,Pgam1,Rpl31
Hif1a,Rpl7a,Xcl1
Rpl7a,Rpl37,Pgam1
Rps16,mt-Co2,Eef1a1
mt-Co2,Inpp4b,Asap1
Rpl37,Rilpl2,Bst2
Asap1,Bst2,Bcl2
Gstp3,mt-Co3,Rps16
mt-Co3,Asap1,Ikzf2
Bst2,mt-Cytb,Rilpl2
Id3,Smco4,mt-Co2
Xcl1,Limd2,Cd160
Cd160,Snrpf,Gstp3
Smco4,Atpif1,mt-Cytb
Pgam1,Bcl2,mt-Co3
Rpl23,Id3,Rpl37
Zbtb32,Rpl23,Rpl7a
Rilpl2,Apobec3,Dut
Naa20,Slc25a3,Atpif1
Rpl14,Pglyrp1,Pdcd1
Rtp4,Gstp3,Rpl23
Pglyrp1,Naa20,Zbtb32
Apobec3,Icos,Socs3
Dut,Cd160,Pglyrp1
Socs3,Rps27l,Naa20
Rpl22l1,Naca,Apobec3
Gpr183,Dut,Snrpf
Slc25a3,Rpl22l1,Icos
Limd2,Pgk1,Rps27l
Atpif1,Xcl1,Limd2
Icos,Atp5g2,Cxcl10
Rpl11,Zbtb32,Rtp4
Npm1,Rpl14,Pgk1
Snrpf,Psma4,Ptma
Pdcd1,Gdi2,Tpi1
Ikzf2,Rpl11,Slc25a3
Atp5g2,Tnfaip8,Tnfaip8
Rps27l,Ikzf2,Gpr183
Naca,Hspe1,Hmgn2
mt-Nd2,Atp5a1,C1qbp
Crtam,Prdx2,Rpl14
Rpl6,Rpl39,Rpl11
Anxa5,Socs3,Bzw2
Ptma,Rpl26,Phf11c
C1qbp,Gpr183,Rpl22l1
Tpi1,Pop5,Nsg2
Tnfaip8,Ptma,Rpl39
Trbc2,Pdcd1,Pop5
Atp5a1,Npm1,Psma4
Bzw2,C1qbp,Pecam1
Pgk1,Trbc2,Naca
Hmgn2,Rpl6,Anxa5
Rpl39,Rtp4,Atp5g2
Cxcl10,Anxa2,Gdi2
mt-Co1,Cct3,Cct3
Tmsb10,Hnrnpa1,Nrgn
Rpl26,Tpi1,Oas3
