wilcoxon,t-test,t-test_overestim_var
Malat1,Malat1,Malat1
Btg1,Btg1,Btg1
Rps27,Rps27,Rps27
Fau,B2m,B2m
B2m,Fau,Fau
Hcst,Hcst,Hcst
Ccl5,Ypel3,Ypel3
Cox7a2l,Rps27rt,Rps27rt
Rps27rt,H2-D1,H2-D1
Rac2,Ccl5,Ccl5
Ubb,Ubb,Ubb
Srgn,Pdcd4,Pdcd4
Rps14,Cox7a2l,Cox7a2l
H2-D1,Rac2,Rac2
Ypel3,Ptpn18,Ptpn18
Rpl18a,Tcp11l2,Tcp11l2
Pdcd4,Arhgap45,Arhgap45
Arhgap45,Srgn,Srgn
Selplg,Klrd1,Klrd1
Gimap6,Rps14,Rps14
Ptpn18,Fxyd5,Fxyd5
Laptm5,Rpl18a,Rpl18a
Shisa5,H2-K1,H2-K1
Fxyd5,Gimap6,Gimap6
Nop53,Nop53,Nop53
Klrd1,Slfn2,Slfn2
Rpl24,Selplg,Selplg
H2-K1,Mxd4,Mxd4
Itm2b,Vsir,Vsir
Slfn2,Gm26740,Gm26740
Rpl34,Eva1b,Eva1b
Gimap3,Pnrc1,Pnrc1
Pnrc1,Btg2,Btg2
Cd53,Cd53,Cd53
Ubc,Tpt1,Tpt1
Tpt1,Gimap3,Gimap3
Vsir,Bnip3l,Bnip3l
Ifngr1,Adgre5,Adgre5
Rinl,Itm2b,Itm2b
Eif3h,Cd37,Cd37
S100a13,Ubc,Ubc
Rpl17,Rinl,Rinl
Adgre5,Slfn1,Slfn1
Npc2,Laptm5,Laptm5
Gm26740,Pfdn5,Pfdn5
Lck,Shisa5,Ifngr1
Eva1b,Ifngr1,Shisa5
Pfdn5,Ccl4,Ccl4
Cd37,Txnip,Txnip
Bnip3l,Klf6,Klf6
Epsti1,Stk17b,Stk17b
Gimap1,Mrpl9,Mrpl9
Stk17b,Ifi213,Ifi213
Rpl19,Gimap1,Gimap1
Klf6,Snx20,Ptprc
Gabarapl2,Ptprc,Snx20
Btg2,Rpl17,Rpl17
Plac8,9930111J21Rik2,9930111J21Rik2
Gabarap,Ifi27l2a,Ifi27l2a
Rps24,Trim12a,Trim12a
Rpl37a,Rpl34,Rpl34
Mrpl9,Thap3,Thap3
Tprgl,Rnf114,Rnf114
Cd3d,Gabarapl2,Gabarapl2
Supt4a,Rnf166,Rnf166
Ndufa6,Tprgl,Tprgl
Ifi27l2a,S100a13,S100a13
Itgb2,Grina,Grina
Eef2,Bckdha,Junb
Gpsm3,Junb,Evl
Gm8369,Evl,Bckdha
Saraf,Kdm5b,Tmem71
Ppp1r12a,Tmem71,Npc2
Tcp11l2,Npc2,Kdm5b
Mxd4,Ndufa6,Ndufa6
Map1lc3b,Rpl37a,Rpl37a
Ptprc,Neat1,Neat1
Cd3g,Ogt,Ogt
Selenow,Gm8369,Gm8369
Rps7,Ubxn6,Ubxn6
Rsrp1,Ppp1r12a,Ppp1r12a
Gmfg,Rsrp1,Rsrp1
Ptpn22,Zfp36,Zfp36
Junb,Rps24,Rps24
Tbc1d10c,Sp100,Sp100
Sp100,Ptpn22,Ptpn22
Eif3f,Saraf,Saraf
Ms4a4b,Sfxn3,Sfxn3
Tmem50a,Tyrobp,Rpl24
Rnf166,Rpl24,Tyrobp
Ccl4,Ptpre,Ptpre
Thap3,Grap,Grap
Use1,Klhl24,Gm30054
H2-T23,Gm30054,Klhl24
H2-T22,Pbxip1,Pbxip1
Apbb1ip,Zeb2,Zeb2
Tmem234,Smpdl3a,Smpdl3a
Jak1,Tecpr1,Tecpr1
9930111J21Rik2,Cd96,Cd96
Trim12a,Klrb1c,H2-T23
Txnip,H2-T23,Gpsm3
Ier2,Gpsm3,Klrb1c
Gimap5,Ccr2,Ccr2
Ms4a6b,Bbc3,Bbc3
Arhgef1,Pik3ip1,Pik3ip1
Rnf114,Use1,Epsti1
Il2rg,Epsti1,Use1
Ets1,Gabarap,Gabarap
Rpl37,Ube2h,Ube2h
Arl6ip5,Frat2,Frat2
Slfn1,Irf9,Irf9
Arpc1b,Eif3f,Eif3f
Ogt,Itgb2,Itgb2
Rps15a,Ezh1,Ezh1
Ptprcap,Tnfaip3,Tnfaip3
Snx20,Map1lc3b,Map1lc3b
Cd3e,Arhgef1,Arhgef1
Tmem71,Tbc1d10c,Tbc1d10c
Grap,Klhl6,Klhl6
Rpl9,Pold4,Pold4
Myl12b,H2-Q4,H2-Q4
Tsc22d4,Abcg1,Klrk1
Evl,Klrk1,Ccl3
Smpdl3a,Ccl3,Selenow
Sys1,Klre1,Abcg1
Sept1,Selenow,Gramd1a
Ube2b,Gramd1a,Klre1
Rpl13a,Ier2,Ier2
Rpl18,Neurl3,Clk1
Son,Clk1,Neurl3
Paip2,Crtam,Crtam
Fam103a1,Lck,Lck
Mndal,Plac8,Plac8
Fyb,Inpp5k,Inpp5k
Rps11,Eif3h,Eif3h
Ubxn6,Itpr2,Itpr2
Dock2,Rnf215,Klrc2
Cd52,Klrc2,Rnf215
Srsf5,Jak1,Jak1
Ifi203,Arl5c,Arl5c
Zfp36l2,Tmem50a,Tmem50a
Rps13,Apbb1ip,Apbb1ip
Ptp4a3,Orai1,Orai1
Pla2g16,H2-T22,H2-T22
Arpc3,Ets1,Ets1
Uqcrh,Yipf3,Yipf3
Fyn,Tmem234,Tmem234
Yipf3,Sigirr,Sigirr
Chic2,Fcer1g,Fyb
1810058I24Rik,Fyb,Lamb3
Eef1a1,Lamb3,Fcer1g
Prr13,Fos,Fos
Tspo,Gimap5,Gimap5
Pabpc1,Wdr95,Rnf138
Sh2d2a,Rnf138,Wdr95
Clk1,Supt4a,Il2rg
Cd96,Il2rg,Supt4a
Rps10,Cd84,Cd84
Sri,Cdkn2d,Cdkn2d
Ccr2,Fcgr3,Mndal
Tecpr1,Armc3,Armc3
Syf2,Mndal,Dock2
Ifi213,Dock2,Peak1
Rnaset2a,Peak1,Fcgr3
Ablim1,Dnal4,Ctss
Tnfaip8l2,Ctss,Gmfg
Neat1,Gmfg,Dnal4
Gm30054,Ubr2,Ubr2
Rnf138,F2r,F2r
Arhgap9,Slc4a7,Slc4a7
AW112010,Arhgap9,Arpc1b
Cd27,Arpc1b,Arhgap9
Sp110,Zfp36l2,Zfp36l2
Klf13,Ppp1r9b,Ppp1r9b
Lsp1,4930486L24Rik,Pstpip1
Sugt1,Pstpip1,Il18rap
Zeb2,Il18rap,Ifi203
Klf2,Ifi203,4930486L24Rik
Mat2b,Borcs8,Borcs8
Mettl23,Tnfaip8l2,Tnfaip8l2
Rabac1,Selenop,Selenop
Akap13,Rps7,Rps7
Limd2,Mxd1,Mxd1
Klhl6,Dcxr,Dcxr
Zfp36,Ctsa,Sys1
