wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Ccl5,Gzma,Ccl5
Gzma,Ccl5,Gzma
Tmsb4x,Klrg1,Cyba
Cyba,Wdr95,Klrg1
Rap1b,Cyba,Id2
Ctsd,Id2,Ctsd
Lgals1,Prf1,Wdr95
Nkg7,Ctsd,Tmsb4x
Id2,Cx3cr1,Prf1
S100a10,S1pr5,Lgals1
Selplg,Ccr2,Rap1b
Emp3,Rap1b,Ccr2
Prf1,Lgals1,Ccl4
Cd47,Zeb2,Zeb2
Myl6,Ccl4,Emp3
Klrg1,Cxcr6,Cx3cr1
H2-D1,Tmsb4x,Itgax
Cd48,Itgax,Cxcr6
Arpc1b,Gzmk,S1pr5
Sh3bgrl3,Emp3,H2-D1
S100a13,Glrx,Gzmk
Pycard,Pycard,Glrx
Itgb2,Lamb3,Selplg
Ccl4,Selplg,S100a10
Ccr2,S100a10,Myl6
Wdr95,Nkg7,Nkg7
Atp5h,H2-D1,Pycard
Itm2b,Myl6,S100a13
Fxyd5,Itgb2,Itgb2
Klrd1,Ccr5,Lamb3
Itgax,As3mt,Fxyd5
Ahnak,Sema4a,Cd47
Zeb2,Sh3bgrl3,Arpc1b
Lfng,S100a13,Sema4a
Ccnd3,Esm1,Sh3bgrl3
Ifngr1,Ccnd3,Ccnd3
Gzmk,Fxyd5,Lfng
Glrx,F2r,Cd48
Calm1,Cd47,Ccr5
Hcst,Lfng,Lgals3
Reep5,Fasl,Itm2b
Apbb1ip,Cd48,Apbb1ip
Arl4c,Arpc1b,Klrd1
Cxcr6,Itm2b,Ahnak
Lgals3,Lgals3,F2r
Phf11b,Atp5h,Atp5h
Gimap1,Itga1,As3mt
Lamb3,Apbb1ip,Txndc5
Cx3cr1,Klrd1,Reep5
Abracl,Ccl3,Ifngr1
Dusp2,Ahnak,Dusp2
Zyx,Sytl2,Fasl
Sema4a,Havcr2,Ccl3
H2afy,AA467197,Plek
Tspo,Txndc5,Esm1
Gabarapl2,Serpinb9,Phf11b
Gimap7,Reep5,Serpinb9
Klf2,Dusp2,Calm1
Txndc5,Ifngr1,Gimap1
Thy1,Klre1,Arl4c
Plek,Klrb1c,Zyx
B2m,Phf11b,AA467197
Ccr5,D1Ertd622e,Itga1
Selenok,Calm1,Sytl2
Vim,Plek,D1Ertd622e
Laptm5,Arl4c,Ppp3ca
Ppp3ca,Gsap,Gna15
Hsd11b1,Hid1,Hcst
Ier2,Rara,Sept11
Jak1,Zyx,B2m
Spn,Gimap1,Havcr2
Sp100,Ppp3ca,Gsap
Arl6ip5,Gna15,Hsd11b1
H2-Q7,Stard10,Ifng
S1pr5,Sept11,Hid1
Ppp1ca,Cmklr1,Chsy1
Krtcap2,Insl6,Insl6
Chsy1,Lair1,Ier2
Serpinb9,Ifitm10,Thy1
Efhd2,Arsb,Arsb
Gna15,Hcst,Efhd2
Itgal,Itgam,Bhlhe40
Sec61g,Crybg1,Klf2
Ppp1r12a,Lrrk1,Rara
Sept11,Dapk2,Lair1
Hcls1,Hsd11b1,Ccnd2
Epsti1,Ifng,Vim
F2r,Ccnd2,Gimap7
S1pr4,Lat2,Klre1
Cox5a,Chsy1,Crybg1
Ywhaq,Phf11a,Stard10
Sub1,B2m,Gabarapl2
Bhlhe40,Il18rap,Dapk2
Rhoa,Med7,Spn
Ccl3,Ier2,Lrrk1
Srgn,Bhlhe40,Il18rap
Plac8,N4bp1,Ifitm10
Ifng,Gimap7,H2-Q7
Anxa6,Efhd2,Klrb1c
Klrc1,Thy1,H2afy
Ly6c2,Gabarapl2,Tspo
Arpc4,Prdm1,Selenok
Syf2,Gpx8,Phf11a
Lck,Spn,Sp100
Cfl1,Ddx3y,Itgam
Actr3,Klf2,St3gal4
Cd2,H2afy,Klrc1
Tmbim6,Tax1bp3,Dusp5
Clic1,Selenom,N4bp1
Ccnd2,Zbtb38,Tbx21
Eapp,Tmem37,Ebp
Ptp4a3,Tspo,Itgal
Cd8b1,Klrc1,Peak1
Cript,Dusp5,Eapp
D1Ertd622e,Vim,Tax1bp3
Arpc2,Ccdc180,Cmklr1
Actb,H2-Q7,Zbtb38
Pdcd10,Serpinb9b,Ppp1r12a
H2afz,Serpinb1a,Lat2
Lsp1,2310031A07Rik,Krtcap2
Ptma,Tbx21,Arl6ip5
Serpinb6b,Sp100,Abracl
St3gal4,Selenok,Ddx3y
Cdc42,St3gal4,Iqgap2
Il18rap,Peak1,Selenom
Ebp,Ebp,Med7
Dusp5,F2rl2,Sub1
Rabac1,Itgal,2310031A07Rik
As3mt,Coro2a,Samsn1
Cuta,Eapp,9930111J21Rik2
Mrpl9,Fgl2,Prdm1
,Iqgap2,Jak1
,Samsn1,Rrbp1
,Snx18,Coro2a
,Ppp1r12a,Ptp4a3
,Il10ra,Smim7
,Entpd1,Inpp5d
,Brwd3,Btg2
,Abracl,Tmem163
,AC163354.1,Gpx8
,Tmem163,Anxa1
,Arl6ip5,Gbp7
,Inpp5d,Nfic
,Krtcap2,Flt3l
,C1galt1c1,Tmem37
,Jak1,Fgl2
