wilcoxon,t-test,t-test_overestim_var
Malat1,Malat1,Malat1
Rps27,Rps27,Rps27
Rps14,Ubb,Ubb
Ubb,Rps14,Rps14
Rpl17,Fau,Rpl37a
Fau,Rpl36,Fau
Rpl37,Rpl37a,Rpl17
Rpl18a,Ypel3,Rpl18a
Rpl38,Rpl18a,Rpl36
Rpl36,Rpl17,Rpl27a
Rpl37a,Rpl27a,Ypel3
Rps7,Rpl38,Rpl18
Rpl24,Rpl18,Rps3
Rpl27a,Btg1,Rpl38
Rps24,Rps24,Btg1
Rpl19,Rps3,Rps24
Rpl13,Rpl9,Rpl9
Rpl9,Atxn1,Rps7
Rpl18,Sfxn3,Rpl13
Rps3,Rpl13,Rps23
Ccl5,Rps7,Rpl7
Rps15a,Rpl24,Atxn1
Rps5,Rpl37,Rpl30
Ypel3,Rps23,Sp110
Rps16,Sp110,Cox7a2l
Rpl32,Rpl7,Rpl24
Rpl10a,Rpl30,Rps16
Rps13,Rps16,Sfxn3
Shisa5,Rps27rt,Rpl37
Btg1,Ccl5,Rps27rt
Rpl34,Cox7a2l,Ccl5
Rpl27,Itpr2,Rpl34
Rps23,Rpl35a,Rpl35a
Rps28,Lair1,Rps5
Cox7a2l,St3gal4,Shisa5
Rpl30,Rps5,Tpt1
Rps18,Rpl34,St3gal4
Rpl13a,Ncoa2,Jund
Rpl29,Xpr1,Ankrd44
Tpt1,Rps28,Rpl23
Rpl7,Shisa5,Ppp1r12a
Rps27rt,Rps13,Rps28
Rps10,Tpt1,Rpl32
Eef1a1,Ankrd44,Rps27a
Sp110,Rpl13a,Rpl13a
Rpl35a,Rpl32,Rps18
Rpl11,Rpl27,Rps13
Eef2,Jund,Lair1
Rps15,Rpl23,Itpr2
Atxn1,Bckdha,Rpl22
Rps21,Rps18,Rps11
Rpl26,Ppp1r12a,Rpl11
Rps11,Rps15a,Rpl27
Rpl22,Rps27a,Rps21
Rpl23,Rpl11,Rpl23a
Rpl23a,Tcp11l2,Klf6
Lck,Rps11,Ncoa2
Jund,Rpl23a,Rpl26
Limd2,Rpl19,Rps15a
Rps27a,Rpl22,Bckdha
Eif3h,Rps21,Xpr1
Ppp1r12a,Rpl26,Rps15
Ankrd44,Klf6,Tcp11l2
Rack1,Rpl29,Rpl10a
Rpl6,Zgpat,Rpl29
Rpl4,Rps15,Junb
Rps4x,Hexa,Rps9
Eif3f,Junb,Limd2
Rpl5,Rpl10a,Eif3f
Junb,Ezh1,Pdcd4
Rps6,Evl,Evl
St3gal4,Dnaaf5,Gm30054
Rps9,Ppm1h,Rpl19
Slfn2,Gm30054,Rpl5
Rpl8,Klhl24,Ppm1h
Rpl12,Bcl2l11,Pfdn5
Nkg7,Ppp4r1,Slfn2
Klf6,Arf3,Ier2
Rps29,Limd2,Klf13
Gimap5,Sdhaf1,Klrc1
Trir,Pdcd4,Txndc9
Ier2,Txndc9,Trir
Pfdn5,Klrb1c,Rps29
Hcst,Eif3f,Zgpat
Pnrc1,Slfn2,Dock2
Rpl39,Ier2,Eef1a1
Rpl7a,Klrc1,Rps10
Rplp0,Uty,Ezh1
Uqcrh,Traf5,Eef2
Rpl14,Fcgr3,Rinl
Pdcd4,Rps10,Klhl24
Rinl,Rps9,Arf3
Rpl10,Sdhaf4,Cyb5a
Arpc1b,Zfp36l1,Dnaaf5
Ubc,Pfdn5,Fryl
Dock2,Rpl5,Pnrc1
Sfxn3,Klf13,Hexa
Stk17b,Ccpg1os,Bcl2l11
Npm1,Eef1a1,Stk17b
Klrd1,Dock2,Lck
Lfng,Susd6,Mycbp2
Klf13,Traf3,Sdhaf4
Klrc1,Eef2,Zfp36l1
Rplp2,Synj1,Traf5
Nop53,Trir,Hcst
Tbc1d10c,Fryl,Btg2
Eif3m,Cyb5a,Sdhaf1
Selenow,Dcxr,Tab2
Eva1b,S100a1,Klhl6
Gimap3,Tsen34,Hpcal1
Rpl36a,Tab2,Rack1
Tcp11l2,Rps29,Selenow
Laptm5,Mycbp2,Gimap5
Txndc9,Rinl,Klrd1
Evl,Lck,Ogt
Rbm25,Frat1,Tecpr1
Btg2,Btg2,Smap2
Son,Hrh2,Lcp2
Rpl35,Tyrobp,Tsen34
Fryl,Pnrc1,Eva1b
Rpl31,AW146154,Ppp1r15a
Gm30054,Gdf11,Lypla2
Lypla2,Stk17b,Klrb1c
Dock10,Kdm5b,Susd6
Cyb5a,Hpcal1,Synj1
Mrpl9,Klhl6,Rpl10
Ltb,Cers6,Dock10
Mycbp2,Tanc1,Ppp4r1
