wilcoxon,t-test,t-test_overestim_var
Tox,Cd226,Cd226
Cd226,Tox,Tox
Nrp1,Nrp1,Nrp1
Pdcd1,S100a4,Pdcd1
S100a4,Pdcd1,Batf
Gldc,Batf,Gldc
Batf,Rilpl2,S100a4
Ctla4,Ctla4,Ctla4
Lbh,Il18r1,Rilpl2
Rilpl2,Gldc,Il18r1
Ighm,Ighm,Ighm
Ptpn6,Lbh,Ptpn6
Il18r1,Ptpn6,Lbh
Casp3,Arpc3,Itgb1
Ankrd12,Casp3,Casp3
Tnfaip8,Trbc2,Ankrd12
Sms,Itgb1,Sms
Slfn2,Sms,Prdx6
Itgb1,Ankrd12,Tmem154
Nfatc1,Slfn2,Uhrf2
Prkca,Prdx6,Slfn2
St3gal6,S100a11,Cpd
Tmem154,Sh2d2a,St3gal6
Lag3,Uhrf2,Tnfaip8
S100a11,Tnfaip8,S100a11
Uhrf2,Gimap5,Il1rl1
Smg6,Atxn1,Trbc2
Prdx6,Prkca,Prkca
Sh2d2a,Tmem154,Lag3
Stap1,Sec11c,Sh2d2a
Ppm1h,Ptpn11,Atxn1
Arpc3,St3gal6,Arpc3
Atxn1,Dock8,Gimap5
Sec11c,Lag3,
Trbc2,B4galnt1,
Hif1a,Smg6,
Gimap5,Klrc1,
Rgs16,Stap1,
Nfkbiz,Osbp,
Klrc1,Ifi27l2a,
Nrgn,Plek,
Ptpn11,Nfkbiz,
Lyst,Rgs16,
Ddx54,Pglyrp1,
Inpp4b,Il1rl1,
Osbp,Ube2c,
Atp2b1,Nfatc1,
Ifi27l2a,Ppm1h,
Psen2,Akap13,
Il1rl1,Ifngr1,
Pglyrp1,Cpd,
Ctsb,Lyst,
Plek,Inpp4b,
Nek7,Atp2b1,
Dock8,Ddx54,
Osbpl9,Tut7,
Pmf1,Fyn,
Cpd,Psen2,
Akap13,Ctsb,
Nrd1,Taf10,
Coro2a,Ccdc50,
Runx2,Nrd1,
Kif22,Runx2,
Sept7,Cd3e,
Tut7,Serpinb6b,
Ifih1,Cd3g,
Ube2c,Ifih1,
B4galnt1,Nek7,
Serpinb6b,Ucp2,
Ifngr1,Stx6,
Gata3,Osbpl9,
Ccdc50,Wdr83os,
Taf10,Nrgn,
Ucp2,4930453N24Rik,
Icos,Ncoa1,
Stx6,Srgn,
Pou2f2,Rock1,
Cdc25c,Vps54,
Rock1,Orai1,
Ptk2b,Bcl2a1b,
Gmppb,Apobec3,
Adora2a,Icos,
Zranb1,Adora2a,
Bcl10,Pou2f2,
Arl6ip1,Bcl10,
Baz1a,Stx11,
Wdr83os,Hif1a,
Gpd2,Cxcr6,
Bcl2a1b,Rab8b,
Vps54,Hivep3,
Parpbp,Cdc25c,
Resf1,R3hdm2,
Pigyl,Pigyl,
Med6,Ptk2b,
Srgn,Trim12c,
Trps1,Top2b,
Il2rg,Phf6,
Trim12c,Coro2a,
Fyn,Resf1,
Cd9,Bcl2a1d,
Ncoa1,Gata3,
H2ax,Ube2k,
Ubr5,Prag1,
Rab8b,Trac,
Psmd9,Cd52,
Rfk,Psmd9,
Stk24,Cd3d,
Cd3e,Ubr5,
Rel,Tnfrsf9,
Orai1,Litaf,
Kmt5b,Rabgap1l,
Frg1,Atp5j,
Cd52,Rel,
Arfgap1,Sirt7,
Stk17b,Serpinb9,
Exoc3,,
R3hdm2,,
mt-Nd2,,
Top2b,,
Atp5j,,
Tuba1c,,
Asnsd1,,
Rbm25,,
Dnajc13,,
Otulin,,
Ube2k,,
Junb,,
Prag1,,
Zbtb38,,
Jpt1,,
Ptpn12,,
Bcl2a1d,,
Clasp1,,
Rabgap1l,,
Pik3ap1,,
Lpin1,,
Phf6,,
Ifi206,,
Ric1,,
Cd3g,,
Stx11,,
Gls,,
Litaf,,
Mllt3,,
Bcl2,,
Inpp5b,,
Smco4,,
Mark3,,
Max,,
Dennd2d,,
Cblb,,
Tnfrsf13b,,
Aspm,,
Trac,,
Inpp1,,
Xaf1,,
Bub3,,
Immt,,
Cdk11b,,
4930453N24Rik,,
Gripap1,,
Cxcr6,,
Cd3d,,
Ckap5,,
Fam102a,,
Sirt7,,
Fam110a,,
Fdxr,,
Rtp4,,
Clic4,,
Znrd1,,
Dusp10,,
Fnbp1,,
Wdr33,,
