,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5400003,0.04835999011993408,True,0.020736312441674096,0.10559942639911801,0.045189932832270435,53.008295903738954,0.33044684574007993,0.05282198637723923,0.07552921026945114,0.21374640666910139,0.0,0.0,0.10163415939855741,0.16512165166728168,0.2863688598675974,1.2637969633057275,12.895831321777314,0.32126617431640625
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.3495941,0.955931767821312,True,0.010897349401676564,0.26488143275094483,0.3254913871903505,26.303960431347495,0.608908224105835,0.009112797677516937,0.006734609138220549,0.6673179215627857,0.0,0.0,1.7316520818229286e-19,0.039884396452681166,0.03230024368405856,0.07514953069984537,2.810978845655985,0.955940168350935
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.46147448,-3.7295608520507812,False,,,,,,,,,,,,,,,,-3.584707260131836
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.36907372,-3.6301398277282715,False,,,,,,,,,,,,,,,,-0.489005446434021
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,2.1015317,0.33023130893707275,True,0.02098839338285907,0.014813289634077206,0.0207411030866657,102.36891250618751,1.264200747013092,0.1933600902557373,0.08029899001121521,0.20707410223532088,0.0,0.0,0.14541857555498033,1.1604917052724957,0.6555606219275245,1.3512005872452064,26.699458127878536,0.398811399936676
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.088325,-17.504854202270508,False,,,,,,,,,,,,,,,,-9.343210220336914
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.34137705,0.037290751934051514,True,0.03675913150358049,0.050245623082313125,0.018123565786161477,176.93222620266417,0.3388589948415756,0.09839072078466415,0.13719457387924194,0.24222768270669082,0.0,0.0,0.3504617146919622,0.7003838067025606,1.7000215217984955,0.9865828789995097,26.429884141517967,0.037843406200408936
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.68468523,-1.5461294651031494,False,,,,,,,,,,,,,,,,-0.9545013904571533
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004117178,-4.303081035614014,False,,,,,,,,,,,,,,,,-0.029764771461486816
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.8021874,-5.005256652832031,False,,,,,,,,,,,,,,,,-4.568506240844727
