paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-18894.113017527543,2741.980840378754,-8.386087,5.694877,8.524908,3.7850358,-3.1682057,0.20020097,-9.72588,14.979672,-7.449011,-12.51986,17.062405,15.499507,-10.525884,3.846919,-11.289905,2.8779395,-0.29719853,-1.8204732,5.112383,-3.7232194,-0.1369643,-1.5036241,3.6263964,1.6086904,0.008689023,-5.6228056,0.3295584,-2.6507182,0.72698396,-1.1899266,-18894.113017527543,2741.980840378754,-218.65048141495032,-1142.1071078707187
-25745.331762352427,-153.13656176191594,-4.6106524,2.186857,-3.292398,-2.270725,-1.6847774,-1.5667384,1.5660864,-0.0034519571,3.507858,0.8221183,-0.06007216,0.023193747,-0.037919488,1.0373354,-1.1283298,-2.3896523,-2.9762957,-2.9150736,1.6828953,-2.1697142,-3.2898245,-3.8840075,0.16254842,0.8219629,-0.49535316,-1.2459273,2.6526062,0.23739159,-1.1451814,-1.3750862,-25745.331762352427,-153.13656176191594,122.3777320494107,-917.2540113806078
2066.709906140809,-31.5606920153024,17.933796,-1.1565846,4.3894553,-0.082701154,0.3320192,-0.21977605,0.3381696,0.12302501,0.2807888,0.90418744,-0.2312163,0.4641454,-0.78635055,-0.38523945,0.8692046,-0.26757914,-0.34812918,0.9779676,-0.12028997,-0.22436866,0.02394455,-0.3891629,-0.6318182,0.06937819,0.4217333,-0.26862273,-0.09859254,0.6411371,0.2831288,-0.28866124,2066.709906140809,-31.5606920153024,-343.9453361395089,-238.64493456148676
-1827.9971721496274,8633.376554275805,2.9701686,-0.81993973,-7.0309334,-0.86446595,-0.46884224,1.3762822,-0.48375455,-1.6107727,-3.3765268,-1.0944968,-0.57163113,-1.9710236,1.5380427,-0.71950424,-0.402968,-1.1344582,-1.2604066,-1.9449676,1.4701271,0.6709772,-0.53115946,-3.3597505,0.596992,0.4219683,-0.3671667,-1.376456,-2.143466,-0.082493395,0.208364,1.4130839,-1827.9971721496274,8633.376554275805,-1489.31244425366,-1557.292152172627
-6609.0798175556565,56.287595174951505,0.21745852,0.6800931,-5.976956,-0.013482343,1.04947,-0.12989831,-0.8271826,-1.2852542,0.12071802,0.39785552,-0.39634117,-0.030214157,-0.03660151,1.6275693,-0.92947674,-0.6696252,-0.42127925,-1.6513475,0.87832594,-0.89646477,-1.5703956,1.121028,-0.91205084,0.087154485,-0.11820083,1.4097327,-0.93939614,-1.5335779,-0.28137457,0.76182765,-6609.0798175556565,56.287595174951505,-1342.1594469990828,-1176.255359394957
-18152.839356002933,16145.094905087159,-0.41318914,3.6018267,4.520395,1.5971076,2.2244503,-0.8691084,2.1739826,0.76269615,-0.140372,1.2851008,-0.60406375,0.65843844,-1.6097642,0.82367396,0.48848826,1.9404993,-1.798845,1.9331915,1.414033,1.0052327,-2.9356308,0.35432836,-0.81070447,-0.31079486,-1.4252342,4.1576633,-4.3732386,5.547526,-4.1479335,-4.7723393,-18152.839356002933,16145.094905087159,-823.526452702556,-1329.5338698670234
12499.42763993388,16857.638515642866,13.844075,-2.2700062,1.5439866,0.47254604,0.35247025,0.2633897,0.6651015,-0.85208535,-0.5725523,0.49422735,-0.31372395,0.8380721,-0.41211316,0.749164,-0.28620356,-0.4089711,0.17589873,0.6288226,-1.3668307,-0.17542478,0.2958332,-0.29015702,0.02211301,-0.45997337,-0.16368762,-0.50438553,-0.08763796,0.24763995,0.04310873,-0.0691278,12499.42763993388,16857.638515642866,-100.15091136204357,-303.1097994688999
15472.032511954187,-44168.092665639684,-5.7150245,-3.105803,-4.900926,1.067093,-3.3719451,0.5802365,-0.3630958,0.08481181,-2.123848,-2.6387022,1.915318,-2.6745727,-0.40275675,-3.910478,1.3509895,1.0792851,0.22641197,-0.1607772,-3.8594124,-0.54744345,-0.867817,0.08894177,1.9562176,0.3672755,-1.5410463,-2.1771286,-0.08320421,1.5405449,0.14797051,-0.10518939,15472.032511954187,-44168.092665639684,-639.2991513864322,-203.65739801910766
-7928.292128699421,2078.177538602089,-2.9607031,0.39101127,-5.7302766,1.2237414,-0.70827615,-0.4510768,1.7558962,-0.5979658,0.40403122,-0.1504005,-0.36389488,1.5969106,-1.5323664,1.4346687,0.89450186,1.0494488,0.36127913,-1.3425385,0.9345994,-1.3258464,0.6753109,1.8696905,3.4216554,-0.36194274,-0.21427855,-0.36068097,-2.3891487,0.9309794,0.91371846,-1.6712089,-7928.292128699421,2078.177538602089,-1158.6493288183647,-1758.208904714542
5849.881656149911,35483.09318177201,14.868284,-0.98010826,0.6325729,-0.45724657,0.30769974,0.17506774,-0.45883775,-1.013225,0.100589305,0.34546563,0.6575899,1.1680568,0.21141492,0.33156115,-0.7947818,0.4086967,-1.2783654,0.4395498,0.0072664483,0.30966407,-1.2726393,-1.057613,-0.5513776,-0.9394271,-0.22101551,0.37251106,1.4657292,0.48905477,-0.2009772,0.9261448,5849.881656149911,35483.09318177201,-278.45356746066267,27.012954477018596
-8495.644577552024,-12277.912301508892,-9.855566,-5.0538926,4.8487797,4.6125174,2.0595117,0.4450261,3.6761436,-2.892026,-4.096624,3.70795,-0.120550886,-0.42975706,-1.2579446,1.6860052,-1.1494358,-2.206744,0.3714791,0.20876873,-8.945932,1.7850559,5.9852595,-3.296354,2.7964485,15.828075,4.158976,-6.4370675,-5.1266527,7.3521953,-3.6869311,-2.2147694,-8495.644577552024,-12277.912301508892,-327.8973728451641,-170.4259354516283
-3089.6176211050665,46428.505131493825,10.619731,7.37423,3.9629886,-0.6743196,-1.7216955,-1.2399846,0.55478334,0.66575146,1.0438795,-2.0773294,-1.3493828,0.59613514,0.22620577,-0.8738529,0.99554956,1.9233735,1.1726471,0.83406633,-0.34856865,-1.7265439,1.2671987,2.6679797,-1.6957331,1.4570007,-0.20535566,0.7094556,-0.96337813,1.3072428,0.1699443,1.7082529,-3089.6176211050665,46428.505131493825,-801.1739216914441,-107.54198774231045
-2037.9061862161318,13412.080529323248,0.69138825,0.7161591,-8.08668,4.739084,0.42830124,3.3866844,0.75945216,-1.0460305,-2.765285,-3.398115,2.2148423,-1.3781059,-0.2573392,-3.1511447,1.3066969,-1.3857648,-0.23105712,4.8731623,-1.428647,5.1612363,0.69138014,2.7031436,0.7827257,-0.6980373,0.17360331,0.6969801,-0.057403978,-0.44898298,0.81653017,0.6355341,-2037.9061862161318,13412.080529323248,-1481.7912220859353,-1501.156250632096
-25286.071641698163,-3115.143221361929,-5.707059,-2.7200527,3.3914738,0.5945952,0.68990886,-1.5475254,0.46034172,-0.620211,1.4926306,2.6430058,-4.3964157,4.941243,-0.6919796,1.9477545,0.71286905,2.3076522,-6.4445786,-6.7809834,0.7136124,0.21657246,5.7293434,6.7719293,4.2622943,2.2249823,1.2684066,9.423236,4.7817397,6.141722,17.83698,9.66175,-25286.071641698163,-3115.143221361929,168.722579869307,-545.4998921703888
-10092.629873501684,-11001.90853477936,-4.683077,-1.4389131,-5.897952,-0.492031,3.27435,-0.5860932,-0.10581906,-0.6845618,-1.3998165,0.04194446,0.26993334,1.7382628,-1.8785154,-1.0785048,-0.7028004,1.8589046,0.44714573,-0.5417749,-0.15110125,-0.19089997,-1.0392493,0.94173694,-1.1277106,2.0261855,1.3155329,0.17691343,0.9923998,-0.4746469,3.8694074,-0.25171423,-10092.629873501684,-11001.90853477936,-738.3302342436157,-111.1123335449867
-8005.118755745114,-14120.0102587495,-4.061265,-1.7000287,-5.880619,1.5241351,1.8225427,0.028682161,0.20109308,-1.73202,-3.1930218,2.8651025,0.13426228,-2.0147686,-1.1843634,0.7055526,-1.95236,3.3340943,1.9958228,0.4984625,1.2813053,1.477664,-1.7275425,-0.14892033,1.0701685,0.7677358,0.21153998,-0.6377005,-0.5463277,-1.9970629,0.7085251,0.17795031,-8005.118755745114,-14120.0102587495,-842.9116859524295,-93.15757429618898
-20746.204666739814,29593.787963494564,-4.845662,12.392394,3.2007225,-1.0822659,-3.158564,-1.8372341,-1.9933866,0.85520244,0.9020696,-3.513258,-0.12973061,0.7550583,2.4592204,-1.4149446,1.0102704,-0.3587472,1.5718156,-4.741829,-0.08026547,-1.5770469,0.87990487,0.5904983,-3.3652666,-0.44194022,1.1443652,-1.6134447,-1.3853279,1.0609341,-0.109589145,1.5649213,-20746.204666739814,29593.787963494564,-852.265211006815,-1008.0294446359834
