wilcoxon,t-test,t-test_overestim_var
Rps2,Rps2,Rps2
Rps20,Ptma,Ptma
Ptma,Mif,Pclaf
Hsp90ab1,Pclaf,Tuba1b
Mif,Tuba1b,Mif
Rps12,Rps20,Rrm2
Nme1,Hsp90ab1,Ppa1
Eif5a,Nme1,Cks1b
Ranbp1,Hsp90aa1,Birc5
Rpsa,Ppa1,Fabp5
Tuba1b,Ranbp1,Tpi1
Tubb5,Cks1b,Mcm5
Hsp90aa1,Rrm2,Hsp90ab1
Gapdh,Tpi1,Hsp90aa1
Npm1,Birc5,Ccna2
Rpl41,Fabp5,Spc24
Rpl10,Tubb5,Dut
Ldha,Dut,Rps20
Rps17,Mcm5,Uhrf1
Rpl14,Rps12,Cdca3
Ran,Ran,Gmnn
Hspe1,Gmnn,Nme1
Hspd1,Eif5a,Ranbp1
Eif4a1,Hspd1,Lig1
Rps27l,Phgdh,Ccnb2
Set,Ccna2,Cdca8
Dut,Siva1,Tubb5
Rpl28,Gapdh,Hspd1
Pclaf,Rpsa,Ran
Hnrnpab,Spc24,Mki67
Anp32b,Lig1,Siva1
Rps8,Uhrf1,Phgdh
Tpi1,Cdca3,Rrm1
Ppa1,Rrm1,Mcm3
Fabp5,Mcm3,Clspn
Rpl15,Lsm2,Rfc4
Ybx1,Ccnb2,Hells
Rrm2,C1qbp,Tk1
Hsp90b1,Ppp1r14b,Lsm2
Cks1b,Cdca8,Tubb4b
Calr,Mki67,Rps12
Birc5,Tubb4b,C1qbp
Atp5b,Rps27l,Eif5a
Tubb4b,Pa2g4,Tyms
Mcm5,Rpl10,Gapdh
Snrpd1,Rpl41,Mcm7
Hmgb1,Rfc4,Chchd10
Phgdh,Npm1,Dhfr
Rps27a,Hells,Ppp1r14b
C1qbp,Hnrnpab,Pa2g4
Uhrf1,Nasp,Nasp
Nap1l1,Ldha,Rpsa
Pcna,Hmgn2,Hmmr
Alyref,Mcm7,Rad51
Snrpf,Nucks1,Hmgn2
Gmnn,Clspn,Tpx2
Mki67,Tyms,Smc2
Ube2s,Pcna,Rps27l
Ppp1r14b,Rpl14,Npm1
Chchd10,Tk1,Asf1b
Spc24,Pgam1,Rpl41
Ccna2,Smc2,Impdh2
Dynll1,Hspe1,Orc6
Nucks1,Pdia6,Tipin
Rpl13,Anp32b,1500009L16Rik
Ccnb2,Dctpp1,Pcna
Cdca3,Calr,Hnrnpab
Clspn,Impdh2,Pdia6
Pgk1,Eif4a1,Pgam1
Pgam1,Tipin,Dctpp1
Tk1,Rpl28,Ldha
Nasp,Alyref,Gins2
Lig1,Set,Nucks1
Dhfr,Snrpd1,Lmnb1
Ppia,Hsp90b1,Ddx39
Siva1,Ddx39,Alyref
Mcm3,Orc6,Kif15
Hmmr,Rps8,Snrpd1
Pa2g4,Chchd10,Anp32b
Rplp0,Dhfr,Hsp90b1
Rfc4,Lmnb1,Hspa9
Hells,Fbl,Hspe1
Ddx39,Hspa9,Sdf2l1
Cdca8,Rps27a,Set
Atp5g1,Cycs,Timm8a1
Hmgb2,Uchl3,Cdc20
Pdia6,Tcp1,Cisd1
Rpl31,Cct3,Uchl3
Rrm1,Cisd1,Calr
Tpx2,Asf1b,Rpl10
Lsm2,Sdf2l1,Cct3
Cycs,Rpl15,Stip1
Rps26,Nap1l1,Rpl14
Rad51,Ndufab1,Eif4a1
Tcp1,Rad51,Lyar
Rplp1,Ybx1,Fbl
Asf1b,Rps17,Cycs
Gins2,Ube2s,Mcm4
Pdia3,Tpx2,Ube2s
Lmnb1,Hmmr,Psat1
Hmgn2,Pgk1,Tacc3
Srsf3,Stip1,Tcp1
Tyms,1500009L16Rik,Stmn1
Cct3,Ptges3,Tfdp1
Cdc20,Cct6a,Ybx1
Stmn1,Selenoh,Cct6a
Selenoh,Lyar,Rfc3
Cct6a,Rpl13,Rps8
Ncl,Eif1ax,Nap1l1
Rpl3,Timm8a1,Dtymk
Rpl7a,Nudc,Prim1
Smc2,Fkbp4,Ccnb1
Txn1,Dtymk,Fkbp2
Slc25a5,Cmtm7,Rpl28
Ywhae,Mcm4,Mcm2
Mcm7,Snrpf,Ncapg2
Dctpp1,Kif15,Ndufab1
Hspa5,Hmgb1,Fkbp4
Tipin,Atp5g1,Selenoh
Cenph,Erh,Cdc6
Kif15,Dynll1,Fignl1
Impdh2,Fkbp2,Hmgb2
Cmtm7,Stmn1,Pgk1
1500009L16Rik,Gins2,Mrto4
Timm8a1,G3bp1,Nop58
Rpl36a,Tfdp1,Ccne1
Rpl8,Pdia3,Eif1ax
Cenpm,Snrpa1,Plk1
Ndufab1,Nop58,Dtl
Eif1ax,Mrpl51,Rps17
Rps19,Rplp1,Cenph
Fignl1,Tmpo,Ube2c
Cct8,Psat1,Rfc5
Coq7,Mcm2,Ptges3
Atp5a1,Cenpa,Hsph1
Cdca7,Dtl,Cmtm7
Ncapg2,Cct8,Rps27a
Rps25,Rfc3,Cenpm
Ccnb1,Mrto4,Coq7
Tacc3,Tacc3,Mcm10
Psat1,Hmgb2,Erh
Sdf2l1,Cacybp,Nudc
H2az1,Atp5b,Shcbp1
