wilcoxon,t-test,t-test_overestim_var
Gzmb,Gzmb,Gzmb
Ranbp1,Mt1,Ranbp1
Eif5a,1500009L16Rik,Mt1
Ptma,Mt2,Ccna2
Hsp90aa1,Mt3,Fabp5
Srsf3,Ccna2,Hsp90aa1
Set,Fabp5,1500009L16Rik
Hspd1,1700017B05Rik,Rrm2
Hnrnpab,Hsp90aa1,Tuba1b
Ran,Rrm2,Ptma
Ppp1r14b,Nek2,Tubb4b
Eif4a1,Ccne1,Hells
Hsp90b1,Hells,Hspd1
Hsp90ab1,Hspd1,Eif5a
Cct8,Chchd10,Ppp1r14b
Fabp5,Ranbp1,Dctpp1
Dynll1,Havcr2,Nasp
Dctpp1,Tubb4b,Hnrnpab
Mt1,Tg,Ddx39
Ddx39,Fbxo5,Ccne1
Tuba1b,Il2ra,Lmnb1
Ccna2,Tuba1b,Cks1b
Npm1,Aunip,Ran
Tubb4b,Dctpp1,Chchd10
Nudc,Ppp1r14b,Srsf3
Pa2g4,Ccne2,Phgdh
Alyref,Nasp,Pa2g4
Eif1ax,Tk1,Set
Srsf2,Prf1,Orc6
Tubb5,Eif5a,Alyref
Nasp,Ptma,Hsp90b1
Ldha,Ifrd2,Tpi1
1500009L16Rik,Hnrnpab,Tk1
Hspe1,Ddx39,Hsp90ab1
Phgdh,Hsp90ab1,Pclaf
Rrm2,Creld2,Mt3
Rps27l,Pa2g4,Nudc
Cct6a,Cks1b,Lrrc59
Anp32b,Lmnb1,Hspa9
C1qbp,Lrrc59,Cct8
Snrpa1,Npm1,Tubb5
Hells,Rangrf,Gmnn
Ncl,Hsph1,Hsph1
Ube2s,Orc6,Npm1
Mrpl18,Ran,Mcm5
Calr,Ncl,Snrpa1
Ybx3,Tmem97,C1qbp
Pdia6,Mrto4,Rrm1
Cycs,Phgdh,Pcna
Lmnb1,Ska1,Spc24
Cct7,Tpi1,Creld2
Ndufab1,Hspa9,Uhrf1
Tpi1,Rad51,1700017B05Rik
Fkbp4,Set,Fkbp4
Ccne1,Alyref,Nek2
Chchd10,Hsp90b1,Tipin
Hmgb1,Pmm1,Pdia6
Lrrc59,C1qbp,Mrto4
Ptges3,Srsf3,Fbxo5
Eef1g,Spc24,Siva1
Prmt1,Bub1b,Tyms
Atp5g1,Uhrf1,Ncl
Tagln2,Pclaf,Lsm2
Nap1l1,Gmnn,Eif4a1
Hspa9,Mcm10,Lig1
Mt3,Nudc,Mt2
Snrpb,Tacc3,Clspn
Nme1,Snrpa1,Rad51
Cox5a,Plk1,Srsf2
Cks1b,Hmmr,Pmm1
Cmtm7,Cdc6,Mcm7
Manf,Fkbp4,Dut
Uchl3,Mcm5,Birc5
Tcp1,Clspn,Lyar
