wilcoxon,t-test,t-test_overestim_var
Rpl14,Cdca8,Birc5
Rps27a,Cdca3,Rpl14
Rps12,Clspn,Pclaf
Rpl15,Asf1b,Rps27a
Rps19,Hmmr,Cdca8
Rpl8,Ccnb1,Cdca3
Impdh2,Cinp,Tuba1b
Tagln2,Nup62,Mki67
Rps2,Lap3,Rrm2
Hsp90ab1,Cdc20,Clspn
Tubb5,Ncapd2,Mcm7
Cct4,Cenpk,Tubb5
Rps25,Cenpm,Ppih
Hspe1,Arl6ip6,Rps12
Hnrnpr,Klhdc4,Asf1b
Nucks1,Cenph,Uhrf1
Rps20,Cse1l,Ccna2
Ranbp1,Cdc45,Rpl15
Nsun2,Kif11,Ccnb2
Tuba1b,Asrgl1,Cks1b
Npm1,Hsd17b12,Ezh2
Gnl3,Gnptab,Gar1
Nasp,Pabpc4,Anp32b
Rpl13,Shcbp1,Nolc1
Banf1,Rcc1,Npm1
Rrm1,Eif2b1,Hmmr
Eif5a,Nup54,Tagln2
Mcm7,Wdr76,Nasp
Psmd1,Bub1,Hsp90aa1
Ppih,Rabggtb,Ccnb1
Kcnn4,Syce2,Snrpa
Rbbp7,Trip13,Cinp
Pa2g4,Brd8,Psmd1
Set,Plk1,Eif5a
Anp32b,E2f8,Nup62
Slc25a5,Mcm10,Lap3
Serbp1,Thap12,Cdc20
Fen1,Gclm,Cct4
Gar1,Stk11,Dnmt1
Pclaf,Nek2,Ncapd2
Rif1,Nup43,Tacc3
Siva1,Kif23,Lmnb1
Rfc5,Prep,Ccdc34
Hspd1,Nup107,Smc2
Ezh2,Endog,Creld2
Cks1b,Esco2,Cenpk
Uhrf1,Nuf2,Impdh2
Hnrnpab,Tcf19,Tpx2
Lmnb1,Bag6,Rrm1
Eef1d,Cenpf,Rps2
Cdv3,Slc16a1,Tmpo
Ccne1,Isoc1,Hsp90ab1
Asf1b,Cip2a,Cenpm
Ndufa12,Gemin6,Arl6ip6
Nap1l1,Sigmar1,Siva1
Clspn,Dscc1,Klhdc4
Rpl10a,Kif22,Top2a
Tmpo,Timeless,Etf1
Lyar,Carhsp1,Cenph
Cdca3,Cep55,Cse1l
H2az1,Paxip1,Hspd1
Srsf2,Lonp1,Cmc2
Mcm3,Cdkn3,Eri1
Creld2,Ckap2,Cs
Ppp1r14b,Cmss1,Ptma
Slbp,Cstf2,Ccne1
Rrm2,Arhgap11a,Cdc45
Ccdc34,Hax1,Gnl3
Rpl41,Kif4,Mcm2
Ptma,Bola1,Rif1
Ndufab1,Apip,Vdac1
Mki67,Timm21,Kif11
Birc5,Cdca5,Pa2g4
Asf1a,Ass1,Asrgl1
Tipin,Nop16,Sdhd
Ube2s,Uap1,Hsd17b12
Rpl7a,Depdc1a,St13
Cdca8,Pgrmc2,Rpl8
Hnrnpd,Aurkb,Gnptab
Dctpp1,Tmem41b,Ppp1r14b
Eif2s1,Chek1,Rfc5
Nolc1,Cebpg,Pabpc4
Tacc3,Trp53i11,Shcbp1
Rad21,Pigp,Rcc1
Cdca7,Vav1,Rad21
Gmnn,Nxn,Eif2b1
Vdac1,Spdl1,Cks2
Hint1,Wdr3,Gmnn
Rps15,Kif20a,Psmd6
Rpl36a,Ccne2,Stmn1
Psmd6,Bora,Nup54
Lap3,Pole,H2az1
Rps8,Diaph3,Dctpp1
Selenoh,Odf2,Wdr76
Ccnb2,Naa40,Ncapg2
Tpx2,Rangrf,Ranbp1
Galk1,Cdc27,Cdk1
Cs,Rdm1,Hspe1
Rplp0,Utp23,Ube2s
Hnrnpm,Chfr,Bub1
Rplp1,Noa1,Lyar
Sod1,Spc25,Rabggtb
Hsp90aa1,Dcaf1,Fabp5
Sfxn1,Dnph1,Cdv3
Nme1,Exosc10,Syce2
Rad51,Ube2t,Trip13
Lig1,Cars,Rps25
Dek,Dna2,Brd8
Hells,Birc5,Nucks1
Hat1,Pusl1,Rpl7
Hmmr,Lias,Rbbp7
Eri1,Blm,Pole3
Ran,Nelfa,Plk1
Ccna2,Triap1,E2f8
Rps3a1,Nusap1,Mcm10
Snrpd1,Entpd5,Thap12
Sdhd,Pwp1,Gclm
Nup62,Lrr1,Stk11
Ccnb1,Nup155,Kcnn4
Pole3,Mettl1,Lig1
Ncapd2,Jak2,Nek2
Ipo5,Med19,Tfdp1
Ddx39,Sass6,Nup43
Cdc20,Zw10,Tuba4a
Cinp,Nbn,Serbp1
Ncapg2,Sgo1,Dek
Rpl35a,Ddx56,Kif23
Snrpa,Hspbp1,Kif15
Tradd,Actn1,Chaf1a
Tmem97,Aspm,Prep
Sfpq,Cars2,Lbr
Etf1,2610318N02Rik,Glrx5
Tfdp1,Wdr46,Nup107
Klhdc4,Poc1a,Endog
Rpl7,Mxd3,Selenoh
Arl6ip6,Brca2,Rexo2
Lbr,Ppan,Esco2
Lsm2,Map3k8,Nuf2
Rfc4,Fam98a,Fkbp4
