,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.4517378,-0.6450338363647461,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.57363683,0.2932546138763428,True,0.02944271853952057,0.2463328406840558,0.10356492687572028,13.80527985170653,0.6706205864747364,0.034207191318273544,0.04314449056982994,0.1874615938965563,0.0,0.0,0.16165189374382055,0.10463884393094763,0.11851736050548739,1.0754955289127854,4.876366071520228
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.66962487,-0.9474354982376099,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.5270937,-0.7094205617904663,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4106717,-0.14914023876190186,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.835472,-6.730913162231445,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4054302,-0.9458329677581787,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7782435,-0.6671024560928345,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0078887595,-8.30782413482666,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.109976,-4.6708149909973145,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.116729155,-1.075181007385254,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.1318988,0.7851678729057312,True,1.9193886420742636,4.451768207824813,0.6060261383522884,8.57768090941032,0.06550166945904494,0.12041667848825455,0.8686324954032898,0.4628875296046646,0.0,0.0,0.4881917126772869,0.2747344561752423,1.9274880706878572,0.2599740639333834,1.543219139788993
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.72738945,-0.8211926221847534,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,50.328545,-0.33506202697753906,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.15643786,-0.3424513339996338,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.59438896,-0.5062975883483887,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.060184345,-4.986880302429199,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2730706,-0.5586931705474854,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.5136406,0.5871343016624451,True,0.21516878317125032,0.18980246911395846,0.36969480732038373,8.586009273715057,1.0786905723810198,0.3102201521396637,0.1358860731124878,0.36118611556220503,0.0,0.0,0.3260326666690826,0.8534872443094179,0.3828763767659407,0.3962072824491414,2.197929575224088
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.038969055,-0.10772860050201416,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.79004467,-0.9527549743652344,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.4504508,-0.9451460838317871,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.769396,-2.5731923580169678,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.8819992,0.1821264624595642,True,0.0625583056470607,0.10689973092720524,0.11380542428887512,23.350017204172364,2.222985138495763,0.21730858087539673,0.12545263767242432,0.2642270021722756,0.0,0.0,0.1933788585633301,0.5974637237786123,0.326341116560045,0.8039295065600625,5.670424894219081
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.7583801,-1.0663039684295654,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3108717,-1.096327781677246,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.2604823,-2.0775976181030273,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.038744085,-4.0291852951049805,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.218353,-1.840700387954712,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.73474276,-0.49028706550598145,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6190798,-0.7099922895431519,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06465903,-0.7671221494674683,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.6035124,-2.1342623233795166,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,9.084289,0.21730834245681763,True,0.033859934401092716,0.00935556757020952,0.10321593024370347,21.267772417064535,20.81252352396647,1.165174961090088,0.06531503796577454,0.23977018186822477,0.0,0.0,0.22812227405220975,3.2606224119881695,0.20283032277727436,0.8917969032070641,6.29131176598251
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.40766147,-0.6747560501098633,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.49953318,-0.6838908195495605,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.26727796,-0.37973499298095703,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.8503878,-2.0845208168029785,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3473856,-0.8641149997711182,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5249832,-0.3433985710144043,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.1648617,-0.4887744188308716,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.5206525,-0.9629045724868774,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.7587147,-2.807441234588623,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.9596166,-0.0887531042098999,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.2728944,-0.6161195039749146,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.2780023,-0.8115932941436768,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.3526008,-0.8316673040390015,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.72820616,-3.169229030609131,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7621629,-0.7731223106384277,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.4380095,-1.0311253070831299,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.7418,-4.443424224853516,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.34723136,-1.469827651977539,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.027380075,-0.16378140449523926,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.7771268,-0.29810595512390137,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.70249426,-1.1639971733093262,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.4098778,-0.7425312995910645,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.9692202,-1.0228393077850342,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.6690228,-1.7617676258087158,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.26054695,-0.9267827272415161,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.9989404,-0.398581862449646,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.4648412,-0.33565235137939453,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.2359987,-2.3389110565185547,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.45835328,-0.471065878868103,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.706105,-3.235605239868164,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.666786,-11.626740455627441,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.40343997,-1.0634770393371582,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.2823007,-1.5564143657684326,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.3989472,-2.8983263969421387,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8718637,-0.3366638422012329,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.9522698,-0.9947689771652222,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.17304419,-0.9959566593170166,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.900316,-2.941450834274292,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.18047574,-0.24613940715789795,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.444484,-1.5858302116394043,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.16165453,-0.2142333984375,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.40341046,-0.8748791217803955,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.8817606,0.5834240913391113,True,0.09704950867049411,0.053337810109296266,0.19754495338962208,10.960284441984284,5.237577722469966,0.5783397555351257,0.09983919560909271,0.22917472362976538,0.0,0.0,0.34149069200934284,1.5230013738169192,0.3177727215425593,0.9618182948591636,3.082432190714721
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.2773055,0.8052537739276886,True,0.17735552877766855,0.2587272443224048,0.2799520740523048,12.241560801146596,1.8744695822397868,0.286763459444046,0.19632919132709503,0.3852931963070052,0.0,0.0,0.2607988404247483,0.5944418798460422,0.46051637915059407,0.3733720780166959,2.6461771474984093
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.040093421936035156,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.24816507,-0.18120813369750977,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.05442418,-2.4866130352020264,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.071637,-0.21559584140777588,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.1166073,-0.6645126342773438,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.70240605,-0.4899630546569824,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.224131,-0.840800404548645,False,,,,,,,,,,,,,,,
