wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
Hmgb2,S100a6,Gzmb
H2afz,Hmgb2,S100a6
S100a6,Gzmb,S100a4
Gzmb,S100a4,Hmgb2
S100a10,H2afz,Anxa2
Crip1,Anxa2,Tmsb4x
Anxa2,Crip1,Lgals3
Gapdh,Txn1,Stmn1
Tmsb4x,S100a10,H2afz
S100a4,Tmsb4x,Ahnak
Txn1,Gapdh,Crip1
Lgals3,Stmn1,S100a10
Stmn1,Vim,Txn1
Vim,Lgals3,Pclaf
Actg1,Dut,Dut
Ahnak,Abracl,Gapdh
Nkg7,Ahnak,Vim
Abracl,Sub1,Ccl5
Sub1,Pycard,Mcm5
Rbm3,Rbm3,Plek
Pclaf,Nkg7,Actg1
Dut,Actg1,Pycard
Pycard,Lsp1,Pcna
Cox5b,Ctsd,Abracl
Ccl5,Cox5b,Ly6c2
Ctsd,Ccl5,Ctla2a
Calm1,Cyba,Mcm6
Ptma,Pclaf,Ctsd
Cyba,Ptma,Sub1
Mcm5,Dek,Nkg7
Ctla2a,Calm1,Mcm3
Lsp1,Mcm5,Serpinb6b
Plek,Cox5a,Rpa2
Cox17,Dbi,Rbm3
Myl6,Reep5,Ptma
Pcna,Cox17,Gmnn
Cfl1,Myl6,Dek
Cox5a,Pcna,Lmnb1
Dek,Cd48,Reep5
Cd48,Cfl1,Lsp1
Mcm6,S100a11,Hells
Sec61b,Sh3bgrl3,Cks1b
Sh3bgrl3,Mcm6,Dbi
S100a11,Ly6c2,Cd48
Ly6c2,Plek,Lig1
Serpinb6b,Sec61b,Cox17
Dbi,Dnajc15,Cyba
Prdx1,Anp32b,Cox5b
Reep5,Ctla2a,Calm1
Mcm3,Rpa2,Myl6
Ran,Cdc42,Hmgn2
Rps27l,Rps27l,Itga4
Rpa2,Ywhah,Cox5a
Gmnn,S100a13,Efhd2
Cks1b,Ndufb7,S100a11
Anp32b,Hint1,Tipin
Cdc42,Prdx1,Slbp
Hmgn2,Mcm3,Gzmk
Lmnb1,Calm3,Mcm4
Ybx1,Capzb,Cfl1
Itga4,Pkm,Sh3bgrl3
Oaz1,Itga4,Ywhah
Hint1,Hmgn2,Mcm7
Pkm,Krtcap2,Rps27l
Lig1,Ybx1,Mcm2
Dnajc15,Ran,Prdx1
Hells,Slbp,Cenpw
Ywhah,Ywhae,Pkm
Atp5h,Lmnb1,Sdf2l1
Capzb,Serpinb6b,Calm3
S100a13,Nap1l1,S100a13
Gzmk,Prelid1,Ptms
Myl12a,Oaz1,Ran
Krtcap2,Atp5j,Sec61b
Ndufb7,1810037I17Rik,Anp32b
