wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
Hmgb2,S100a6,S100a6
H2afz,Gzmb,Gzmb
S100a6,Tmsb4x,Tmsb4x
S100a10,Hmgb2,Hmgb2
Tmsb4x,S100a4,S100a4
Gzmb,Anxa2,Anxa2
Txn1,S100a10,Lgals3
Gapdh,Lgals3,S100a10
Crip1,Stmn1,Stmn1
Actg1,Vim,Vim
Vim,H2afz,H2afz
S100a4,Crip1,Crip1
Sh3bgrl3,Dut,Dut
Abracl,Gapdh,Gapdh
Anxa2,Txn1,Txn1
Lgals3,Pycard,Pycard
Nkg7,Actg1,Actg1
Myl6,Pclaf,Pclaf
Pfn1,Ahnak,Ahnak
Pycard,Ccl5,Ccl5
Stmn1,Pfn1,Mcm5
Calm1,Mcm5,Pfn1
Sub1,Myl6,Myl6
Cfl1,Ctsd,Ctsd
Lsp1,Abracl,Plek
Cyba,S100a11,Mcm7
Dut,Dbi,Abracl
Ctsd,Mcm7,Dbi
S100a11,Plek,S100a11
Pclaf,Cd48,Cd48
Ptma,Sh3bgrl3,Sh3bgrl3
Ccl5,Lsp1,Lsp1
Cox5a,Nkg7,Nkg7
Cd48,Calm1,Calm1
Cox5b,Mcm6,Mcm6
Cdc42,Cyba,Cyba
Ahnak,Sub1,Mcm3
Dbi,Mcm3,Serpinb6b
Rbm3,Serpinb6b,Sub1
Capzb,Dek,Dek
Oaz1,Cox5a,Ctla2a
Arpc5,Cfl1,Cox5a
Mcm5,Ctla2a,Lmnb1
Cox17,Pcna,Cfl1
Ybx1,Cox5b,Pcna
Ppia,Lmnb1,Cox5b
Dek,Arpc5,Cks1b
Cd52,Reep5,Arpc5
Plek,Ptma,Reep5
Actb,Cks1b,Ptma
Mcm7,Calm3,Calm3
Ndufb7,Actb,Actb
Ppp1ca,Hells,Hells
Anp32b,Capzb,Hmgn2
Ctla2a,Hmgn2,Rpa2
Myl12a,Rpa2,Capzb
Rps27l,Ndufb7,Gmnn
Cox6c,Cdc42,Ndufb7
Arhgdib,Cox17,Tipin
S100a13,Gmnn,Cdc42
Coro1a,Tipin,Cox17
Ldha,Lcp1,Lcp1
Serpinb6b,Slbp,Slbp
Mcm6,Tpm4,Tpm4
Ran,Oaz1,Rps27l
Pcna,Rps27l,Oaz1
AW112010,S100a13,Sdf2l1
Mcm3,Ybx1,S100a13
Sec61b,Sdf2l1,Ybx1
Reep5,Ppia,Ppia
Calm3,Mcm4,Mcm4
Cox6a1,Ldha,Lig1
Lcp1,Lig1,Ldha
Atp5j,Gng2,Gng2
Atp5h,Atpif1,Atpif1
Cks1b,Coro1a,Coro1a
Prelid1,Rbm3,Rbm3
Atp5k,Ran,Ran
Cox6b1,Myl12a,Myl12a
Slbp,Prelid1,Prelid1
Atp5j2,Anp32b,Anp32b
Hmgn2,AW112010,AW112010
Lmnb1,Cd52,Prr13
Hmgb1,Ppp1ca,Ppp1ca
Rpa2,Prr13,Cd52
Tma7,Anxa6,Efhd2
Tpm4,Efhd2,Anxa6
Clic1,Mtch1,Gzmk
Prdx1,Gzmk,Mtch1
Cox7a2,Myo1f,Myo1f
Gmnn,Snrpd1,Klrc1
Pkm,Klrc1,Ptms
Hells,Arhgdib,Mcm2
Tipin,Ptms,Snrpd1
Atpif1,Sec61b,Arhgdib
Elob,Mcm2,Sec61b
Sdf2l1,Atp5k,Atp5k
Atp5f1,Ywhae,Ywhae
Arpc1b,Atp5j,Id2
Ywhae,Atp5h,Atp5j
Cox7c,Cox6a1,Atp5h
Rac2,Atox1,Atox1
Ndufa4,Mrpl18,Mrpl18
Slc25a5,Cox6c,Cox6a1
Arpc2,Id2,Cox6c
Arpc4,Pkm,Pkm
Anxa6,Hsp90b1,Hsp90b1
Gng2,Ap2s1,Ezh2
Sec61g,Ezh2,Gzma
Lig1,Hmgb1,Ap2s1
Krtcap2,Cox6b1,Hmgb1
Efhd2,Itga4,Serpinb9
Prr13,Gzma,Tcf19
Arhgdia,Eno1,Itga4
Snrpd1,Tmem14c,Cox6b1
Gzmk,Serpinb9,Tmem14c
Tmem14c,Tcf19,Eno1
Id2,Atp5f1,Nans
Atox1,Nans,Atp5f1
Snrpe,Atp5j2,Hpf1
Mcm4,Hpf1,Orc6
Actr3,Arpc4,Atp5j2
Mrpl18,Flna,Flna
Hsp90b1,Orc6,Arpc4
Ptms,Cox7a2,Bhlhe40
Dynll1,Bhlhe40,Tyms
Ap2s1,Tyms,Cox7a2
Gnai2,Prdx1,Arsb
Eno1,Clic1,Prdx1
Mtch1,Krtcap2,Clic1
Ppib,Dynll1,Dnmt1
Pomp,Arsb,Krtcap2
Klrc1,Pomp,Cenpw
Myo1f,Cenpw,Dynll1
Sem1,Itgb2,Itgb2
Hnrnpa2b1,Dnmt1,Pomp
Cotl1,Tma7,Siva1
Itga4,Etfb,Rfc3
Hint1,Siva1,Etfb
Mcm2,Rfc3,Tma7
Flna,Elob,Rrm1
Uqcrb,Arhgdia,Itgb1
Atp5b,Rrm1,Elob
Cd47,Ndufa4,Arhgdia
Mrpl33,Itgb1,Ndufa4
Gzma,Sec61g,Pglyrp1
1810037I17Rik,Hnrnpa2b1,Sec61g
Serpinb9,Slc25a5,Hnrnpa2b1
Smdt1,Pglyrp1,Slc25a5
Nme1,Actr3,1500009L16Rik
Ezh2,Dnajc9,Ifng
Hpf1,Zyx,Zyx
Nap1l1,Pdia3,Dnajc9
Hnrnpa3,1500009L16Rik,Rrm2
Pdia3,Ifng,Actr3
Ndufb9,Rac2,Pdia3
Itgb1,Cotl1,Dctpp1
Pglyrp1,Rrm2,Rac2
Itgb2,Higd1a,Cotl1
Nans,Dctpp1,Higd1a
Orc6,Uqcrb,Rnaseh2b
Bhlhe40,Ppib,Prim1
Psmb3,Smdt1,Uqcrb
Dnmt1,Rnaseh2b,Smdt1
Zyx,Ywhah,Ppib
Etfb,Mrpl33,Tk1
Cenpw,Prim1,Chsy1
Rap1b,Hnrnpab,Ywhah
Ifng,Chsy1,Mrpl33
Hnrnpab,Ndufb9,Hnrnpab
Arpc3,1810037I17Rik,Itgax
Siva1,Tk1,Ndufb9
Ywhah,Arpc1b,1810037I17Rik
Tcf19,Itgax,Arpc1b
Tyms,Cisd1,Rpn1
mt-Co2,Lsm6,Cisd1
Dnajc9,Cox7c,Txndc5
Ndufa13,Rpn1,Gimap7
Atp5l,Sem1,Asf1b
Gimap4,Dnajb11,Dnajb11
Gnas,Arpc2,Bcl2a1d
Dctpp1,Hint1,Arpc2
Ndufa1,Gimap7,Lsm6
Tmem258,Txndc5,Cox7c
Ndufb8,Snrpe,Sem1
Rnaseh2b,Nme1,Ppil1
Atp5a1,Hnrnpa3,Hint1
Ptprcap,Asf1b,Glrx
Atp5g3,Nap1l1,Nme1
Gimap7,Ppil1,Snrpe
1500009L16Rik,Bcl2a1d,Hnrnpa3
Uqcr10,Glrx,Clspn
Higd1a,Atp5b,Nap1l1
Lsm6,Gnai2,Mki67
Lsm4,Clspn,Atp5b
Manf,Cd47,Gnai2
Snrpb,Rilpl2,Rilpl2
Rfc3,Mki67,Cd47
Rrm1,Ssr2,Osbpl3
Fkbp1a,Manf,Ssr2
Rilpl2,Osbpl3,Klrk1
Txndc5,Klrk1,Manf
Tagln2,Pdia6,Pdia6
Chsy1,Cmtm7,Cmtm7
Rrm2,Hmgn5,Hmgn5
Cox8a,Ndufa11,Klrg1
Dnajb11,Fkbp2,Fkbp2
Laptm5,Rap1b,Slamf7
Raly,Selenoh,Ndufa11
Uqcr11,Tmem258,Selenoh
Cmtm7,Uqcr11,Rap1b
Hprt,Klrg1,Uqcr11
Arsb,Psmb3,Tmem258
Cisd1,Fkbp1a,Srsf7
Uqcrq,Slamf7,Ndufb8
Selenoh,Ndufb8,Fkbp1a
Rpn1,Srsf7,Hprt
Srsf2,Hprt,Psmb3
Sdhb,Wdr1,Ybx3
Prim1,Ube2l3,Wdr1
Ssr2,Gimap4,Sept11
Ppil1,Sept11,Bcl2a1b
Asf1b,Ybx3,Ube2l3
Wdr1,Ndufa1,Rpa3
Pdia6,Ccdc124,Ccdc124
Ranbp1,Rpa3,Ccnb2
Rasgrp2,Tmem167,Gimap4
Arf5,Bcl2a1b,Dok2
Serf2,Snrpb,Ndufa1
Ndufa11,Dok2,Tmem167
Psma4,Ccnb2,Acadl
Pgk1,Acadl,H2-Q10
Srsf7,Atp5g3,Snrpb
Ube2l3,Pgk1,Pgk1
Hsp90aa1,Srsf2,Atp5g3
Cnn2,H2-Q10,Srsf2
Bcl2a1b,Psma4,Cxcr3
mt-Co1,Uqcr10,Top2a
Mki67,Ranbp1,Psma4
Itgax,Usp1,Usp1
mt-Co3,Cxcr3,Ranbp1
Dnajc15,Raly,Uqcr10
Ywhaq,Alyref,Alyref
Glrx,Arpc3,Raly
Hcls1,Top2a,Arpc3
Sept11,Laptm5,Tagln2
Hmgn5,Tagln2,Psmd13
Fkbp2,Psmd13,Tbx21
Tmem167,mt-Co2,Laptm5
Lsm5,Sdhb,Sdhb
Atp5e,Ywhaq,Commd1
Ubl5,Ndufa13,mt-Co2
Rpa3,Lsm5,Ywhaq
Psmd13,Commd1,Birc5
Dok2,Hcls1,Gins2
Itgb7,Tbx21,Uhrf1
Ccdc124,Atp5a1,Lsm5
Acadl,Rasgrp2,Ndufa13
Usp1,Lsm4,E2f1
Clspn,Birc5,Spc24
Atp5c1,Hsp90aa1,Hcls1
Anapc5,Cmc2,Rasgrp2
Sf3b6,Gins2,Cmc2
Alyref,Ptprcap,Acot7
Tk1,Uhrf1,Atp5a1
Ctsb,Spc24,Lsm4
Klrk1,Mtpn,Hsp90aa1
Psmb5,E2f1,Mtpn
Klrg1,Acot7,Gars
Ndufa3,Gars,Ctsb
Ybx3,Ctsb,Ptprcap
Itgal,Snrpc,Dera
Chchd2,Dera,Snrpc
Cmc2,Atp5l,Mt1
Bcl2a1d,Gnas,Cdt1
Hnrnpf,Cdt1,Atp5l
Cxcr3,Anapc5,Gnas
Sumo2,Psmb5,Chaf1a
Cbx3,Metap2,Anapc5
H2-Q10,Dap,Rpa1
Slamf7,Rpa1,Metap2
Top2a,Mt1,Dap
Snrpc,Itgb7,Psmb5
Srsf3,Chaf1a,Dtl
Minos1,Ech1,Zbtb32
Mtpn,mt-Co1,Cdca7
Cdt1,Nrm,Ech1
Birc5,Itgal,Nrm
Ech1,Tpi1,Itgb7
Commd1,Dtl,Itgal
Dpy30,Dpy30,Tpi1
Dera,Cbx3,mt-Co1
Metap2,Cdca7,Dhfr
Psmb2,Uqcrq,Cbx3
Itm2b,Zbtb32,Dpy30
Dap,Arf5,Rfc5
Lamtor5,Dhfr,Smc2
Nrm,Rfc5,Mrpl27
Nab1,Smc2,Uqcrq
Psmd8,Mrpl27,Nasp
Mrpl27,Nasp,Arf5
Erh,Dnajc15,Hat1
Nasp,Serf2,Capn2
Osbpl3,mt-Co3,Serf2
Mt1,Erh,Erh
Tpi1,Pdap1,Dnajc15
Tmpo,Hat1,Pdap1
Smc2,Capn2,mt-Co3
Tpm3,Ddost,Chaf1b
Pdap1,Cnn2,Ddost
Gars,Chaf1b,Cnn2
2010107E04Rik,Sf3b6,P4hb
Mdh2,Magoh,Cks2
Rpa1,Cox8a,Sf3b6
Cks2,P4hb,Magoh
Epsti1,Snf8,Wdr95
H2afv,Cks2,Cox8a
Ccnb2,Lamtor5,Snf8
Acot7,Ubl5,Lamtor5
Ddost,Wdr95,Hist1h4i
Ywhaz,Tram1,Tram1
Tbcb,Mrpl20,Ubl5
Tram1,Ndufa3,Mrpl20
Hat1,Srsf3,Srsf3
Tbx21,Psmb2,Nsd2
Trdc,Hist1h4i,Gna15
Sms,Sms,Psmb2
P4hb,Tmpo,Ndufa3
Edf1,Mrps36,Sms
Bag1,Tbcb,Ube2c
Park7,Psmd8,Tbcb
Magoh,Nsd2,Tmpo
Taldo1,Gna15,Fhl2
Ywhab,Minos1,Mrps36
Cd2,Ube2c,Psmd8
Vasp,Vps29,Minos1
Usmg5,Fhl2,Vps29
Bsg,Atp5c1,Cenps
Arf1,Mrps21,Atp5c1
Psma1,Ywhaz,Mrps21
Esyt1,Phf5a,Phf5a
Cox7b,Esyt1,Ywhaz
Serbp1,Psma1,Esyt1
Ddx39,Bag1,Rfc2
Capn2,Rfc2,Snx10
Dtymk,Ywhab,Psma1
Arpp19,Cenps,Bag1
Sec11c,Nab1,Ywhab
Ap3s1,Ccdc12,Nab1
Uhrf1,Snx10,Rora
Phf5a,Ap3s1,Ap3s1
Ccdc12,Lamtor4,Ccdc12
Ostf1,Rora,Lamtor4
Tspo,Atp5e,Dtymk
Rfc5,Tkt,Tkt
Plp2,Dtymk,Ddx39
Capza2,Ddx39,Atp5e
Akr1a1,Taldo1,Ccr2
Ndufs6,Bsg,Bsg
Srp19,Capns1,Taldo1
Swi5,Srp19,Srp19
Mrpl20,2010107E04Rik,Capns1
Rfc2,Mdh2,Rfc4
Psma7,Sh2d1a,Sh2d1a
Fam111a,Hdac1,Plp2
Mrps36,Plp2,Hdac1
Atxn1,Rfc4,Atxn1
Snf8,Capza2,Mdh2
Dtl,Ccr2,2010107E04Rik
Tkt,H2afv,Capza2
Aldoa,Tspo,Trappc1
Rac1,Atxn1,H2afv
Zap70,Epsti1,Tspo
Vps29,Psmb7,Psmb7
Gins2,Trappc1,Epsti1
Nudt21,Cox7b,Banf1
Hdac1,Banf1,Cox7b
Sh2d1a,Edf1,Edf1
Mrps21,Psmb6,Psmb6
Chaf1b,Sec11c,Psmd1
Trappc1,Tpm3,Cenpa
Rtn3,Arpp19,Sec11c
Lamtor4,Ndufs6,Eif1ax
mt-Atp6,Akr1a1,Ndufs6
Ilk,Eif1ax,Akr1a1
Pfkp,Arf1,Ccdc50
Banf1,Psmd1,Tpm3
Spc24,Sumo2,Arpp19
Cdca7,Eif4e2,Arf1
Capns1,Cenpa,AA467197
Psmb6,Zap70,Eif4e2
Ppp1cc,Vasp,Sumo2
Gna15,Park7,Tceal9
Ndufv3,Ccdc50,Zap70
Topbp1,AA467197,Vasp
Psmb7,Tceal9,Ilk
Dhfr,Ilk,Park7
Mdh1,Fam111a,Fignl1
mt-Nd3,Topbp1,Ccr5
Tuba1b,Akt1,Fam111a
Eif5a,Rtn3,Akt1
Cd160,Dck,Dck
Cbx1,Swi5,Cbx5
Rnh1,Fignl1,Topbp1
Zbtb32,Ccr5,Prdx4
Cenpa,Cbx5,Rtn3
Tceal9,Myo1g,Cd160
Nedd8,Mdh1,Myo1g
E2f1,Prdx4,Swi5
Lockd,Cd160,Mdh1
Atp5o-1,Psma7,Trdc
Psmd1,Rac1,Psma7
Eif1ax,Trdc,Mms22l
Eif4e2,Nudt21,Nudt21
Gnb2,Ostf1,Map2k3
Cox4i1,Snrpa,Casp3
H3f3b,Ntan1,Pnp
Rfc4,Pnp,Snrpa
Prf1,Mms22l,Rac1
Rora,Rnh1,Ntan1
Atad2,Map2k3,Rnh1
Nsd2,Casp3,Lockd
Csrp1,Chchd2,Il18rap
Aes,Lockd,Fabp5
Gnb1,Esd,Ostf1
Pmf1,Fabp5,Psat1
Snrpa,Ostc,Prf1
Ssr3,Dynlrb1,Nup62
Batf,Il18rap,Esd
Ube2c,Usmg5,Pmf1
Myo1g,Psat1,Bak1
Ndufb6,Csnk2b,Ostc
Smc1a,Ndufv2,Chchd2
Sfpq,Bak1,Cdca3
Calr,Cd2,Dynlrb1
Dynlrb1,Pmf1,Atad2
Chaf1a,Pfkp,Pfkp
Snx10,Prf1,Usmg5
Akt1,Nup62,Csnk2b
Cbx5,Atad2,Ndufv2
Ostc,Tuba1b,Blmh
Luc7l3,Blmh,Cd2
Esd,Ppp1cc,Tuba1b
Sin3b,Hnrnpf,Ssr3
Tmed9,Cope,Ppp1cc
Eloc,Cdca3,Hnrnpf
Cope,Ssr3,Cxcr6
Dck,Gnb1,Cope
Ppp4c,Gtf2h5,Gtf2h5
Gtf2h5,Cbx1,Gnb1
Mif,Batf,Batf
Spn,Cxcr6,Cbx1
Atp5d,Ndufb6,Cdk1
Ntan1,Uqcc2,Cdc45
Psmb4,mt-Atp6,Ndufb6
Idh3a,Sin3b,Idh3a
Bzw1,Sfpq,Ncaph2
Set,Idh3a,mt-Atp6
Vdac3,Ncaph2,Gm14005
Pnp,Cdk1,Uqcc2
Txnl1,Serbp1,Sfpq
Bak1,Ndufs8,Sin3b
Ncaph2,mt-Nd3,Nudt5
Hist1h4i,Nudt5,Ccl4
Ssrp1,Cdc45,Ncapg2
Blmh,Psmb4,Ndufs8
Ndufv2,Pfdn1,Cenpm
Cycs,Spn,Dapk2
Slc35b1,Aldoa,Serbp1
Csnk2b,Smc1a,Pfdn1
Fabp5,Csrp1,Csrp1
Nudt5,Gnb2,Alad
Ndufs8,Gm14005,mt-Nd3
Cenps,U2af1,Smc1a
Snrnp40,Tmed9,Aldoa
Anp32e,Nedd8,Spn
Ccl4,Ccl4,Fen1
Fhl2,Polr2j,Psmb4
Ssr1,Eloc,Cenpk
Snrpd2,Ppp4c,U2af1
Ndufa8,Ssr1,Ssr1
Cst3,Ncapg2,Slc35b1
AA467197,Vdac3,Tmed9
Uqcc2,Alad,Gnb2
Smc3,Cenpm,Sephs2
Pfdn1,Fen1,Polr2j
U2af1,Snrnp40,Snrnp40
Mrps24,Atp5o-1,Vdac3
Polr2j,Rdx,Eloc
Wdr95,Dapk2,Nedd8
Clta,Slc35b1,Ppp4c
Il2rb,Sephs2,Tmem163
Rdx,Cycs,Rdx
Rab8b,Ndufv3,Rab8b
Polr2k,Txnl1,Atp5o-1
Phf11b,Cenpk,Rad51
Lrrfip1,Slc9a3r1,Txnl1
Fen1,Itm2b,Ndufv3
Tmco1,Polr2k,Cycs
Ctsw,Rab8b,Slc9a3r1
Sephs2,Tmem163,Polr2k
Surf4,Mien1,Itm2b
Ube2n,Ndufa8,Mien1
Dcps,Ssrp1,Ssrp1
Prdx4,Rad51,Ndufa8
Mien1,Set,Ung
Aurkaip1,Cst3,Cst3
Gmfg,Ung,Set
Psat1,Mrps24,Sae1
Slc9a3r1,Calr,Mrps24
Ly6c2,Sae1,Kcnab2
Ms4a4b,Ube2n,Ube2n
Exosc8,Kcnab2,Calr
Cxcr6,Bzw1,Fkbp5
Pcbd2,Smc3,Dusp5
Smarca5,Eif4h,Smc3
Cyb5b,Il2rb,Bzw1
Kcnab2,Fkbp5,Il2rb
Cmpk1,Tmco1,Tmco1
Uba1,Uba1,Uba1
Sumo3,Dusp5,Eif4h
Ndufc1,Exosc8,Anp32e
Cenpx,Smarca5,Exosc8
Alad,Ufc1,Mapre2
Gins4,Anp32e,Smarca5
Ung,Lrrfip1,Ccne1
Sae1,Dcps,Anxa1
Spcs3,H3f3b,Ufc1
Il18rap,Ndufc1,Dcps
Jpt1,Mapre2,Lrrfip1
Mms22l,Ccne1,Ndufc1
Selenos,Nhp2,H3f3b
Phgdh,Cenpx,Nhp2
Hnrnpk,Anxa1,Cenpx
Map2k3,Snrpd2,Phgdh
Ccr2,Aes,Carhsp1
Ufc1,Phgdh,Canx
Ndufs5,Ctsw,Aes
Ppih,Canx,Snrpd2
Bin1,Cmpk1,Ctsw
Prelid3b,Ndufs5,Mt3
Tln1,Sumo3,Ncald
Got2,Eif5a,Cmpk1
Ccdc50,Carhsp1,Sumo3
Actr2,Gsr,Gsr
Eif4g2,Luc7l3,Lag3
Psmd14,Jpt1,Ndufs5
Ap2m1,Selenos,Slc36a3os
Prdx2,Prelid3b,Luc7l3
Fkbp5,Ap2m1,Eif5a
Canx,Mt3,Prelid3b
Nup62,Lag3,Selenos
Ndufa2,Ncald,Cx3cr1
Capza1,Atp5d,Jpt1
Psmd6,Slc36a3os,Ap2m1
Haus4,Pcbd2,Pcbd2
Rexo2,Got2,Got2
Dstn,Ppih,Ppih
Sept1,Gins4,Gins4
Gsr,Aurkaip1,Haus4
Psma3,Phf11b,Spcs3
Tmed2,Cx3cr1,Atp5d
Nhp2,Spcs3,Phf11b
Ctsc,Haus4,Aurkaip1
Eif4h,Eif4g2,Cyb5b
Rad21,Fkbp8,Knstrn
Psmc1,Cyb5b,Eif4g2
Mrpl41,Actr2,Fkbp8
Ube2i,Hnrnpk,Mybl2
S1pr4,Ube2a,Actr2
Sept9,Knstrn,Tfdp1
D8Ertd738e,Serinc3,Serinc3
Dpysl2,Tecr,Ube2a
Larp7,Sept1,Hnrnpk
Dusp5,Tfdp1,Polr3k
Fkbp8,Ube2i,Tecr
Polr3k,Gdi2,Cdca7l
Hspa8,Polr3k,Runx2
Casp8ap2,Mybl2,Sept1
Psmd12,Cdca7l,Surf4
Serinc3,Surf4,Ube2i
Nucks1,Prdx2,Gdi2
Cdca3,Cox4i1,Prdx2
Gdi2,C1d,Casp8ap2
Ccr5,Tmed2,C1d
Srsf1,Runx2,Cox4i1
Sf3b5,Psma3,Rad21
Ap1s1,Casp8ap2,Tmed2
Sdhd,Rad21,Psma3
Hsd11b1,Capza1,Capza1
Ccne1,Rexo2,Rexo2
Tfdp1,Tln1,Impa1
C1d,Bin1,Ttc39c
Tecr,Psmd6,Tln1
Cdk1,Sdhd,Bin1
Chtop,Snx5,Zeb2
Naa38,Impa1,Psmd6
