,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.53523976,-0.4507133960723877,False,,,,,,,,,,,,,,,,0.21517157554626465
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,1.6172866,0.15152192115783691,True,0.012485903965301843,0.09180071048720331,0.13741446422176784,13.15590284909981,4.00642988204956,0.049229566007852554,0.019998133182525635,0.19698247469091754,0.0,0.0,0.013006258709781865,0.15616432258742258,0.06841911507995221,1.1426879464930406,4.2143258238560835,0.20773738622665405
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.59926045,-0.9409232139587402,False,,,,,,,,,,,,,,,,-0.9402422904968262
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.39430666,-0.08525514602661133,False,,,,,,,,,,,,,,,,0.2657078504562378
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,0.81537217,0.09925639629364014,True,0.28107278744525727,0.23051722782034015,0.279423442008816,12.937776926631466,0.6846504163742066,0.3035886883735657,0.20951664447784424,0.2372817145696267,0.0,0.0,0.2997841087325029,1.0753475385781859,0.6983559283203091,0.9493757177984948,2.8512825029123716,0.13769984245300293
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.607162,-10.000560760498047,False,,,,,,,,,,,,,,,,-5.753911018371582
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.4163937,-0.8298882246017456,False,,,,,,,,,,,,,,,,-0.1459752321243286
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.69205856,-0.36331629753112793,False,,,,,,,,,,,,,,,,-0.3070230484008789
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0068858364,-6.390075206756592,False,,,,,,,,,,,,,,,,0.004406392574310303
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.201405,-4.278257846832275,False,,,,,,,,,,,,,,,,-4.1960554122924805
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.054003485,0.01924210786819458,True,0.7807579318586558,4.198095397032164,0.21217436916461815,11.554394028175587,0.04572453372180463,0.0691363513469696,0.7030887007713318,0.20277790375539748,0.0,0.0,0.41965642858656216,0.1978247688795288,2.7665602235958495,1.3463832183993563,2.33842706809876,0.2298852801322937
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.096786626,0.7085220515727997,True,3.3402693665836014,5.494437526935242,0.44795274151737735,6.757343597633288,0.048193506449460986,0.2078869491815567,2.038170576095581,0.5384222836427498,0.0,0.0,0.46835605046844564,0.45074735560213985,4.919370718942634,0.1528419442269845,1.69942009115747,0.7345001101493835
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.46715438,-0.2819674015045166,False,,,,,,,,,,,,,,,,-0.25711119174957275
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,141.61942,-0.4829965829849243,False,,,,,,,,,,,,,,,,-0.4362020492553711
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.10676161,-0.0811530351638794,False,,,,,,,,,,,,,,,,-0.034468889236450195
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5970365,-0.33709800243377686,False,,,,,,,,,,,,,,,,0.3436579704284668
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.05238962,-1.934682846069336,False,,,,,,,,,,,,,,,,-0.09594917297363281
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.246592,-1.0475044250488281,False,,,,,,,,,,,,,,,,-0.9011827707290649
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.161816,0.6671411693096161,True,0.25955079483756094,0.10171308407548343,0.28148584648326036,5.126157087240364,2.761100586652756,0.8564313054084778,0.15741509199142456,0.4822577784797362,0.0,0.0,0.2605709972900409,1.912806631779573,0.37056204830778056,0.22670609040062728,1.7210270501518643,0.6775251030921936
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.48679993,-0.09976065158843994,False,,,,,,,,,,,,,,,,0.012731492519378662
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.8901063,-1.347904920578003,False,,,,,,,,,,,,,,,,-1.265294075012207
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2215961,-1.5610344409942627,False,,,,,,,,,,,,,,,,-1.2602505683898926
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.8204689,-1.7514214515686035,False,,,,,,,,,,,,,,,,-1.5408639907836914
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.82718015,0.18504738807678223,True,0.060664719439433204,0.09368592236822307,0.1176023411508715,19.771881885948822,2.205172903239726,0.20953254401683807,0.13468892872333527,0.26341750783136914,0.0,0.0,0.24228094887081353,0.5682329247553114,0.33848448334550807,0.7190002309088722,6.175165374983536,0.19000065326690674
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.737758,-1.5177676677703857,False,,,,,,,,,,,,,,,,-1.2876300811767578
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.31870666,-0.9757688045501709,False,,,,,,,,,,,,,,,,-0.01014697551727295
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.0229406,-2.4207191467285156,False,,,,,,,,,,,,,,,,-1.9372539520263672
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.031721897,-3.0683822631835938,False,,,,,,,,,,,,,,,,-0.00805199146270752
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.3071303,-1.132641315460205,False,,,,,,,,,,,,,,,,-1.1325740814208984
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.8237179,-0.31399476528167725,False,,,,,,,,,,,,,,,,-0.31241023540496826
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.2515347,-0.7939307689666748,False,,,,,,,,,,,,,,,,-0.7897005081176758
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09597455,-3.2494845390319824,False,,,,,,,,,,,,,,,,-0.0348820686340332
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.9318905,-0.2596244812011719,False,,,,,,,,,,,,,,,,-0.21347641944885254
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.881468,0.32676613330841064,False,0.027203024066805734,0.007195043931220563,0.07374646937478856,21.850760901409153,20.402237256368,1.2466806173324585,0.06314192712306976,0.2151609845530696,0.0,0.0,0.21943561944622286,3.7993114703013604,0.189654461818683,1.068955182115005,7.760823267635752,0.33522647619247437
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.53694934,-0.2749875783920288,False,,,,,,,,,,,,,,,,-0.13507580757141113
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.35984138,-0.3703162670135498,False,,,,,,,,,,,,,,,,-0.3022463321685791
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.30369553,-0.06492304801940918,False,,,,,,,,,,,,,,,,-0.03275656700134277
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.3727618,-2.421802282333374,False,,,,,,,,,,,,,,,,-2.241176128387451
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.4579815,-0.4985007047653198,False,,,,,,,,,,,,,,,,-0.1888793706893921
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.84230286,-0.7272655963897705,False,,,,,,,,,,,,,,,,-0.13747215270996094
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.1100134,-0.6428741216659546,False,,,,,,,,,,,,,,,,-0.525458574295044
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.7307687,-3.8900327682495117,False,,,,,,,,,,,,,,,,-3.1675524711608887
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.7474,-6.9896345138549805,False,,,,,,,,,,,,,,,,-4.65185022354126
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.7930632,-0.2352057695388794,False,,,,,,,,,,,,,,,,-0.20722544193267822
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.3321404,0.0016167759895324707,False,,,,,,,,,,,,,,,,0.017087578773498535
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.28269854,-0.44473540782928467,False,,,,,,,,,,,,,,,,0.014126181602478027
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.647616,-0.658301591873169,False,,,,,,,,,,,,,,,,-0.6300766468048096
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.7129946,-1.5089128017425537,False,,,,,,,,,,,,,,,,-0.27075719833374023
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.0145055,-0.7540528774261475,False,,,,,,,,,,,,,,,,-0.7540481090545654
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.4277167,-0.6498465538024902,False,,,,,,,,,,,,,,,,-0.5887645483016968
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,7.4367037,-1.652611494064331,False,,,,,,,,,,,,,,,,-0.6953622102737427
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.36106023,-0.835167646408081,False,,,,,,,,,,,,,,,,-0.2942488193511963
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.033126388,0.0033870935440063477,False,,,,,,,,,,,,,,,,0.08521205186843872
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.78184325,-0.2755553722381592,False,,,,,,,,,,,,,,,,-0.22929131984710693
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.8014827,-1.3258917331695557,False,,,,,,,,,,,,,,,,-1.323242425918579
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3005098,-0.3631117343902588,False,,,,,,,,,,,,,,,,-0.26907408237457275
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.0752093,-2.2149136066436768,False,,,,,,,,,,,,,,,,-1.7163286209106445
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.7366107,-0.28695619106292725,False,,,,,,,,,,,,,,,,-0.056545257568359375
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.20248693,-0.39105355739593506,False,,,,,,,,,,,,,,,,-0.12924504280090332
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.7292147,0.054637253284454346,True,0.19230315042503643,0.419197399711774,0.35469722453006175,16.187427278100415,0.4410604682564736,0.1386009305715561,0.1484806388616562,0.3137064915023879,0.0,0.0,0.29001143257760204,0.4103458539738894,0.44836531595551765,0.5341251493054522,2.4338611561773376,0.19925320148468018
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.41310993,-0.3385806083679199,False,,,,,,,,,,,,,,,,-0.33287298679351807
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.1947527,-2.578188896179199,False,,,,,,,,,,,,,,,,-2.258402109146118
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.45263296,-0.8085910081863403,False,,,,,,,,,,,,,,,,0.15880119800567627
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.8118687,-2.4520273208618164,False,,,,,,,,,,,,,,,,-2.448805332183838
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,20.690577,-9.235784530639648,False,,,,,,,,,,,,,,,,-7.3880205154418945
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.61579543,-0.9756006002426147,False,,,,,,,,,,,,,,,,-0.04413139820098877
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,2.584618,-1.4671645164489746,False,,,,,,,,,,,,,,,,-1.4274520874023438
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.4210196,-2.9326932430267334,False,,,,,,,,,,,,,,,,-2.4059207439422607
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6129131,-0.2004464864730835,False,,,,,,,,,,,,,,,,-0.20019447803497314
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.88862824,-1.2314426898956299,False,,,,,,,,,,,,,,,,-1.1178345680236816
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.13651799,-0.8332046270370483,False,,,,,,,,,,,,,,,,-0.056058406829833984
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.3421474,-2.2681446075439453,False,,,,,,,,,,,,,,,,-2.2581796646118164
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.18882892,-0.24472534656524658,False,,,,,,,,,,,,,,,,-0.0791553258895874
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.8891683,-1.6099231243133545,False,,,,,,,,,,,,,,,,-1.6095008850097656
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.19637534,0.05878216028213501,True,0.8547280619032915,1.6276597609618908,0.29604578587969216,11.342329580909645,0.1126076189428568,0.14209076762199402,0.5962108969688416,0.32601559659277357,0.0,0.0,0.4531140113900576,0.40532996719694836,2.2593304602236586,0.5048434075156876,2.4551674136558757,0.3314692974090576
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.38880846,-0.7044159173965454,False,,,,,,,,,,,,,,,,-0.670967698097229
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.2970252,0.630787193775177,True,0.2158205111498343,0.14528156411873533,0.375323415902536,7.719405398631396,1.816953706741333,0.4270954132080078,0.1057775691151619,0.22232215696051158,0.0,0.0,0.374255587345542,1.3794695054451382,0.3598227328058846,1.0415567424368026,1.7047399728235182,0.6337704062461853
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.2755806,0.8176702111959457,True,0.35558788100214284,0.35363573272945076,0.4931892594211507,6.778583324614508,0.866287644803524,0.40345561504364014,0.22005712985992432,0.42821602226446304,0.0,0.0,0.24467756106831728,0.8966344116415578,0.4887155881151557,0.2526768030621849,1.4689068360851927,0.8178751617670059
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.08041346073150635,False,,,,,,,,,,,,,,,,-0.08041346073150635
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.21727288,-0.1248546838760376,False,,,,,,,,,,,,,,,,-0.09568977355957031
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.05480759,-2.4182920455932617,False,,,,,,,,,,,,,,,,-0.011820554733276367
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.4944377,0.5774331986904144,False,0.1346887042227646,0.0455577906495399,0.1704971240996619,13.529416290442532,7.685599211454392,1.0397863388061523,0.17125485837459564,0.38061077841561386,0.0,0.0,0.31483771074776423,2.9275112296583097,0.4897618668539257,0.33765817154752464,3.2709239467922964,0.5788499712944031
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.94768006,-0.6046649217605591,False,,,,,,,,,,,,,,,,-0.577581524848938
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.8862443,-0.7003892660140991,False,,,,,,,,,,,,,,,,-0.4626995325088501
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6849534,-0.46308135986328125,False,,,,,,,,,,,,,,,,-0.44410276412963867
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.18206339,-0.8068735599517822,False,,,,,,,,,,,,,,,,-0.12323629856109619
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.50629365,-0.3038516044616699,False,,,,,,,,,,,,,,,,-0.16429424285888672
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.010928911,-0.19508039951324463,False,,,,,,,,,,,,,,,,-0.1912226676940918
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.036554467,-0.9461488723754883,False,,,,,,,,,,,,,,,,-0.007750272750854492
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.2787157,-0.4153475761413574,False,,,,,,,,,,,,,,,,-0.36730849742889404
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.3973637,-0.12167131900787354,False,,,,,,,,,,,,,,,,0.050760746002197266
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9486972,-0.39707863330841064,False,,,,,,,,,,,,,,,,-0.3951534032821655
