,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.52116066,-0.04310739040374756,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.74107206,-0.23402321338653564,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.67378217,-0.6623635292053223,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.46488023,-0.1379605531692505,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.1605165,-0.998988151550293,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.4592257,-6.021090030670166,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.42680776,-0.8797590732574463,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8423038,-0.29947686195373535,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008275187,-8.000131607055664,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,4.0609994,-4.0207438468933105,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.09584232,-0.5033888816833496,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.11115054,0.8151716738939285,True,1.4035679384681603,3.4234001821302202,0.3484677066321232,16.980776638057502,0.04564480774104595,0.12130654603242874,1.255725383758545,0.6555233167418817,0.0,0.0,0.4834607151842772,0.35068600592804416,3.3308636196086114,0.10584438764764974,2.8798075250184625
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6944313,-0.5354032516479492,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,35.816837,0.13772767782211304,True,0.004886792291790979,0.001237423065239773,0.08778060014319355,25.404927859271037,101.2410930633545,0.62469083070755,0.010181042365729809,0.2597545227202045,0.0,0.0,1.7278368649047575e-13,3.0360599239000874,0.02790736800445051,0.5643519484818993,12.188020854453125
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.19600326,-0.09859347343444824,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.50554913,-0.6088637113571167,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06358281,-3.1234922409057617,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1317221,-1.0980737209320068,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.4648716,0.6694311201572418,True,0.17085511894422795,0.11376351173168611,0.29676100400346334,8.282073691893322,1.8737708171208696,0.43940407037734985,0.12115965783596039,0.5019927522675296,0.0,0.0,0.2901753128474177,1.2091051605649763,0.35872053653644076,0.1779662582244155,2.228302508284469
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.36659217,-0.31274545192718506,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2446723,-1.113036870956421,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.1630055,-1.6857624053955078,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.3837911,-1.459956169128418,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.1307389,-0.3986853361129761,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.63298106,-0.9143177270889282,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.30766648,-0.8615565299987793,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.3517349,-1.2834620475769043,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.039119165,-3.102804183959961,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.4502732,-1.9884355068206787,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.7198128,-0.5543519258499146,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.1208484,-0.3820849657058716,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.10323883,-2.693934202194214,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.0218453,-1.6386032104492188,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,6.458508,0.3015516996383667,True,0.03144442668790555,0.009989792821507307,0.09066463995234245,31.868247320855478,14.127794392903645,0.733629047870636,0.05019713193178177,0.08845514722980304,0.0,0.0,0.47034870509480237,2.521728644095975,0.19027675744065822,2.163461619943354,7.1917601497709205
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.5167817,-0.5472666025161743,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.44407314,-0.7395716905593872,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.50649416,-0.6867365837097168,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.0061345,-1.3776581287384033,False,,,,,,,,,,,,,,,
