wilcoxon,t-test,t-test_overestim_var
,Celf2,Celf2
,Arhgdia,Rbm3
,Il2rb,Arhgdia
,Vamp8,Ndfip1
,Rbm3,Il2rb
,Ywhae,Vamp8
,Snrnp70,Ywhae
,Lag3,Snrnp70
,Cct2,Lag3
,Sh3kbp1,Cct2
,Psmb6,Rps15a
,Fus,Sh3kbp1
,Plaat3,Psmb6
,Ifi47,Sub1
,Arap2,Fus
,Zap70,Rpl37
,Ppp2ca,Rps2
,Uqcr11,Cd3d
,Cxcr6,Plaat3
,Plekhj1,Rpl18
,Higd1a,Nsa2
,Hnrnpl,Ifi47
,Prf1,Arap2
,Dnajc8,Zap70
,Trbv13-3,Rpl34
,Grk2,Ppp2ca
,Polr2j,Ucp2
,Fundc2,Uqcr11
,Smap2,Cxcr6
,Psmd13,Plekhj1
,Plgrkt,Higd1a
,Fnbp1,Hnrnpl
,Fkbp3,Prf1
,Prdx5,Sem1
,Cd37,Dnajc8
,Lnpep,Trbv13-3
,Sema4d,Grk2
,Mrps21,Psmb10
,Tmem134,Polr2j
,Zfp207,Fundc2
,Snf8,Smap2
,Tmed5,Psmd13
,Rheb,Plgrkt
,Rnh1,Fnbp1
,Rab14,Fkbp3
,Mrpl43,Prdx5
,Bcl2a1d,Cd37
,Cyth4,Cox6b1
,Arid1a,Lnpep
,Eif1ax,Efhd2
,Krit1,Sema4d
,Sirt2,Mrps21
,Pop5,Fam49b
,Srsf6,Tmem134
,Ighm,Rpl27a
,Uqcc2,Coro1a
,Cct6a,Rpl21
,Sra1,Zfp207
,Cd5,Snf8
,Sfr1,Tmed5
,Mrpl42,Rheb
,Tbcb,Rnh1
,Cblb,Trac
,Nucb1,Rab14
,Acadl,S100a4
,Polr2m,Mrpl43
,Tmem30a,Bcl2a1b
,Kxd1,Bcl2a1d
,Pfdn1,1810037I17Rik
,Tmbim4,Cyth4
,C1d,Fxyd5
,Tmem126a,Arid1a
,Romo1,Atp5j2
,Ndufb6,Eif1ax
,Rab21,Krit1
,Ramac,Sirt2
,Pcmt1,Pop5
,Stk4,Srsf6
,Prrc2b,Ighm
,Ptbp1,Uqcc2
,Ube2a,Cct6a
,Nucks1,Sra1
,Kras,Tap1
,Xaf1,Cd5
,Pgam1,Sfr1
,Emc6,Mrpl42
,Smpdl3a,Tbcb
,N4bp2l2,Cblb
,Rbm5,Nucb1
,Nfatc1,Acadl
,Psip1,Polr2m
,Ssbp1,Tmem30a
,Mrpl51,Kxd1
,Pin4,Pfdn1
,Dnajb11,Tmbim4
,Ociad1,C1d
,Dennd1b,Tmem126a
,Gm17018,Romo1
,Sptssa,Ndufb6
,Rex1bd,Rab21
,Ndufb2,Ramac
,Dpy30,Pcmt1
,Tnrc6b,Stk4
,Ctla4,Prrc2b
,Lsm1,Ptbp1
,Agpat3,Ube2a
,Denr,Nucks1
,Fkbp5,Kras
,Psmd7,Xaf1
,Tsc22d3,Pgam1
,Cd6,Emc6
,Rpn2,Smpdl3a
,Elavl1,N4bp2l2
,Chd2,Eif3h
,Pts,Rbm5
,Crot,Nfatc1
,9930111J21Rik2,Rinl
,Ssna1,Tpm4
,Igbp1,Psip1
,Senp6,Ssbp1
,Slc50a1,Mrpl51
,Ccdc50,Pin4
,Ddx50,Dnajb11
,Tmem163,Ociad1
,Sae1,Dennd1b
,Rnf187,Gm17018
,Gpbp1,Sptssa
,Dnajc7,Rex1bd
,Ddt,Ndufb2
,Hadha,Dpy30
,Srsf10,Tnrc6b
,Mrpl4,Ctla4
,Zbtb32,Lsm1
,Tgoln1,Agpat3
,Itm2c,Denr
,Mrpl12,Fkbp5
,Mrpl23,Psmd7
,Tmem208,Tsc22d3
,Cdv3,Cd6
,Ddx17,Ptpn18
,Pdia6,Rpn2
,Usp34,Rps28
,Bola3,Elavl1
,Mt1,Chd2
,Borcs8,Pts
,Srp72,Crot
,Znrd1,9930111J21Rik2
,Bcl2,Ssna1
,Idh3b,Igbp1
,N4bp1,Senp6
,Mrps12,Slc50a1
,Ogdh,Ccdc50
,St13,Il18r1
,Uba2,Ddx50
,Gatad2a,Tmem163
,Tab2,Snu13
,Sf1,Sae1
,0610012G03Rik,Rnf187
,Eif3b,Gpbp1
,Timm17a,Dnajc7
,Tor1aip1,Ddt
,Pdcd1,Hadha
,Tmem165,Rilpl2
,Dennd1c,Srsf10
,Ranbp2,Mrpl4
,Gtf3a,Zbtb32
,R3hdm1,Tgoln1
,Rchy1,Cd53
,Gm2000,Prdx2
,Arsb,Itm2c
,Ccnl2,Mrpl12
,Gbp4,Mrpl23
,Yeats4,Tmem208
,Unc119,Cdv3
,Smim14,Ddx17
,Erg28,Pdia6
,Eif4g1,Rps29
,Stk10,Usp34
,Hnrnpul2,Bola3
,Dhx36,Mt1
,Gstp3,Ly6a
,Mkln1,Borcs8
,Idh3g,Srp72
,Tnfrsf18,Znrd1
,Ttc39b,Rpl35
,Itsn2,Bcl2
,Pcif1,Idh3b
,Cd226,Rpl26
,Gspt1,N4bp1
,Hspa4,Mrps12
,Ppp1r11,Rab8a
,Pam16,Ogdh
,Glrx2,St13
,Irf8,Uba2
,Gmps,Gatad2a
,Zdhhc20,Tab2
,U2af2,Sf1
,Ngly1,0610012G03Rik
,Surf4,Eif3b
,Hip1,Timm17a
,Rnf114,Lgals3
,Itgb1bp1,Tor1aip1
,Usf2,Cycs
,Ptpn7,Pdcd1
,Rfc2,Tmem165
,Tia1,Dennd1c
,Ak2,Ranbp2
,Cisd1,Gtf3a
,Pa2g4,R3hdm1
,Tecpr1,Rchy1
,Alg5,Gm2000
,Myo1f,Arsb
,Actl6a,Ccnl2
,Adam19,Gbp4
,Nrd1,Yeats4
,Tox,Unc119
,Akirin1,Smim14
,Rif1,Erg28
,Fam104a,Eif4g1
,Mrps15,Stk10
,Agfg1,Hnrnpul2
,Mrpl21,Dhx36
,Mindy3,Gstp3
,Glmp,Mkln1
,Acap1,Idh3g
,Ppp1r14b,Tnfrsf18
,Med13,Ttc39b
,Was,Itsn2
,Sdcbp2,Pcif1
,Guk1,Zbp1
,Dctn2,Cd226
,Sod1,Sept7
,Acsl5,Gspt1
,Zfp644,Hspa4
,Tlk1,Atp5md
,Ube2h,Ppp1r11
,Gtf2b,Pam16
,Parp14,Glrx2
,Cops5,Irf8
,Parp9,Gmps
,Dguok,Zdhhc20
,Dtx3l,U2af2
,Commd2,Ngly1
,Surf1,Surf4
,Naa10,Hip1
,Baz2a,Rnf114
,Oga,Itgb1bp1
,Ep400,Usf2
,Fkbp2,Dnajb6
,Ube2g2,Ptpn7
,Nabp2,Rfc2
,Cdc26,Tia1
,Timm8b,Ak2
,Polr2a,Cisd1
,Taf12,Hmgb1
,Rtcb,Sept11
,Clns1a,Pa2g4
,Psmg4,Tecpr1
,Cbfb,Rpl29
,Arrb2,Gpi1
,Akt1,Alg5
,Phax,Myo1f
,Ep300,Actl6a
,Txk,Psmd4
,Atp8b4,Adam19
,Larp1,Nrd1
,Supt5,Tox
,Spg21,Ifi203
,Selenot,Akirin1
,Mrpl13,Rif1
,Copz1,Fam104a
,Srpr,Mrps15
,Rab1a,Agfg1
,Arih1,Mrpl21
,Lasp1,Fam107b
,BC004004,Mindy3
,Nop56,Glmp
,Adipor1,Acap1
,Samd9l,Ppp1r14b
,Maz,Med13
,Efr3a,Was
,Nipa2,Sdcbp2
,Nemf,Psma4
,Zcchc17,Guk1
,Pet100,Dctn2
,Smndc1,Sod1
,Gzmk,Tecr
,Nisch,Acsl5
,Rnf10,Zfp644
,Snx17,Tlk1
,Cd84,Ube2h
,Ddit4,Gtf2b
,Trabd,Parp14
,Fuca1,Rpl28
,Madd,Cops5
,Mydgf,Parp9
,Mllt3,Dguok
,Vps4b,Dtx3l
,Synj2bp,Commd2
,Gpatch8,Surf1
,Irgm1,Naa10
,Stag2,Baz2a
,Htatip2,Ndufc2
,Setd5,Cox5b
,Hras,Oga
,Nfu1,Ep400
,Vbp1,Fkbp2
,Usp7,Phb2
,Ncf4,Ube2g2
,Ciapin1,Nabp2
,Fut8,Cdc26
,Serinc1,Timm8b
,Nrip1,Polr2a
,Tpi1,Taf12
,Tiprl,Malt1
,Casp8ap2,Rtcb
,Ikbkb,Clns1a
,Med8,Psmg4
,Plekha2,Cbfb
,Mfsd10,Arrb2
,Zfp638,Akt1
,Twistnb,Phax
,Pin1,Ep300
,Mak16,Txk
,Zc3h13,Atp8b4
,Pgrmc1,Larp1
,Cdc40,Supt5
,Sh3bgrl,Spg21
,Gemin7,Cd3g
,Ppa1,Selenot
,Rbm6,Mrpl13
,Faim,Copz1
,Aph1a,Rps25
,Cs,Srpr
,Ccdc85b,Rab1a
,Ndufv1,Arih1
,Hdlbp,Lasp1
,Limd1,Ptma
,Kcnab2,BC004004
,Nars,Nop56
,Pold4,Adipor1
,Stub1,Samd9l
,Jmjd1c,Maz
,Mrpl16,Efr3a
