wilcoxon,t-test,t-test_overestim_var
Cd52,Lag3,Cd52
B2m,Trbv13-3,B2m
Fxyd5,Cd52,Fxyd5
Nkg7,Trav14-1,Trav14-1
S100a4,Ifi27l2a,Lag3
Trac,Fxyd5,Ifi27l2a
Trav14-1,Ifi213,Ccl5
Ifi27l2a,Zbp1,Trac
Lsp1,B2m,Nkg7
Cd3d,Sdcbp2,Lsp1
Lag3,Trac,Trbv13-3
Cd3g,Laptm5,S100a4
S100a10,Lsp1,Laptm5
Gmfg,Dusp2,Tmsb4x
Cd8b1,Itgal,Cd3d
Tmsb4x,Hsd11b1,Hcst
Ms4a4b,Slfn1,Cd3g
S100a11,Ccl5,Itm2b
Itm2b,Gmfg,Gmfg
Laptm5,Ctsd,Cd8b1
Ctsd,Ifi206,Ctsd
S100a6,Itgax,Gimap4
Gimap4,Itm2b,Ms4a4b
Rac2,AA467197,Dusp2
Srgn,Crot,S100a11
Cd3e,Srgn,Srgn
Tspo,Tmsb4x,Tspo
Ccl5,Cd3d,S100a10
Dusp2,Atxn1,Ptpn18
Abracl,Il18r1,Gm8369
Gm8369,Nkg7,Rac2
Trbv13-3,Ccl4,Ctsw
Myl6,Gimap4,Epsti1
Itga4,S100a13,S100a6
Hcst,Gm8369,Zbp1
Epsti1,Hcst,Itga4
Ptpn18,S100a11,Ms4a6b
Ms4a6b,Ly6c2,Cd3e
Ctsw,Tspo,Ly6c2
H2-D1,Cd3g,Itgal
Coro1a,S100a6,H2-D1
S100a13,Cd8b1,H2-T23
Itgal,Bcl2l11,Il18r1
H2-T23,Ptms,Hsd11b1
Slfn2,S100a4,Atxn1
Il18r1,Cd3e,Slfn2
Arpc1b,Rac2,S100a13
Cd2,Ctsw,Gimap3
Gimap3,Itga4,Slfn1
Ly6c2,S100a10,Btg1
Rsrp1,Il18rap,Abracl
Atxn1,Klrd1,Myl6
Ccl4,Rsrp1,Coro1a
Zbp1,Ifi214,Ccl4
