wilcoxon,t-test,t-test_overestim_var
S100a4,S100a4,S100a4
Lgals1,Lgals1,S100a6
S100a6,S100a6,Lgals1
Gzmb,Gzmb,Gzmb
Lgals3,Lgals3,Lgals3
Nkg7,Ccl5,Ccl5
Ccl5,Ahnak,Ahnak
Sub1,Nkg7,Anxa2
Rbm3,Anxa2,Serpinb6b
Ahnak,Serpinb6b,Nkg7
Gapdh,Sub1,Plek
Tmsb4x,Rbm3,Rbm3
Serpinb6b,S100a10,Sub1
Anxa2,Tmsb4x,Tmsb4x
S100a10,Gapdh,Lag3
S100a11,Ly6a,Bhlhe40
Actg1,S100a11,S100a10
Crip1,Plek,Ifng
Vim,Itga4,Serpinb9
Ifng,Vim,Pglyrp1
Lag3,Ctsd,Vim
Ctsd,Crip1,Itga4
Bhlhe40,Bhlhe40,Gapdh
Itga4,Lag3,S100a11
Plek,Pglyrp1,Il18r1
Ly6a,Actg1,Bcl2a1b
Lsp1,Serpinb9,Ly6a
Pglyrp1,Ifng,Ctsd
Abracl,Il18r1,Ptms
Txn1,Txn1,Crip1
Srgn,Lsp1,Ly6c2
Serpinb9,Abracl,Klrc1
Il18r1,Srgn,Actg1
Bcl2a1b,Bcl2a1b,Ctla2a
Ccl4,Ly6c2,Txn1
Ptms,Reep5,Atxn1
Ly6c2,Ptms,Lsp1
Id2,Sh2d2a,Id2
Ctla2a,Id2,Srgn
Reep5,Atxn1,Ccl4
Cd48,Klrc1,Sh2d2a
Klrc1,Ctla2a,Reep5
Atxn1,Cd48,Abracl
Gimap4,Il2rb,Il18rap
Sh2d2a,Efhd2,Il2rb
Ccl3,Gimap4,Efhd2
Il2rb,Ccl4,Casp3
Ifi27l2a,S100a13,Cd48
Efhd2,Prr13,Ccl3
H2az1,Dusp2,Ybx3
Myl6,Trav14-1,Bcl2a1d
Il18rap,Cox5b,Trav14-1
Cox5b,Casp3,Vmp1
Hmgb2,Il18rap,Slamf7
Trav14-1,Vmp1,Prr13
Dusp2,Ybx3,Dusp2
Pfn1,Actb,Gimap4
S100a13,Pfn1,S100a13
Cd52,Ndfip1,Hmgb2
Actb,Hmgb2,Osbpl3
Prr13,Ifi27l2a,Rilpl2
Vmp1,H2az1,Ifi27l2a
Casp3,Myl6,Actb
