wilcoxon,t-test,t-test_overestim_var
Top2a,Top2a,Top2a
Tuba1b,Nusap1,Nusap1
Tubb5,Prc1,Tuba1b
H2afx,Aurkb,Cdk1
Nusap1,H2afx,H2afx
Cdk1,Cdk1,Aurkb
Smc2,Rrm2,Smc2
Prc1,Esco2,Prc1
Aurkb,Fbxo5,Rrm2
Rrm2,Tuba1b,Tubb5
Pclaf,Smc2,Spc25
Smc4,Mxd3,Mxd3
Spc25,Spc25,Incenp
Lig1,Rad51ap1,Fbxo5
Incenp,Lig1,Esco2
Bub3,Tubb5,Lig1
Ubb,Kif11,Smc4
Fbxo5,Cdkn2c,Pclaf
Mxd3,Hist1h2ap,Bub3
Esco2,Kpna2,Kif11
Malat1,Incenp,Rad51ap1
Tmpo,Hist1h1b,Ubb
Kif11,Bub3,Kpna2
Ezh2,Clspn,Tmpo
Kpna2,Hist1h4d,Hist1h1b
Hist1h2ap,Cdca5,Hist1h2ap
Gmnn,Smc4,Cdkn2c
Ube2s,Pclaf,Gmnn
Hist1h1b,Gmnn,Ezh2
Rad51ap1,Cbx5,Clspn
Cdkn2c,Mis18bp1,Hist1h4d
Calm2,Ubb,Tyms
Trir,Hist1h1e,Hist1h1e
Tyms,Ncaph,Malat1
Dnmt1,Cdca2,Dnmt1
Hist1h1e,Tyms,Cbx5
Dek,Mcm5,Cdca5
Mcm5,4930579G24Rik,Mcm5
Clspn,Tmpo,Calm2
Spc24,Dnmt1,Spc24
Hist1h4d,Ccnf,Ncaph
Nxt1,Ezh2,Rbbp4
Rbbp4,Tk1,Mis18bp1
Asf1b,E2f8,Rrm1
Rrm1,Malat1,Nxt1
Mki67,Pbk,Asf1b
Cbx5,Tcf19,Cdca2
Dut,Nxt1,Trir
Tuba1c,Rrm1,Mki67
Smc6,Ncapd3,Tk1
Tk1,Spc24,Tuba1c
Cdca5,Calm2,Ube2s
Ncaph,Asf1b,Dut
Mis18bp1,Rbbp4,Smc6
Cdca2,Neil3,4930579G24Rik
Kif22,Nsd2,Dek
Cit,Tuba1c,Cit
H3f3b,Aurka,Ncapd3
Arl6ip1,Prim1,Ccnf
Ptma,Dut,Tcf19
Mcm7,Cit,Kif22
Ranbp1,Trir,Ccna2
Ccna2,Mki67,Aurka
Anp32b,Hist1h2ae,Nsd2
Prim1,Smc6,Prim1
Nsd2,Mcm7,Mcm7
Sumo2,Ube2t,Ranbp1
Ncapd3,Shcbp1,Alyref
Alyref,Cenpl,Neil3
Dnajc9,Dek,E2f8
Aurka,Kif22,Ptma
Tcf19,Ube2s,Dnajc9
Slbp,Cdca4,Pbk
Pcna,Sgo2a,Pcna
4930579G24Rik,Mybl2,Shcbp1
Ssrp1,Ncapg2,Cdca4
Cdkn2d,Sgo1,Sgo1
Cenpl,Ccna2,Cenpl
Sgo1,Cenpf,Hist1h2ae
Cdca4,Pcna,Hjurp
Cenpf,Hjurp,Arl6ip1
Hjurp,Tipin,Ube2t
Hist1h2ae,Mis18a,Slbp
Shcbp1,Slbp,Cenpf
Tipin,Ranbp1,H3f3b
Sgo2a,Rmi2,Sgo2a
Mis18a,Alyref,Ssrp1
Usp1,Dnajc9,Tipin
Plk1,Pola1,Anp32b
Ccnf,Arl6ip1,Sumo2
Brd8,Hells,Mis18a
Snrpd1,Hist1h2af,Ncapg2
Eri1,Lrr1,Cdkn2d
Nrm,Ticrr,Plk1
Ube2t,Pgp,Usp1
Atad2,Ptma,Atad2
Stmn1,Bora,Pgp
Neil3,Rad51,Stmn1
Ncapg2,Chaf1a,Mybl2
Stag2,Fen1,Ncapg
Pgp,Atad2,Smc3
Smc1a,H3f3b,Pola1
Kif20b,Ssrp1,Brd8
Ube2c,Plk1,Kif15
Smc3,Pkig,Fen1
Spag5,Ncapg,Stag2
Ncapg,Cdkn2d,Rad51
Kif15,Kif15,Nrm
Srsf3,Spag5,Snrpd1
Cks2,Usp1,Cks2
Ska1,Bard1,Hells
Tceal9,Brd8,Spag5
Pbk,Sumo2,Ska1
Dtl,Cdc45,Eri1
Pola1,Hist1h2an,Rfc2
Dctpp1,Ska1,Rfc4
Fen1,Anp32b,Tceal9
E2f8,Rfc4,Smc1a
Rfc2,Rfc1,Chaf1a
Hnrnpd,Stag2,Bora
Uhrf1,Ska3,Dctpp1
Rfc4,Eri1,Kif20b
Ctcf,Ube2c,Tubb4b
Haus4,Mcm4,Ctcf
Suz12,Dtl,Srsf3
Rad51,Suz12,Suz12
Knl1,Smc3,Hnrnpd
Tubb4b,Rfc2,Rfc1
Hells,Tceal9,Knl1
Rfc1,Nrm,Ticrr
Kifc1,Kif20b,Tubg1
Wnk1,Stmn1,Mcm4
Tubg1,Dxo,Dtl
Hnrnpab,Espl1,Rmi2
Rhno1,Rhno1,Ube2c
Siva1,Tubg1,Lrr1
Lmnb1,Knl1,Lmnb1
Tfdp1,Dctpp1,Rhno1
Mcm4,Nelfe,Cdc45
Lsm8,Aunip,Bard1
Pa2g4,Snrpd1,Haus4
Nelfe,Smarcc2,Tfdp1
Mrpl18,Ctcf,Smchd1
Smarcc1,Smc1a,Nelfe
Nup62,Hirip3,Hist1h2af
Cep57,Tfdp1,Ska3
Rbbp7,Sass6,Pa2g4
Cenph,Cks2,Espl1
Bora,Hnrnpd,Wnk1
Smchd1,Spdl1,Uhrf1
Cmc2,Hist1h2ab,Smarcc1
Mcm3,Wdr76,Siva1
Baz1b,Vkorc1l1,Cmc2
Ncaph2,Uhrf1,Hnrnpab
Dtymk,Nup62,Rbbp7
Nudc,Siva1,Kifc1
Hnrnpu,Haus4,Nup62
Nasp,Ttk,Mrpl18
Cdc25b,Ankle1,Dxo
Plk4,Tubb4b,Ncaph2
Chaf1a,Smarcc1,Cdc25b
Bri3,Wee1,Smarcc2
Nuf2,Srsf3,Nap1l1
Hsp90aa1,Ccne1,Dtymk
Ckap2l,Syce2,Plk4
Mcm6,Orc6,Pkig
Mybl2,Naa40,Wdr76
Srsf2,Plk4,Fzr1
Nap1l1,Cdc25b,Hist1h2an
Rps20,Pa2g4,Hat1
Fzr1,Anln,Ndc80
Hat1,Pold2,Orc6
Kif4,Kifc1,Mcm3
Mcm2,Wnk1,Nasp
Ndc80,Ndc80,Lsm8
Syce2,Fzr1,Syce2
Cenpe,Lmnb1,Rfc5
Cdk4,Rbbp7,Cenph
Coro1c,Cenph,Pold2
Tacc3,Smchd1,Kif4
Cdca3,Mcm3,Ckap2l
Txndc9,Mcm2,Spdl1
Akirin2,Prim2,Cdk4
Pold2,Kif4,Hirip3
Orc6,Dtymk,Ccne1
Cdc45,Hat1,Mrpl51
Espl1,Rfc5,Mcm6
Agfg2,Nasp,Nuf2
Ncapd2,Cmc2,Bri3
Rfc5,Hnrnpab,Ttk
Mrpl51,Ckap2l,Hsp90aa1
Ska3,Rfc3,Sass6
Wdr76,Ncaph2,Mcm2
Sf3b2,Mcm6,Tacc3
Snrnp70,Mrpl18,Nudc
Ankrd44,Pkmyt1,Baz1b
Csrp1,Bri3,Coro1c
Thrap3,Nuf2,Cenpe
Elmo1,Agfg2,Cep57
Atrx,Pold1,Ccdc34
Cbfb,Dck,Agfg2
Smarcc2,Pcnt,Lsm2
Zmiz1,Lsm8,Srsf2
Npm1,Cep57,Ankrd44
Lsm2,Coro1c,Cdca3
Raly,BC030867,Hist1h2ab
Ndufab1,Cdk4,Naa40
Pold1,Donson,Akirin2
Ccdc34,Rbl1,Prim2
Set,Baz1b,Luc7l2
Luc7l2,Nap1l1,Aunip
Ccne1,Tacc3,Snrnp70
