wilcoxon,t-test,t-test_overestim_var
Tuba1b,Smc2,Pclaf
Ptma,Top2a,Tuba1b
Smc2,Pclaf,Top2a
Pclaf,Cdk1,Smc2
Hmgb2,Mki67,Hmgb2
Tubb5,Tuba1b,Stmn1
Top2a,Birc5,Birc5
Stmn1,Nusap1,Mki67
Cdk1,Ccna2,Ptma
Mki67,Hmgb2,Cdk1
Tmpo,Stmn1,Cks2
Birc5,Rrm2,Tmpo
Cks2,Cdca8,Nusap1
Hmgb1,Spc25,Ccna2
Ube2s,Asf1b,Lmnb1
Lmnb1,Ptma,Ube2s
H2afz,Cks2,Tubb5
Rrm2,Tmpo,Cdca8
Ccna2,Tpx2,Gzmb
Dek,Prc1,Cks1b
Cdca8,Lmnb1,Rrm2
Nusap1,Gzmb,Dek
H2afx,Aurkb,Asf1b
Cks1b,Ube2s,H2afz
Spc25,Cks1b,Tubb4b
Anp32b,Cdca3,Spc24
Tubb4b,Cenpe,Spc25
Asf1b,Spc24,Cdca3
Smc4,Tubb5,H2afx
Gzmb,H2afx,Prc1
Spc24,Kif22,Hmgb1
Cdca3,Tubb4b,Aurkb
Aurkb,Dek,Tpx2
Anp32e,Rrm1,Incenp
Prc1,Incenp,Smc4
Incenp,Mxd3,Kif22
Kif22,Kif11,Rrm1
Ran,Tacc3,Cenpe
Tpx2,Plk1,Anp32e
Rrm1,H2afz,Tacc3
Cenpe,Cit,Anp32b
Tuba1c,Tuba1c,Mxd3
Ezh2,Hist1h1b,Ezh2
Hnrnpab,Hmgb1,Kif11
Rad21,Hmmr,Tuba1c
Tacc3,Fbxo5,Ran
Kif11,Kif15,Plk1
Alyref,Cenpf,Rad21
Racgap1,Smc4,Racgap1
Lgals1,Anp32e,Hnrnpab
Ranbp1,Lig1,Nucks1
Nucks1,Ezh2,Alyref
Srsf3,Hist1h1e,Cit
Hmgn2,Ube2c,Hmgn2
Plk1,Rad51ap1,Lig1
Mxd3,Mcm5,Ccnb2
Lig1,Esco2,Ranbp1
Gmnn,Ccdc34,Hist1h1e
Emp3,Gzma,Ube2c
Ppia,Sgo1,Gmnn
Cit,Ncapg,Hist1h1b
Ccnb2,Hist1h2ap,Hmmr
Cmc2,Knl1,Cenpf
Tyms,Ccnb2,Mcm5
Dut,Tk1,Fbxo5
Mcm5,Rad21,Ccdc34
Hist1h1e,Gmnn,Tyms
H2afv,Racgap1,Srsf3
Ccdc34,Dlgap5,Gzma
Jpt1,Aurka,Kif15
Hist1h1b,Clspn,Cmc2
Ube2c,Cdca2,Tk1
Fbxo5,Ncaph,Lgals1
Hmmr,Anp32b,Dnmt1
Cenpf,Tyms,Dut
Srsf2,Cdc20,Pmf1
