wilcoxon,t-test,t-test_overestim_var
Rpl27a,Tcf7,Tcf7
Rps18,Rpl27a,Rpl27a
Tcf7,Rps18,Rps18
Rpl23,Rpl23,Rpl23
Rps12,Rps24,Rps24
Rplp1,Rpl18a,Rps20
Rps20,Rplp1,Rplp1
Rpl9,Rpl32,Rpl9
Rps24,Rps20,Rpl18a
Rpl12,Rpl9,Rpl12
Rpl32,Rpl12,Rpl32
Rpl18a,Rps12,Rps12
Rps27a,Rpl17,Rps9
Rpl17,Rps9,Rpl37
Rps7,Rps14,Rpl17
Rps9,Rpl37,Rps27a
Rpl37,Rps27a,Rps14
Rpl10a,Rps7,Rps7
Rpl15,Rpl18,Rpl13
Rps14,Slamf6,Rpl18
Rpl13,Rpl13,Rpl35a
Rpl35a,Rpl35a,Slamf6
Rpl18,Rgs10,Rpl15
Rpl36,Rpl15,Rpl10a
Rpl11,Rps16,Rps16
Rack1,Rack1,Rack1
Rpl37a,Rpl10a,Rpl11
Rps16,Rpl11,Rps5
Slamf6,Rps5,Rpl26
Rplp0,Rpl19,Rpl37a
Rps5,Rpl26,Rpl19
Rpl19,Tnfsf8,Rpl36
Eef1b2,Rpl37a,Rgs10
Rpl26,Rpl39,Rplp0
Rpl22,Rpl36,Rpl39
Rpl39,Rplp0,Rpl30
Rps23,Rpl21,Rpl22
Rps29,Rpl30,Rpl21
Rpl21,Rpl22,Rps29
Rpl30,Rps27,Tnfsf8
Rpl28,Rps29,Rps27
Eef1a1,Rps21,Eef1b2
Rps21,Rps23,Rps21
Rps19,Rps13,Rps23
Rps27,Eef1b2,Rps13
Rpl8,Rps15a,Rps19
Rps28,Rps19,Rpl28
Rps13,Eef1a1,Eef1a1
Rpl24,Rpl28,Rps15a
Rgs10,Tespa1,Rps28
Rps15a,Rpl34,Rpl24
Rps3a1,Rpl24,Rplp2
Rplp2,Rps28,Rpl34
Rpl7,Id3,Rps3a1
Rpl34,Rplp2,Ltb
Rps3,Ltb,Rps3
Tnfsf8,Rps3a1,Rpl3
Rpl3,Rps3,Rpl8
Rps26,Rpl3,Tespa1
Rpl27,Fau,Emb
Ltb,Rpl8,Fau
Emb,Asap1,Id3
Rpl29,Emb,Rpl27
Rpsa,Rpl27,Asap1
Rpl4,Evl,Rpl29
Rpl6,Rpl29,Rps26
Rpl36a,Rps26,Evl
Rpl10,Zfp36l1,Zfp36l1
Fau,Inpp4b,Rpl10
Rps4x,Irf2bp2,Rpl4
Asap1,Rpl10,Irf2bp2
Zfp36l1,Rpl4,Rpl7
Rps11,Rpl36a,Rpl36a
Evl,Rps11,Inpp4b
Tespa1,Rpl7,Rpl6
mt-Co1,Rpl6,Rps11
Irf2bp2,Crtam,Rpsa
Id3,mt-Co1,mt-Co1
Rps25,Rpsa,Rps4x
Rps10,Tox,Crtam
Bcl2,Bcl2,Tox
Rpl5,Xcl1,Bcl2
Npm1,Rps4x,Xcl1
Crtam,Aff3,Rpl5
Rps15,Rpl5,Rps10
Eif3f,Utrn,Eif3f
Rps8,Eif3f,Utrn
Tox,Rps10,Rps25
Inpp4b,Map4k4,Rps15
Utrn,Adk,Map4k4
Limd2,Sesn3,Aff3
