wilcoxon,t-test,t-test_overestim_var
,Gm8369,Gm8369
,Smdt1,Smdt1
,Cox7a2,Clic1
,Psma7,Cox7a2
,Psmd8,Psma7
,Psma4,Ifi27l2a
,Atp6v0e,Psmd8
,Rilpl2,Psma4
,Pdia3,Slc25a3
,Prkar1a,Atp6v0e
,Slamf6,Rilpl2
,Paip2,Pdia3
,Csde1,Prkar1a
,Bcl2a1b,Slamf6
,Ap2s1,Paip2
,Hnrnpd,Csde1
,Psmb5,Bcl2a1b
,Psmb2,Ap2s1
,1810058I24Rik,Hnrnpd
,Psma6,Psmb5
,Spcs1,Psmb2
,Anxa2,1810058I24Rik
,Fkbp3,Psma6
,Cbx3,Ly6a
,Aprt,Spcs1
,Lamtor5,Anxa2
,Uqcrfs1,Fkbp3
,Pgam1,Cbx3
,Ctla4,Aprt
,Dnaja2,S100a4
,Bhlhe40,Tspo
,Mdh1,Lamtor5
,Mrpl57,Uqcrfs1
,Pglyrp1,Pgam1
,Manf,Ctla4
,Lsm6,Ppib
,Vcp,Dnaja2
,Bst2,Bhlhe40
,Sarnp,Mdh1
,Uqcrc2,Mrpl57
,Nfkbiz,Hnrnpk
,Vamp8,Pglyrp1
,Ssr2,Manf
,Rab10,Lsm6
,Serp1,Vcp
,Tsn,Bst2
,Ndufa12,Sarnp
,Erp29,Uqcrc2
,Klf6,Nfkbiz
,Cycs,Vamp8
,Mtdh,Ssr2
,Nr4a2,Rab10
,Ube2m,Serp1
,Cd9,Tsn
,Prdx5,Ndufa12
,Ddt,Erp29
,Luc7l3,Klf6
,Ptms,Cycs
,Clint1,Mtdh
,Lsm12,Eif5a
,Pfdn1,mt-Co2
,Tpm4,Ppp1ca
,Eif3g,Nr4a2
,Ndufs2,Ube2m
,Coa3,Cd9
,Vdac3,Atp5c1
,Rnf7,Prdx5
,Taf1d,Ddt
,1110004F10Rik,Luc7l3
,Rpl31,Ptms
,Dph3,Clint1
,Psmb7,Lsm12
,Srp19,Rpl31
,Zfp207,Pfdn1
,Cope,Tpm4
,Ndufb4,Eif3g
,Cmpk1,Ndufs2
,Ech1,Coa3
,Trim30a,Vdac3
,Ap2m1,Rnf7
,Ndufa10,Taf1d
,Acadl,1110004F10Rik
,Asap1,Dph3
,Rab21,Psmb7
,Lgals3,Srp19
,Tmem128,Zfp207
,Sfr1,Cope
,Cript,Ndufb4
,Csnk2a1,Cmpk1
,Cst3,Ech1
,Tmed10,Trim30a
,Dnajc2,Ap2m1
,Rp9,Ndufa10
,Rnh1,Acadl
,Ier5,Psmb8
,Polr2m,Asap1
,Dnajc7,Rab21
,Ccdc50,Atp6v1f
,Nab1,Lgals3
,Cblb,Tmem128
,Banf1,Sfr1
,Yy1,Cript
,Matr3,Csnk2a1
,Tram1,Cst3
,Ube2k,Abracl
,Pou2f2,Ubl5
,Dbnl,Tmed10
,Kxd1,Dnajc2
,Lrp10,Rp9
,Atp1a1,Rnh1
,Ubac2,Ier5
,Eprs,Polr2m
,Mtch1,Sept1
,Mrpl51,Dnajc7
,Hpf1,Ccdc50
,Mrpl21,Hint1
,Ndufb6,Nab1
,Prex1,Cblb
,Psmc2,Banf1
,Sla,Yy1
,Arpc1a,Matr3
,Ssrp1,Tram1
,Dnajc9,Ube2k
,Nmi,Rpl22l1
,Mvb12a,Pou2f2
,Abhd17a,Dbnl
,Cyc1,Srp9
,Rel,Kxd1
,Polr2k,Arpc5
,Ddost,Lrp10
,Usp3,Atp1a1
,Psmc4,Ubac2
,Wdr33,Txn1
,Dnajb11,Eprs
,Cd82,Mtch1
,Znrd1,Mrpl51
,Ppp4r3b,Rpl24
,Zcrb1,Hpf1
,Nap1l4,Mrpl21
,Atp6v1d,Gmfg
,Zbtb8os,Ndufb6
,Nek7,Prex1
,Mrps15,Psmc2
,Dhx9,Sla
,Adk,Arpc1a
,Eny2,Ssrp1
,Timm10b,Dnajc9
,Mrpl15,Tomm20
,Cstb,Nmi
,Ramac,Mvb12a
,Tut7,Abhd17a
,Anxa5,Cyc1
,Usp34,Chchd2
,Odc1,Rel
,Dgkz,Polr2k
,Pkp3,Ddost
,Nptn,Usp3
,Cox20,Psmc4
,Rab11b,Wdr33
,Rpn2,Dnajb11
,Ndufa9,Cd82
,Cops6,Znrd1
,Sdha,Ppp4r3b
,Senp6,Zcrb1
,Eif2a,Nap1l4
,Cdc40,Atp6v1d
,Alyref,Zbtb8os
,Hsbp1,Nek7
,Ndufa5,Mrps15
,Casp3,Dhx9
,Impa1,Adk
,Ube2j2,Eny2
,Glrx2,Timm10b
,Sh3bgrl,Mrpl15
,Zbtb32,Cstb
,Cr1l,Ramac
,Timm17a,Tut7
,Ppa1,Anxa5
,Mrpl4,Usp34
,Xaf1,Odc1
,Gsk3b,Dgkz
,Ssr1,Pkp3
,Taf12,Nptn
,Ddx39,Nkg7
,Gnai3,Cox20
,Polr2c,Rab11b
,Prmt1,Rpn2
,Chmp5,Ndufa9
,Mdp1,Cops6
,Ebna1bp2,Sdha
,Cdc5l,Senp6
,Atxn7l3b,Rbx1
,Cmtm7,Eif2a
,Lsm8,Cdc40
,Erh,Alyref
,Idh3b,Hsbp1
,Yipf4,Ndufa5
,Cetn2,Casp3
,Ten1,Impa1
,Arl1,Ube2j2
,Cd160,Glrx2
,Rnf187,Sh3bgrl
,Eif3b,Zbtb32
,Mrps18c,Cr1l
,Slfn1,Calm2
,Dcps,Timm17a
,Ntan1,Ppa1
,Med30,Mrpl4
,Anp32e,Xaf1
,Pds5a,Gsk3b
,Brd2,Ssr1
,Pbrm1,Taf12
,Ssbp4,Ptprcap
