wilcoxon,t-test,t-test_overestim_var
Rps29,Rps24,Rps24
Rps24,Rps29,Rps29
Rplp1,Rplp1,Rplp1
Rps20,Rpl12,Rpl12
Rpl12,Rps20,Rps20
Rps8,Rps3a1,Rps3a1
Rps3a1,Rps8,Rps19
Rpl35a,Rps19,Rps8
Rpl13,Rps16,Rps16
Rps19,Rpl35a,Rpl35a
Rps16,Rpl13,Rpl13
Rps27a,Rps27a,Rpl23
Rpl23,Rpl23,Rps27a
Rps7,Rps7,Rps4x
Rps4x,Rps4x,Rps7
Rpl8,Rplp2,Rplp2
Rplp2,Rpl5,Sell
Rpl36a,Rpl8,Rpl5
Rps9,Rps9,Rpl8
Rpl5,Rpl36a,Rps9
Rps15a,Rps15a,Rps15a
Rpl21,Rpl21,Rpl36a
Rpl26,Sell,Rpl21
Rps18,Rps18,Rps18
Tpt1,Rpl26,Rpl26
Rps6,Tpt1,Tpt1
Rps28,Rps6,Rps6
Rpl9,Rpl9,Rpl9
Rpl10,Rps28,Rps28
Rps25,Rps27,Rps27
Rps27,Rpl27a,Rpl27a
Rps26,Rpl10,Rps5
Rpl15,Rps5,Rpl39
Rpl27a,Rps25,Rps25
Rps5,Rpl15,Rps23
Rpl39,Rps23,Rpl15
Eef1b2,Rpl39,Rpl10
Rps23,Rps26,Rps21
Rps21,Rps21,Rps26
Sell,Rpl7,Dapl1
Rpl28,Eef1b2,Rpl7
Rpl7,Rpl28,Eef1b2
Rpl35,Dapl1,Rpl28
Eef1a1,Rps3,Rps3
Rpl3,Eef1a1,Eef1a1
Rps3,Rps14,Rps14
Rpl37a,Rpl37a,Rpl37a
Rps15,Rpl35,Rpsa
Rps14,Rpsa,Rpl30
Rpsa,Rpl3,Rpl35
Rpl17,Rpl30,Rpl3
Rpl30,Rps2,Ccr7
Rps12,Rps15,Tcf7
Rps2,Rpl17,Rps15
mt-Nd2,Tcf7,Rps2
Rps17,Rpl19,Rpl17
Rpl10a,Rps12,Rps12
Rpl19,mt-Nd2,Rpl19
Rpl32,Rpl10a,Rpl32
mt-Cytb,mt-Cytb,Rgs10
Rpl11,Ccr7,Rpl10a
Tcf7,Rpl32,mt-Nd2
Rpl37,Rps17,mt-Cytb
Rpl6,Rpl11,Rps17
Dapl1,Rgs10,Rpl11
Rpl23a,Rpl37,Rpl37
Rpl36,Rpl6,Rpl6
Lef1,Lef1,Lef1
Ccr7,Rpl23a,Ramp1
Rps13,Rpl36,Rpl23a
Rgs10,Ramp1,Rpl36
Rpl18a,Rps13,Rps13
Rpl14,Rpl18a,Igfbp4
mt-Nd4,mt-Nd4,Ccr9
Rplp0,mt-Nd1,Rpl18a
Rpl22,Rack1,Actn1
Rack1,Rpl22,Rflnb
Rpl31,Igfbp4,Il6st
mt-Nd1,Actn1,Il6ra
Rps10,Rpl14,mt-Nd4
Tubb5,Ccr9,Rpl22
mt-Atp6,Tubb5,Rack1
Ighm,Il6st,mt-Nd1
Tmsb10,Rflnb,Rpl14
Rpl34,Ighm,Tubb5
Rpl38,Il6ra,Ighm
Actn1,Rplp0,Tdrp
Smc4,Rpl31,Rplp0
Rapgef6,mt-Atp6,Rps10
Foxp1,Rps10,Rpl31
Ramp1,Tmsb10,mt-Atp6
Ccr9,Tdrp,Ssbp2
Igfbp4,Rpl34,Tmsb10
Arl4c,Ssbp2,Smc4
Rpl22l1,Smc4,Rpl34
Il6st,Rapgef6,Dph5
Npm1,Dph5,Nsg2
Rpl4,Foxp1,Pdk1
Rflnb,Rpl38,Rgcc
Il6ra,Nsg2,Rapgef6
Peli1,Rgcc,Id3
Hmgn1,Pdk1,Foxp1
Rpl18,Id3,Iigp1
Eef1g,Iigp1,Rpl38
Ssbp2,Hmgn1,Tmem108
Satb1,Cd2ap,Hmgn1
Ccnd2,Rpl22l1,Treml2
Dph5,Tmem108,Rapgef4
mt-Nd3,Treml2,Cd2ap
Il7r,Rapgef4,Rpl22l1
Ppp1r14b,Arl4c,Arl4c
Tdrp,Npm1,Atp1b1
Rgcc,Ccnd2,Pmepa1
Trdc,Il7r,Zbtb20
Chd3,Ppp1r14b,Pik3ip1
mt-Co3,Peli1,Npm1
Pdk1,Atp1b1,Il7r
Tuba1b,Pik3ip1,Ppp1r14b
Mrpl23,Zbtb20,Ccnd2
Rpl41,Rpl18,Ttc3
Rps11,Pmepa1,Peli1
Cd2ap,Ttc3,Tuba1b
Evl,Tuba1b,Inpp4b
Rps27rt,mt-Co3,Rpl18
Nsg2,Satb1,Satb1
Grap2,Trdc,Trdc
Iigp1,Inpp4b,Mrpl23
Id3,Chd3,Chd3
Fau,Mrpl23,Itgae
Ltb,Rpl4,mt-Co3
Pik3ip1,Eef1g,Rpl4
Ppia,Itgae,Eef1g
Hspe1,mt-Nd3,mt-Nd3
Zbtb20,Scml4,Sh3bp5
Inpp4b,Sh3bp5,Scml4
Ttc3,Tspan32,St6gal1
Ctss,Rpl41,Tspan32
Pura,Arhgap5,Arhgap5
Treml2,St6gal1,Ifngr2
Ssh2,Ifngr2,Mettl1
Rapgef4,Mettl1,St8sia1
Tmem108,Evl,Rpl41
Mycbp2,Rps11,Ift80
Tespa1,St8sia1,Trat1
Fbl,Ift80,Evl
Limd2,Trat1,Dennd2d
mt-Nd5,Ltb,Timp2
Bcl11b,Dennd2d,Rps11
Stat1,Rps27rt,Kbtbd11
Scml4,Kbtbd11,Idh2
Ptma,Grap2,Kcnn4
Clec2d,Fau,Rps27rt
Kcnn4,Kcnn4,Grap2
Kbtbd11,Ctss,Ctss
Atp1b1,Timp2,Pura
Rcsd1,Pura,H2-DMa
Foxo1,Idh2,Ltb
Cox7a2l,H2-DMa,Bach2
Nop10,Bach2,Fau
S1pr1,Tespa1,Tespa1
Tspan32,Ppia,Als2cl
Pmepa1,Ssh2,Gm20696
Sptbn1,Rcsd1,Cxxc5
AC149090.1,Gm20696,Gpatch4
Fam78a,Gpatch4,Ssh2
Fubp1,Als2cl,Rcsd1
Slc44a2,Fbl,Ppia
Eif4b,Cxxc5,Dzip1
Dennd2d,Dzip1,Impdh2
Sh3bp5,Impdh2,Fbl
Txnip,Hspe1,Eps8l1
Dgka,Foxo1,Thra
Tcf12,Fam78a,Pacsin1
Eef1d,Myc,Tnfsf8
mt-Nd4l,Pacsin1,Kcna2
Eif4a2,Eps8l1,Foxo1
H2-DMa,Tnfsf8,Myc
Impdh2,Thra,Ralgps2
Hsp90ab1,Crtc3,Fam78a
Bcl2,Tspan13,Hspe1
C1qbp,Ralgps2,Ttc28
Il27ra,Filip1l,Filip1l
Rabac1,Slc12a7,Crtc3
Tspan13,Kcna2,Slc12a7
Crtc3,Tcf12,Tspan13
Pdlim1,Trib2,Trib2
Itgae,Sesn3,Tcf12
Lbh,Pcgf5,Sesn3
Ablim1,Ttc28,Pcgf5
Gm2000,Mycbp2,Mdn1
Arhgap5,AC149090.1,Il4ra
Bzw2,Mdn1,AC149090.1
Mettl1,Il4ra,Sox4
Fam189b,Limd2,Mybbp1a
Npc2,Mybbp1a,Mycbp2
Ikbkb,Clec2d,Smad1
Idh2,Stat1,Clec2d
