wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps27,Tpt1,Tpt1
Tpt1,Rps27,Rps27
Rps29,Rpl12,Rpl12
Rps14,Rps7,Rps7
Rps15a,Rps29,Rps29
Rps7,Rps15a,Rps15a
Rpl12,Rps14,Rps14
Rps16,Rps16,Rps16
Rpl21,Rpl30,Rpl30
Rpl17,Rpl23,Rpl23
Rpl19,Rpl19,Rpl17
Rpl35a,Rpl17,Rpl19
Rpl30,Rplp1,Rplp1
Rplp1,Rpl21,Rpl21
Rpl23,Rpl35a,Rpl35a
Fau,Fau,Fau
Rpl5,Rpl18a,Rpl18a
Rps9,Rpl37a,Rpl37a
Rpl37a,Rpl5,Rpl5
Rpl9,Rps9,Rps9
Rpl18a,Rps21,Rps21
Rpl13,Rps19,Rps19
Rps21,Rpl9,Rpl9
Rps19,Rpl13,Rpl13
Rps3a1,Rps13,Rps13
Rps13,Rps3a1,Rps3a1
Rps4x,Btg1,Btg1
Rps23,Tcf7,Tcf7
Rps3,Sell,Sell
Rpl34,Rplp2,Rplp2
Btg1,Rpl27a,Rpl27a
Rpl39,Rpl39,Rpl39
Rplp2,Rpl34,Rpl34
Rpl27a,Rpl26,Rpl26
Rpl26,Rps20,Rps20
Rps20,Rps23,Rps23
Rps27a,Rps3,Rps4x
Rps18,Rps4x,Rps3
Rpl8,Rps27a,Rps27a
Rps28,Ltb,Ltb
Rpl18,Rpl18,Rpl18
Ltb,Rps18,Rps18
Rack1,Rpl8,Rpl8
Tcf7,Rps5,Rps28
Rpl36,Rps28,Rps5
Rps5,Rpl36,Rpl36
Rpl37,Rack1,Rack1
Sell,Rpl37,Rpl37
Rpl36a,Dapl1,Rps8
Rps8,Rps8,Dapl1
Rps6,Rpl32,Rpl36a
Rpl32,Rpl36a,Rpl32
Rps15,Lef1,Lef1
Eef1a1,Foxp1,Foxp1
Shisa5,Rps6,Rps6
Rpl11,Arl4c,Arl4c
Lef1,Rapgef6,Rps15
Rpl7,Rps15,Rapgef6
Rps10,Satb1,Satb1
Eef1b2,Il7r,Il7r
Foxp1,Ccr7,Eef1a1
Arl4c,Evl,Rpl11
Satb1,Rpl11,Shisa5
Rapgef6,Eef1a1,Ccr7
Rpl38,Shisa5,Evl
Cox7a2l,Rgs10,Rgs10
Rps25,Rps10,Rps10
H2-K1,Rpl38,Rpl38
Rpl23a,Rpl7,Rpl7
Rpl35,Cox7a2l,Cox7a2l
Rpl3,Eef1b2,H2-K1
Rpl15,H2-K1,Eef1b2
Rps11,Rps25,Rps25
Dapl1,Peli1,Rpl23a
Npc2,Rpl23a,Peli1
Evl,Rpl35,Rpl35
Il7r,Txnip,Txnip
Ptpn18,Rps11,Rps11
Peli1,Npc2,Npc2
Rpl22,Ramp1,Rpl15
Rps26,Tespa1,Rpl3
Ccr7,Rpl15,Ramp1
Rpl6,Chd3,Tespa1
Rgs10,Rpl3,Chd3
Bcl11b,Pdcd4,Pdcd4
Ablim1,Ighm,Ighm
Rpl10a,Ccnd2,Ccnd2
Rpl10,Ssbp2,Ssbp2
Ighm,Igfbp4,Bcl11b
Limd2,Bcl11b,Igfbp4
mt-Nd2,Il6st,Rpl22
Rabac1,Rpl22,Ptpn18
Hcst,Ptpn18,Il6st
Txnip,Rabac1,Rabac1
Pfdn5,Rflnb,Grap2
Ccnd2,Grap2,Rpl6
Mbnl1,Rpl6,Rps26
Pdcd4,Ablim1,Rflnb
Chd3,Rps26,Ablim1
Grap2,Il6ra,Rpl10a
Fyb,Rpl10a,Il6ra
Rpl24,Rps27rt,Rps27rt
Cd3g,Fam189b,Fam189b
Klf13,Tdrp,Arhgap15
Cd3d,Ctss,Ctss
mt-Nd4,Arhgap15,Tdrp
Rps27rt,Tnrc6b,Tnrc6b
Arhgap15,Ccr9,Ccr9
Tespa1,Klf3,Klf3
Arhgap45,Limd2,Limd2
Mycbp2,Hcst,Hcst
Srsf5,Pdk1,mt-Nd2
Saraf,Rpl10,Rpl10
Rpl27,mt-Nd2,Pdk1
Ramp1,Pik3ip1,Pik3ip1
Ddx5,Ypel3,Ypel3
Tnrc6b,Klf13,Klf13
Fam189b,Ssh2,Ssh2
Igfbp4,Scml4,Scml4
Stat1,Zbtb20,Mycbp2
Ssbp2,Nsg2,Zbtb20
Eif4a2,Mycbp2,Nsg2
Il6st,Iigp1,Iigp1
Rps12,Fyb,Fyb
Klf3,Mbnl1,mt-Nd4
Macf1,Clec2d,Mbnl1
Rflnb,Tcp11l2,Pfdn5
Cd8b1,mt-Nd4,Clec2d
Ssh2,Pfdn5,Rpl24
Ogt,Inpp4b,Inpp4b
Dgka,Trim12a,Tcp11l2
Ccr9,Rpl24,Trim12a
Ctss,Stat1,Stat1
Emb,Cd2ap,Arhgap45
Il6ra,Arhgap45,Cd3g
Ypel3,Cd3g,Cd2ap
Kmt2a,Rapgef4,Rpl27
Utrn,Kbtbd11,Ogt
Tmsb10,Ogt,Rapgef4
Rpl4,Tmem108,Cd3d
Klf2,Rpl27,Kbtbd11
Tdrp,Kmt2a,Kmt2a
S1pr1,Cd3d,Tmem108
Zfp292,Treml2,AC149090.1
Rpl29,Ifit1bl1,Ifit1bl1
Zfp36l1,AC149090.1,Treml2
Clec2d,Actn1,Actn1
B2m,Foxo1,Zfp292
Stk38,Itpr2,Foxo1
Cd8a,Zfp292,Itpr2
Junb,Zfp36l1,Saraf
Trdc,Saraf,Zfp36l1
Pik3ip1,Tnrc6c,Tnrc6c
Bptf,Dgka,Dgka
Cd3e,Utrn,Utrn
Pdk1,Id3,Srsf5
Nsa2,Srsf5,Id3
Rsrp1,Fam78a,Stk38
Arhgef1,Dph5,Fam78a
Klk8,Bcl2,Bcl2
Cd53,Stk38,Dph5
Actn1,Trdc,Trdc
mt-Atp6,Tecpr1,Tecpr1
Trim12a,H2-DMa,Klk8
H2-T23,Klk8,H2-DMa
Skap1,Sh3bp5,Sh3bp5
Srrm2,Rgcc,Rgcc
Nsd3,9930111J21Rik2,9930111J21Rik2
Zbtb20,Pmepa1,Crtc3
Ripor2,Crtc3,Gramd1a
Iigp1,Gramd1a,Pmepa1
Ddx6,Atp1b1,S1pr1
Cd27,H2-Q4,H2-Q4
Scml4,Il27ra,Il27ra
Tnrc6c,Bach2,Atp1b1
Nsg2,S1pr1,Ddx5
Acp5,Ddx5,Bach2
Ifi47,AB124611,AB124611
Cd37,Macf1,Macf1
Rhoh,Znrf1,Znrf1
Ptprc,Slc12a7,Ifi208
Inpp4b,Ifi208,Slc12a7
Top2b,Fam102a,Fam102a
Map4k4,Ikbkb,Eif4a2
Bcl2,Abcg1,Ikbkb
Eif3e,Eif4a2,Tmsb10
Ets1,Kdm5b,Rps12
Foxo1,Itgae,Abcg1
mt-Cytb,Rps12,Kdm5b
Atp11b,Rassf2,Emb
Son,Tmsb10,Itgae
Crlf3,Kdm7a,Rassf2
AC149090.1,Zfp652,Kdm7a
Tcp11l2,Emb,Zfp652
Cd2ap,Crlf3,Crlf3
Rpl28,Sesn3,Map4k4
H2-Q4,Slfn1,Slfn1
Kbtbd11,Arhgap5,Sesn3
Tecpr1,Map4k4,Arhgap5
Itpr2,Adcy7,Adcy7
Rplp0,Trat1,Klf2
Pnrc1,Pecam1,Pecam1
Rapgef4,Rasgrp1,Rasgrp1
Smad7,Slfn8,Trat1
Tmem108,Dennd2d,Slfn8
Rpsa,Crebrf,Dennd2d
9930111J21Rik2,Rnf167,Cd37
Dph5,Smad7,Smad7
Zcchc7,Cd37,Rnf167
Fam78a,Klf2,Crebrf
Gramd1a,Tent5a,Etnk1
Rbbp6,Etnk1,Tent5a
Ifit1bl1,Camk2d,Camk2d
Treml2,Ifi47,Ifi47
Id3,Bptf,Bptf
Il2rg,Slc44a2,Slc44a2
Pura,St6gal1,Gbp2
Txk,Gbp2,Kmt2c
Jak1,Kmt2c,St6gal1
Klrd1,Slfn5,Zcchc7
Rgcc,Zcchc7,Slfn5
Ikbkb,Gm20696,Tasor
Selenow,Tasor,Gm20696
Pnisr,Ifngr2,B2m
Tmem59,St8sia1,Ifngr2
Chd2,Filip1l,Filip1l
Cmah,Als2cl,St8sia1
Dock10,Tasor2,Cd8b1
Ikzf1,Il4ra,Ddx6
Rinl,Cmah,Cmah
Fxyd5,Ddx6,Tasor2
Rpl14,Akap8l,Rasal3
Btg2,Rasal3,Pura
Il27ra,Pura,Als2cl
Cirbp,Fchsd2,Il4ra
Slc44a2,Kif1b,Akap8l
Psme1,B2m,Fchsd2
Gimap3,Cd8b1,Kif1b
Stk4,Zbtb4,Tgfbr2
AB124611,Bcl9l,Bcl9l
Crtc3,Tgfbr2,Ms4a4c
H2-DMa,Ms4a4c,Dyrk2
mt-Co3,Dyrk2,Tnik
Adcy7,Tnik,mt-Atp6
Tut4,Ttc3,Zbtb4
Slfn1,Tcf12,Ttc3
Sh3bp5,Neurl3,Acp5
Eif3f,Dzip1,Tcf12
Stk17b,Selenop,Neurl3
Pmepa1,Acp5,Nsd3
Sp100,mt-Atp6,Selenop
Bach2,Nsd3,Dzip1
Atp1b1,Ash1l,Ash1l
Add3,Mylip,Rpl29
Ifi203,Ddx60,Mylip
4930523C07Rik,Txk,Txk
Ifi208,Rpl29,Atp11b
Rasal3,Atp11b,Rbbp6
Etnk1,Ikbke,Ddx60
Prkcq,Art2b,Ikbke
Tasor,Rbbp6,Art2b
Fam102a,Chd6,Chd6
Slc38a2,Atf7ip,Atf7ip
Lck,Cd84,Cd84
Use1,Tanc1,Tanc1
Znrf1,Card6,Junb
Camk2d,Gm12216,Card6
Pitpnc1,Gbp9,Gm12216
Abcg1,Fam241a,Fam241a
Ash1l,Igtp,Igtp
Slc12a7,Junb,Gbp9
Rasgrp1,Zfp945,Top2b
Kmt2c,Top2b,Rsrp1
Tent5a,Rsrp1,Zfp945
Pik3cd,Ripor2,Rpl4
Kdm7a,Izumo4,Ripor2
Zfp652,Pcmtd1,Pcmtd1
Rassf2,Smarca2,Smarca2
Rnf167,Rpl4,Izumo4
Pecam1,Ubn2,Ubn2
Krit1,Trim56,Trim56
Nop53,Zkscan3,Zkscan3
Itgae,Gbp8,Gbp8
Sesn3,Fam169b,Fam169b
Kdm5b,Arhgef1,Arhgef1
Gimap6,Ifi213,mt-Cytb
Elf1,Eps8l1,Cd3e
Gm11808,Aff3,Ifi213
Rbm5,Zeb1,Cd8a
