gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.5972481966018677,0.6188267469406128,0.06833835691213608,0.995462903766184,0.6402502059936523,0.06833835691213608,1.0,0.2809538245201111,0.06833835691213608,0.7564405625194026,0.6260258555412292
Lypla1,0.32247626781463623,0.3623826205730438,0.19874650239944458,0.995462903766184,1.0734937191009521,0.19874650239944458,0.8981134987552137,0.7591373324394226,0.19874650239944458,0.2765336434816175,1.564581036567688
Gm37988,0.0,0.004262635949999094,22.026390075683594,0.995462903766184,0.3421831727027893,22.026390075683594,0.5939380780944591,1.6646525859832764,22.026390075683594,0.23978311172223787,1.6646525859832764
Tcea1,0.44662904739379883,0.44177719950675964,-0.019516190513968468,0.995462903766184,0.3817746341228485,-0.019516190513968468,1.0,-0.08114724606275558,-0.019516190513968468,1.0,-0.1694818139076233
Atp6v1h,0.3311614394187927,0.397829532623291,0.3156214952468872,0.995462903766184,1.2584422826766968,0.3156214952468872,0.7433849816564383,1.3128995895385742,0.3156214952468872,0.04804573849223855,2.544177293777466
Rb1cc1,0.305589497089386,0.4523918926715851,0.6785457134246826,0.586516053038013,2.794024705886841,0.6785457134246826,0.3883178116257866,2.1966428756713867,0.6785457134246826,6.518062841196348e-05,4.733973026275635
Pcmtd1,0.2244836986064911,0.22898593544960022,0.03201828896999359,0.995462903766184,0.7115147709846497,0.03201828896999359,1.0,0.08042889833450317,0.03201828896999359,1.0,0.17906227707862854
Rrs1,0.22039063274860382,0.2652367353439331,0.30087515711784363,0.995462903766184,1.24430251121521,0.30087515711784363,0.8487355393285239,0.864397406578064,0.30087515711784363,0.1873311178726846,1.823316216468811
Adhfe1,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Mybl1,0.012766879051923752,0.005453517194837332,-1.232430338859558,0.995462903766184,-0.022623682394623756,-1.232430338859558,0.8964249758498164,-0.7643811702728271,-1.232430338859558,0.20086149864809238,-1.781516432762146
Vcpip1,0.2982344627380371,0.2530808746814728,-0.2709144055843353,0.995462903766184,-0.05769038945436478,-0.2709144055843353,0.9240741096476237,-0.6977388858795166,-0.2709144055843353,0.26103429728875444,-1.6026220321655273
Sgk3,0.034190915524959564,0.03562002256512642,0.060112107545137405,0.995462903766184,-0.027148418128490448,0.060112107545137405,1.0,0.07748111337423325,0.060112107545137405,1.0,0.1543932557106018
Mcmdc2,0.005599340423941612,0.0018812542548403144,-1.5762453079223633,0.995462903766184,0.0882323607802391,-1.5762453079223633,0.9488082171785063,-0.645721971988678,-1.5762453079223633,0.29059193688852186,-1.5322256088256836
Ppp1r42,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.43377071619033813,0.48655858635902405,0.20666904747486115,0.995462903766184,1.0729280710220337,0.20666904747486115,0.842537514856046,0.8801496028900146,0.20666904747486115,0.17958606409943365,1.8497740030288696
Cspp1,0.28762057423591614,0.23363837599754333,-0.34051913022994995,0.995462903766184,-0.6447749137878418,-0.34051913022994995,0.7810237375003029,-1.0058447122573853,-0.34051913022994995,0.10460366652004438,-2.1566128730773926
Arfgef1,0.38789674639701843,0.40398404002189636,0.07099401950836182,0.995462903766184,0.3218218684196472,0.07099401950836182,1.0,0.29700401425361633,0.07099401950836182,0.7764411819402699,0.5990944504737854
Prex2,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
A830018L16Rik,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0037790618371218443,21.852323532104492,0.995462903766184,0.3133379817008972,21.852323532104492,0.7077880415780748,1.403643012046814,21.852323532104492,0.3428471200479299,1.403643012046814
Ncoa2,0.37571626901626587,0.2723998725414276,-0.5424626469612122,0.995462903766184,-1.3002960681915283,-0.5424626469612122,0.6056809124713426,-1.6582322120666504,-0.5424626469612122,0.0024095644565036585,-3.6995322704315186
Tram1,0.8087021708488464,0.7288072109222412,-0.21501563489437103,0.995462903766184,-0.6453405022621155,-0.21501563489437103,0.7810237375003029,-1.1500965356826782,-0.21501563489437103,0.06818681798013947,-2.377403736114502
Lactb2,0.13216403126716614,0.1541760414838791,0.23850585520267487,0.995462903766184,0.5769038796424866,0.23850585520267487,0.9834247624835604,0.5606333613395691,0.23850585520267487,0.466158337747041,1.1498867273330688
Xkr9,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Trpa1,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.24445194005966187,0.17547228932380676,-0.5298057794570923,0.995462903766184,-1.3387563228607178,-0.5298057794570923,0.6984666300562699,-1.494249939918518,-0.5298057794570923,0.00957341950659588,-3.224470376968384
Sbspon,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0014180527068674564,20.436504364013672,0.995462903766184,0.2844927906990051,20.436504364013672,0.7810237375003029,1.0,20.436504364013672,0.5115238665030665,1.0
Rpl7,3.3180997371673584,3.3655216693878174,0.07092446833848953,0.995462903766184,2.074591636657715,0.07092446833848953,0.560898962715386,1.792012095451355,0.07092446833848953,0.0041548278499918745,3.519300699234009
Rdh10,0.014099758118391037,0.031044434756040573,1.1509331464767456,0.995462903766184,0.5390092134475708,1.1509331464767456,0.7155573117282782,1.3717323541641235,1.1509331464767456,0.09250739848392019,2.2292654514312744
Stau2,0.00907924585044384,0.001144919078797102,-2.993054151535034,0.995462903766184,0.08596999198198318,-2.993054151535034,0.8461534929105788,-0.8704202771186829,-2.993054151535034,0.0729105083805464,-2.3496384620666504
Ube2w,0.1389797478914261,0.13006843626499176,-0.10217591375112534,0.995462903766184,0.055428020656108856,-0.10217591375112534,1.0,-0.22004066407680511,-0.10217591375112534,0.8686331146622949,-0.4662068784236908
Eloc,0.8584969639778137,0.9303240776062012,0.17535488307476044,0.995462903766184,1.0322054624557495,0.17535488307476044,0.7810237375003029,1.0655568838119507,0.17535488307476044,0.09147672898765163,2.234372854232788
Tmem70,0.22926554083824158,0.25058773159980774,0.1442912220954895,0.995462903766184,0.5497554540634155,0.1442912220954895,1.0,0.48948633670806885,0.1442912220954895,0.5262029974936709,0.9757125973701477
Ly96,0.03383303061127663,0.06289804726839066,0.9157177805900574,0.995462903766184,0.6198889017105103,0.9157177805900574,0.6056809124713426,1.6497255563735962,0.9157177805900574,0.02962413237538765,2.762009859085083
Pi15,0.0,0.0013452977873384953,20.36046600341797,0.995462903766184,0.2844927906990051,20.36046600341797,0.7810237375003029,1.0,20.36046600341797,0.5115238665030665,1.0
Il17a,0.0,0.0,0.0,0.995462903766184,0.25564759969711304,0.0,1.0,0.0,0.0,1.0,0.0
