wilcoxon,t-test,t-test_overestim_var
Ccl5,Cx3cr1,Ccl5
Zeb2,Klrg1,Zeb2
Gzmb,Zeb2,Gzmb
Rap1b,Gzma,Cx3cr1
Cx3cr1,S1pr5,Klrg1
Klrg1,Gzmb,Rap1b
Il18rap,Ccr2,Il18rap
Nkg7,Ccl5,Gzma
Ctsd,Prf1,Nkg7
Ahnak,Il18rap,Ahnak
Jak1,Ccl4,Ccl4
Ccl4,Rap1b,Ctsd
Emp3,Fasl,Prf1
Gzma,Klre1,Jak1
Hcst,Ctsd,Ccr2
H2-Q7,Wdr95,S1pr5
Lgals1,Ahnak,Emp3
Klrd1,Itgam,Hcst
Ier2,Jak1,H2-Q7
Gabarapl2,Klrb1c,Klrd1
Klf2,Ifitm10,Ier2
Prf1,Klrc1,Lgals1
Spn,Nkg7,Klrc1
Atp5h,Emp3,H2-D1
Klrc1,Esm1,Tpt1
H2-D1,Sytl2,Klf2
Apbb1ip,Ccdc88c,Spn
Id2,Ier2,Id2
Laptm5,Spn,Gabarapl2
Tpt1,Klrd1,S100a10
Ccr2,Anxa1,Ccdc88c
Ccdc88c,Dusp5,Fasl
S100a10,Id2,Atp5h
Itgb2,Gabarapl2,Dusp5
Cd8b1,Snx10,Apbb1ip
Itgal,Dock5,Laptm5
Cyba,H2-Q7,Cd8b1
Zyx,Dapk2,Zyx
S1pr5,Klf3,Itgb2
Krtcap2,Hcst,Klf3
Rac2,Apbb1ip,Fau
Fau,Klf2,Wdr95
Zfp36l2,Zmiz1,Ly6c2
Dusp2,Itgb2,Itgal
Ptprc,Atp5h,Ifitm10
Dusp5,Nhsl2,Cyba
Fxyd5,Zyx,Dusp2
Itm2b,As3mt,Ptprc
Lck,Borcs7,Rac2
Selplg,Rap1gap2,Zmiz1
Atp2b1,Itgal,Zfp36l2
Ly6c2,Med12l,Snx10
Sp100,Acss2,Arl4c
Klf3,Lgals1,Fxyd5
Arl4c,Pik3r1,Krtcap2
S1pr4,H2-D1,Pik3r1
Btg2,S100a10,Borcs7
Ptpn18,Laptm5,Dapk2
Junb,Tpt1,Btg1
Bhlhe40,Cxcr6,Klre1
Ppp1r12a,Dusp2,Atp2b1
S100a13,Cyba,Lfng
Thy1,Stard10,Cxcr6
Btg1,Lfng,Anxa1
Fasl,Kcnj8,Sp100
Rora,Lamb3,Btg2
Diaph1,Ccl3,S1pr4
Pik3r1,Krtcap2,Dock5
H2-K1,Arl4c,Esm1
Arl6ip5,Rac2,As3mt
Pycard,Arhgef18,Selplg
Txk,Zfp36l2,Ccl3
Macroh2a1,Tbkbp1,Bhlhe40
Ifitm10,Dennd5a,Klrb1c
Hopx,Cd8b1,H2-K1
Wdr95,S1pr4,Arhgef18
S100a4,Itgax,Rap1gap2
Arpc1b,Atp2b1,Sytl2
Myl6,AA467197,Junb
Abracl,Selenom,Itm2b
Lfng,Foxn3,Itgam
Cd48,Fau,Stard10
Cd52,Ptprc,Lck
Zmiz1,Srcin1,Txk
Itga4,Fcgr2b,Tm6sf1
Arpc2,Fxyd5,Rora
Cd2,Sgk1,Acss2
Klrc2,Smpdl3b,Ptpn18
Sh3bgrl3,Ccl9,Foxn3
Ier5,Runx1,Lamb3
Snx10,Sema4a,Ppp1r12a
Snx5,Chsy1,Klrc2
Ugcg,Gpx8,Chsy1
Cxcr6,Btg2,S100a4
Tm6sf1,Rara,Cd52
Borcs7,Tm6sf1,Itgax
Reep5,Tmem163,Sema4a
Bcl11b,Itm2b,S100a13
Ypel3,Klrc2,Diaph1
H2-Q6,Entpd1,Thy1
Ccl3,Lck,Runx1
Ets1,Bhlhe40,Myl6
Atp1b3,Nfic,Sgk1
Chsy1,P3h4,Ppp3ca
Dapk2,Selplg,Smpdl3b
Rbms1,Txk,Ypel3
Rasgrp2,Ppp3ca,Slc20a1
Dock2,Diaph1,Rara
Srsf5,Ly6c2,Ugcg
Ankrd44,Fbxl2,Tbx21
Arhgef18,Capn2,Ier5
Stk24,F2r,Sh3bgrl3
Cd8a,Slc20a1,Hopx
Npc2,Rora,Gna15
Macf1,Junb,Capn2
Sept11,Lamc1,N4bp1
Eif3f,Hid1,Itga4
Ube2d3,Arntl,Sept11
Srgn,Ptpn18,Med12l
Klre1,Sp100,Rbms1
Ppp3ca,Tbx21,Tmem163
Rps14,Ppp1r12a,Ccnd2
As3mt,Heatr9,Txnip
Anxa1,Akr1c13,Ube2g2
Tmsb4x,Btg1,Arpc2
Foxn3,D1Ertd622e,Pycard
Ostf1,Ube2g2,Fcgr2b
Rps27,Tmem37,Dennd5a
Itk,N4bp1,Snx5
Tax1bp1,Klra3,D1Ertd622e
Cd47,Camk2n1,Pitpnc1
Stard10,Pogk,Nhsl2
Tbc1d10c,Cmklr1,Arl6ip5
Mkrn1,Yes1,F2r
Sema4a,Thy1,Nfic
Ripor2,Gna15,Macroh2a1
Rap1gap2,S100a13,Abracl
Dock5,Prdm1,Tbkbp1
Ccnd2,Cma1,Rasgrp2
Lsp1,Lrrk1,Reep5
Txnip,Sept11,AA467197
Pfdn5,Itga1,Rps14
Eif1,Rbms1,Hid1
Esm1,Myl6,H2-Q6
