gene_names,0,2,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.48893752694129944,0.3463827669620514,-0.6072511672973633,6.833702647303976e-06,-5.1915106773376465,-0.6072511672973633,7.60927365260336e-08,-5.989537239074707,-0.6072511672973633,4.1778974308838636e-07,-5.701899528503418
Lypla1,0.3237946629524231,0.2890849709510803,-0.18990002572536469,0.273729399763422,-2.0071072578430176,-0.18990002572536469,0.34481721400274284,-1.6051173210144043,-0.18990002572536469,0.4021473851316712,-1.533232569694519
Gm37988,0.0013025624211877584,0.0,-20.313861846923828,0.9989913938412551,0.007798308040946722,-20.313861846923828,0.43631538807009373,-1.3991115093231201,-20.313861846923828,0.5332334026693836,-1.2606879472732544
Tcea1,0.4249713718891144,0.40755096077919006,-0.07382063567638397,0.9726651642992695,-0.978297770023346,-0.07382063567638397,0.7655937904440901,-0.7079797387123108,-0.07382063567638397,0.7953594549161683,-0.6778614521026611
Atp6v1h,0.3884028494358063,0.30611422657966614,-0.40627074241638184,0.011161393266780438,-3.3709604740142822,-0.40627074241638184,0.0034873827426442545,-3.5980618000030518,-0.40627074241638184,0.0066830397073824694,-3.4246788024902344
Rb1cc1,0.5404081344604492,0.5624069571495056,0.07488498091697693,0.9989913938412551,0.740874707698822,0.07488498091697693,0.7134177818402172,0.7957231998443604,0.07488498091697693,0.7471680687386488,0.7618385553359985
Pcmtd1,0.26948729157447815,0.2667875289916992,-0.01656038500368595,0.9791806727109685,-0.969790518283844,-0.01656038500368595,1.0,-0.128109410405159,-0.01656038500368595,1.0,-0.12267306447029114
Rrs1,0.15860667824745178,0.12317108362913132,-0.3909512758255005,0.22884491398388973,-2.109938621520996,-0.3909512758255005,0.10468747668113636,-2.321545124053955,-0.3909512758255005,0.14147656089880672,-2.2054903507232666
Adhfe1,0.0008149650529958308,0.0011295555159449577,0.471171498298645,0.9989913938412551,0.08330010622739792,0.471171498298645,1.0,0.22585906088352203,0.471171498298645,1.0,0.217402845621109
Mybl1,0.0010334067046642303,0.008595134131610394,3.0615696907043457,0.9989913938412551,0.2995968163013458,3.0615696907043457,0.11854755155593316,2.2590911388397217,3.0615696907043457,0.13088677285409459,2.2454347610473633
Vcpip1,0.22847381234169006,0.22647488117218018,-0.014174303971230984,0.8550091075593592,-1.1228145360946655,-0.014174303971230984,1.0,-0.10217084735631943,-0.014174303971230984,1.0,-0.09786885976791382
Sgk3,0.027850326150655746,0.01672540046274662,-0.7437079548835754,0.9989913938412551,-0.4988790452480316,-0.7437079548835754,0.27989418701192004,-1.7628562450408936,-0.7437079548835754,0.34574996190519547,-1.6553316116333008
Mcmdc2,0.0002836713974829763,0.00219359970651567,2.9523813724517822,0.9989913938412551,0.12495016306638718,2.9523813724517822,0.5343944043552739,1.2113332748413086,2.9523813724517822,0.5590498039751278,1.2068171501159668
Ppp1r42,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.3107242286205292,0.2905651926994324,-0.11204196512699127,0.7232239210792392,-1.2886348962783813,-0.11204196512699127,0.6200558864524266,-0.9488382935523987,-0.11204196512699127,0.6633887029488594,-0.9062181115150452
Cspp1,0.22501292824745178,0.2258850336074829,0.006233750842511654,0.9989913938412551,-0.692986011505127,0.006233750842511654,1.0,0.043949712067842484,0.006233750842511654,1.0,0.04202907532453537
Arfgef1,0.37747761607170105,0.38657328486442566,0.041328925639390945,0.9989913938412551,-0.1978643387556076,0.041328925639390945,0.9578732280270436,0.3773612678050995,0.041328925639390945,0.974206979777059,0.36142972111701965
Prex2,0.004173712804913521,0.001207853085361421,-1.7910258769989014,0.9989913938412551,-0.05196508765220642,-1.7910258769989014,0.46846148993649006,-1.3296343088150024,-1.7910258769989014,0.545035418242125,-1.2325541973114014
A830018L16Rik,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.3826386332511902,0.41602829098701477,0.1463833749294281,0.9989913938412551,0.8769552111625671,0.1463833749294281,0.45015951414184874,1.3631504774093628,0.1463833749294281,0.5148970848560848,1.3068115711212158
Tram1,0.8172788619995117,0.7684316039085388,-0.12875552475452423,0.9989913938412551,-0.5435420870780945,-0.12875552475452423,0.318887487399192,-1.6625312566757202,-0.12875552475452423,0.375171943831194,-1.5922132730484009
Lactb2,0.15955443680286407,0.18994297087192535,0.274076372385025,0.9989913938412551,0.1723780483007431,0.274076372385025,0.2875536216626499,1.7463465929031372,0.274076372385025,0.3334446811206306,1.6792129278182983
Xkr9,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.00674406299367547,0.01817602850496769,1.4386106729507446,0.9989913938412551,0.4473392963409424,1.4386106729507446,0.1104839792226773,2.294973611831665,1.4386106729507446,0.13130155070280963,2.2425761222839355
Trpa1,0.0,0.0,0.0,0.9989913938412551,0.07550179958343506,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.2319876104593277,0.19186778366565704,-0.3038972318172455,0.08927747881308644,-2.5761711597442627,-0.3038972318172455,0.1455832524308025,-2.14957332611084,-0.3038972318172455,0.18685495780092662,-2.0508296489715576
Sbspon,0.0,0.0012441171566024423,20.247589111328125,0.9989913938412551,0.11711640655994415,20.247589111328125,0.5906460778896317,1.0,20.247589111328125,0.6519750100117127,1.0
4930444P10Rik,0.0008635313715785742,0.0,-19.72051429748535,0.9989913938412551,0.04165005311369896,-19.72051429748535,0.5906460778896317,-1.0,-19.72051429748535,0.6633887029488594,-0.9010632038116455
Rpl7,3.0837182998657227,3.1343345642089844,0.07643691450357437,0.00011639743056768283,4.5879926681518555,0.07643691450357437,0.002812709265738196,3.6642231941223145,0.07643691450357437,0.005153621596813516,3.511188268661499
Rdh10,0.03930478170514107,0.03713126853108406,-0.08364792913198471,0.9989913938412551,-0.21643850207328796,-0.08364792913198471,1.0,-0.25498828291893005,-0.08364792913198471,1.0,-0.24313046038150787
Stau2,0.0005316680180840194,0.0033044060692191124,2.637791872024536,0.9989913938412551,0.16660021245479584,2.637791872024536,0.43610803811189236,1.3999906778335571,2.637791872024536,0.4706842526248026,1.3884494304656982
Ube2w,0.12573884427547455,0.1373201161623001,0.13564948737621307,0.9989913938412551,-0.4645664691925049,0.13564948737621307,0.7335156488044092,0.7626305818557739,0.13564948737621307,0.7647072497700615,0.7322575449943542
Eloc,0.6715686321258545,0.6877339482307434,0.04728737846016884,0.6093078277848473,1.4445656538009644,0.04728737846016884,0.8401146535669306,0.5826019048690796,0.04728737846016884,0.8655034546354619,0.5587695837020874
