wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Jak1,Zeb2,Zeb2
Nkg7,Jak1,Hcst
Cd52,Hcst,Jak1
H2-D1,Cx3cr1,Btg1
Hcst,Il18rap,H2-D1
Zeb2,Klrd1,Klrd1
Ptprc,Btg1,Cd52
Laptm5,H2-D1,Il18rap
Cd8b1,Ptprc,H2-K1
Btg1,Laptm5,Ptprc
H2-K1,Cd52,Cx3cr1
Klrd1,H2-K1,Laptm5
H2-Q7,Klrg1,Tpt1
B2m,B2m,B2m
Fau,Tpt1,Fau
Il18rap,Fau,Nkg7
Tpt1,Nkg7,Cd8b1
Rac2,H2-Q7,H2-Q7
Sp100,Cd8b1,Rac2
Cx3cr1,Rac2,Klrg1
Ms4a4b,Sp100,Sp100
Fxyd5,Fxyd5,Fxyd5
S100a10,Junb,Junb
Ahnak,Ptpn18,Ptpn18
Junb,Ypel3,Ms4a4b
Ctsd,Rap1b,S100a10
Ptpn18,Ahnak,Ahnak
Rap1b,Ccl4,Srgn
Ly6c2,Srgn,Rap1b
Srgn,Ctsd,Ypel3
Itm2b,Ier2,Ctsd
Ier2,Ms4a4b,Ier2
Myl6,Itgal,Ccl4
Atp5h,S100a10,Ly6c2
Rps27,Klrc1,Myl6
Selplg,Itm2b,Itm2b
S100a13,Pdcd4,Rps27
Gabarapl2,Apbb1ip,Itgal
Klrg1,Myl6,Klrc1
Tmsb4x,Selplg,Selplg
Gmfg,S1pr5,Pdcd4
Ets1,Gabarapl2,Zfp36l2
Apbb1ip,Zfp36l2,Apbb1ip
Cox7a2l,Itgb1,Itgb1
Itgal,S100a13,S100a13
Zfp36l2,Atp5h,Atp5h
Epsti1,Rps27,Gabarapl2
Itgb1,Ets1,Ets1
Dock2,Ccdc88c,Epsti1
Pnrc1,Pnrc1,Dock2
Ppp1r12a,Dock2,Pnrc1
Klf2,Ppp1r12a,Gmfg
Ccl4,Txk,Ppp1r12a
Lck,Ly6c2,Cox7a2l
Spn,Cox7a2l,Ccdc88c
Tspo,Epsti1,Txk
S100a4,Gmfg,Tmsb4x
Itga4,Rora,S1pr5
Pfdn5,Tm6sf1,Klf2
Rpl17,Spn,Slfn2
Lsp1,Slfn2,Rora
Cd3e,Klf2,Rpl17
Klrc1,Gzma,S100a4
Sh3bgrl3,Atp2b1,Spn
Rpl18a,Arl4c,Gzma
Itgb2,Ier5,Lsp1
Stk17b,Tmsb4x,Atp2b1
Ypel3,Itgb2,Arl4c
Cd3d,Lck,Itga4
Cd2,Klf3,Lck
Ccdc88c,Ripor2,Pfdn5
Rps14,Pfdn5,Ier5
Serf2,Btg2,Sh3bgrl3
Arl6ip5,Lsp1,Btg2
Atp2b1,Macf1,Tm6sf1
Sept1,Rpl17,Itgb2
Cyba,Itga4,Tspo
Cd3g,Tmem71,Ripor2
Fyn,Fyn,Klf3
Ubb,Tspo,Rpl18a
Eif3f,Klrc2,Stk17b
Gimap6,Stk17b,Fyn
Slfn2,Tnfaip3,Macf1
Abracl,Sh3bgrl3,Cd3e
Btg2,S100a4,Tnfaip3
Macf1,Cd3e,Klrc2
Pdcd4,Dusp5,Dusp5
Id2,Bcl11b,Rps14
Tmem50a,Ifitm10,Ubb
Rora,Rpl18a,Bcl11b
Zyx,Zyx,Cd2
Bcl11b,Cd2,Tmem71
Uqcrh,Ccr2,Cd3d
Emp3,Id2,Zyx
Rps24,Rps14,Id2
Ostf1,Cd37,Ccr2
Tnfaip3,Fryl,Serf2
Npc2,Ubb,Gimap6
Trac,Serf2,Ifitm10
Arhgdib,Cd3d,Cyba
Txk,Sept1,Cd37
Arpc1b,Ogt,Ogt
Ier5,Rsrp1,Sept1
Rpl34,Arl6ip5,Rsrp1
Gabarap,Gimap6,Arl6ip5
Ankrd44,Mxd4,Fryl
Srsf5,Arhgap45,Cd3g
H2-T23,Ankrd44,Ankrd44
Arl4c,Cyba,Arhgap45
Cd8a,Eif3f,H2-T23
Gzma,H2-T23,Abracl
Rsrp1,Wdr95,Eif3f
Ripor2,Cd3g,Trac
Rpl24,Pitpnc1,Rpl34
Map1lc3b,Fasl,Mxd4
Arhgap45,Rnf166,Emp3
Ubc,Borcs7,Uqcrh
S1pr5,Bnip3l,Pitpnc1
Gimap3,Abracl,Bnip3l
Atp1b3,Uqcrh,Rnf166
Ddx5,Arhgef18,Tmem50a
Rpl37a,As3mt,Wdr95
S100a11,Tmem50a,Txnip
Fyb,Lfng,Lfng
Bhlhe40,Txnip,Tut4
Clk1,Trac,Fasl
Dusp5,Tut4,Arhgef18
Rps13,Emp3,Rpl24
1810058I24Rik,Lamb3,Borcs7
Tax1bp1,Rpl34,Gimap3
Ugcg,Vps37b,Vps37b
Arpc2,Acp5,Acp5
Thy1,Tnrc6b,Tnrc6b
Rpl19,Tprgl,Npc2
Ankrd11,Vsir,Arhgdib
Ms4a6b,Gimap3,As3mt
Mbnl1,Ugcg,Ugcg
Tm6sf1,Rpl24,Cd8a
Gm8369,Npc2,Tprgl
Il2rg,Bhlhe40,Bhlhe40
Hopx,Gtf2i,Ostf1
Klf3,Il2rg,Vsir
H2-Q6,Heca,Clk1
Bin2,Clk1,Il2rg
Shisa5,Arhgdib,Lamb3
Akap13,Ostf1,Gtf2i
Tbc1d10c,H2-Q4,Fyb
Selenow,Srsf5,Srsf5
Klrc2,Cd8a,Arpc1b
Gimap4,Pik3r1,H2-Q4
Ogt,Fyb,Gimap5
Myl12b,Cdkn1b,Pik3r1
mt-Co1,Dock5,Cdkn1b
S1pr4,Lpin1,Gabarap
Skap1,Gimap5,Heca
Arf4,Dapk2,Sp110
Macroh2a1,Sp110,Ubc
Rbm39,Zdhhc20,Zdhhc20
Ucp2,Arpc1b,Rps24
Vps37b,Gabarap,Cd226
Rpl30,9930111J21Rik2,Ddx5
Gimap5,Cd226,Map1lc3b
Nop53,Itgax,Rps13
Ccr2,Stard10,Gm8369
Ablim1,Map1lc3b,Lpin1
Stk24,Eva1b,Arpc2
Prr13,Foxn3,Dapk2
Mettl23,Ddx5,Dock5
Tprgl,Crebrf,9930111J21Rik2
Gpsm3,Arpc2,Foxn3
Ifitm10,Irf2,Rpl37a
Gimap1,Tbc1d10c,Atp1b3
Cd37,Ubc,Klrk1
Tut4,Gm8369,Irf2
Ifngr1,Slco3a1,S100a11
Klrk1,Klre1,Tbc1d10c
Scp2,Atp1b3,1810058I24Rik
Tmsb10,1810058I24Rik,Eva1b
Ifi203,Trav14-1,Itgax
Ccnl1,Peak1,Rpl19
Il18r1,Acss2,Crebrf
Dusp2,Klrk1,Stard10
Rps15a,S100a11,Slco3a1
Tmem71,Il18r1,Peak1
Ndufa6,Rap1gap2,Il18r1
Ctsw,Rps13,Trav14-1
Ncor1,Trp53inp1,Thy1
Fryl,Klrb1c,Klre1
Nsd3,Rpl37a,Acss2
Bnip3l,Tcp11l2,H2-Q6
4930523C07Rik,Snx10,Nsd3
Arhgef1,Kdm7a,Kdm7a
Diaph1,Stk24,Tax1bp1
Cd53,Zmiz1,Stk24
Msn,Nsd3,Rinl
Ube2d3,H2-Q6,Ankrd12
Rpl27,Rps24,Ctsa
Trbc2,Ctsa,Tcp11l2
Mcl1,Rinl,Rap1gap2
Syf2,Ankrd12,Ms4a6b
Tln1,Tax1bp1,Snx10
Eif1,Fam117a,Zmiz1
Vps28,Rpl19,Trp53inp1
Acp5,Thy1,Foxp1
Gtf2i,St3gal6,Klrb1c
Irf2,Sytl2,St3gal6
Rps11,Fam49a,Fam117a
Prf1,Runx1,Runx1
Nfkbia,Chd7,Ankrd11
Pitpnc1,Foxp1,mt-Co1
Mxd4,Ms4a6b,Chd7
Mkrn1,Arhgef3,Fam49a
Dennd4a,Ankrd11,Malt1
Wdr95,Malt1,Dennd4a
Pik3r1,Arl5c,Sytl2
Xrn2,Tsc22d3,Tsc22d3
Cd247,Cd96,Ablim1
Klf6,Smim14,Arl5c
Arpc3,Dennd4a,Arhgef3
Lfng,Spata13,Smim14
Txnip,Slc50a1,Cd96
Tmem234,Cd84,Slc50a1
Mndal,Nop53,Spata13
Itk,Smpdl3b,S1pr4
Kmt2e,Fcgr2b,Itk
Arf5,Ablim1,Nop53
Klf13,Itk,Cd84
Saraf,S1pr4,Hopx
Sp110,Hsd11b1,Hsd11b1
Malt1,Arf4,Stat4
Tnrc6b,Stat4,Arf4
Cd226,Adgre5,Adgre5
Ppp1r18,Ifi214,Utrn
Capns1,Sgk1,Smpdl3b
Atox1,Crot,Cyth4
Gramd3,Utrn,Shisa5
Anxa6,Cyth4,Ifi214
Sh3kbp1,Hopx,Bin2
Adgre5,Atp2a3,Klf13
Myl12a,mt-Co1,Mbnl1
Rnf166,Chsy1,Sgk1
Rinl,Tecpr1,Chsy1
Supt4a,Ube2h,Crot
Zc3hav1,Irf1,Irf1
Psenen,Trbv13-3,Ube2h
Vsir,Bin2,Grap2
Satb1,Klf13,Tecpr1
Plek,Grap2,Rpl30
Rhoa,F2r,Ifi209
Son,Shisa5,Ifi203
Ube2b,Sfxn3,Atp2a3
Phf20l1,Nlrc5,Akap13
Samhd1,Phf20l1,Phf20l1
Chd7,Mbnl1,Selenow
Cnot6l,Akap13,Fcgr2b
Rbms1,Ifi209,Trbv13-3
H2-Q4,Itpr2,Nlrc5
Eif4a2,Ifi203,Klk8
Arhgef18,Klk8,Itpr2
Dock10,Hid1,F2r
Fasl,Selenow,Sfxn3
Klre1,Phf21a,Ifi206
Jund,Mkrn1,Prf1
Ptpn22,Tasor,Mkrn1
Arhgap30,Ifi206,Zfp292
Ccdc12,Mettl23,Ifngr1
Cdkn1b,Zfp292,Ctsw
Pnisr,Pde7a,Pde7a
Reep5,Arhgap26-1,Tmsb10
Zdhhc20,Use1,Gimap4
Lnpep,Rpl30,Mettl23
Nsa2,Ifngr1,Phf21a
Rasa3,Ctsw,Tasor
Dazap2,Prf1,Use1
Themis,March7,Arhgap26-1
Stat4,Kdm6b,Gramd3
Borcs7,Gimap4,Hid1
Foxp1,Rb1cc1,Prkcq
Ptbp3,Gramd3,March7
Klrb1c,Ucp2,Skap1
Lamb3,Prkcq,Ucp2
Gnas,AB124611,AB124611
Scand1,Syne1,Myl12b
As3mt,Lats2,Dusp2
Cyth4,Smpdl3a,Rb1cc1
Elf1,Gpsm3,Kdm6b
Crebrf,Nod1,Smpdl3a
Leprotl1,Rara,Gpsm3
Tmem160,Myl12b,Atxn1
Sys1,Lnpep,Tmem59
Picalm,Ikzf3,Ikzf3
Irf1,Atxn1,Lnpep
Chsy1,Tmem59,4930523C07Rik
Tcp11l2,Skap1,Macroh2a1
Znrf2,Dusp2,Rara
Atp5l,Ptpn4,Nod1
Csde1,4930523C07Rik,Thap3
Mat2b,Thap3,Syne1
Rhoh,Slc12a6,Ptpn4
Snx5,Tgfbr2,Sla
Eef2,Maf1,Lats2
Prex1,Macroh2a1,Tgfbr2
Cd47,Sla,Arid5a
Kif21b,Arid5a,Trim12a
Smap1,Tmsb10,Maf1
Ankrd12,Itgam,Arhgap15
Foxn3,Gprin3,Ccnl1
Peak1,Leng8,Rasa3
Lpin1,Orai2,Leng8
Trp53inp1,N4bp1,Slc12a6
Iqgap1,Ccnl1,Pnisr
Trav14-1,Arhgap15,Rbm39
Rabac1,Med13l,Gprin3
Acss2,Trim12a,N4bp1
Slco3a1,Pnisr,Kmt2e
Rock1,Ifi213,Prr13
Nfatc3,Rasa3,Orai2
Sh2d2a,Nfatc3,4932438A13Rik
Rsbn1l,4932438A13Rik,Nfatc3
Ndufa7,Baiap3,Ccl3
Sh2d1a,Lpp,Kif21b
Klk8,Kif21b,Ifi213
Dock5,Kmt2e,Med13l
Zmiz1,Dennd1c,Itgam
Atp11b,Rbm39,Dennd1c
Use1,Sema4a,Gimap8
Stk4,Gimap8,Satb1
Heca,Irf7,Sema4a
Kdm7a,Fam204a,Cirbp
Ctsa,Prr13,Irf7
Tmem59,Cirbp,Fam204a
Eif3h,Ccl3,Cd6
Prkcq,Scp2,Gimap1
Psmb1,Cd6,Lpp
Slc50a1,Usp3,Scp2
9930111J21Rik2,Nipal3,Baiap3
Cd6,Gna15,Prex1
Birc6,Gimap1,Gna15
