wilcoxon,t-test,t-test_overestim_var
Lgals1,S100a6,Lgals1
S100a6,Lgals1,S100a6
S100a10,Gzmb,Gzmb
Tmsb4x,Anxa2,Anxa2
Hmgb2,Hmgb2,Hmgb2
Gzmb,Stmn1,Stmn1
Gapdh,Lgals3,Lgals3
Actg1,Cks1b,Cks1b
Crip1,Ccnb2,Vim
Vim,Birc5,Ccnb2
Anxa2,S100a4,Tmsb4x
H2az1,Vim,Birc5
Cd48,Tmsb4x,H2az1
Calm1,Pclaf,S100a4
Actb,1500009L16Rik,S100a10
Pfn1,Gzmk,Cd48
Txn1,H2az1,Txn1
Pycard,Serpinb6b,Actb
Sub1,S100a10,Crip1
Lgals3,Actb,Gapdh
Stmn1,Cd48,Pclaf
Hsp90b1,Gzma,Actg1
S100a4,Txn1,Pycard
Cks1b,Crip1,Serpinb6b
Cdc42,Pycard,1500009L16Rik
Ppia,Gapdh,Hsp90b1
Cox5a,Actg1,Gzmk
Arpc5,Hsp90b1,Cenpa
Dbi,Cenpa,Ppia
Gzmk,Lmnb1,Hmgn2
Cox5b,Hmgn2,Gzma
Clic1,Ppia,Lmnb1
Ccnb2,Ifng,Dbi
Serpinb6b,Dbi,Pfn1
Birc5,Ybx3,Calm3
Prdx1,Ube2c,Ybx3
Calm3,Cdca3,Itga4
Ppp1ca,Sdf2l1,Calm1
Ybx1,Pfn1,Pdia6
Abracl,Calm3,Sub1
Ran,Pdia6,Ifng
Gzma,Cdca8,Ube2c
Sh3bgrl3,Fkbp2,Sdf2l1
Cyba,Itga4,Fkbp2
1500009L16Rik,Dut,Arpc5
Pclaf,Mki67,Cdca3
Cenpa,Serpinb9,Ybx1
Rps27l,Ptma,Cox5a
Lsp1,Calm1,Rps27l
Ptma,Sub1,Prelid1
Gnai2,Cdkn3,Ptma
Prelid1,Rps27l,Reep5
Itga4,Ybx1,Cdca8
Ctsd,Prelid1,Cdc42
Hmgb1,Arpc5,Dut
Ifng,Reep5,Prdx1
Coro1a,Cox5a,Ran
Cfl1,Spc24,Serpinb9
Hmgn2,Ran,Ctsd
