wilcoxon,t-test,t-test_overestim_var
Cenpa,Cenpa,Cenpa
Ccnb2,Cdc20,Cdc20
Cdkn3,Cdkn3,Cdkn3
Cdc20,Ccnb2,Ccnb2
Rap1b,Rap1b,Rap1b
Cd48,Cd48,Cd48
Arhgdib,Arhgdib,Arhgdib
Actr3,Knstrn,Knstrn
Actg1,Actr3,Actr3
Birc5,Hmmr,Hmmr
Knstrn,Arpc5,Arpc5
Coro1a,Actg1,Actg1
Tax1bp1,Tax1bp1,Tax1bp1
Hmmr,Ms4a4b,Ifi203
Ifi203,Ifi203,Ms4a4b
Arpc5,H2-D1,H2-D1
Ube2c,Tmem71,Tmem71
Ms4a4b,Coro1a,Coro1a
Pdcd10,Saraf,Saraf
Saraf,Ube2c,Ube2c
Itga4,H2-Q7,H2-Q7
Cdca8,Ms4a6b,Hp1bp3
Tmem71,Eif1,Ms4a6b
Hp1bp3,Hp1bp3,Eif1
Eif1,Pdcd10,Pdcd10
H2-D1,Itga4,Itga4
Serpinb6b,Ets1,Ets1
Gpsm3,Cdca8,Cdca8
Hopx,Epsti1,Gpsm3
Eif1b,Gpsm3,Epsti1
Ms4a6b,H2-K1,H2-K1
Ets1,Fxyd5,Fxyd5
Hmgb2,Hopx,Ccnb1
Cdk2ap2,Cdk2ap2,Cdk2ap2
Epsti1,Ccnb1,Hopx
Trabd,Gimap6,Gimap6
H2-Q7,Clic1,Clic1
Mndal,Eif1b,Eif1b
Gimap6,Gm8369,Gm8369
Phf11b,Txnip,Txnip
Gnai3,Trabd,Trabd
Fxyd5,Mndal,Mndal
Selenos,Birc5,Birc5
Ptprcap,Cep55,Cep55
Fgfr1op2,Gnai3,Gnai3
Ccnb1,H2-T22,H2-T22
H2-T22,Gmfg,Gmfg
Chmp2a,S100a10,Serpinb6b
Gm8369,Ptprcap,S100a10
Cap1,Serpinb6b,Ptprcap
Dap,Cd3d,Tmsb4x
H2-K1,Tmsb4x,Cd3d
Sike1,Phf11b,Phf11b
Txnip,Arpc3,Arpc3
Add3,Dap,Dap
Clic1,S100a13,S100a13
Ramac,Cap1,Cap1
Gbp7,Cep89,Cep89
S100a10,Arpc2,Samd9l
Cep55,Samd9l,Arpc2
Rac2,Ramac,Ramac
Arf1,Add3,Add3
S100a13,Fgfr1op2,Fgfr1op2
Arpc2,Rac2,Rac2
Gmfg,Ube2h,Ube2h
Cwc15,Emp3,Gbp7
Cmas,Chmp2a,Ltb
Emp3,Gbp7,Emp3
Vasp,Ltb,Chmp2a
Arhgap30,Itm2b,Itm2b
Ifi209,Cd3g,Cd3g
Arl6ip5,Arhgap18,Arhgap18
Cd3d,Arl6ip5,Arl6ip5
Ndfip1,Cmas,Cmas
Itm2b,Ndfip1,Ifi209
Ltb,Ifi209,Ndfip1
Ptprc,B2m,B2m
Samd9l,Paip2,Paip2
Sugt1,Selenos,Selenos
Plac8,Ptprc,Ptprc
Arf4,Prr13,Prr13
Prr13,Sike1,Sike1
Tprgl,Tnfaip8l2,Tnfaip8l2
Calm1,Tprgl,Tprgl
Tmsb4x,Tpx2,Tpx2
Cd3g,Bin1,Bin1
Ccdc12,Btg1,Btg1
Prf1,Arhgap30,Arhgap30
Arpc3,Xaf1,Xaf1
Psmb9,Ly6a,Lysmd3
Apobec3,Lysmd3,Mtmr14
Ube2d3,Gzmk,Ly6a
Tbc1d10c,Mtmr14,Gzmk
Sh2d1a,Cwc15,Rnf6
Bin1,Rnf6,Pcf11
Glipr2,Pcf11,Cwc15
Btg1,Myl6,Myl6
Tpx2,Plac8,Plac8
Tnfaip8l2,Calm1,Zfp622
Vmp1,Zfp622,Calm1
Copb1,Prf1,Prf1
Pttg1,Pttg1,Pttg1
Zfp622,Tspo,Tspo
Mtpn,Dnajc15,Dnajc15
Tuba1a,Arf1,Arf1
Paip2,Vrk3,Vrk3
Rbm7,Gpr171,Gpr171
B2m,Tbc1d10c,Elovl1
Ly6e,Elovl1,Tbc1d10c
Dnajc15,Glipr2,Glipr2
Id2,Copb1,Copb1
Gzmk,Cdc42,Ckap2
Pcf11,Srsf5,Srsf5
Akirin1,Vmp1,Vmp1
Ly6a,Sh2d1a,Cdc42
Calm3,Ckap2,Sh2d1a
Srsf5,Samhd1,Samhd1
Cd47,Id2,Id2
Ube2h,Arf4,Arf4
Slfn2,Psmb9,Psmb9
Cdca3,Tmem50a,Tmem50a
Il18r1,Cd8b1,Cd8b1
Pfn1,Il18r1,Il18r1
Ugcg,Ccr5,Gpsm2
Rnf6,H2-T23,Ccr5
Lysmd3,Gpsm2,H2-T23
Ccr5,Slfn2,Slfn2
Gpr171,Pfn1,Pfn1
Selplg,Sugt1,Sugt1
Ube2b,Sh3bgrl3,Lsp1
Samhd1,Psenen,Rbm7
Xaf1,Lsp1,Psenen
Ddx6,Rbm7,Sh3bgrl3
Med10,Psmb8,Nek2
Rsrp1,Nek2,Slfn1
Vbp1,Slfn1,Psmb8
Acap1,Miip,Miip
Selenok,Acap1,Acap1
Msrb1,Rsrp1,Rsrp1
Psenen,Trac,Trac
Vrk3,Mtpn,Mtpn
Lsp1,Ddx6,Ddx6
Cd8b1,Selplg,Msrb1
Elovl1,Msrb1,Selplg
Psmb8,Ifi27l2a,Ifi27l2a
Tspo,Trbc2,Trbc2
Ppp1r18,Ccdc12,Rdm1
Grk6,Rdm1,Ccdc12
Tmem50a,Reep4,Reep4
Trbc2,Ly6e,Akirin1
Ifi27l2a,Akirin1,Ly6e
Trac,Ube2d3,Dtx3l
Cdc42,Vta1,Ube2d3
Spn,Dtx3l,Vta1
Cks1b,Cd47,Cd47
H2-T23,Tmbim6,Tmbim6
Zbp1,Grk6,Grk6
Sys1,Gbp2,Gbp2
Zc3h13,Med10,Med10
Reep4,Tuba1a,Kctd10
Dpm2,Kctd10,Tuba1a
D16Ertd472e,Ugcg,Ugcg
Arpc4,Dpm2,Dpm2
Lbr,Ncald,Ncald
Vta1,9930111J21Rik2,9930111J21Rik2
Myl6,Zc3h13,Zc3h13
Tap2,Kdelr1,Uevld
Ctsd,Ppp1r18,Kdelr1
Srp9,Apobec3,Apobec3
Serinc3,Ube2b,Ppp1r18
Serp1,Vsir,Ube2b
Sdcbp,Grap,Vsir
Gng2,Uevld,Grap
Nek2,Isg15,Ifi214
Trappc4,Bet1l,Isg15
Vsir,Ifi214,Bet1l
Mindy3,Calm3,Calm3
Arhgap18,Tmem59,Tmem59
Churc1,Ptpn18,Tnfrsf13c
Arhgap45,D16Ertd472e,Ptpn18
Kdelr1,Tnfrsf13c,Tvp23b
Ckap2,Tvp23b,D16Ertd472e
Rdm1,S100a11,Fam189b
Polr2m,Vasp,Zbp1
Grap,Fam189b,Vasp
Icos,Zbp1,Klf3
Med30,Ctsd,S100a11
Tubb4b,Klf3,Ctsd
Tmem59,Sys1,Faap24
Calr,Ifi206,Ifi206
Gnb2,Faap24,Sys1
Mkrn1,Cks1b,Churc1
Tmem30a,Churc1,Cks1b
Mbd2,Tap2,Arl5c
Sh3bgrl3,Gimap3,Tap2
Nucks1,Arl5c,Slc35b3
Ncald,Selenok,Gimap3
Hspa5,Vbp1,Selenok
Actr2,Slc35b3,Gbp4
Ptpn18,Gbp4,Vbp1
Cd53,Syf2,Syf2
Gnai2,Phf11c,Phf11c
Cep89,Gng2,Gng2
Anxa2,Gnai2,Mindy3
Vps28,Mindy3,Cxcr6
Fam32a,Cxcr6,Gnai2
Psmb10,Fam32a,Fam32a
Dnajb6,Cenpf,Cenpf
Ptms,1700123O20Rik,Dlgap4
Gimap1,Commd8,Slfn8
Kpna4,Dlgap4,1700123O20Rik
Cxcr6,Psmd10,Commd8
1700123O20Rik,Mbd2,Psmd10
Cenpf,Slfn8,Rnf114
Ppp4r2,Rnf114,Mbd2
Lrrfip1,Cd53,Cd53
Glipr1,Psmb10,Psmb10
Gimap3,Gimap1,Gimap1
Spg21,Cyba,Cyba
Commd8,Arpc4,Arhgap45
Akap13,Arhgap45,Esm1
Cdc42se1,Mob1a,Arpc4
Eif4e2,Srgn,Mob1a
Pten,Esm1,Nus1
Mtmr14,Nus1,Srgn
Gbp4,Spg21,Spg21
Slfn1,Serinc3,Polr2m
Prelid1,Polr2m,Il16
Rab21,Icos,Serinc3
Kctd10,Il16,Kpna4
Mob1a,Kpna4,Mapkapk3
Srp19,Tln1,Icos
Yipf4,Mapkapk3,Ptms
Anxa7,Lsm5,Tln1
9930111J21Rik2,Ptms,Lsm5
