wilcoxon,t-test,t-test_overestim_var
Gapdh,Cks1b,Cks1b
Ptma,Hmgb2,Birc5
Hmgb2,Ptma,Ccnb2
Cks1b,Birc5,Hmgb2
Ppia,Gapdh,Ptma
Ran,Ccnb2,Pclaf
Hsp90b1,Pclaf,Hmgn2
Birc5,Hmgn2,Stmn1
Ccnb2,Stmn1,Gapdh
Stmn1,Ppia,Cenpa
Pclaf,Hsp90b1,1500009L16Rik
Anxa2,Cenpa,Hsp90b1
Txn1,Anxa2,Ran
Hmgn2,Ran,Ppia
H2az1,Selenoh,Fkbp2
Cenpa,Fkbp2,Anxa2
Rps2,Mif,Cdca8
Mif,1500009L16Rik,Cdca3
Selenoh,Rps2,Rps2
Calr,Txn1,Mif
Tubb5,H2az1,Selenoh
1500009L16Rik,Calr,Ube2c
Anp32b,Rps27l,Pdia6
Hmgb1,Cdca8,H2az1
Rps27l,Pdia6,Mki67
Ube2c,Cdca3,Dut
Cdca8,Ube2c,Calr
Fkbp2,Tubb5,Spc24
Hsp90ab1,Nucks1,Rps27l
Nme1,Nme1,Tubb5
Actg1,Dbi,Txn1
Ybx1,Anp32b,Lmnb1
Dynll1,Dut,Cdkn3
Cdca3,Dynll1,Nucks1
Pdia6,Actg1,Tuba1b
Eif5a,Lmnb1,Nme1
Atp5b,Hmgb1,Ccna2
Prdx1,Pdia3,Sdf2l1
Nucks1,Ly6a,Anp32b
Dut,Ly6e,Dbi
Dbi,Mki67,Actg1
Ly6e,Tuba1b,Dynll1
Rps20,Hsp90ab1,Hmgb1
Pdia3,Sdf2l1,Tubb4b
Mki67,Manf,Pdia3
Lmnb1,Spc24,Cmtm7
Hsp90aa1,Cmtm7,Hsp90ab1
Cdkn3,Ybx1,Ly6e
Ldha,Snrpd1,Mcm5
Ly6a,Ldha,Manf
Vim,Atp5b,Gmnn
Cox5a,Prdx1,Cdc20
Spc24,Lsm5,Hmmr
Tuba1b,Eif5a,Lsm2
Manf,Calm1,Rrm2
Calm1,Atpif1,Ly6a
Gzmb,Calm3,Snrpd1
Rps17,Cdkn3,Hsp90aa1
Ube2s,Vim,Tpx2
Rpsa,Ube2s,Ube2s
Snrpd1,Rps20,Phgdh
Cmtm7,Hsp90aa1,Atpif1
Sdf2l1,Ddx39,Ybx1
Tubb4b,Lsm2,Ddx39
Cox5b,Tubb4b,Ldha
Rpl41,Ccna2,Eif5a
Ccna2,Cox5a,Mcm3
Pfn1,Pfn1,Rps20
Crip1,Phgdh,Lsm5
Calm3,Pgk1,Atp5b
Atpif1,Cox5b,Prdx1
Lsm5,Lcp1,Calm3
Lcp1,Ywhae,Tpi1
Pgk1,Gmnn,Lig1
Lsm2,Prelid1,Alyref
Rpl10,Canx,Calm1
Ddx39,Mcm5,Vim
Rpl28,Alyref,Pgk1
Alyref,Rpsa,Ccnb1
Ywhah,Crip1,Rpsa
Hnrnpab,Ywhah,Pfn1
Ywhae,Hnrnpab,Tyms
Phgdh,Rps17,Canx
Cdc20,Rrm2,Ppa1
Hmmr,Mcm3,Mcm7
Gmnn,Rpl28,Cox5a
Rrm2,Banf1,Knstrn
Mcm5,Cdc20,Hnrnpab
Plac8,Anp32e,Ywhah
Hspa5,Gzmb,Asf1b
Ranbp1,Hmmr,Gzmb
Tpi1,Plac8,Tacc3
Anp32e,Ranbp1,Ywhae
Atp5j2,Hspd1,Rrm1
Mcm3,Tpi1,Ranbp1
Tpx2,Rpl10,Uhrf1
Prelid1,Tpx2,Nasp
Canx,Lsm6,Cenpw
Sec61b,Snrpf,Hspd1
Atp5a1,Psma4,Anp32e
Lgals3,Nasp,Smc2
Atp5j,Hspa5,Rfc4
Slc25a5,Ssr2,Banf1
Ccnb1,Atp5j2,Prelid1
Knstrn,Atp5j,Rps17
Snrpf,Mcm7,Crip1
Tagln2,Pkm,Cox5b
Snrpg,Lig1,Lcp1
Hnrnpa2b1,Tyms,Ssr2
Ppa1,Cenpw,Pcna
Lig1,Ppa1,Cenpe
Cox7a2,Lsm4,Lsm6
Tyms,Eif1ax,Hspa5
Banf1,Pcna,Plac8
Hspd1,Psmb6,Hells
Rps26,Swi5,Mcm4
Cenpw,Cycs,Eif1ax
Mcm7,Dnajb11,Pkm
Ndufa4,Cox7a2,Rpl28
Snrpe,Rrm1,Rpl10
Psma4,Hpf1,Rnaseh2b
Nasp,Ccnb1,Snrpf
Smc2,Smc2,Tk1
Tacc3,Exosc8,Mrpl51
Pkm,Sec61b,Hpf1
Cenpe,Tagln2,Psma4
Lsm4,Snrpe,Ppil1
Rrm1,Lgals3,Exosc8
Pcna,Etfb,Cycs
Eif4a1,Cbx3,Hmgb3
Uhrf1,Atp5a1,Lgals3
Cbx3,Slc25a5,Dnajb11
Rfc4,Knstrn,Rpl41
Asf1b,Mrpl51,Cep55
Lsm6,Tacc3,Etfb
Ssr2,Atp5g3,Ppih
Hells,Ndufa12,Fabp5
