wilcoxon,t-test,t-test_overestim_var
Cks1b,Cdca8,Birc5
H2az1,Cdca3,Cks1b
Hmgb2,Cdkn3,Ccnb2
Stmn1,Cdc20,Hmgb2
Birc5,Ccnb1,Pclaf
Ccnb2,Hmmr,Stmn1
Pclaf,Asf1b,Cdca8
Selenoh,Birc5,H2az1
Tagln2,Rdm1,Cdca3
Anp32b,Asrgl1,Cenpa
Ppia,Ncapd2,Mki67
Tubb5,Cep55,Anp32b
Nucks1,Chfr,Tagln2
Ptma,Carhsp1,Selenoh
Lmnb1,Clspn,Tubb5
Cdca8,Gnptab,Cdkn3
Cenpa,Cenpf,Lmnb1
Lsm5,Arl6ip6,Lbr
Cdca3,Hsd17b12,1500009L16Rik
Ran,Cenpm,Ppih
Vim,Klhdc4,Lsm5
Mki67,Ccnb2,Vim
Hmgn2,Ckap2,Hmgn2
Hsp90b1,Map3k8,Ppia
Nasp,Nup62,Snrpa
Banf1,Cenpk,Ccna2
Lbr,Cenph,Ptma
Ube2s,Nrbf2,Cdc20
1500009L16Rik,Timeless,Mcm7
Rad21,Vav1,Ccnb1
Cdkn3,Nup54,Hmmr
Cox5a,Arl5c,Asf1b
Sfpq,Bag6,Rad21
Crip1,Brd8,Nucks1
Ppih,Cinp,Tuba1b
Mcm7,Diaph3,Crip1
Hmgb1,Eif2b1,Cs
Tuba1b,Rabggtb,Rdm1
Cct4,Klf3,Asrgl1
Rrm1,Shcbp1,Tpx2
Dek,Gclm,Ube2s
Slc25a5,Plk1,Rrm2
Med30,Depdc1a,Tacc3
Cs,Nek2,Anp32e
Rbbp7,Kif23,Dek
Psmd1,Wdr76,Hsp90b1
Impdh2,Bub1,Cmc2
Cbx3,Stk11,Nasp
Snrpa,Cip2a,Sfpq
Pdia6,Actn1,Cks2
Eif5a,Uap1,Ran
Kcnn4,Cebpg,Ncapd2
Hint1,Tmem41b,Tmpo
Sod1,Thap12,Med30
Fkbp2,Apip,Psmd1
Hnrnpf,Ass1,Banf1
Anp32e,Cdc45,Cep55
Snrpd1,Anxa1,Chfr
Ndufa12,Cse1l,Cct4
Tmpo,Cstf2,Pdia6
Hnrnpm,Kif20a,Carhsp1
Cdc20,Slc16a1,Tradd
Hsp90ab1,2610318N02Rik,Clspn
Ccnb1,Odf2,Creld2
Ccna2,Utp23,Knstrn
Psmd6,Kif11,Kcnn4
Tacc3,Trip13,Gnptab
Snf8,Jak2,Uhrf1
Hmmr,Nup107,Psmd6
Rrm2,Wdr3,Sdhd
Tpx2,Poc1a,Smc2
Atp5b,Urod,Ube2c
Cks2,Rcc1,Hnrnpa3
Ppil1,Kif4,Fkbp2
Tradd,Syce2,Sod1
Mcm3,Shc1,Eif5a
Hnrnpr,Tcf19,Cenpf
Eif2s1,Bcat2,Nrm
Rps2,Bola1,Vdac1
Cox5b,Trp53i11,Arl6ip6
Rdm1,Sgk1,Hsd17b12
Ybx1,Hax1,Hint1
Asf1b,Timm21,Ccdc34
Creld2,Mcm10,Cenpm
Snrpg,Nelfa,Klhdc4
Rpl14,Triap1,Hmgb1
Vdac1,Lias,Dnmt1
Gmnn,Emc9,Cox5a
Sdhd,Manbal,Ddx39
Ddx39,Kif22,Snf8
Fen1,Nup43,Ckap2
Manf,Tex264,Map3k8
Mcm4,Pabpc4,Mcm2
Uhrf1,Nuf2,Cmtm7
Cmc2,Vps26a,Nup62
Rfc5,Slc25a33,Rrm1
Dynll1,Il12rb2,Spc24
Nrm,Exosc10,Cenpk
Uqcr11,Tex10,Cenph
Nap1l1,Trav14-1,Pole3
Snrnp40,Paxip1,Ezh2
Asrgl1,Isoc1,Nrbf2
Hnrnpab,Arhgap11a,Slc25a5
Tipin,Chek1,Timeless
Srsf2,Tprkb,Cox5b
Swi5,Dscc1,Gmnn
Tubb4b,Arhgap19,Selenos
Hsp90aa1,Med19,Ybx1
Rif1,Ankrd54,Vav1
Rps19,Entpd5,Ndufb11
Snrpe,Cdc27,Cbx3
Lig1,Fcgrt,Rbbp7
Hspd1,Slc25a51,Anapc15
Calm1,Ncoa4,Nup54
Rbmxl1,Sigmar1,Tubb4b
Selenos,Ttc9c,Prpf38a
Cdv3,Pknox1,Mad2l1
Polr2c,Gcat,Arl5c
Gramd3,Opa1,Gnl3
Ccdc34,Wipi2,Rif1
Atp5h,Gbp2,Ppil1
Nudt21,Chchd5,Cenpe
Sae1,Zfp266,Atp5pb
Ndufb11,Abhd17b,Eri1
Alyref,Prep,Magt1
Knstrn,Terf2ip,Rfc5
Smc2,2310009B15Rik,Tuba4a
Lsm2,Pigp,Gramd3
Ube2c,Pwp1,Bag6
Chfr,Phtf1,Commd8
Trappc3,Mki67,St13
Ppp1ca,Cars2,Brd8
Hnrnpd,Rap1gap2,Prdx4
Ranbp1,Sec24a,Cinp
Spc24,Rpp14,Hnrnpc
Eef1d,Itgb3bp,Lgals1
Mcm2,E2f8,Mrps11
Psph,Fam98a,Racgap1
Cmtm7,Zw10,Diaph3
Slbp,Ppan,Pdap1
Rpl41,Pgrmc2,Eif2b1
Pole3,Endog,Eif3l
Nme1,Naa40,Rabggtb
Rom1,Lonp1,Snrpd1
Sfxn1,Nedd1,Etf1
Gnl3,Lap3,Klf3
Hnrnpa3,Mtmr14,Exosc8
Hells,Bag4,Polr2c
Atp5pb,Pip4k2c,Tmsb10
Cep55,Lipa,Shcbp1
Lsm3,Josd2,Eif2s1
Ywhaq,Gnl2,Rpl22l1
Ncapd2,Phpt1,Gclm
Mrps11,Cep97,Plk1
Hnrnpc,Gemin6,Calm1
Racgap1,Traf2,Depdc1a
Ezh2,Pi4ka,Nek2
Set,Aspm,Rasgrp2
Anapc15,Tfip11,Manf
Exosc8,Nxn,Emp3
Rfc4,Haus7,Kif23
Cenpf,Cops7a,Wdr76
Nsun2,Bard1,Bub1
Tmsb10,0610009B22Rik,Stk11
Eri1,Cmss1,Cip2a
Erh,Dcaf1,Mcm3
Gnptab,Rpain,Rnaseh2b
Eif5b,Pkmyt1,Actn1
Hdlbp,Ube2t,Uap1
Ptbp1,Pex13,Ckap5
Rpl22l1,Thap11,Pum3
Rab5if,Tdp1,Nsmce2
Eif4h,Fancl,Pcnp
Pdap1,Blm,Cebpg
St13,Noa1,Ppp1cb
Gars,Vps52,Tmem41b
Carhsp1,Sfn,Impdh2
Klf2,Sik3,Thap12
Dnmt1,Xab2,Apip
Clspn,Thap2,Ppp2ca
Dut,Cenpn,Ass1
Lyar,C330007P06Rik,Mcm4
Tsn,Bora,Cdc45
Csnk2a2,Hif1an,Anxa1
Micos10,Nop16,Gar1
Rdx,Mid1,Cse1l
Etf1,Dkkl1,Cstf2
Ccz1,Spc25,Cbfb
Npm3,Slc30a7,Hmgb3
Pycard,Map3k7,Ncbp2
Ebna1bp2,Vps35l,Atp5h
Ywhah,Usp36,Kif20a
Ndufb9,Elp6,Rom1
Mcm5,Pclaf,Ptbp1
Pcnp,Slf2,Kif15
Rps12,Zfp524,Rnaseh2c
Lgals1,Gpsm2,Cldnd1
Emp3,Haao,Hsp90ab1
Tuba4a,Palm,Rps2
Cenpe,Bcl2,Slc16a1
Hprt,Abhd5,Hnrnpm
Rnaseh2b,Brca2,Rpl14
Ccne1,Nhlrc2,Ndufa12
Ndufs8,Fbxo7,2610318N02Rik
Pfdn6,Itfg2,Uqcr11
Dbi,Itgam,Cdv3
Siva1,Cnpy3,Hsp90aa1
Gar1,Alg10b,Cd48
Rpl8,Phf10,Odf2
Trabd,Capn7,Utp23
Klhdc4,Tpx2,Kif11
Hsd17b12,Mxd3,Trip13
Map3k8,E2f3,Gars
Tpm4,Sass6,Klf2
Cdca7,Map3k4,Snrpg
Glrx5,Bloc1s6,Snrpe
Rangap1,Gpn1,Jak2
Commd8,Net1,Lig1
Rasgrp2,Lztr1,Fen1
Ppp1cc,Zbtb25,Nup107
Ppp1cb,Tasor2,Eef1d
Mad2l1,Nup155,Lsm2
Arl6ip6,Tbc1d22b,Cnih4
Ly6e,Cox11,Wdr3
Dnajc2,Fam91a1,Sf3b6
Magoh,Tiparp,Poc1a
Magohb,Rara,Fgfr1op2
Lsm6,Pgm3,Urod
Myo1f,Tmem80,Rcc1
Atad2,Oxr1,Ndufb9
Sf3b5,Ddx56,Psph
Arl5c,Katnbl1,Dlgap5
Prpf38a,Sft2d2,Hnrnpr
Hat1,Cep135,Hspd1
,Creg1,Gbp3
,Tnfrsf13c,Kif4
,Grhpr,Rpp30
,Wdr46,Npm3
,Ppih,Rps19
,Mtfr1,Sdf2l1
,Med25,Syce2
,Mgst3,Sae1
,Idh2,Ppp2r5a
,Brip1,Csnk1g2
,Cars,Shc1
,Cacna1s,Dynll1
,Nup160,Tcf19
,Arfip1,Ndufs8
,Osgin2,Rab5if
,Ect2,Rbmxl1
,Ankle2,Haus4
,Spag5,Bcat2
,Adar,Trappc3
,Pole,Dnajc2
,Sirt1,Srsf2
,Ppcs,Hnrnpab
,Tent5a,Atp5b
,Nbn,Bola1
,H2bc4,Rcbtb2
,Otud6b,Ywhaq
,Pgm2l1,Trp53i11
,Cks1b,Nolc1
,Klc1,Slc38a1
,Atg16l1,Sgk1
,Itpr3,Ebna1bp2
,Rmi2,Hax1
,Txnrd2,Ncapg2
,P4ha1,Luc7l
,Pdss1,Ranbp1
,Patl1,Nxt1
,Lin9,Rel
,Nudcd1,Timm21
,Strn,Rad50
,Spdl1,Swi5
,Mfap3,Eif4h
,Rcbtb1,Mcm10
,Tollip,Rexo2
,Fbxo8,Nelfa
,Nfatc2ip,Iqgap2
,Gnpat,Taf12
,Tmem237,Triap1
,Arl5b,Aimp2
,Dna2,Acin1
,Nprl2,Hnrnpd
,Nusap1,Lias
,Gse1,Chaf1a
,Actr8,Magoh
,Creb3,Tsn
,Scap,Glrx5
,Cbwd1,Emc9
,Sft2d3,Pdia3
,Stambp,Gabpb2
,Mtmr12,Sfxn1
,Cux1,Manbal
,Fbxo45,Prdx2
,Abhd11,Pycard
,Mis12,Kif22
,Gclc,Oat
,Aurka,Zfp622
,Csrp2,Myo1f
,Kbtbd11,Slbp
,Ccne2,Txn1
,Chkb,Nup43
,Kri1,Alyref
,Dnajc17,Itgb7
,Vhl,Tex264
,Dpagt1,Pabpc4
,Tinf2,Nuf2
,Hspbp1,Tuba1a
,Nfic,Pmm1
,Pqlc1,Vps26a
,Xlr4c,Top2a
,Trim56,Dnajc3
,Uckl1,Canx
,Cpne3,Slc25a33
,R3hcc1,Ddx42
,Klf16,Il12rb2
,Parpbp,Exosc10
,Sgo1,Tex10
,Sumf2,Trav14-1
,Pphln1,Paxip1
,Foxm1,Mrpl57
,Spice1,Ppp1ca
,Aurkb,Rps12
,Hdhd5,Isoc1
,Wdr53,Ccz1
,Zcchc18,Arhgap11a
,Dimt1,Chek1
,Ccna2,Arpp19
,Cdkn1a,Icam1
,Med7,Cyb561d2
,Elp2,Tipin
,Bmi1,Sf3b5
,Pdik1l,Tprkb
,Scpep1,Dscc1
,Tamm41,Zcchc17
,Slc7a5,Ptpn2
,Sgo2a,Ubtf
,G2e3,Ripk3
,Commd9,Arhgap19
,Rnf2,Med19
,Alg8,Sirt7
,Phospho2,Ankrd54
,Fbxo38,Cyfip2
,Abcd1,Entpd5
,Slc37a1,Anapc11
,Pank3,Cdc27
,Cdk19,Fcgrt
,Hbp1,Eif5b
,Rgcc,Mtch1
,Scyl1,Slc25a51
,Bap1,Cox6a1
,Ipo9,Dnajc15
,Tmem245,Trabd
,Cog6,Set
,Mllt1,Snrpc
,Tubgcp5,Pfdn6
,Gpr146,Ccne1
,Bdh1,Ncoa4
,Nomo1,Sigmar1
,N4bp2,Cdk1
,Slfn8,Tle5
,Hdac5,Tomm70a
,Traip,Ttc9c
,Dele1,Atad2
,Dyrk2,Dctpp1
,Elac2,Pknox1
,Wee1,Gcat
,Foxk2,Opa1
,Pdxdc1,Siva1
,Gzmm,Ezr
,Jpt2,Micos10
,Fbxo42,Psmb6
,Atg2a,Wipi2
,Sapcd2,Gbp2
,Agpat2,Zwint
,Pigm,Chchd5
,Zc3h12a,Zfp266
,Smpd4,Rpl41
