wilcoxon,t-test,t-test_overestim_var
Tmsb4x,Tmsb4x,Tmsb4x
S100a10,S100a10,S100a10
Sh3bgrl3,Sh3bgrl3,Sh3bgrl3
Crip1,H2-D1,Crip1
Lgals1,Myl6,Myl6
H2-D1,Crip1,H2-D1
Myl6,Gmfg,Lgals1
B2m,S100a11,B2m
S100a11,Dap,Gmfg
Gmfg,B2m,Abracl
Rap1b,Arhgdib,Arhgdib
Ctsd,Abracl,S100a11
Arhgdib,H2-Q7,Cyba
Calm1,Rap1b,H2-Q7
H2-Q7,S100a13,Dap
Dap,Cyba,Rap1b
S100a13,Lsp1,Lsp1
Lsp1,Lgals1,S100a13
Abracl,Eif1,Eif1
Eif1,Ctsd,Ctsd
Cyba,Tmsb10,Tmsb10
Arpc5,Cd52,Calm1
Cox17,Tspo,Arpc5
Arpc3,Arpc5,Arpc3
Tmsb10,Atp5h,Cd52
Tspo,Arpc3,Tspo
Coro1a,Cd3d,Atp5h
Ms4a4b,Calm1,Cd3d
Actr3,Ms4a4b,Ms4a4b
Atp5h,Actr3,Actr3
Cd52,Serf2,Serf2
Cd3d,Arl6ip5,Coro1a
Ndufb7,Rac2,Ptprcap
Arl6ip5,Coro1a,Arl6ip5
Sec61b,Cox17,Rac2
Cd48,Oaz1,Oaz1
Cenpa,Ptprcap,Cox17
Ptprcap,Ndufb7,H2-K1
Ubl5,H2-K1,Pfn1
H2-K1,Ubl5,Ndufb7
S100a6,Sec61b,Ubl5
Atox1,Fxyd5,Sec61b
Rac2,Gm8369,Cd48
Sub1,Epsti1,Clic1
Gng2,Pfn1,Epsti1
Atp5l,Cd48,S100a6
Hmgb2,Atox1,Fxyd5
Serf2,Gng2,Gm8369
Eif1b,S100a6,Sub1
Atp5e,Atp5e,Cd8b1
Cdc42,Clic1,Atox1
Cd8b1,Arpc2,Arpc2
Lsm5,Sub1,Gng2
Oaz1,Eif1b,Atp5e
Cd3g,Cd8b1,Eif1b
Psmb9,Cd3g,Laptm5
Epsti1,Laptm5,Cd3g
Gpsm3,Myl12a,Actb
Clic1,Saraf,Cenpa
Gm8369,Prr13,Myl12a
Fxyd5,Dnajb9,Lsm5
Prr13,Ndufa13,Saraf
Ifi203,Cenpa,Cdc42
Arpc2,Ptms,Prr13
Ptpn18,Ifi27l2a,Ndufa13
Glipr2,Cd2,Cd2
Pfn1,Ccr5,Thy1
Pomp,Thy1,Ptms
Cox6a1,Actb,Itm2b
Llph,Tprgl,Dnajb9
Ccnb2,Itm2b,Ifi27l2a
Hopx,Lsm5,Ccr5
Saraf,Cdc42,Atp5l
Rps26,Atp5l,Pomp
Ndufa13,Glipr2,Gzmb
Tma7,Ifi214,Glipr2
Itm2b,Ifi203,Psmb9
Rsrp1,Tmem50a,Tprgl
Laptm5,Samd9l,Ifi203
Tmed2,Rsrp1,Nkg7
Myl12a,Gzmk,Rsrp1
Psmb3,Pomp,Gzmk
Cd2,Psmb9,Gpsm3
Cfl1,Gpsm3,Trac
Thy1,Ift20,Tmem50a
Emp3,Trac,Elob
Tprgl,Nkg7,Samd9l
Ifi27l2a,Elob,Ifi214
Pttg1,Ramac,Cfl1
Cox6c,Nmi,Emp3
Dynlrb1,Llph,Llph
Pdcd10,Dynlrb1,Ift20
Tmed9,Emp3,Cox6c
Arf1,Arpc1b,Krtcap2
Ptms,Ube2g2,Cotl1
Tomm5,Gzmb,Ms4a6b
Actb,Cfl1,Ccl5
Rpl36al,Hopx,Ramac
Elob,Isg15,S100a4
Ndufb11,Paip2,Arpc1b
Atp5j,Pttg1,Nmi
Srp19,Cox6c,Dynlrb1
Ccdc12,Cotl1,Hopx
Ms4a6b,Ms4a6b,Ndufb11
H2-T22,Krtcap2,Atp5j
Gzmk,Ccl5,Ube2g2
Trac,S100a4,Psmb3
Ccl5,Cdkn3,Pttg1
Cotl1,AA467197,Actg1
Phf11b,Ccnb2,Ccnb2
Reep5,Ndufb11,Tma7
Cox5b,Cdk2ap2,Isg15
Ramac,Atp5j,Paip2
Ly6c2,Psmb3,Cdkn3
Tmem50a,Pglyrp1,Ptpn18
Krtcap2,Phf11b,Phf11b
Selenos,Mpnd,Pglyrp1
Tpt1,Tma7,AA467197
Nkg7,Ptpn18,Cdk2ap2
S100a4,Ets1,Rps26
Gzmb,Rps26,Cox5b
Anxa2,Id2,Ets1
Arpc1b,1810058I24Rik,Cox6a1
Ets1,Wdr95,Id2
Ift20,H2-T23,Arf1
Nmi,Cox6a1,Anxa2
Cox8a,Actg1,Mpnd
Paip2,Reep5,Wdr95
Sem1,Cox5b,Reep5
Cap1,2310009A05Rik,Pycard
Ndufb1-ps,Arf1,H2-T23
Cdk2ap2,H2-T22,1810058I24Rik
Cox7b,Ifi47,Trbc2
Ccr5,F2r,Sem1
Atp5mpl,Psme2,H2-T22
Psme2,Map1lc3b,Ifi47
Mrpl33,Sem1,Psme2
Gnas,Tmed9,Tmed9
Arf5,Med10,Gzma
Mndal,Ifi209,Ifi209
Ube2g2,Pycard,2310009A05Rik
Cwc15,Ndufb1-ps,Cap1
H2-T23,Zbp1,Map1lc3b
Arpc4,Trbc2,Arf5
Med10,Ndufa1,Cox8a
Sec61g,Slc35b3,Ndufb1-ps
Gzma,Pdcd10,Zbp1
Pycard,Cap1,Med10
Cdkn3,Arf5,Ndufa1
Id2,Klrd1,Klrd1
1810058I24Rik,Anxa2,Pdcd10
Atp5j2,Ccdc12,Ccdc12
Psme1,Gzma,Dnajc15
Tmem258,Lamtor4,F2r
Sh2d1a,Ufm1,Slc35b3
Rhoa,Cox8a,Lamtor4
Dnajc15,Prf1,Prf1
Spcs2,Tmbim6,Tmbim6
Map1lc3b,Dnajc15,Ufm1
Actg1,Srp19,Ly6a
Chmp2a,Nr2c2ap,Hmgb2
Ly6a,Trabd,Hsd11b1
Vmp1,Hsd11b1,Srp19
Lamtor4,Knstrn,Nr2c2ap
Trbc2,Pus3,Trabd
Cd8a,Cdca7,Cdca7
Fau,Trim56,Knstrn
Ufm1,Vmp1,Sh2d1a
Sike1,Itgax,Vmp1
Gimap6,Smim15,Mndal
Ppp1r18,Ly6a,Itgax
Mrpl30,Sh2d1a,Smim15
Prf1,Psmb10,Psmb10
Ap2s1,Mon1b,Ppp1r18
Ndufa1,Selenos,Sike1
Psenen,Sike1,Trim56
Zbp1,Pea15a,Selenos
Psmb8,Crlf2,Pus3
Tmbim6,Ppp1r18,Tmed2
Fkbp2,Tomm5,Tomm5
Psmb10,Mndal,Cd8a
Mrps16,Tspoap1,Pea15a
Ifi47,Tmed2,Fkbp2
Ostc,Mindy3,Crlf2
Uqcrq,Art2b,Bin1
Eif4e2,Bin1,Mindy3
Tbc1d10c,Hmgb2,Rpl36al
Pglyrp1,Gnas,Esm1
Ube2d3,Esm1,Mon1b
Arf4,Tmem59,Arpc4
Mbd2,Cxcr6,Srgn
Fgfr1op2,Lysmd3,Tmem59
Smim15,Sbds,Gnas
Trabd,Rpl36al,Cxcr6
Vasp,Psme1,Art2b
Serp1,Cd8a,Psme1
Ifi209,Cwc15,Ccl4
Snrpc,Srgn,Mrps16
Smdt1,Zdhhc20,Cwc15
Samd9l,Lamb3,Txn1
Cox4i1,Wscd2,Chmp2a
Tap1,Arpc4,Sbds
mt-Atp6,Ccl4,Lysmd3
Srgn,Fkbp2,Ap2s1
Gnai2,Selplg,Selplg
Polr2m,Mrpl33,Psmb8
Bin1,Rhoa,Gbp7
Mien1,Gbp7,Ltb
Txn1,Psmb8,Mrpl33
Vps28,Chmp2a,Rhoa
Sdcbp,March2,Zdhhc20
Tmem59,Mrps16,Txnip
Fcf1,Susd1,Lamb3
Mindy3,Ltb,Cox7b
Dmac1,Sft2d1,March2
Plac8,Spcs2,Tspoap1
Nr2c2ap,Ap2s1,Spcs2
Ostf1,Cox7b,Atp5j2
Akirin1,Txnip,Plaat3
Cd53,Fcgrt,Cox4i1
Sar1a,Plaat3,Srp14
Itgal,Psenen,Psenen
Ddx6,Cox4i1,Susd1
Dnajb9,Tbc1d10c,Mbd2
Selplg,Tmem37,Tbc1d10c
Ndufa3,Srp14,Sft2d1
Actr2,Gfpt1,Uqcrq
Knstrn,Atp5j2,Fcgrt
Gbp7,Txn1,Csnk2b
Mrps21,Klrg1,Ly6c2
mt-Co3,Ccdc88b,mt-Co3
Srp14,Ms4a6d,Ms4a6d
Ndufa4,Mbd2,Klrg1
Sec11a,9930111J21Rik2,Ccr2
Klrd1,Zfp329,9930111J21Rik2
Sdhb,Uqcrq,Tmem37
Dad1,Pld3,Gfpt1
Hsd11b1,Csnk2b,Pld3
Myl12b,Dmac1,Ostc
Csnk2b,Polr2m,Gimap6
Atp5md,Ly6c2,Dmac1
Snapc5,Mrpl30,Mrpl30
Esd,Leprot,Polr2m
Calm3,Ccr2,Ccdc88b
Arl2bp,C87436,Leprot
Ier3ip1,Arl2bp,Prelid1
Syf2,Tomm34,Tomm34
Dnajb6,mt-Co3,Arf4
Btg1,Cd80,Tmem258
Cox20,Insig1,Sec61g
Ciao2a,Tvp23b,Insig1
Isg15,Tmem258,Wscd2
Sugt1,Sec61g,Tvp23b
Ly6e,Mtmr14,Arl2bp
Mtpn,Arhgap18,Hcst
Derl1,Gbp3,Arhgap18
Lgals3,Gstk1,Eif4e2
Plaat3,Arf4,Gnai2
Npc2,Ostc,C87436
Tap2,Haao,Gbp3
Churc1,Borcs8,Snrpc
Sec11c,Gimap6,Zfp329
Tle5,Ier3,Mtmr14
Ltb,Eif4e2,Borcs8
Zc3h15,Grap,Gimap7
Ntan1,Dnaaf4,Grap
Gimap7,Gnai2,Tmem71
Polr1d,Snrpc,Haao
Ssu72,Atg12,Atg12
Ugcg,Ddx6,Ddx6
Hcst,Hcst,Calm3
Gnai3,Sar1a,Ier3ip1
Cox6b1,Ier3ip1,Ier3
Ndufb10,Rfesd,Sar1a
Atp5k,Tmem71,Fcf1
Cmpk1,Ip6k1,Ip6k1
Ndufa2,Srxn1,Cd80
Ppp1ca,Fcf1,Rfesd
Yipf4,Gimap7,Tle5
Cops9,Prelid1,Mien1
Akr1a1,Gadd45a,mt-Atp6
Gimap4,Ube2d3,Actr2
Nedd8,Erbb3,Dnaaf4
Ppp1cb,Bscl2,Ube2d3
Mrps23,Calm3,Bscl2
H2aj,Cox20,Cox20
Prelid1,Churc1,Churc1
2310009A05Rik,Itgb1bp1,Polr1d
Commd3,Yipf4,Gadd45a
Psmb1,Uck1,H2az2
Itgb7,H2az2,Itgb1bp1
Zcrb1,Tle5,Gstk1
Cd47,Crcp,Pdcd4
Sf3b6,Oga,Yipf4
Commd8,Tmem140,Il10ra
Tomm34,Actr2,Oga
Tmem167,Anxa4,Uck1
Cdca7,Il10ra,Tap1
Grap,mt-Atp6,Tmem140
Shisa5,Pramef8,Ndufa4
BC031181,Bpgm,Bpgm
Nras,Pdcd4,Crcp
Ssr2,Mien1,Bfar
Srp9,Tap1,H2-M3
Hspa8,Aen,Smdt1
Serpinb6b,Ifit1,Erbb3
Dynll1,Bfar,Gbp4
Lamtor5,Fgfr1op2,Fgfr1op2
Selenok,Smdt1,Prkcq
Ppib,Cep89,Anxa4
Samhd1,H2-M3,Srxn1
Slfn2,Bbip1,Cep89
1810037I17Rik,Notch4,Bbip1
Fermt3,Vps28,Vps28
Sec62,Polr1d,Syf2
Dpm2,Acbd5,Pramef8
Cox7a2,Mpv17,Akirin1
Msrb1,,Pet100
March2,,Aen
Wdr95,,Acbd5
Ndufs4,,Itgb7
Rpa2,,Prkacb
Lamtor2,,Xaf1
Mob1a,,Plac8
Txnip,,Sft2d3
Cxcr6,,Nus1
Lmnb2,,Sdhb
Pgm3,,Dpm2
Mtg2,,Elovl1
Il3ra,,Ncald
Tmem127,,Ostf1
Cant1,,Tsr1
Ttc37,,Mtpn
Syt11,,Snapc5
Cysltr2,,Itgal
Kcnk7,,Lgals8
Ikbkg,,Mpv17
Zfp142,,Serpinb6b
Slc25a36,,Ifi206
Galt,,Zfp507
Dhx58,,Esd
Tnf,,Mrm1
Socs1,,Commd8
Agap2,,Atp5mpl
Med12l,,Rpusd4
Kat8,,Ormdl1
Gnl2,,Nudt7
Dnajc25,,Ifit1
Grina,,2610318N02Rik
Foxred1,,Ly6e
Srp54a,,Zc3h15
Wbp1,,Esrra
Mpst,,Cdc6
Nudt16,,Armc7
Cdk8,,Ndfip2
Pnpo,,Gnai3
Zfp398,,Cx3cr1
Flt3l,,Itga2
Snrk,,Snx32
Cramp1l,,Ifi213
Stambpl1,,Zc3h8
Amn1,,Sf3b6
Sigirr,,Nckap1
Vps37a,,Tap2
Zfp592,,Usp6nl
Ptpre,,Serp1
Zfp654,,Golt1b
Gpatch2,,Cox6b1
Gm4070,,Mia2
Uhrf1bp1l,,Sdcbp2
Capn7,,Dynll1
Slc25a20,,Vamp1
,,Sdcbp
,,Immp1l
,,Icam1
,,Iah1
,,Rnf114
,,Eva1b
,,Slfn2
,,Arl5b
,,Prps1l3
,,Clec3b
,,Ppia
,,D16Ertd472e
,,Hp1bp3
,,Psmb1
,,Eif4e3
,,Myl12b
,,H2aj
,,Mob1a
,,Ntan1
,,Notch4
,,Tax1bp3
,,Zfp330
,,Derl1
,,Gosr1
,,Slfn1
,,Pcbd2
,,Mettl7a1
,,Gimap4
,,Cr1l
,,Surf6
,,Hmgn2
,,Ndufa3
,,Acp5
,,Mex3c
,,Nsun6
,,Cd86
,,Ctso
,,Selenoh
,,Necap1
,,Fam45a
,,Rdm1
,,Pkp3
,,Zmynd19
,,Trim68
,,Fbxo6
,,Cd53
,,Dnajb6
,,Tnfaip8l2
,,Mrps21
,,Kdm6a
,,Nras
,,Slc30a7
,,Inpp1
