wilcoxon,t-test,t-test_overestim_var
Rps29,Rps24,Rps24
Rps24,Rps29,Rps29
Rplp1,Rplp1,Rplp1
Rps20,Rpl12,Rpl12
Rpl12,Rps20,Rps20
Rps8,Rps3a1,Rps3a1
Rps3a1,Rps8,Rps19
Rpl35a,Rps19,Rps8
Rpl13,Rps16,Rps16
Rps19,Rpl35a,Rpl35a
Rps16,Rpl13,Rpl13
Rps27a,Rps27a,Rpl23
Rpl23,Rpl23,Rps27a
Rps7,Rps7,Rps4x
Rps4x,Rps4x,Rps7
Rpl8,Rplp2,Sell
Rplp2,Rpl5,Rplp2
Rpl36a,Rpl8,Rpl5
Rps9,Rps9,Rpl8
Rpl5,Rpl36a,Rps9
Rps15a,Rps15a,Rps15a
Rpl21,Sell,Rpl36a
Rpl26,Rpl21,Rpl21
Rps18,Rps18,Rps18
Tpt1,Rpl26,Rpl26
Rps6,Tpt1,Tpt1
Rps28,Rps6,Rps6
Rpl10,Rpl9,Rpl9
Rpl9,Rps28,Rps28
Rps25,Rps27,Rps27
Rps26,Rpl10,Rpl27a
Rps27,Rpl27a,Rps5
Rpl15,Rps5,Rpl39
Rps5,Rpl15,Rps25
Rpl27a,Rps25,Rps23
Rpl39,Rps26,Rpl10
Eef1b2,Rps23,Rpl15
Rps23,Rpl39,Rps26
Rps21,Rps21,Rps21
Sell,Rpl7,Dapl1
Rpl28,Eef1b2,Rpl7
Rpl35,Rpl28,Eef1b2
Rpl7,Dapl1,Rpl28
Eef1a1,Rps3,Rps3
Rpl3,Eef1a1,Eef1a1
Rps3,Rps14,Rpsa
Rpsa,Rpsa,Rpl37a
Rpl37a,Rpl37a,Rps14
Rps15,Rpl35,Rpl35
Rps14,Rps2,Rps2
Rps2,Rpl3,Rpl30
Rpl17,Rpl30,Rpl3
Rpl30,Rps15,Ccr7
Rps12,Rpl17,Tcf7
mt-Nd2,Tcf7,Rps15
Rps17,Rps12,Rpl17
Rpl10a,Rpl19,Rps12
mt-Cytb,mt-Cytb,Rpl19
Rpl32,mt-Nd2,Rpl10a
Rpl19,Rpl10a,mt-Cytb
Rpl11,Ccr7,Rgs10
Tcf7,Rpl32,Rpl32
Rpl37,Rps17,mt-Nd2
Rpl6,Rpl11,Rps17
Dapl1,Rgs10,Rpl11
Rpl23a,Rpl37,Rpl6
Rpl36,Rpl6,Rpl37
Lef1,Lef1,Lef1
Ccr7,Rpl23a,Ramp1
Rgs10,Rpl36,Rpl23a
Rps13,Ramp1,Rpl36
Rpl18a,Rps13,Rps13
Rpl14,Rpl18a,Igfbp4
mt-Nd4,mt-Nd4,Ccr9
Rplp0,mt-Nd1,Actn1
Rpl22,Rpl22,Rpl18a
Rack1,Actn1,Il6st
Rpl31,Igfbp4,Rflnb
mt-Nd1,Rack1,Il6ra
Tubb5,Ccr9,mt-Nd4
Rps10,Rpl14,Rpl22
mt-Atp6,Il6st,mt-Nd1
Ighm,Tubb5,Rpl14
Tmsb10,Rflnb,Rack1
Rpl34,Ighm,Ighm
Rpl38,Il6ra,Tubb5
Actn1,mt-Atp6,Tdrp
Smc4,Rplp0,Rplp0
Ramp1,Rpl31,Rpl31
Rapgef6,Rps10,Rps10
Foxp1,Tmsb10,mt-Atp6
Ccr9,Tdrp,Ssbp2
Igfbp4,Smc4,Tmsb10
Rpl22l1,Rpl34,Smc4
Il6st,Ssbp2,Rpl34
Arl4c,Dph5,Dph5
Npm1,Rapgef6,Nsg2
Rflnb,Foxp1,Pdk1
Rpl4,Rpl38,Rgcc
Il6ra,Nsg2,Rapgef6
Peli1,Rgcc,Id3
Hmgn1,Pdk1,Iigp1
Eef1g,Id3,Foxp1
Ssbp2,Iigp1,Rpl38
Rpl18,Hmgn1,Hmgn1
Ccnd2,Cd2ap,Tmem108
Satb1,Rpl22l1,Treml2
Dph5,Tmem108,Rapgef4
mt-Nd3,Treml2,Cd2ap
Ppp1r14b,Rapgef4,Rpl22l1
Tdrp,Arl4c,Atp1b1
Il7r,Npm1,Arl4c
Trdc,Ccnd2,Pmepa1
mt-Co3,Ppp1r14b,Zbtb20
Rgcc,Il7r,Ppp1r14b
Chd3,Atp1b1,Ccnd2
Pdk1,Peli1,Pik3ip1
Tuba1b,Pik3ip1,Ttc3
Mrpl23,Zbtb20,Npm1
Rpl41,Pmepa1,Il7r
Cd2ap,Ttc3,Peli1
Rps11,mt-Co3,Tuba1b
Nsg2,Trdc,Inpp4b
Rps27rt,Tuba1b,Trdc
Evl,Rpl18,Mrpl23
Iigp1,Satb1,Rpl18
Grap2,Inpp4b,Satb1
Id3,Mrpl23,Chd3
Pik3ip1,Chd3,Itgae
Fau,Rpl4,mt-Co3
Ltb,Eef1g,Rpl4
Ppia,Itgae,Eef1g
Hspe1,mt-Nd3,mt-Nd3
Zbtb20,Scml4,Sh3bp5
Inpp4b,Sh3bp5,Scml4
Ttc3,Rpl41,St6gal1
Ctss,Tspan32,Tspan32
Pura,Arhgap5,Arhgap5
Treml2,St6gal1,Ifngr2
Ssh2,Mettl1,Mettl1
Rapgef4,Ifngr2,St8sia1
Mycbp2,Evl,Rpl41
Tmem108,Ift80,Ift80
Fbl,Dennd2d,Trat1
Limd2,St8sia1,Dennd2d
mt-Nd5,Trat1,Timp2
Tespa1,Rps11,Evl
Stat1,Ltb,Kcnn4
Bcl11b,Rps27rt,Kbtbd11
Scml4,Kcnn4,Idh2
Ptma,Kbtbd11,Rps27rt
Clec2d,Grap2,Rps11
Kcnn4,Ctss,Ctss
Atp1b1,Timp2,H2-DMa
Kbtbd11,Pura,Grap2
Rcsd1,Idh2,Pura
Foxo1,Fau,Ltb
Nop10,H2-DMa,Bach2
Tspan32,Ppia,Fau
Cox7a2l,Bach2,Gm20696
S1pr1,Tespa1,Cxxc5
Fubp1,Ssh2,Tespa1
Pmepa1,Rcsd1,Als2cl
Sptbn1,Gm20696,Ppia
AC149090.1,Gpatch4,Ssh2
Fam78a,Fbl,Gpatch4
Dennd2d,Als2cl,Dzip1
Slc44a2,Cxxc5,Rcsd1
Sh3bp5,Dzip1,Fbl
Eif4b,Impdh2,Eps8l1
Dgka,Hspe1,Impdh2
Tcf12,Foxo1,Thra
Txnip,Fam78a,Pacsin1
mt-Nd4l,Eps8l1,Tnfsf8
Hsp90ab1,Myc,Kcna2
Eef1d,Pacsin1,Myc
H2-DMa,Thra,Fam78a
Bcl2,Tnfsf8,Ralgps2
Eif4a2,Tspan13,Foxo1
C1qbp,Crtc3,Hspe1
Impdh2,Ralgps2,Ttc28
Il27ra,Kcna2,Tspan13
Rabac1,Slc12a7,Trib2
Tspan13,Trib2,Filip1l
Pdlim1,Filip1l,Slc12a7
Lbh,Tcf12,Crtc3
Crtc3,Sesn3,Sesn3
Itgae,Mycbp2,Tcf12
Ablim1,Ttc28,Mdn1
Gm2000,Pcgf5,Pcgf5
Mettl1,Mdn1,Mybbp1a
Bzw2,AC149090.1,Mycbp2
Arhgap5,Mybbp1a,AC149090.1
Fam189b,Limd2,Il4ra
Sesn3,Clec2d,Sox4
Idh2,Il4ra,Smad1
Npc2,Stat1,Clec2d
