wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps29,Rpl12,Tpt1
Rps7,Rps29,Rps29
Rpl12,Rps7,Rpl12
Rpl35a,Rps16,Rps7
Rps16,Tpt1,Rps27
Rps15a,Rpl30,Rps16
Tpt1,Rpl35a,Rps15a
Rplp1,Rps15a,Rpl35a
Rpl21,Rpl23,Rpl30
Rpl30,Rplp1,Rps14
Rpl23,Rps27,Rpl17
Rps14,Rpl21,Rpl21
Rpl5,Rpl17,Rpl23
Rps27,Rps19,Rplp1
Rpl17,Rps14,Rpl5
Rps19,Rplp2,Rpl19
Rps9,Rpl5,Rpl37a
Rplp2,Rpl19,Rps19
Rps3a1,Rpl39,Rpl18a
Rpl19,Rpl9,Rplp2
Rpl9,Rps9,Rpl9
Rpl13,Rpl37a,Fau
Rps20,Rps20,Rps9
Rpl37a,Rpl13,Rpl39
Rpl39,Rps21,Rpl13
Rpl26,Rpl18a,Rps20
Rps21,Rps13,Rps21
Rps23,Rps23,Rps13
Rps3,Rpl26,Rps23
Rpl18a,Rps3,Rps3a1
Rps4x,Rps3a1,Rpl27a
Rps13,Sell,Rps3
Fau,Rpl27a,Rpl26
Rpl27a,Rps4x,Rps4x
Rps27a,Rps28,Rpl34
Rps28,Fau,Rps28
Rpl34,Rpl34,Rps27a
Rps18,Rps5,Rps18
Rpl36a,Rps27a,Btg1
Rpl8,Dapl1,Sell
Rps5,Rps18,Rps5
Rpl18,Rpl8,Tcf7
Rpl37,Tcf7,Rpl18
Rps8,Rpl36a,Rpl8
Btg1,Rpl18,Rpl36a
Rack1,Rpl32,Rpl37
Rpl36,Rack1,Rack1
Ltb,Rgs10,Ltb
Rpl32,Rpl37,Rpl32
Rps6,Ccr7,Rpl36
Rpl11,Lef1,Rps8
Rps15,Btg1,Rps6
Eef1a1,Rpl36,Rps15
Tcf7,Ltb,Shisa5
Shisa5,Rps15,Dapl1
Sell,Rapgef6,Rpl11
Rps10,Rps6,Lef1
mt-Nd2,Rps10,Eef1a1
Rpl38,Eef1a1,Rps10
Rpl35,Shisa5,Rpl38
Eef1b2,Rps8,Rapgef6
Lef1,Foxp1,mt-Nd2
Cox7a2l,Evl,Foxp1
Rps26,Rpl38,Rgs10
Rpl7,Rpl11,Rpl7
Rapgef6,Ramp1,Ccr7
mt-Nd4,mt-Nd2,Evl
Rpl23a,Arl4c,Cox7a2l
Rps11,Cox7a2l,Arl4c
Arl4c,Rpl7,Rps26
Rps25,Rpl35,Rpl35
mt-Atp6,Igfbp4,Eef1b2
Foxp1,Il7r,mt-Atp6
Rpl22,Eef1b2,mt-Nd4
H2-K1,Il6st,Il7r
Satb1,Peli1,Ighm
Rpl15,Rps26,Satb1
Npc2,Il6ra,Rpl23a
Dapl1,Ighm,H2-K1
Ptpn18,Rpl23a,Rps25
Limd2,Satb1,Rps11
Cd3g,Tespa1,Rpl22
Cd3d,Rflnb,Peli1
Tmsb10,Rpl22,Rpl15
Rpl3,Rps25,Ramp1
Ighm,mt-Nd4,Npc2
Peli1,Ssbp2,Limd2
mt-Cytb,Rps11,Tmsb10
Rpl6,Tdrp,Ptpn18
Bcl11b,Chd3,Tespa1
Rpl10a,Ccr9,Txnip
Hcst,Txnip,Chd3
Evl,Npc2,Pdcd4
Ccr7,Pdcd4,Igfbp4
Pfdn5,Pdk1,Il6st
Il7r,mt-Atp6,mt-Cytb
Rpl10,Bcl11b,Bcl11b
Mbnl1,Rps27rt,Cd3g
Rgs10,Limd2,Hcst
